                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   64, alignments in bytes  1/ 7:	16.6779	10.8102	11.0276	11.308	32.2772
Length   64, alignments in bytes  7/ 1:	16.679	11.0382	11.2458	11.5875	20.8694
Length   64, alignments in bytes  3/ 4:	16.7639	11.425	11.5073	11.9385	29.3959
Length   64, alignments in bytes  4/ 3:	16.6431	13.4514	13.6553	13.2999	21.9446
Length   64, alignments in bytes  5/ 7:	16.7188	15.0309	15.4408	13.4652	27.7372
Length   64, alignments in bytes  7/ 5:	16.6672	12.4957	12.5525	11.5496	20.573
Length   68, alignments in bytes  0/ 4:	16.0707	12.9417	14.6558	12.6885	22.7089
Length   68, alignments in bytes  4/ 0:	15.4761	13.4283	13.5228	13.0194	22.2157
Length   68, alignments in bytes  4/ 4:	16.3851	13.1736	13.2632	12.0452	21.9407
Length   68, alignments in bytes  2/ 2:	16.392	13.2463	13.0909	13.3163	28.1396
Length   68, alignments in bytes  2/ 6:	16.7534	14.6581	14.6008	12.8243	34.231
Length   68, alignments in bytes  6/ 2:	16.6638	13.4332	13.5228	13.3182	20.9017
Length   68, alignments in bytes  1/ 7:	16.717	13.7231	13.7366	12.9602	34.7462
Length   68, alignments in bytes  7/ 1:	16.6517	13.0807	13.1261	13.3165	20.281
Length   68, alignments in bytes  3/ 4:	16.7433	14.4767	14.9447	11.8414	31.7538
Length   68, alignments in bytes  4/ 3:	16.6732	13.1647	13.3674	13.3051	22.1003
Length   68, alignments in bytes  5/ 7:	16.7123	15.2057	14.9539	13.4498	28.0304
Length   68, alignments in bytes  7/ 5:	16.6517	13.1605	13.3477	13.9786	20.7538
Length   72, alignments in bytes  0/ 4:	19.5887	16.6718	16.2426	15.2576	27.3356
Length   72, alignments in bytes  4/ 0:	23.8517	14.6952	14.917	15.7809	25.8369
Length   72, alignments in bytes  4/ 4:	21.4615	13.9216	15.2705	16.1318	34.2245
Length   72, alignments in bytes  2/ 2:	27.3893	14.2274	12.5837	13.3259	28.002
Length   72, alignments in bytes  2/ 6:	16.7766	14.4069	14.4604	13.2489	33.9655
Length   72, alignments in bytes  6/ 2:	16.6631	12.8365	12.9476	13.6895	22.866
Length   72, alignments in bytes  1/ 7:	21.6085	14.4023	15.3353	14.4114	36.9779
Length   72, alignments in bytes  7/ 1:	16.7659	13.1536	14.9011	14.0936	25.3596
Length   72, alignments in bytes  3/ 4:	24.2043	13.5587	14.1716	13.3317	32.1835
Length   72, alignments in bytes  4/ 3:	22.6421	14.5873	14.7212	15.647	35.0215
Length   72, alignments in bytes  5/ 7:	23.2999	16.9854	16.8121	16.2383	38.2557
Length   72, alignments in bytes  7/ 5:	19.4094	12.8812	12.9619	11.4747	21.902
Length   76, alignments in bytes  0/ 4:	16.0747	12.5291	12.3966	13.1237	24.9255
Length   76, alignments in bytes  4/ 0:	15.4692	13.4036	13.5165	11.3894	23.7437
Length   76, alignments in bytes  4/ 4:	16.3972	13.1672	13.3496	10.9241	23.6282
Length   76, alignments in bytes  2/ 2:	16.3907	13.1343	12.5854	13.3217	28.4072
Length   76, alignments in bytes  2/ 6:	16.7914	13.4192	13.7192	13.1071	36.4285
Length   76, alignments in bytes  6/ 2:	16.6505	13.8634	14.1467	13.567	22.0403
Length   76, alignments in bytes  1/ 7:	16.7161	13.5658	13.7407	13.0791	39.0129
Length   76, alignments in bytes  7/ 1:	16.6677	13.4385	13.5474	11.9327	21.3727
Length   76, alignments in bytes  3/ 4:	16.7107	13.5182	14.1488	11.8503	34.0029
Length   76, alignments in bytes  4/ 3:	16.6633	13.043	13.4086	12.8328	23.9846
Length   76, alignments in bytes  5/ 7:	16.7616	15.168	15.1292	12.8705	30.0184
Length   76, alignments in bytes  7/ 5:	16.6559	13.066	13.432	12.3341	21.4286
Length   80, alignments in bytes  0/ 4:	16.062	12.609	12.7988	11.4396	24.9214
Length   80, alignments in bytes  4/ 0:	15.5273	13.1733	13.4187	12.2201	26.1482
Length   80, alignments in bytes  4/ 4:	16.3754	13.2003	12.6021	12.4192	26.129
Length   80, alignments in bytes  2/ 2:	16.3726	13.0309	12.6123	12.9857	27.6938
Length   80, alignments in bytes  2/ 6:	16.7373	14.3778	14.4768	13.8345	36.3676
Length   80, alignments in bytes  6/ 2:	16.686	13.0265	13.4224	13.2244	24.7883
Length   80, alignments in bytes  1/ 7:	16.7384	14.3929	14.4476	12.631	36.7622
Length   80, alignments in bytes  7/ 1:	16.6609	13.0715	13.4043	12.3446	23.235
Length   80, alignments in bytes  3/ 4:	16.7096	13.5955	14.194	12.266	33.8148
Length   80, alignments in bytes  4/ 3:	16.6547	13.3036	12.8252	13.4756	25.3489
Length   80, alignments in bytes  5/ 7:	16.7076	13.4969	16.045	16.0085	31.802
Length   80, alignments in bytes  7/ 5:	16.6582	13.0668	13.4153	12.3434	23.1667
Length   84, alignments in bytes  0/ 4:	16.0638	12.564	12.1003	13.2882	27.0026
