                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  256/ 256, alignment  3/ 2, N    2:	27.59	22.3492	23.0311	21.2425	27.6757
Length  256/  64, alignment  0/ 0, N    2:	24.3872	22.5359	22.989	21.2756	24.3465
Length  256/  64, alignment  3/ 2, N    2:	24.4088	22.5686	22.9905	21.1931	24.3292
Length  512/ 512, alignment  0/ 0, N    2:	27.585	22.3535	23.0771	24.4239	27.5853
Length  512/ 512, alignment  2/ 4, N    2:	27.4388	22.3505	22.994	24.5871	27.5278
Length  512/ 128, alignment  0/ 0, N    2:	25.054	24.2043	23.9614	22.4396	25.0799
Length  512/ 128, alignment  2/ 4, N    2:	24.9887	23.0857	23.9138	21.5776	25.0201
Length 1024/1024, alignment  0/ 0, N    2:	30.1841	27.0901	27.3424	36.6825	29.4953
Length 1024/1024, alignment  1/ 6, N    2:	32.2645	27.3893	27.9196	38.598	33.0298
Length 1024/ 256, alignment  0/ 0, N    2:	28.5934	23.4178	24.0855	22.0779	28.6268
Length 1024/ 256, alignment  1/ 6, N    2:	29.2807	23.415	24.0839	22.0773	28.7823
Length   16/   1, alignment  1/ 2, N    2:	25.3301	24.0318	23.6398	21.4711	25.2545
Length   16/   1, alignment  2/ 1, N    2:	25.2335	23.4153	23.8605	21.4643	25.202
Length   16/  10, alignment  1/ 1, N    2:	24.8039	23.4141	23.4158	21.48	24.8017
Length   32/   1, alignment  2/ 4, N    2:	24.7765	22.5437	22.896	20.9441	24.1821
Length   32/   1, alignment  4/ 2, N    2:	24.5864	22.349	22.3506	20.4344	24.0845
Length   32/  10, alignment  2/ 2, N    2:	24.2112	21.8183	22.3763	20.4566	23.8535
Length   64/   1, alignment  3/ 6, N    2:	24.1555	22.5913	22.3503	20.4472	24.1609
Length   64/   1, alignment  6/ 3, N    2:	23.6281	21.7114	22.3492	20.436	23.8305
Length   64/  10, alignment  3/ 3, N    2:	24.1389	21.2295	21.8531	19.9991	23.6092
Length  128/   1, alignment  4/ 0, N    2:	23.106	22.5424	22.0639	19.9798	23.5938
Length  128/   1, alignment  0/ 4, N    2:	23.7047	21.2296	21.8528	20.0398	23.7387
Length  128/  10, alignment  4/ 4, N    2:	23.5394	21.2292	21.8541	19.9916	23.1952
Length  256/   1, alignment  5/ 2, N    2:	23.5996	22.009	21.8549	19.9804	23.1043
Length  256/   1, alignment  2/ 5, N    2:	23.5838	21.2294	21.8534	20.0491	23.4337
Length  256/  10, alignment  5/ 5, N    2:	23.3826	21.2297	21.8769	20.0403	23.5197
Length  512/   1, alignment  6/ 4, N    2:	23.1965	21.6169	22.67	19.9807	23.4782
Length  512/   1, alignment  4/ 6, N    2:	23.7503	21.5412	21.8791	19.9994	23.3514
Length  512/  10, alignment  6/ 6, N    2:	23.7913	21.3333	21.8541	20.0569	23.8416
Length 1024/   1, alignment  7/ 6, N    2:	24.3211	21.7123	22.4401	20.4788	24.2073
Length 1024/   1, alignment  6/ 7, N    2:	24.1342	21.7118	21.9681	20.0017	23.7482
Length 1024/  10, alignment  7/ 7, N    2:	23.3743	21.5413	21.8541	20.0461	23.9757
Length    2/   2, alignment  0/ 2, N    8:	23.7551	22.0321	22.7014	20.5738	24.0979
Length    4/   4, alignment  0/ 0, N    8:	23.8103	21.7137	22.3567	20.0975	23.2578
Length    4/   4, alignment  4/ 0, N    8:	23.366	21.579	22.4574	20.5882	23.8002
Length    8/   8, alignment  0/ 0, N    8:	23.8266	21.8859	22.4229	20.5974	23.7097
Length    8/   8, alignment  0/ 0, N    8:	23.7204	21.884	22.3507	20.5547	23.8063
Length   16/  16, alignment  0/ 0, N    8:	23.7321	21.8839	22.3512	21.13	23.9713
Length   16/  16, alignment  7/ 2, N    8:	23.7305	21.8853	22.4211	21.3006	23.6763
Length   16/   4, alignment  0/ 0, N    8:	23.4068	21.398	21.8552	20.0064	23.2571
Length   16/   4, alignment  7/ 2, N    8:	23.2427	21.2292	21.8546	19.9803	23.3123
Length   32/  32, alignment  0/ 0, N    8:	23.7792	22.0691	22.587	20.6942	24.0846
Length   32/  32, alignment  6/ 4, N    8:	24.4057	22.7069	23.0968	21.1859	23.8947
Length   32/   8, alignment  0/ 0, N    8:	23.2955	21.2311	22.0295	20.4529	23.73
Length   32/   8, alignment  6/ 4, N    8:	23.7164	21.7114	22.3497	20.5889	23.9054
Length   64/  64, alignment  0/ 0, N    8:	24.3317	22.4963	22.9919	21.1234	23.7938
Length   64/  64, alignment  5/ 6, N    8:	23.787	21.9569	22.6295	21.2009	24.3248
Length   64/  16, alignment  0/ 0, N    8:	23.8812	21.7127	22.3506	21.2037	23.747
Length   64/  16, alignment  5/ 6, N    8:	23.7268	21.2301	21.8538	20.7968	23.2968
Length  128/ 128, alignment  0/ 0, N    8:	23.9052	21.8579	22.4806	20.6194	23.7693
Length  128/ 128, alignment  4/ 0, N    8:	23.7706	21.8549	22.4773	20.6856	24.1003
Length  128/  32, alignment  0/ 0, N    8:	24.4078	22.763	23.0968	21.0752	24.315
Length  128/  32, alignment  4/ 0, N    8:	24.4578	22.746	22.8298	20.6044	23.9156
Length  256/ 256, alignment  0/ 0, N    8:	26.9462	21.8578	22.4815	20.6796	27.2354
Length  256/ 256, alignment  3/ 2, N    8:	27.649	22.3529	22.9989	21.0746	27.7271
Length  256/  64, alignment  0/ 0, N    8:	24.4407	22.3506	23.1504	21.3672	24.4299
Length  256/  64, alignment  3/ 2, N    8:	24.334	22.3503	23.2116	21.2163	24.4624
Length  512/ 512, alignment  0/ 0, N    8:	27.6774	22.3536	23.1534	24.3384	27.6298
Length  512/ 512, alignment  2/ 4, N    8:	27.8248	22.3523	23.168	24.0219	28.8387
Length  512/ 128, alignment  0/ 0, N    8:	25.083	23.5007	24.1805	22.4769	24.9409
Length  512/ 128, alignment  2/ 4, N    8:	24.9817	22.8696	23.5248	21.5682	25.0807
Length 1024/1024, alignment  0/ 0, N    8:	32.2507	25.6883	28.8957	36.66	32.3143
Length 1024/1024, alignment  1/ 6, N    8:	37.5428	26.1453	29.6198	37.516	37.2646
Length 1024/ 256, alignment  0/ 0, N    8:	28.7604	23.8438	24.6732	22.6195	29.7805
Length 1024/ 256, alignment  1/ 6, N    8:	29.2286	23.5557	24.0981	22.0797	28.9443
Length   16/   1, alignment  1/ 2, N    8:	24.879	22.9283	23.631	21.4561	24.8629
Length   16/   1, alignment  2/ 1, N    8:	24.8719	22.9267	23.6291	21.4474	24.8995
Length   16/  10, alignment  1/ 1, N    8:	24.9824	22.8452	22.8689	20.9308	24.2815
Length   32/   1, alignment  2/ 4, N    8:	24.3122	22.2181	22.8689	20.9491	24.2536
Length   32/   1, alignment  4/ 2, N    8:	24.3861	22.2178	22.8693	20.912	24.4496
Length   32/  10, alignment  2/ 2, N    8:	24.2881	22.2177	22.8656	20.4567	23.7784
Length   64/   1, alignment  3/ 6, N    8:	23.7219	21.7125	22.3497	20.4378	23.7553
Length   64/   1, alignment  6/ 3, N    8:	23.7708	21.7124	22.35	20.4367	23.7688
Length   64/  10, alignment  3/ 3, N    8:	23.7602	21.7127	22.3503	20.4624	23.6728
Length  128/   1, alignment  4/ 0, N    8:	23.7342	21.5875	21.8553	19.9807	23.3217
Length  128/   1, alignment  0/ 4, N    8:	23.1955	21.2292	21.8554	19.9807	23.6446
Length  128/  10, alignment  4/ 4, N    8:	23.7338	21.7114	22.3511	20.4631	23.7603
Length  256/   1, alignment  5/ 2, N    8:	23.7781	21.7114	22.3517	20.4353	23.7716
Length  256/   1, alignment  2/ 5, N    8:	23.7832	21.2296	21.8536	20.0033	23.2068
Length  256/  10, alignment  5/ 5, N    8:	23.172	21.8805	21.8539	20.0046	23.4926
Length  512/   1, alignment  6/ 4, N    8:	23.2942	21.2293	21.8557	19.9807	23.258
Length  512/   1, alignment  4/ 6, N    8:	23.562	21.7122	22.3505	20.4464	24.1392
Length  512/  10, alignment  6/ 6, N    8:	23.7274	21.7827	22.3491	20.1346	23.5104
Length 1024/   1, alignment  7/ 6, N    8:	23.2031	21.2295	21.8549	20.0183	23.2401
Length 1024/   1, alignment  6/ 7, N    8:	23.655	21.229	21.8557	20.0226	23.3477
Length 1024/  10, alignment  7/ 7, N    8:	23.5421	21.7117	22.5229	20.4625	23.4791
Length    2/   2, alignment  0/ 2, N   32:	23.2007	21.5438	21.9608	20.4457	24.2447
Length    4/   4, alignment  0/ 0, N   32:	23.9586	21.7154	22.4326	20.5337	23.8686
Length    4/   4, alignment  4/ 0, N   32:	23.7895	21.7137	22.6046	20.3873	23.2657
Length    8/   8, alignment  0/ 0, N   32:	23.1512	21.2739	22.1238	19.9969	23.137
Length    8/   8, alignment  0/ 0, N   32:	23.2039	21.6039	22.5348	20.4641	23.6615
Length   16/  16, alignment  0/ 0, N   32:	24.0152	21.4649	21.9248	21.5432	23.2853
Length   16/  16, alignment  7/ 2, N   32:	23.3321	21.3148	21.9604	21.7606	23.8117
Length   16/   4, alignment  0/ 0, N   32:	23.8427	21.7921	22.3857	21.1792	23.8739
Length   16/   4, alignment  7/ 2, N   32:	23.8482	21.7122	22.3492	21.2221	23.7243
Length   32/  32, alignment  0/ 0, N   32:	24.2695	23.0259	23.6295	22.4865	23.7735
Length   32/  32, alignment  6/ 4, N   32:	28.0991	25.1546	25.5987	24.5485	28.208
Length   32/   8, alignment  0/ 0, N   32:	23.3639	21.2316	21.9309	20.7507	23.5966
Length   32/   8, alignment  6/ 4, N   32:	23.8274	21.7128	22.3508	21.2406	23.8555
Length   64/  64, alignment  0/ 0, N   32:	24.4331	22.3526	22.9921	21.7671	24.4255
Length   64/  64, alignment  5/ 6, N   32:	24.219	21.8609	22.5507	21.3584	23.9178
Length   64/  16, alignment  0/ 0, N   32:	23.1637	21.2307	22.4445	22.0284	23.7239
Length   64/  16, alignment  5/ 6, N   32:	24.0847	21.7121	22.3525	22.0463	23.8323
Length  128/ 128, alignment  0/ 0, N   32:	24.3559	22.6838	23.808	21.7478	24.3684
Length  128/ 128, alignment  4/ 0, N   32:	24.313	22.6894	23.3219	21.7731	24.3186
Length  128/  32, alignment  0/ 0, N   32:	24.3111	23.0226	23.6295	22.5224	24.3315
Length  128/  32, alignment  4/ 0, N   32:	24.3266	23.1437	23.6279	22.4463	24.3294
Length  256/ 256, alignment  0/ 0, N   32:	27.9818	22.6337	23.3152	21.7633	28.2068
Length  256/ 256, alignment  3/ 2, N   32:	28.205	22.6142	23.2179	21.7517	28.2207
Length  256/  64, alignment  0/ 0, N   32:	24.4984	22.3516	22.9919	21.7476	24.4207
Length  256/  64, alignment  3/ 2, N   32:	24.3487	22.3603	22.9897	21.8529	24.4261
Length  512/ 512, alignment  0/ 0, N   32:	28.69	22.8759	23.0184	25.7754	28.6096
Length  512/ 512, alignment  2/ 4, N   32:	28.6107	23.186	23.5301	26.4743	29.3005
Length  512/ 128, alignment  0/ 0, N   32:	24.9182	23.1595	23.9114	22.2727	24.9011
Length  512/ 128, alignment  2/ 4, N   32:	24.8876	23.1536	23.793	22.3395	24.873
Length 1024/1024, alignment  0/ 0, N   32:	42.6304	24.9502	28.6242	37.9058	41.2927
Length 1024/1024, alignment  1/ 6, N   32:	41.2236	24.8937	29.0527	39.4722	42.489
Length 1024/ 256, alignment  0/ 0, N   32:	29.567	23.6432	24.3235	22.7894	29.313
Length 1024/ 256, alignment  1/ 6, N   32:	29.2948	23.6693	24.1582	22.7818	29.5125
Length   16/   1, alignment  1/ 2, N   32:	24.7193	22.2902	22.9865	21.674	24.3579
Length   16/   1, alignment  2/ 1, N   32:	24.3915	22.521	23.4154	22.1834	24.9467
Length   16/  10, alignment  1/ 1, N   32:	24.5635	22.3793	22.9832	21.665	24.3541
Length   32/   1, alignment  2/ 4, N   32:	24.4523	22.2966	22.8694	21.8224	23.8859
Length   32/   1, alignment  4/ 2, N   32:	23.8157	21.7123	22.3516	21.1237	24.1955
Length   32/  10, alignment  2/ 2, N   32:	23.7255	21.7123	22.3492	21.2385	23.7731
Length   64/   1, alignment  3/ 6, N   32:	24.1024	21.8575	22.3517	21.2425	23.8426
Length   64/   1, alignment  6/ 3, N   32:	23.8472	21.7125	22.3498	21.1389	23.8272
Length   64/  10, alignment  3/ 3, N   32:	23.8784	21.7116	22.3492	21.2321	23.7271
Length  128/   1, alignment  4/ 0, N   32:	23.8131	21.7956	22.3523	21.1323	23.7969
Length  128/   1, alignment  0/ 4, N   32:	24.1182	21.7151	22.3513	21.2318	24.0352
Length  128/  10, alignment  4/ 4, N   32:	23.8726	21.7115	22.3496	21.2185	24.2781
Length  256/   1, alignment  5/ 2, N   32:	23.8274	21.8317	22.3524	21.1347	24.0772
Length  256/   1, alignment  2/ 5, N   32:	23.843	21.7303	21.8538	20.7612	23.4706
Length  256/  10, alignment  5/ 5, N   32:	23.2911	21.2293	21.8542	20.7383	23.3522
Length  512/   1, alignment  6/ 4, N   32:	23.2876	21.2293	21.9674	20.9409	23.7092
Length  512/   1, alignment  4/ 6, N   32:	23.7087	21.7122	22.3506	21.2333	23.8594
Length  512/  10, alignment  6/ 6, N   32:	23.8459	21.7113	22.3498	21.2492	23.7787
Length 1024/   1, alignment  7/ 6, N   32:	24.0502	21.7121	22.4374	21.2528	23.8284
Length 1024/   1, alignment  6/ 7, N   32:	23.7869	21.712	22.3496	21.2396	24.0461
Length 1024/  10, alignment  7/ 7, N   32:	23.8389	21.7115	22.3515	21.2287	23.8236
Length    2/   2, alignment  0/ 2, N  128:	23.6295	21.7137	22.7133	20.4762	23.1071
Length    4/   4, alignment  0/ 0, N  128:	23.2953	21.3611	22.0322	20.5028	23.7288
Length    4/   4, alignment  4/ 0, N  128:	23.7494	21.7921	22.6227	20.5267	23.7547
Length    8/   8, alignment  0/ 0, N  128:	24.0419	21.7118	22.4247	20.5544	23.2764
Length    8/   8, alignment  0/ 0, N  128:	23.2288	21.2293	21.8549	20.0422	23.1802
Length   16/  16, alignment  0/ 0, N  128:	23.3388	21.726	22.4296	21.4453	23.9705
Length   16/  16, alignment  7/ 2, N  128:	23.7671	21.8542	22.4232	21.4959	23.8111
Length   16/   4, alignment  0/ 0, N  128:	23.3438	21.3678	22.003	20.2977	23.7934
Length   16/   4, alignment  7/ 2, N  128:	23.8287	21.7915	22.4066	20.5058	23.7802
Length   32/  32, alignment  0/ 0, N  128:	24.4416	23.7338	24.669	23.4864	24.4944
Length   32/  32, alignment  6/ 4, N  128:	28.8588	25.545	26.1816	25.8293	28.8994
Length   32/   8, alignment  0/ 0, N  128:	23.7562	22.0413	22.483	21.4419	23.2089
Length   32/   8, alignment  6/ 4, N  128:	23.7537	22.56	23.1167	22.5028	23.7848
Length   64/  64, alignment  0/ 0, N  128:	24.3872	24.2718	24.9344	24.8258	24.5155
Length   64/  64, alignment  5/ 6, N  128:	27.6306	28.3566	29.0578	27.8125	27.6081
Length   64/  16, alignment  0/ 0, N  128:	27.1983	27.7814	26.7058	24.355	27.0745
Length   64/  16, alignment  5/ 6, N  128:	27.0529	27.7069	28.1978	26.7393	27.1451
Length  128/ 128, alignment  0/ 0, N  128:	25.6426	25.913	26.8333	27.2171	26.3594
Length  128/ 128, alignment  4/ 0, N  128:	26.6645	30.1824	30.8141	32.0573	26.7149
Length  128/  32, alignment  0/ 0, N  128:	27.4686	26.275	27.1198	26.9526	27.4583
Length  128/  32, alignment  4/ 0, N  128:	27.7674	30.3363	31.158	32.3876	27.6469
Length  256/ 256, alignment  0/ 0, N  128:	30.3993	26.312	27.1222	28.0826	30.4293
Length  256/ 256, alignment  3/ 2, N  128:	31.9551	30.955	31.9136	32.8856	31.8272
Length  256/  64, alignment  0/ 0, N  128:	26.2679	26.3409	27.016	27.3402	26.2672
Length  256/  64, alignment  3/ 2, N  128:	28.414	31.2237	31.6456	32.5813	28.2885
Length  512/ 512, alignment  0/ 0, N  128:	30.4765	27.8863	27.5613	34.9593	31.3104
Length  512/ 512, alignment  2/ 4, N  128:	32.8467	31.5363	32.1649	39.6116	32.9511
Length  512/ 128, alignment  0/ 0, N  128:	26.8465	27.0629	28.2763	28.2021	27.1502
Length  512/ 128, alignment  2/ 4, N  128:	28.8262	31.5799	32.2236	32.4938	28.9224
Length 1024/1024, alignment  0/ 0, N  128:	39.2694	32.9271	33.5735	48.3007	32.7827
Length 1024/1024, alignment  1/ 6, N  128:	45.9393	36.1187	34.2781	51.5045	44.1539
Length 1024/ 256, alignment  0/ 0, N  128:	31.7629	26.9707	28.3727	28.7285	31.2542
Length 1024/ 256, alignment  1/ 6, N  128:	33.5475	32.2144	32.8967	32.9565	33.2715
Length   16/   1, alignment  1/ 2, N  128:	24.9957	23.0327	24.2109	22.1111	25.6074
Length   16/   1, alignment  2/ 1, N  128:	25.5113	22.9453	23.6633	21.5933	25.0279
Length   16/  10, alignment  1/ 1, N  128:	24.9835	22.9346	22.9518	21.08	24.4562
Length   32/   1, alignment  2/ 4, N  128:	24.3651	22.9736	23.7258	23.0946	24.3347
Length   32/   1, alignment  4/ 2, N  128:	24.3969	22.8688	23.5237	23.1163	24.3541
Length   32/  10, alignment  2/ 2, N  128:	24.2638	23.0096	23.7242	23.1597	24.3972
Length   64/   1, alignment  3/ 6, N  128:	27.0092	25.8523	26.7179	25.2599	27.0697
Length   64/   1, alignment  6/ 3, N  128:	27.2798	26.4784	27.1497	25.1463	27.0413
Length   64/  10, alignment  3/ 3, N  128:	27.1651	25.9135	26.9456	25.3115	27.0727
Length  128/   1, alignment  4/ 0, N  128:	28.1397	28.26	28.7411	29.002	27.9015
Length  128/   1, alignment  0/ 4, N  128:	27.6084	27.7804	28.4953	28.3146	28.2858
Length  128/  10, alignment  4/ 4, N  128:	28.8652	29.8834	30.4759	31.547	28.6869
Length  256/   1, alignment  5/ 2, N  128:	28.5265	29.4917	30.0595	31.6635	28.2184
Length  256/   1, alignment  2/ 5, N  128:	28.5893	30.2427	32.6738	31.2081	28.5992
Length  256/  10, alignment  5/ 5, N  128:	28.5916	29.7451	30.0589	31.7205	28.5493
Length  512/   1, alignment  6/ 4, N  128:	28.6785	30.0792	30.8015	31.7343	28.3424
Length  512/   1, alignment  4/ 6, N  128:	28.6065	30.5643	29.9795	30.3283	27.7248
Length  512/  10, alignment  6/ 6, N  128:	27.6435	29.2997	30.2516	31.7458	28.6299
Length 1024/   1, alignment  7/ 6, N  128:	28.8267	72.9605	26.7918	28.8289	30.1548
Length 1024/   1, alignment  6/ 7, N  128:	28.8219	29.0819	29.5342	31.8809	27.8819
Length 1024/  10, alignment  7/ 7, N  128:	28.2934	29.0721	29.3757	30.7827	28.442
Length    2/   2, alignment  0/ 2, N  512:	23.6302	21.7134	22.5672	20.5236	23.6302
Length    4/   4, alignment  0/ 0, N  512:	23.7661	21.7792	22.9252	20.535	23.9608
Length    4/   4, alignment  4/ 0, N  512:	23.7337	21.7925	22.6236	20.4908	23.757
Length    8/   8, alignment  0/ 0, N  512:	24.0381	21.7126	22.3518	20.5144	23.981
Length    8/   8, alignment  0/ 0, N  512:	24.0598	21.7121	22.4466	20.461	23.7402
Length   16/  16, alignment  0/ 0, N  512:	23.8511	21.8178	22.4559	21.4265	23.8203
Length   16/  16, alignment  7/ 2, N  512:	24.1033	21.8555	22.4302	21.4761	23.8509
Length   16/   4, alignment  0/ 0, N  512:	23.8443	21.8519	22.5665	20.5259	23.3347
Length   16/   4, alignment  7/ 2, N  512:	23.2248	21.3076	21.8544	20.0571	23.349
Length   32/  32, alignment  0/ 0, N  512:	23.8728	23.6077	24.4803	22.8881	23.8502
Length   32/  32, alignment  6/ 4, N  512:	28.2334	24.9755	25.7079	25.2256	28.2721
Length   32/   8, alignment  0/ 0, N  512:	23.2126	21.982	23.4027	21.9335	23.7864
Length   32/   8, alignment  6/ 4, N  512:	23.8167	22.4453	23.1878	22.5004	23.7409
Length   64/  64, alignment  0/ 0, N  512:	24.709	24.4785	24.938	24.6149	24.4597
Length   64/  64, alignment  5/ 6, N  512:	27.8027	28.3339	29.2522	27.8698	27.8764
Length   64/  16, alignment  0/ 0, N  512:	27.0823	27.7818	26.739	24.4698	28.3806
Length   64/  16, alignment  5/ 6, N  512:	27.1485	27.8264	28.2633	26.7154	26.8207
Length  128/ 128, alignment  0/ 0, N  512:	26.284	25.6411	26.3123	28.4995	26.3202
Length  128/ 128, alignment  4/ 0, N  512:	26.7767	29.2605	29.8251	32.0396	26.9203
Length  128/  32, alignment  0/ 0, N  512:	28.1511	26.3367	26.9495	28.8325	28.1684
Length  128/  32, alignment  4/ 0, N  512:	28.1723	31.3913	32.073	32.9154	28.2672
Length  256/ 256, alignment  0/ 0, N  512:	35.1164	30.0878	30.9186	33.5244	35.1722
Length  256/ 256, alignment  3/ 2, N  512:	38.6118	34.1456	35.0402	37.752	38.8403
Length  256/  64, alignment  0/ 0, N  512:	33.1384	31.3501	31.7626	33.1739	33.2752
Length  256/  64, alignment  3/ 2, N  512:	36.3316	35.1	35.8627	37.7915	36.3031
Length  512/ 512, alignment  0/ 0, N  512:	43.0651	33.4543	34.6986	48.4951	41.9519
Length  512/ 512, alignment  2/ 4, N  512:	52.7068	44.2412	45.3246	54.745	52.0402
Length  512/ 128, alignment  0/ 0, N  512:	40.7746	33.4252	33.6624	38.3582	39.9118
Length  512/ 128, alignment  2/ 4, N  512:	46.1999	43.8623	45.2117	49.2377	47.062
Length 1024/1024, alignment  0/ 0, N  512:	50.0762	40.9057	42.3724	60.1296	54.427
Length 1024/1024, alignment  1/ 6, N  512:	56.684	47.6294	47.7195	64.7768	56.6993
Length 1024/ 256, alignment  0/ 0, N  512:	49.7967	33.8427	34.8057	42.5973	49.139
Length 1024/ 256, alignment  1/ 6, N  512:	60.2553	44.6462	45.4558	49.3644	59.8566
Length   16/   1, alignment  1/ 2, N  512:	25.6089	23.4533	24.0744	22.1157	25.6095
Length   16/   1, alignment  2/ 1, N  512:	25.7068	23.5046	24.0258	21.5807	25.0028
Length   16/  10, alignment  1/ 1, N  512:	25.0144	22.8939	23.4993	21.5937	25.0944
Length   32/   1, alignment  2/ 4, N  512:	24.5414	23.0063	23.7266	23.0854	24.2825
Length   32/   1, alignment  4/ 2, N  512:	24.4225	22.8716	23.5231	23.0506	24.3288
Length   32/  10, alignment  2/ 2, N  512:	24.3625	22.9702	23.7246	22.9726	23.7918
Length   64/   1, alignment  3/ 6, N  512:	26.824	25.9249	26.7149	25.1781	26.9319
Length   64/   1, alignment  6/ 3, N  512:	26.8206	26.4331	27.1014	25.1468	26.8206
Length   64/  10, alignment  3/ 3, N  512:	27.076	25.8968	26.5902	25.279	27.1856
Length  128/   1, alignment  4/ 0, N  512:	27.8713	30.1893	30.7191	30.8503	27.8176
Length  128/   1, alignment  0/ 4, N  512:	27.7926	27.5616	28.6963	30.8271	28.4793
Length  128/  10, alignment  4/ 4, N  512:	28.7206	30.0891	30.1536	30.6386	27.7042
Length  256/   1, alignment  5/ 2, N  512:	34.2798	31.4624	32.3283	33.5384	34.3506
Length  256/   1, alignment  2/ 5, N  512:	34.8501	34.6967	35.1599	35.8885	34.7246
Length  256/  10, alignment  5/ 5, N  512:	34.7276	34.5031	35.31	36.0653	35.0872
Length  512/   1, alignment  6/ 4, N  512:	44.2783	42.174	42.8394	47.4641	44.2448
Length  512/   1, alignment  4/ 6, N  512:	44.528	41.6253	42.291	46.2562	44.9602
Length  512/  10, alignment  6/ 6, N  512:	46.0154	42.5672	43.2646	47.0641	45.6751
Length 1024/   1, alignment  7/ 6, N  512:	41.709	34.0455	34.663	40.1002	41.6831
Length 1024/   1, alignment  6/ 7, N  512:	45.7703	42.3781	43.101	46.77	45.4699
Length 1024/  10, alignment  7/ 7, N  512:	45.6608	42.4844	43.0919	46.6333	45.5097
Length    2/   2, alignment  0/ 2, N 2048:	24.8316	22.7478	23.7486	21.472	24.7567
Length    4/   4, alignment  0/ 0, N 2048:	24.8477	22.8868	23.6837	21.4971	24.8478
Length    4/   4, alignment  4/ 0, N 2048:	24.8793	22.8305	23.4657	20.9964	24.2535
Length    8/   8, alignment  0/ 0, N 2048:	24.2899	22.2188	22.8702	20.9901	24.3177
Length    8/   8, alignment  0/ 0, N 2048:	24.6033	22.2172	23.4348	21.395	24.2744
Length   16/  16, alignment  0/ 0, N 2048:	23.8443	21.8317	22.5464	21.4247	23.8312
Length   16/  16, alignment  7/ 2, N 2048:	23.8304	21.8557	22.4352	21.4872	23.827
Length   16/   4, alignment  0/ 0, N 2048:	23.7502	21.853	22.552	20.6041	23.7896
Length   16/   4, alignment  7/ 2, N 2048:	23.8278	21.7913	22.4055	20.4912	24.0493
Length   32/  32, alignment  0/ 0, N 2048:	24.4302	24.1402	24.6682	23.5314	24.404
Length   32/  32, alignment  6/ 4, N 2048:	28.8762	25.5449	26.4621	25.2408	28.2591
Length   32/   8, alignment  0/ 0, N 2048:	23.2085	21.9794	22.4771	21.4546	23.2645
Length   32/   8, alignment  6/ 4, N 2048:	23.8644	22.4837	23.1184	22.6888	23.7694
Length   64/  64, alignment  0/ 0, N 2048:	24.4513	24.3528	24.9459	24.6737	24.5029
Length   64/  64, alignment  5/ 6, N 2048:	27.7649	28.2934	29.2754	27.9722	27.6728
Length   64/  16, alignment  0/ 0, N 2048:	26.8209	27.6155	26.7132	24.5012	27.2315
Length   64/  16, alignment  5/ 6, N 2048:	27.0153	27.6212	28.2613	26.8108	27.4559
Length  128/ 128, alignment  0/ 0, N 2048:	26.2687	25.72	26.4615	28.4425	26.3033
Length  128/ 128, alignment  4/ 0, N 2048:	26.2471	28.1006	28.4731	31.1781	26.3016
