                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    7, alignments in bytes  0/ 0:	22.4155	20.74	21.405	5.36096	12.0563
Length    7, alignments in bytes  0/ 7:	22.4729	20.7394	21.4059	5.35706	12.0446
Length    7, alignments in bytes  7/ 0:	22.514	16.0612	16.7327	5.35413	12.7246
Length    8, alignments in bytes  0/ 0:	22.3744	20.7427	21.5543	6.16968	7.39087
Length    8, alignments in bytes  0/ 0:	22.5023	20.7418	21.6469	6.17029	7.36621
Length    8, alignments in bytes  0/ 0:	22.4266	20.7394	21.6617	6.15833	7.3678
Length    8, alignments in bytes  0/ 0:	22.5145	20.7419	21.6533	6.17542	7.35693
Length    9, alignments in bytes  0/ 0:	22.4967	20.7397	21.6473	7.30664	7.38147
Length    9, alignments in bytes  0/ 0:	22.5083	20.7402	21.6564	7.31274	7.37549
Length    9, alignments in bytes  0/ 1:	22.5399	20.7408	21.6588	7.6427	7.44849
Length    9, alignments in bytes  1/ 0:	22.4041	20.7397	21.5642	7.57275	14.7638
Length   10, alignments in bytes  0/ 0:	22.5122	20.7411	21.6595	7.724	8.70874
Length   10, alignments in bytes  0/ 0:	22.4314	20.7399	21.5364	7.69348	8.70837
Length   10, alignments in bytes  0/ 2:	22.5424	20.7391	21.6637	7.55969	8.70471
Length   10, alignments in bytes  2/ 0:	22.4382	20.7406	21.6567	7.46973	17.5624
Length   11, alignments in bytes  0/ 0:	22.3555	20.741	21.6449	7.44995	9.28186
Length   11, alignments in bytes  0/ 0:	23.0553	21.4327	21.6565	7.07056	8.70813
Length   11, alignments in bytes  0/ 3:	22.5933	20.7391	21.6885	8.39746	12.8102
Length   11, alignments in bytes  3/ 0:	23.7249	22.5143	40.0476	7.5061	15.8264
Length   12, alignments in bytes  0/ 0:	22.4833	20.7394	21.6541	7.69275	9.39062
Length   12, alignments in bytes  0/ 0:	22.4999	20.7384	21.6553	7.68884	9.38269
Length   12, alignments in bytes  0/ 4:	22.411	23.4573	21.5594	7.72766	9.38611
Length   12, alignments in bytes  4/ 0:	22.239	20.7389	21.5439	7.46521	12.13
Length   13, alignments in bytes  0/ 0:	22.2719	20.7384	21.6605	7.70325	12.2395
Length   13, alignments in bytes  0/ 0:	22.2863	20.7401	21.6613	7.69531	12.2751
Length   13, alignments in bytes  0/ 5:	22.2157	20.7402	21.6478	7.7334	10.9106
Length   13, alignments in bytes  5/ 0:	22.2155	20.7405	21.5408	7.4696	13.2891
Length   14, alignments in bytes  0/ 0:	22.2491	20.7416	21.6559	7.71924	13.3325
Length   14, alignments in bytes  0/ 0:	22.2828	20.7399	21.5541	7.70435	13.3514
Length   14, alignments in bytes  0/ 6:	22.2675	20.7386	21.6653	7.72278	12.7108
Length   14, alignments in bytes  6/ 0:	22.2451	20.7391	21.6654	7.46167	14.0865
Length   15, alignments in bytes  0/ 0:	22.1367	23.5244	21.6606	5.36926	12.7253
Length   15, alignments in bytes  0/ 0:	22.3043	20.7417	21.663	5.37341	12.7246
Length   15, alignments in bytes  0/ 7:	22.3033	20.7417	21.6661	5.36475	12.714
Length   15, alignments in bytes  7/ 0:	22.2412	20.7416	21.6593	5.35779	14.4125
Length   16, alignments in bytes  0/ 0:	22.3088	20.7516	21.413	6.04199	7.53503
Length   16, alignments in bytes  7/ 2:	22.2277	20.7389	21.4106	6.37268	14.6239
Length   32, alignments in bytes  0/ 0:	23.9845	6.70691	6.70386	7.77417	10.574
Length   32, alignments in bytes  6/ 4:	23.9314	7.37744	6.71106	11.2565	16.4836
Length   64, alignments in bytes  0/ 0:	25.4474	8.05566	9.36877	9.43237	15.8132
Length   64, alignments in bytes  5/ 6:	29.1849	20.7062	21.3253	12.4178	26.2952
Length  128, alignments in bytes  0/ 0:	27.9829	9.65369	11.203	14.0403	27.9448
Length  128, alignments in bytes  4/ 0:	28.4679	19.1	19.9352	14.8962	34.573
Length  256, alignments in bytes  0/ 0:	35.2861	14.2155	17.7594	17.6432	54.77
Length  256, alignments in bytes  3/ 2:	36.4198	14.885	18.5413	19.4855	85.5847
Length  512, alignments in bytes  0/ 0:	47.4291	30.085	30	31.5314	132.885
Length  512, alignments in bytes  2/ 4:	50.8434	22.1498	24.2368	27.6526	154.781
Length 1024, alignments in bytes  0/ 0:	53.0548	27.5696	30.2383	50.2024	234.248
Length 1024, alignments in bytes  1/ 6:	67.5957	38.8036	35.1643	47.2261	354.284
Length   16, alignments in bytes  1/ 2:	22.3146	20.7441	21.9767	6.44727	24.0298
Length   16, alignments in bytes  2/ 1:	27.7543	22.3217	22.7432	6.53345	15.9469
Length   16, alignments in bytes  1/ 1:	23.2113	21.3501	22.7791	6.82788	15.3719
Length   16, alignments in bytes  1/ 1:	22.8341	21.2489	21.9298	6.17969	15.349
Length   32, alignments in bytes  2/ 4:	24.5413	8.25842	8.3894	11.4169	22.9816
Length   32, alignments in bytes  4/ 2:	24.522	6.87024	6.86182	11.6295	17.2596
Length   32, alignments in bytes  2/ 2:	24.5767	6.86157	7.12317	11.0044	17.5109
Length   32, alignments in bytes  2/ 2:	24.5405	6.86499	7.15601	10.9525	17.4795
Length   64, alignments in bytes  3/ 6:	29.5854	9.88574	10.6488	11.1095	30.4521
Length   64, alignments in bytes  6/ 3:	29.9713	21.2867	38.4397	12.6868	21.7701
Length   64, alignments in bytes  3/ 3:	29.4951	8.63611	9.93323	10.1332	23.3676
Length   64, alignments in bytes  3/ 3:	29.9438	8.63098	11.3877	10.059	27.2673
Length  128, alignments in bytes  4/ 0:	29.406	19.5466	20.4874	15.1066	36.0829
Length  128, alignments in bytes  0/ 4:	32.4227	11.1981	14.0759	14.5947	40.9691
Length  128, alignments in bytes  4/ 4:	33.4808	18.5394	19.5366	15.0664	37.708
Length  128, alignments in bytes  4/ 4:	36.8802	22.1914	24.1978	15.0732	41.0074
Length  256, alignments in bytes  5/ 2:	40.6357	21.819	21.8477	25.2472	75.8744
Length  256, alignments in bytes  2/ 5:	41.4646	25.3823	21.8768	23.313	87.3274
Length  256, alignments in bytes  5/ 5:	38.0452	21.8971	21.4393	19.0563	62.519
Length  256, alignments in bytes  5/ 5:	38.2542	22.6111	24.3373	22.4359	61.8309
Length  512, alignments in bytes  6/ 4:	41.8756	24.5643	23.9418	28.7916	137.487
Length  512, alignments in bytes  4/ 6:	49.4476	29.7233	27.1984	29.8542	153.594
Length  512, alignments in bytes  6/ 6:	46.4458	24.0996	24.2076	27.599	146.485
Length  512, alignments in bytes  6/ 6:	46.2921	24.5054	47.9673	28.3834	140.941
Length 1024, alignments in bytes  7/ 6:	62.2925	39.0563	35.5591	46.8508	235.495
Length 1024, alignments in bytes  6/ 7:	69.1791	39.535	45.8268	75.7548	331.818
Length 1024, alignments in bytes  7/ 7:	56.401	32.9194	33.7462	50.7267	248.942
Length 1024, alignments in bytes  7/ 7:	56.3481	31.1343	31.7876	50.1984	236.342
Length   16, alignments in bytes  0/ 4:	27.7396	21.7003	21.9362	6.474	10.0026
Length   16, alignments in bytes  4/ 0:	22.8311	23.2363	21.9941	6.40247	15.6598
Length   16, alignments in bytes  4/ 4:	22.3688	20.74	22.4885	9.36853	15.999
Length   16, alignments in bytes  2/ 2:	22.2355	20.7424	21.4086	6.03857	31.4978
Length   16, alignments in bytes  2/ 6:	22.2756	20.7413	21.4092	6.26404	18.6144
Length   16, alignments in bytes  6/ 2:	22.2268	20.7399	21.4103	6.36646	16.0472
Length   16, alignments in bytes  1/ 7:	26.9976	21.6984	22.2643	6.27393	19.1404
Length   16, alignments in bytes  7/ 1:	22.3071	20.7421	21.4099	6.35254	14.6273
Length   16, alignments in bytes  3/ 4:	22.229	20.7399	21.4082	6.30286	15.3848
Length   16, alignments in bytes  4/ 3:	22.2833	20.7396	21.4087	6.30615	14.7385
Length   16, alignments in bytes  5/ 7:	22.2378	20.7394	21.4093	6.27808	15.069
Length   16, alignments in bytes  7/ 5:	22.2415	20.7417	21.4082	6.32788	14.3514
Length   20, alignments in bytes  0/ 4:	22.2437	20.7411	21.4092	7.89185	12.1628
Length   20, alignments in bytes  4/ 0:	22.2236	20.7407	21.4092	6.48291	14.2155
Length   20, alignments in bytes  4/ 4:	22.2296	20.7391	21.4083	7.22058	13.546
Length   20, alignments in bytes  2/ 2:	22.2836	20.7391	21.4087	7.20203	19.4181
Length   20, alignments in bytes  2/ 6:	22.2397	22.8634	23.8705	8.77649	21.115
Length   20, alignments in bytes  6/ 2:	22.2872	21.7573	21.4089	6.48206	13.8892
Length   20, alignments in bytes  1/ 7:	22.2335	20.7405	21.4084	7.89185	21.0875
Length   20, alignments in bytes  7/ 1:	22.2269	20.7406	21.4093	7.49219	13.8525
Length   20, alignments in bytes  3/ 4:	22.2294	20.7393	21.4094	8.25891	17.3846
Length   20, alignments in bytes  4/ 3:	22.3099	20.7406	21.4084	7.51978	14.142
Length   20, alignments in bytes  5/ 7:	22.2311	20.739	21.4083	8.26233	15.3132
Length   20, alignments in bytes  7/ 5:	22.2949	20.74	21.4086	7.5304	13.3505
Length   24, alignments in bytes  0/ 4:	22.2239	20.7415	21.4093	8.27051	11.8065
Length   24, alignments in bytes  4/ 0:	22.2959	20.7412	21.4089	7.5282	16.9258
Length   24, alignments in bytes  4/ 4:	22.3021	20.7394	21.4088	7.2113	15.75
Length   24, alignments in bytes  2/ 2:	22.2228	20.7412	21.4102	7.20251	16.0974
Length   24, alignments in bytes  2/ 6:	22.2271	20.7394	21.4091	8.26208	20.0974
Length   24, alignments in bytes  6/ 2:	22.2268	20.74	21.4084	7.5321	16.7985
Length   24, alignments in bytes  1/ 7:	22.3098	37.7325	21.4093	8.25024	20.6555
Length   24, alignments in bytes  7/ 1:	23.5613	21.2473	21.9323	8.04297	15.4611
Length   24, alignments in bytes  3/ 4:	22.2318	20.7419	23.3402	8.27295	17.4025
Length   24, alignments in bytes  4/ 3:	22.3823	20.7412	21.4093	7.52563	15.5254
Length   24, alignments in bytes  5/ 7:	22.3571	20.7404	21.4088	8.27515	16.299
Length   24, alignments in bytes  7/ 5:	22.2981	20.74	21.4093	7.52637	15.5571
Length   28, alignments in bytes  0/ 4:	22.3656	20.7408	21.4087	8.64771	13.5457
Length   28, alignments in bytes  4/ 0:	22.2902	20.7395	21.4092	8.21313	15.7264
Length   28, alignments in bytes  4/ 4:	22.3732	20.7413	21.4086	7.7782	14.6807
Length   28, alignments in bytes  2/ 2:	22.3778	20.7399	21.4087	7.78735	19.4292
Length   28, alignments in bytes  2/ 6:	22.3732	20.7412	21.4084	8.63257	22.9038
Length   28, alignments in bytes  6/ 2:	22.3625	20.7401	21.4093	8.23193	14.9674
Length   28, alignments in bytes  1/ 7:	22.3583	20.7396	21.4087	8.59656	23.4755
Length   28, alignments in bytes  7/ 1:	22.3575	20.741	21.4091	8.78613	14.712
Length   28, alignments in bytes  3/ 4:	22.392	20.7401	21.4084	8.7002	20.1461
Length   28, alignments in bytes  4/ 3:	22.3584	20.7396	21.4087	8.1532	16.2725
Length   28, alignments in bytes  5/ 7:	23.1097	21.2468	22.1362	8.70569	16.691
Length   28, alignments in bytes  7/ 5:	22.3053	20.741	21.4093	8.15625	14.8783
Length   32, alignments in bytes  0/ 4:	23.9474	6.80505	7.3844	8.61279	13.465
Length   32, alignments in bytes  4/ 0:	23.9667	6.70874	6.70398	10.2161	17.5181
Length   32, alignments in bytes  4/ 4:	24.0015	6.70483	6.99915	9.80481	16.1949
Length   32, alignments in bytes  2/ 2:	23.9655	6.69324	6.99048	10.7345	17.0381
Length   32, alignments in bytes  2/ 6:	24.0632	8.06042	8.17578	11.0963	22.501
Length   32, alignments in bytes  6/ 2:	24.0106	6.70593	6.69604	10.2305	17.1591
Length   32, alignments in bytes  1/ 7:	24.0708	8.04578	8.1853	9.49731	22.7994
Length   32, alignments in bytes  7/ 1:	23.9329	6.69873	6.70068	9.27673	16.3419
Length   32, alignments in bytes  3/ 4:	25.3611	8.04578	8.18652	10.6534	21.6494
Length   32, alignments in bytes  4/ 3:	23.9414	7.31006	8.54675	14.1472	16.8374
Length   32, alignments in bytes  5/ 7:	24.516	8.23254	26.7562	11.7981	18.078
Length   32, alignments in bytes  7/ 5:	24.5981	7.25793	6.6969	9.97974	16.5531
Length   36, alignments in bytes  0/ 4:	25.0405	22.1016	20.9358	11.5787	17.3237
Length   36, alignments in bytes  4/ 0:	24.7329	18.0144	18.4846	10.3203	16.6732
Length   36, alignments in bytes  4/ 4:	24.0665	22.7501	22.3145	9.83228	15.6014
Length   36, alignments in bytes  2/ 2:	24.0435	23.7689	23.2155	10.7233	21.4254
Length   36, alignments in bytes  2/ 6:	23.9319	22.7472	22.3048	10.4706	24.8204
Length   36, alignments in bytes  6/ 2:	24.0692	18.0208	18.472	10.4089	15.9321
Length   36, alignments in bytes  1/ 7:	24.0391	22.7513	22.3181	11.0697	25.3965
Length   36, alignments in bytes  7/ 1:	23.9161	12.1875	12.8638	10.426	15.489
Length   36, alignments in bytes  3/ 4:	24.0798	22.7474	23.0936	10.1666	22.2345
Length   36, alignments in bytes  4/ 3:	24.0697	22.7496	23.1898	10.3585	16.3438
Length   36, alignments in bytes  5/ 7:	24.0806	22.7474	22.2783	11.7606	18.5283
Length   36, alignments in bytes  7/ 5:	24.0709	22.7476	22.1194	11.2488	15.7474
Length   40, alignments in bytes  0/ 4:	24.061	20.7662	21.4352	10.7924	14.9003
Length   40, alignments in bytes  4/ 0:	24.0292	22.744	23.215	10.8778	18.1616
Length   40, alignments in bytes  4/ 4:	24.0739	22.7461	23.3684	10.4652	17.327
Length   40, alignments in bytes  2/ 2:	24.0254	22.746	23.364	10.4635	18.8218
Length   40, alignments in bytes  2/ 6:	24.0833	22.7488	23.3655	10.4332	24.2935
Length   40, alignments in bytes  6/ 2:	25.0889	23.7482	24.0861	11.2528	17.7389
Length   40, alignments in bytes  1/ 7:	23.9257	22.7496	23.3882	10.8914	24.9364
Length   40, alignments in bytes  7/ 1:	23.931	22.7471	23.2456	9.25635	17.1732
Length   40, alignments in bytes  3/ 4:	23.9391	22.7478	23.3884	11.1693	22.063
Length   40, alignments in bytes  4/ 3:	23.9375	22.7405	23.384	10.7043	17.2416
Length   40, alignments in bytes  5/ 7:	23.9209	22.7448	23.3729	29.9893	20.1621
Length   40, alignments in bytes  7/ 5:	24.0697	22.7476	23.182	9.27405	16.823
Length   44, alignments in bytes  0/ 4:	24.0281	20.7588	21.4294	10.7351	15.8312
Length   44, alignments in bytes  4/ 0:	25.9323	22.7474	23.335	9.54895	17.6188
Length   44, alignments in bytes  4/ 4:	24.0184	22.7438	23.3859	9.39575	16.615
Length   44, alignments in bytes  2/ 2:	24.0648	22.7463	23.3568	10.454	21.0387
Length   44, alignments in bytes  2/ 6:	23.9746	22.7451	23.3254	10.7241	26.9615
Length   44, alignments in bytes  6/ 2:	24.0702	22.7461	23.3513	10.7988	16.7205
Length   44, alignments in bytes  1/ 7:	24.0739	24.0635	23.9541	10.9901	27.9084
Length   44, alignments in bytes  7/ 1:	24.0461	22.7434	23.2452	9.55322	16.3625
Length   44, alignments in bytes  3/ 4:	23.9857	22.7487	23.3016	10.1625	24.4962
Length   44, alignments in bytes  4/ 3:	24.0189	22.7397	23.4037	9.50745	17.132
Length   44, alignments in bytes  5/ 7:	24.019	22.7499	23.3741	10.7599	20.5973
Length   44, alignments in bytes  7/ 5:	24.0709	22.7472	23.3927	9.87354	16.4615
Length   48, alignments in bytes  0/ 4:	20.6976	20.7454	21.5837	9.47327	16.3861
Length   48, alignments in bytes  4/ 0:	20.6047	22.7489	22.8616	9.80627	19.3018
Length   48, alignments in bytes  4/ 4:	20.6028	22.7487	23.2385	9.8634	18.8865
Length   48, alignments in bytes  2/ 2:	20.5411	22.7451	23.2137	10.6471	20.5057
Length   48, alignments in bytes  2/ 6:	20.6136	22.7494	22.8955	11.7104	26.5015
Length   48, alignments in bytes  6/ 2:	20.5969	22.7487	22.9999	10.0542	18.3297
Length   48, alignments in bytes  1/ 7:	20.585	22.7496	22.8888	10.4064	26.7625
Length   48, alignments in bytes  7/ 1:	20.5896	22.7472	22.2969	9.86011	18.3984
Length   48, alignments in bytes  3/ 4:	25.1	23.6821	23.2194	9.98596	24.2811
Length   48, alignments in bytes  4/ 3:	24.0305	22.7472	23.2318	10.7119	18.5354
Length   48, alignments in bytes  5/ 7:	42.7915	22.7454	22.8962	12.0269	22.4698
Length   48, alignments in bytes  7/ 5:	23.9346	22.746	22.2726	9.87781	17.6517
Length   52, alignments in bytes  0/ 4:	24.0699	20.7417	23.2843	10.6918	17.4752
Length   52, alignments in bytes  4/ 0:	24.0627	22.7487	22.9318	10.4052	18.6975
Length   52, alignments in bytes  4/ 4:	24.0789	22.7467	23.2341	9.86768	17.8876
Length   52, alignments in bytes  2/ 2:	24.0114	22.7457	23.229	11.4335	23.1075
Length   52, alignments in bytes  2/ 6:	24.0192	22.7456	23.2437	11.5963	28.406
Length   52, alignments in bytes  6/ 2:	24.0737	22.7484	22.9486	11.1974	17.4696
Length   52, alignments in bytes  1/ 7:	24.0187	22.7451	22.8727	11.5385	29.0635
Length   52, alignments in bytes  7/ 1:	20.6245	22.7465	23.0115	11.1835	17.0906
Length   52, alignments in bytes  3/ 4:	20.6079	22.7479	23.2338	9.97852	26.6505
Length   52, alignments in bytes  4/ 3:	20.7256	22.7465	23.2699	10.672	18.1005
Length   52, alignments in bytes  5/ 7:	24.0762	22.7501	23.2201	12.009	22.6313
Length   52, alignments in bytes  7/ 5:	24.0732	22.7491	23.2426	11.3942	17.0995
Length   56, alignments in bytes  0/ 4:	24.017	20.7416	21.5729	10.827	18.1445
Length   56, alignments in bytes  4/ 0:	24.0593	22.7455	23.2643	12.0446	20.6276
Length   56, alignments in bytes  4/ 4:	24.0311	22.7444	22.8905	11.675	20.4677
Length   56, alignments in bytes  2/ 2:	24.0774	22.7477	23.2155	11.2798	22.0264
Length   56, alignments in bytes  2/ 6:	24.014	22.7499	23.2249	11.8822	28.5525
Length   56, alignments in bytes  6/ 2:	24.0709	22.745	22.9264	11.3853	19.4639
Length   56, alignments in bytes  1/ 7:	24.0764	22.7484	23.2261	11.4364	28.7577
Length   56, alignments in bytes  7/ 1:	24.0692	22.7467	23.2511	9.85339	18.8273
Length   56, alignments in bytes  3/ 4:	24.0206	22.7494	22.8843	12.0433	43.1865
Length   56, alignments in bytes  4/ 3:	23.9437	22.7501	22.9187	11.379	20.5171
Length   56, alignments in bytes  5/ 7:	24.0708	22.7482	22.8571	12.054	24.7908
Length   56, alignments in bytes  7/ 5:	25.8851	22.7494	22.9391	9.90198	18.499
Length   60, alignments in bytes  0/ 4:	24.042	20.7415	21.464	12.038	19.6144
Length   60, alignments in bytes  4/ 0:	20.5336	22.7446	23.4652	10.0352	20.0515
Length   60, alignments in bytes  4/ 4:	25.1965	22.7491	23.4785	9.6792	19.7175
Length   60, alignments in bytes  2/ 2:	23.9481	22.7465	23.2336	29.4917	25.5388
Length   60, alignments in bytes  2/ 6:	24.6897	23.0667	24.1947	12.3395	31.0507
Length   60, alignments in bytes  6/ 2:	21.0267	23.2997	26.1462	13.2769	18.7874
Length   60, alignments in bytes  1/ 7:	25.1292	23.7739	22.9016	12.049	30.667
Length   60, alignments in bytes  7/ 1:	20.5259	22.7468	23.5707	10.5291	18.1305
Length   60, alignments in bytes  3/ 4:	24.0637	22.7489	22.8903	9.99658	28.3602
Length   60, alignments in bytes  4/ 3:	20.5206	22.7474	23.5801	10.0525	19.7581
Length   60, alignments in bytes  5/ 7:	25.145	22.7446	24.5641	10.886	24.791
Length   60, alignments in bytes  7/ 5:	24.9846	22.7484	23.4722	10.3876	18.0275
Length   64, alignments in bytes  0/ 4:	29.1868	8.9458	11.0352	10.0992	20.1317
Length   64, alignments in bytes  4/ 0:	26.168	18.1799	18.8022	10.3463	22.1259
Length   64, alignments in bytes  4/ 4:	28.7838	20.6909	21.3196	11.0409	22.0238
Length   64, alignments in bytes  2/ 2:	29.2198	9.88196	10.6537	11.8807	23.6201
Length   64, alignments in bytes  2/ 6:	28.835	10.427	11.3849	12.2521	30.4424
Length   64, alignments in bytes  6/ 2:	28.8206	18.141	18.8627	11.7408	20.6852
Length   64, alignments in bytes  1/ 7:	28.7974	9.77991	10.71	10.7797	30.7706
Length   64, alignments in bytes  7/ 1:	29.202	18.1462	18.7977	10.3875	19.8698
Length   64, alignments in bytes  3/ 4:	47.1549	10.3295	10.8634	10.7148	28.585
Length   64, alignments in bytes  4/ 3:	28.8213	20.7684	21.3558	12.0483	21.442
Length   64, alignments in bytes  5/ 7:	29.1396	22.8182	21.3243	12.4185	26.8324
Length   64, alignments in bytes  7/ 5:	29.306	20.7699	21.4209	10.5148	19.5897
Length   68, alignments in bytes  0/ 4:	33.2053	21.3652	22.0175	11.6066	21.9565
Length   68, alignments in bytes  4/ 0:	25.3723	23.4282	24.0712	11.9379	21.5293
Length   68, alignments in bytes  4/ 4:	28.7083	20.8047	21.2676	11.0518	21.3561
Length   68, alignments in bytes  2/ 2:	29.1909	18.1423	18.8975	12.0493	25.5284
Length   68, alignments in bytes  2/ 6:	28.7266	17.6455	18.1941	11.6044	32.4316
Length   68, alignments in bytes  6/ 2:	28.8632	23.4122	24.0878	12.0558	19.9407
Length   68, alignments in bytes  1/ 7:	29.1948	17.5486	18.1866	12.0604	32.8054
Length   68, alignments in bytes  7/ 1:	29.235	23.4135	24.0818	12.0594	19.4048
Length   68, alignments in bytes  3/ 4:	29.1565	18.3091	18.9094	10.7324	30.4248
Length   68, alignments in bytes  4/ 3:	29.2003	23.422	24.0853	12.0509	21.5137
Length   68, alignments in bytes  5/ 7:	28.7627	20.8092	21.2526	12.4137	27.0198
Length   68, alignments in bytes  7/ 5:	28.809	23.4197	24.0632	12.3785	19.3663
Length   72, alignments in bytes  0/ 4:	29.225	21.4055	22.0681	11.6384	22.1897
Length   72, alignments in bytes  4/ 0:	26.22	23.4165	24.0544	12.3875	23.6755
Length   72, alignments in bytes  4/ 4:	28.7184	18.2223	18.8456	12.05	23.7097
Length   72, alignments in bytes  2/ 2:	29.1351	18.2378	18.745	12.0531	25.3309
Length   72, alignments in bytes  2/ 6:	29.1587	22.0367	22.4954	12.045	32.5671
Length   72, alignments in bytes  6/ 2:	29.2649	23.4194	24.0656	12.3883	39.3016
Length   72, alignments in bytes  1/ 7:	28.6934	22.035	22.4786	12.281	32.91
Length   72, alignments in bytes  7/ 1:	29.2384	23.416	24.0795	12.2058	21.2998
Length   72, alignments in bytes  3/ 4:	29.181	18.2271	18.7577	12.0481	30.6371
Length   72, alignments in bytes  4/ 3:	28.8109	22.6259	23.267	12.384	23.1635
Length   72, alignments in bytes  5/ 7:	28.8357	18.2334	18.8506	12.0605	28.6989
Length   72, alignments in bytes  7/ 5:	29.2526	23.4208	24.0844	10.3567	21.2775
Length   76, alignments in bytes  0/ 4:	29.1698	21.407	21.6427	12.5375	24.3495
Length   76, alignments in bytes  4/ 0:	25.4646	23.3893	23.9642	10.4463	23.1174
Length   76, alignments in bytes  4/ 4:	29.151	20.7137	21.4281	10.1652	23.0668
Length   76, alignments in bytes  2/ 2:	29.1729	18.2166	18.8468	12.0536	27.2281
Length   76, alignments in bytes  2/ 6:	29.1764	22.0343	22.4744	11.8564	34.6556
Length   76, alignments in bytes  6/ 2:	29.2347	23.3774	23.9524	12.9563	21.4823
Length   76, alignments in bytes  1/ 7:	29.1801	22.0286	22.4891	11.8217	35.1554
Length   76, alignments in bytes  7/ 1:	28.7107	23.3837	23.9563	10.9658	20.9807
Length   76, alignments in bytes  3/ 4:	29.1781	18.224	18.8531	10.718	32.4543
Length   76, alignments in bytes  4/ 3:	29.2141	23.3806	23.9425	10.524	23.0658
Length   76, alignments in bytes  5/ 7:	28.7234	20.8407	21.5011	12.1233	29.2761
Length   76, alignments in bytes  7/ 5:	29.2307	23.3759	23.9457	11.2046	21.0016
Length   80, alignments in bytes  0/ 4:	28.774	21.1919	21.9368	10.4243	24.8749
Length   80, alignments in bytes  4/ 0:	26.2341	23.3912	23.9418	11.1758	25.3934
Length   80, alignments in bytes  4/ 4:	28.8767	18.26	18.8193	11.4888	42.1962
Length   80, alignments in bytes  2/ 2:	29.1864	18.2727	18.8228	12.4221	27.0017
Length   80, alignments in bytes  2/ 6:	28.7498	22.01	22.5286	12.9662	34.9124
Length   80, alignments in bytes  6/ 2:	30.6803	23.392	23.9462	11.9452	23.9991
Length   80, alignments in bytes  1/ 7:	29.2206	21.9982	22.4987	11.7822	35.2799
Length   80, alignments in bytes  7/ 1:	28.7225	23.3893	23.9346	11.1869	22.8452
Length   80, alignments in bytes  3/ 4:	29.156	18.3104	18.8138	11.1406	32.9076
Length   80, alignments in bytes  4/ 3:	28.7382	22.6281	23.1169	12.2184	24.7004
Length   80, alignments in bytes  5/ 7:	28.8203	18.309	18.8169	12.6187	30.8761
Length   80, alignments in bytes  7/ 5:	29.1759	23.3838	23.9524	11.1835	22.7876
Length   84, alignments in bytes  0/ 4:	29.2321	21.4078	21.941	12.0537	27.3605
