                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length  128, alignments in bytes  0/ 0:	15.6373	9.62329	9.16809	13.4764	24.8035
Length  128, alignments in bytes  4/ 0:	17.2289	10.1387	11.5216	14.4794	31.3295
Length  256, alignments in bytes  0/ 0:	21.6541	16.9333	16.5403	18.7794	50.0454
Length  256, alignments in bytes  3/ 2:	23.5469	14.7375	17.8037	19.4778	57.7285
Length  512, alignments in bytes  0/ 0:	29.2268	18.9044	20.7675	27.2836	100.646
Length  512, alignments in bytes  2/ 4:	32.2255	21.7061	25.5531	30.0698	145.808
Length 1024, alignments in bytes  0/ 0:	51.8334	27.6825	28.2808	46.6456	223.607
Length 1024, alignments in bytes  1/ 6:	60.694	39.7588	35.6534	47.9031	319.079
Length   16, alignments in bytes  1/ 2:	13.4236	8.74658	8.64001	5.79614	17.7153
Length   16, alignments in bytes  2/ 1:	10.4532	8.79993	8.61584	5.85864	15.746
Length   16, alignments in bytes  1/ 1:	10.2883	8.74548	8.60767	5.49451	14.9823
Length   16, alignments in bytes  1/ 1:	11.2909	8.79858	8.61194	5.49451	14.9658
Length   32, alignments in bytes  2/ 4:	10.9808	8.21985	7.56213	10.223	21.5558
Length   32, alignments in bytes  4/ 2:	10.9491	26.5415	6.69946	11.3392	16.6581
Length   32, alignments in bytes  2/ 2:	10.6289	6.69971	6.62634	9.55945	16.5839
Length   32, alignments in bytes  2/ 2:	10.6057	6.41003	6.70068	9.53589	16.7448
Length   64, alignments in bytes  3/ 6:	14.2996	9.63916	9.35901	10.8329	27.8369
Length   64, alignments in bytes  6/ 3:	14.7052	11.3969	11.4248	12.3828	20.1052
Length   64, alignments in bytes  3/ 3:	13.9247	8.53638	8.70483	9.57251	20.9802
Length   64, alignments in bytes  3/ 3:	13.9396	8.51904	8.72449	9.47815	20.9949
Length  128, alignments in bytes  4/ 0:	17.7682	10.3508	11.8668	14.8032	32.6194
Length  128, alignments in bytes  0/ 4:	20.1849	11.0055	10.5452	14.2539	34.5525
Length  128, alignments in bytes  4/ 4:	19.9792	13.9833	12.6735	15.0536	33.4216
Length  128, alignments in bytes  4/ 4:	20.4899	14.3187	13.0872	14.7655	33.4045
Length  256, alignments in bytes  5/ 2:	24.7794	15.5728	19.6775	20.9597	58.3375
Length  256, alignments in bytes  2/ 5:	25.6643	17.6616	20.9907	20.8265	80.928
Length  256, alignments in bytes  5/ 5:	24.8177	14.7946	18.0889	19.0374	58.3781
Length  256, alignments in bytes  5/ 5:	24.9153	14.7769	18.1506	18.9894	59.2838
Length  512, alignments in bytes  6/ 4:	32.8499	24.7777	23.5691	28.6302	109.955
Length  512, alignments in bytes  4/ 6:	32.9999	28.4209	27.465	28.3	146.67
Length  512, alignments in bytes  6/ 6:	36.3926	33.3806	28.3475	36.1016	119.928
Length  512, alignments in bytes  6/ 6:	43.6556	216.24	27.2394	38.7678	130.106
Length 1024, alignments in bytes  7/ 6:	62.0623	39.5941	42.1887	60.7866	231.691
Length 1024, alignments in bytes  6/ 7:	64.9303	39.7935	35.7737	48.3082	310.057
Length 1024, alignments in bytes  7/ 7:	62.5836	27.8533	29.0487	47.7661	228.87
Length 1024, alignments in bytes  7/ 7:	56.8438	27.1542	28.3708	49.7711	226.804
Length   16, alignments in bytes  0/ 4:	14.8873	9.12671	8.90076	5.80957	9.3678
Length   16, alignments in bytes  4/ 0:	10.3225	8.74133	8.63794	5.86743	15.5187
Length   16, alignments in bytes  4/ 4:	10.5154	8.74524	8.63318	5.49268	15.1583
Length   16, alignments in bytes  2/ 2:	10.3307	8.75049	8.62476	5.48401	15.5621
Length   16, alignments in bytes  2/ 6:	10.3586	8.74719	8.62048	5.78992	18.4297
Length   16, alignments in bytes  6/ 2:	10.6329	8.74683	8.63281	5.84692	15.4408
Length   16, alignments in bytes  1/ 7:	10.4724	8.76123	8.61609	5.79675	18.9972
Length   16, alignments in bytes  7/ 1:	10.3446	8.7428	8.62939	5.85754	13.8004
Length   16, alignments in bytes  3/ 4:	10.3145	8.74805	8.60193	5.79773	15.567
Length   16, alignments in bytes  4/ 3:	10.2859	8.74841	8.61084	5.86377	14.6813
Length   16, alignments in bytes  5/ 7:	10.5933	8.74902	8.60718	5.77942	15.1168
Length   16, alignments in bytes  7/ 5:	10.3159	8.81653	8.60815	5.85376	13.9127
Length   20, alignments in bytes  0/ 4:	10.4205	8.82947	8.57275	7.96155	11.4901
Length   20, alignments in bytes  4/ 0:	10.2869	8.7594	8.62	6.3501	14.1011
Length   20, alignments in bytes  4/ 4:	10.316	8.75049	8.59961	7.23389	13.6462
Length   20, alignments in bytes  2/ 2:	10.3827	8.52673	8.41772	7.09131	20.0995
Length   20, alignments in bytes  2/ 6:	10.0409	8.56714	8.40637	7.74609	20.0547
Length   20, alignments in bytes  6/ 2:	10.2716	8.59277	8.41956	6.19043	13.2058
Length   20, alignments in bytes  1/ 7:	10.1553	8.54834	8.42712	7.77197	20.3768
Length   20, alignments in bytes  7/ 1:	10.3292	8.56873	8.40491	7.26904	12.99
Length   20, alignments in bytes  3/ 4:	10.1259	8.54724	8.41357	8.21448	18.0862
Length   20, alignments in bytes  4/ 3:	10.2117	8.59619	8.39185	8.83093	13.9806
Length   20, alignments in bytes  5/ 7:	10.4182	8.80078	8.6084	8.40442	14.9803
Length   20, alignments in bytes  7/ 5:	10.3895	8.75171	8.6123	7.63904	12.8771
Length   24, alignments in bytes  0/ 4:	10.2854	8.90906	8.57251	8.41736	11.0924
Length   24, alignments in bytes  4/ 0:	10.5765	8.74536	8.61829	7.6344	16.6681
Length   24, alignments in bytes  4/ 4:	10.4884	8.79053	8.60522	7.26453	15.7125
Length   24, alignments in bytes  2/ 2:	10.5513	8.76392	8.93811	7.08105	15.4249
Length   24, alignments in bytes  2/ 6:	10.1699	8.54407	8.43372	8.21606	19.3569
Length   24, alignments in bytes  6/ 2:	10.0543	8.53503	8.41284	7.46582	16.0916
Length   24, alignments in bytes  1/ 7:	10.0706	8.54089	8.40979	8.21509	19.9115
Length   24, alignments in bytes  7/ 1:	10.2642	8.53638	8.39673	7.44849	14.6106
Length   24, alignments in bytes  3/ 4:	10.2986	8.5354	8.40222	8.21436	16.8904
Length   24, alignments in bytes  4/ 3:	10.1454	8.53601	8.41382	7.46204	15.2513
Length   24, alignments in bytes  5/ 7:	10.0399	8.54626	8.41284	8.22046	16.1552
Length   24, alignments in bytes  7/ 5:	10.1986	8.53833	8.39905	7.46228	14.739
Length   28, alignments in bytes  0/ 4:	10.1263	8.23108	8.26135	8.62463	12.6482
Length   28, alignments in bytes  4/ 0:	10.1788	8.22595	8.30811	8.16455	15.1735
Length   28, alignments in bytes  4/ 4:	10.0983	8.55176	8.40857	7.70667	14.2603
Length   28, alignments in bytes  2/ 2:	10.2263	8.54016	8.42615	7.7124	20.0872
Length   28, alignments in bytes  2/ 6:	10.2643	8.28198	8.31311	8.61829	22.3481
Length   28, alignments in bytes  6/ 2:	10.6	8.42053	8.53174	8.37964	14.8384
Length   28, alignments in bytes  1/ 7:	10.6211	8.46655	8.52026	8.8136	22.745
Length   28, alignments in bytes  7/ 1:	10.507	8.44556	8.552	8.94849	14.3621
Length   28, alignments in bytes  3/ 4:	10.4302	8.74609	8.62378	8.91602	19.7471
Length   28, alignments in bytes  4/ 3:	10.6929	8.74231	8.61035	8.22839	15.3801
Length   28, alignments in bytes  5/ 7:	10.6498	8.74622	8.60889	8.90649	16.4105
Length   28, alignments in bytes  7/ 5:	11.088	8.80566	8.62915	8.25842	14.4924
Length   32, alignments in bytes  0/ 4:	10.9968	7.56274	7.07214	8.26416	12.7468
Length   32, alignments in bytes  4/ 0:	10.7117	6.8623	6.86365	9.9906	17.2874
Length   32, alignments in bytes  4/ 4:	10.8077	6.85876	6.8623	9.78125	16.2891
Length   32, alignments in bytes  2/ 2:	10.906	6.85913	6.7821	9.75818	16.627
Length   32, alignments in bytes  2/ 6:	10.8466	8.19629	8.82434	10.0142	21.2032
Length   32, alignments in bytes  6/ 2:	10.6295	6.06494	6.70312	9.99731	16.7848
Length   32, alignments in bytes  1/ 7:	10.6191	8.00745	8.172	8.91064	21.5553
Length   32, alignments in bytes  7/ 1:	10.702	6.04822	7.36011	8.91577	15.5081
Length   32, alignments in bytes  3/ 4:	10.7572	8.00684	8.17371	10.0153	18.7659
Length   32, alignments in bytes  4/ 3:	10.6373	6.05688	7.36011	11.2979	16.0955
Length   32, alignments in bytes  5/ 7:	10.5909	8.021	8.17334	10.8765	17.2411
Length   32, alignments in bytes  7/ 5:	10.7802	6.05334	6.70227	8.92407	15.6202
Length   36, alignments in bytes  0/ 4:	10.7136	8.99402	8.86658	10.2916	13.8585
Length   36, alignments in bytes  4/ 0:	10.3928	7.70117	7.57739	10.1848	16.171
Length   36, alignments in bytes  4/ 4:	10.7003	9.37842	10.0453	9.54834	15.0769
Length   36, alignments in bytes  2/ 2:	10.7537	9.45593	10.0463	10.4418	27.3024
Length   36, alignments in bytes  2/ 6:	15.3279	12.7781	12.9441	12.6877	26.8042
Length   36, alignments in bytes  6/ 2:	15.1053	9.64258	11.7642	12.8845	19.5454
Length   36, alignments in bytes  1/ 7:	15.2207	11.1854	10.9033	10.2887	24.5251
Length   36, alignments in bytes  7/ 1:	10.9077	6.53638	6.86951	10.5576	15.3705
Length   36, alignments in bytes  3/ 4:	11.0122	12.0587	12.0614	10.2676	21.7489
Length   36, alignments in bytes  4/ 3:	11.0281	10.8425	10.2861	10.5192	18.0128
Length   36, alignments in bytes  5/ 7:	12.4489	12.8633	13.0232	11.1263	18.1067
Length   36, alignments in bytes  7/ 5:	10.9774	10.2263	10.2965	11.4783	15.6514
Length   40, alignments in bytes  0/ 4:	10.9833	9.95398	9.7865	10.903	14.2029
Length   40, alignments in bytes  4/ 0:	10.6021	10.5941	10.6938	11.0944	17.8235
Length   40, alignments in bytes  4/ 4:	10.8673	10.5253	10.7744	10.6917	17.0074
Length   40, alignments in bytes  2/ 2:	10.7736	10.5255	10.8048	10.6926	18.5569
Length   40, alignments in bytes  2/ 6:	11.0402	12.5635	12.184	10.6252	23.621
Length   40, alignments in bytes  6/ 2:	10.9111	10.5916	10.7161	11.4658	17.8911
Length   40, alignments in bytes  1/ 7:	10.9735	12.5624	12.186	10.5387	24.0126
Length   40, alignments in bytes  7/ 1:	10.9894	10.6473	10.6818	9.14929	17.1455
Length   40, alignments in bytes  3/ 4:	10.9694	10.2902	11.7231	11.4255	21.2041
Length   40, alignments in bytes  4/ 3:	10.8839	10.651	10.7557	11.3191	25.77
Length   40, alignments in bytes  5/ 7:	10.9196	10.2892	12.2474	11.4213	19.6361
Length   40, alignments in bytes  7/ 5:	10.9055	10.8021	10.6525	9.15393	16.8484
Length   44, alignments in bytes  0/ 4:	10.9572	9.11755	9.02551	10.931	15.5081
Length   44, alignments in bytes  4/ 0:	10.6294	9.63367	9.64185	8.57605	17.1785
Length   44, alignments in bytes  4/ 4:	10.905	10.526	10.7531	8.76685	16.0511
Length   44, alignments in bytes  2/ 2:	11.0016	10.5316	10.7809	10.6907	22.9093
Length   44, alignments in bytes  2/ 6:	11.0642	11.9879	11.8368	10.9152	26.219
Length   44, alignments in bytes  6/ 2:	10.8199	9.63147	9.65613	10.1323	16.6096
Length   44, alignments in bytes  1/ 7:	10.9114	12.5702	12.1671	10.9174	26.4673
Length   44, alignments in bytes  7/ 1:	13.0947	9.60645	9.7572	11.2618	16.5942
Length   44, alignments in bytes  3/ 4:	10.9862	10.0428	11.5912	10.0233	23.3481
Length   44, alignments in bytes  4/ 3:	10.7593	10.411	10.5173	8.48633	16.6005
Length   44, alignments in bytes  5/ 7:	10.8033	11.6469	11.5647	9.96594	19.5564
Length   44, alignments in bytes  7/ 5:	10.7731	10.3921	10.5652	9.71265	16.1785
Length   48, alignments in bytes  0/ 4:	10.6356	9.77307	9.651	8.64502	15.355
Length   48, alignments in bytes  4/ 0:	10.3774	10.6781	10.563	9.72009	18.2836
Length   48, alignments in bytes  4/ 4:	10.7834	10.6649	10.7123	9.77441	17.6764
Length   48, alignments in bytes  2/ 2:	10.6654	10.4939	10.6921	9.92932	18.9547
Length   48, alignments in bytes  2/ 6:	10.7148	12.3385	11.8988	10.6187	24.9039
Length   48, alignments in bytes  6/ 2:	10.7473	10.4877	10.4988	10.0404	17.8269
Length   48, alignments in bytes  1/ 7:	10.6471	12.3444	11.9069	9.49829	25.1678
Length   48, alignments in bytes  7/ 1:	10.733	10.4891	10.5288	9.70947	17.6051
Length   48, alignments in bytes  3/ 4:	10.9464	11.7107	11.5602	9.85474	22.5018
Length   48, alignments in bytes  4/ 3:	10.6049	10.2887	10.6401	10.6517	17.4851
Length   48, alignments in bytes  5/ 7:	10.6523	13.0769	12.2007	12.2419	21.8347
Length   48, alignments in bytes  7/ 5:	10.9335	10.7028	10.7788	9.96338	17.5176
Length   52, alignments in bytes  0/ 4:	11.0018	9.18372	9.06116	10.9308	16.9839
Length   52, alignments in bytes  4/ 0:	10.5735	10.9072	10.8981	10.6101	17.9043
Length   52, alignments in bytes  4/ 4:	11.0151	10.7015	10.9241	10.0149	17.1735
Length   52, alignments in bytes  2/ 2:	10.9926	10.7441	10.9263	11.871	24.016
Length   52, alignments in bytes  2/ 6:	10.8762	10.2867	12.6321	11.8937	28.2297
Length   52, alignments in bytes  6/ 2:	10.9396	10.5043	10.9044	11.4647	17.3019
Length   52, alignments in bytes  1/ 7:	10.9052	12.6473	12.184	11.5743	28.2781
Length   52, alignments in bytes  7/ 1:	10.8511	10.7278	10.7235	11.4686	17.009
Length   52, alignments in bytes  3/ 4:	10.9224	11.9965	11.835	10.0975	25.7722
Length   52, alignments in bytes  4/ 3:	10.9559	10.5101	10.9236	10.9197	17.5826
Length   52, alignments in bytes  5/ 7:	10.9446	10.2866	11.7911	12.1558	21.7993
Length   52, alignments in bytes  7/ 5:	11.1265	10.54	10.9176	11.6543	17.1746
Length   56, alignments in bytes  0/ 4:	10.9696	9.20374	9.07605	11.031	17.3621
Length   56, alignments in bytes  4/ 0:	10.6716	10.7921	10.9186	12.3328	19.7678
Length   56, alignments in bytes  4/ 4:	10.9039	10.7397	10.8939	12.2667	19.4698
Length   56, alignments in bytes  2/ 2:	10.9385	10.7288	10.9333	12.2781	25.4928
Length   56, alignments in bytes  2/ 6:	10.9087	11.9963	11.807	12.2701	27.5558
Length   56, alignments in bytes  6/ 2:	10.9489	10.5176	10.9008	11.6519	18.7031
Length   56, alignments in bytes  1/ 7:	11.006	11.9939	11.7906	11.5847	27.7233
Length   56, alignments in bytes  7/ 1:	10.8574	10.5281	10.9756	9.95129	18.8562
Length   56, alignments in bytes  3/ 4:	10.9589	11.9932	11.8403	12.3424	25.0997
Length   56, alignments in bytes  4/ 3:	10.9236	10.5449	10.9135	11.6538	19.0924
Length   56, alignments in bytes  5/ 7:	10.9023	10.2897	11.6637	12.3385	23.8586
Length   56, alignments in bytes  7/ 5:	10.8025	10.5366	10.912	9.95325	18.3433
Length   60, alignments in bytes  0/ 4:	10.848	9.69958	9.92969	12.3409	18.7339
Length   60, alignments in bytes  4/ 0:	11.2384	10.3085	10.7139	9.52478	19.0752
Length   60, alignments in bytes  4/ 4:	11.7803	11.0662	12.1011	9.20764	18.6866
Length   60, alignments in bytes  2/ 2:	11.0085	10.8439	10.9426	11.5623	23.4681
Length   60, alignments in bytes  2/ 6:	10.9468	11.9951	11.8535	12.3434	30.0343
Length   60, alignments in bytes  6/ 2:	11.3285	10.3093	10.4807	12.2932	17.9955
Length   60, alignments in bytes  1/ 7:	10.808	11.9982	11.8542	12.3372	30.0312
Length   60, alignments in bytes  7/ 1:	11.3748	10.3085	10.6476	10.5132	17.7426
Length   60, alignments in bytes  3/ 4:	11.0275	11.9954	11.8669	10.0968	27.8658
Length   60, alignments in bytes  4/ 3:	11.1139	11.0787	12.0442	9.64758	18.8181
Length   60, alignments in bytes  5/ 7:	11.8773	10.9753	13.0211	10.7537	23.8413
Length   60, alignments in bytes  7/ 5:	11.7798	11.1312	12.0975	10.5676	17.6697
Length   64, alignments in bytes  0/ 4:	14.5562	9.30164	9.14233	9.59509	19.3428
Length   64, alignments in bytes  4/ 0:	13.5459	10.2947	10.2844	10.3933	21.1788
Length   64, alignments in bytes  4/ 4:	14.3313	12.5999	13.5468	11.1765	20.9506
Length   64, alignments in bytes  2/ 2:	14.3538	10.1042	10.1345	11.2906	25.3965
Length   64, alignments in bytes  2/ 6:	14.6373	10.6532	10.7399	12.0936	29.4902
Length   64, alignments in bytes  6/ 2:	15.095	10.2639	10.4065	12.0011	20.3887
Length   64, alignments in bytes  1/ 7:	14.6316	10.0134	9.62256	10.4846	29.9847
Length   64, alignments in bytes  7/ 1:	15.0437	10.2736	10.4124	10.5568	20.644
Length   64, alignments in bytes  3/ 4:	14.6276	10.4543	10.3921	10.9824	27.3193
Length   64, alignments in bytes  4/ 3:	14.9683	12.5753	12.8151	12.3181	20.3486
Length   64, alignments in bytes  5/ 7:	14.6016	13.8486	14.4202	12.4611	25.8247
Length   64, alignments in bytes  7/ 5:	14.9915	11.6476	11.7018	10.5503	19.0797
Length   68, alignments in bytes  0/ 4:	14.7161	12.0043	12.2526	11.7939	20.9915
Length   68, alignments in bytes  4/ 0:	13.6511	12.4578	12.6224	12.0756	20.5828
Length   68, alignments in bytes  4/ 4:	14.3256	12.2067	12.9137	11.1825	20.3275
Length   68, alignments in bytes  2/ 2:	14.2544	12.132	12.1962	12.3412	25.0326
Length   68, alignments in bytes  2/ 6:	14.6427	13.5469	13.7352	11.8892	31.7438
Length   68, alignments in bytes  6/ 2:	14.9778	12.483	12.568	12.3419	19.4233
Length   68, alignments in bytes  1/ 7:	14.647	12.7313	12.8622	11.9834	32.2911
Length   68, alignments in bytes  7/ 1:	14.9613	12.1237	12.1604	12.3445	18.8468
Length   68, alignments in bytes  3/ 4:	14.7043	13.3983	13.7513	11.5298	29.8431
Length   68, alignments in bytes  4/ 3:	14.9717	12.1741	12.8965	12.3265	20.4944
Length   68, alignments in bytes  5/ 7:	14.6858	14.037	14.3885	12.4598	25.8948
Length   68, alignments in bytes  7/ 5:	14.943	12.2189	12.8993	12.684	18.7861
Length   72, alignments in bytes  0/ 4:	14.7986	11.7218	11.9894	11.8453	21.223
Length   72, alignments in bytes  4/ 0:	13.6276	11.8951	12.1033	13.5331	22.7484
Length   72, alignments in bytes  4/ 4:	14.3467	11.9532	11.7531	12.3333	22.451
Length   72, alignments in bytes  2/ 2:	14.3306	12.0226	11.7773	12.3409	24.0908
Length   72, alignments in bytes  2/ 6:	14.7177	13.3242	13.4113	12.287	31.6246
Length   72, alignments in bytes  6/ 2:	14.964	11.8749	12.1144	12.688	21.7389
Length   72, alignments in bytes  1/ 7:	14.6465	13.3311	13.4192	12.1798	31.9258
Length   72, alignments in bytes  7/ 1:	15.0099	11.8728	12.0951	10.5587	20.4894
Length   72, alignments in bytes  3/ 4:	14.6362	12.3848	13.2429	12.3419	29.4124
Length   72, alignments in bytes  4/ 3:	14.9832	12.2148	12.0115	12.6876	21.9095
Length   72, alignments in bytes  5/ 7:	14.6514	12.3915	13.2229	12.3444	27.7064
Length   72, alignments in bytes  7/ 5:	15.0349	11.8571	12.0995	10.5649	20.4115
Length   76, alignments in bytes  0/ 4:	14.5302	11.6282	11.2318	12.1162	23.0341
Length   76, alignments in bytes  4/ 0:	13.6261	12.4723	12.8947	10.3085	22.0483
Length   76, alignments in bytes  4/ 4:	14.3438	12.2123	13.1851	10.1948	21.8892
Length   76, alignments in bytes  2/ 2:	14.2347	11.9479	11.8657	12.3468	26.1494
Length   76, alignments in bytes  2/ 6:	14.62	12.34	12.936	12.1505	33.9069
Length   76, alignments in bytes  6/ 2:	14.9358	12.4552	12.7352	12.4453	20.4867
Length   76, alignments in bytes  1/ 7:	14.66	12.4043	12.9448	12.1493	35.4689
Length   76, alignments in bytes  7/ 1:	14.9709	12.4857	12.6963	10.9554	20.0404
Length   76, alignments in bytes  3/ 4:	14.661	12.36	13.214	11.0017	32.0018
Length   76, alignments in bytes  4/ 3:	14.941	12.2424	13.26	10.4178	21.8867
Length   76, alignments in bytes  5/ 7:	14.6499	14.0564	14.3883	12.0914	27.796
Length   76, alignments in bytes  7/ 5:	14.9293	12.2629	13.2313	11.4359	19.8901
Length   80, alignments in bytes  0/ 4:	14.5273	11.6726	11.9188	10.5691	23.0883
Length   80, alignments in bytes  4/ 0:	13.6249	12.2261	13.1384	11.3258	24.2424
Length   80, alignments in bytes  4/ 4:	14.2914	12.3191	11.7642	11.5377	24.1388
Length   80, alignments in bytes  2/ 2:	14.3096	12.3365	11.7979	11.9441	25.545
Length   80, alignments in bytes  2/ 6:	14.6613	13.3322	13.4009	12.7128	33.817
Length   80, alignments in bytes  6/ 2:	14.9232	12.2317	13.2135	12.2159	23.031
Length   80, alignments in bytes  1/ 7:	14.6761	13.3414	13.3973	11.701	33.9613
Length   80, alignments in bytes  7/ 1:	14.9777	12.2533	13.2914	11.4344	21.616
Length   80, alignments in bytes  3/ 4:	14.6461	12.4216	13.2573	11.3286	31.5707
Length   80, alignments in bytes  4/ 3:	14.9805	12.3292	11.986	12.4921	23.3763
Length   80, alignments in bytes  5/ 7:	14.6152	12.3732	13.2625	12.8907	29.7457
Length   80, alignments in bytes  7/ 5:	14.897	12.2488	13.3529	11.446	21.5697
