                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    5, alignments in bytes  0/ 0:	10.7112	8.36389	8.31628	6.9386	9.63757
Length    5, alignments in bytes  0/ 5:	10.7107	6.33606	6.69824	6.03113	8.70325
Length    5, alignments in bytes  5/ 0:	10.7085	6.02148	6.7002	6.02417	8.80176
Length    6, alignments in bytes  0/ 0:	10.7109	8.36755	8.32227	7.69507	12.0637
Length    6, alignments in bytes  0/ 0:	10.7117	8.36926	8.3136	7.67078	12.0551
Length    6, alignments in bytes  0/ 6:	10.7112	6.33337	6.70459	5.98865	12.0498
Length    6, alignments in bytes  6/ 0:	10.7112	6.58789	7.30688	5.36255	10.053
Length    7, alignments in bytes  0/ 0:	10.7158	7.35632	7.3175	6.33459	14.8893
Length    7, alignments in bytes  0/ 0:	11.4443	7.96155	7.44287	5.48804	12.3533
Length    7, alignments in bytes  0/ 7:	11.2742	6.34497	6.70239	5.35632	12.8884
Length    7, alignments in bytes  7/ 0:	10.9746	6.17004	6.8606	5.49158	8.94177
Length    8, alignments in bytes  0/ 0:	14.6896	8.73145	8.60327	6.31543	6.1969
Length    8, alignments in bytes  0/ 0:	10.9714	9.729	10.6729	8.32178	10.3165
Length    8, alignments in bytes  0/ 0:	17.2136	9.09973	8.59399	6.2793	6.17639
Length    8, alignments in bytes  0/ 0:	16.0319	10.3157	11.0862	8.41211	10.2904
Length    9, alignments in bytes  0/ 0:	14.3074	8.74438	8.5896	7.1106	7.34412
Length    9, alignments in bytes  0/ 0:	10.9708	8.78381	8.78235	7.35461	6.33899
Length    9, alignments in bytes  0/ 1:	10.9723	8.72913	8.60071	7.52661	7.13416
Length    9, alignments in bytes  1/ 0:	10.9712	8.75598	8.61975	7.47192	15.1094
Length   10, alignments in bytes  0/ 0:	11.3047	8.55896	8.38745	7.69482	7.37817
Length   10, alignments in bytes  0/ 0:	10.7107	8.5354	8.38867	7.68042	7.38281
Length   10, alignments in bytes  0/ 2:	10.7097	8.53589	8.38831	7.54004	7.76855
Length   10, alignments in bytes  2/ 0:	10.7102	8.52942	8.41113	7.43787	16.0625
Length   11, alignments in bytes  0/ 0:	11.3363	8.53418	8.40076	7.43884	9.60229
Length   11, alignments in bytes  0/ 0:	10.7097	8.573	8.38489	7.02551	7.97205
Length   11, alignments in bytes  0/ 3:	10.7102	8.60071	8.38843	7.52991	8.72668
Length   11, alignments in bytes  3/ 0:	10.71	8.51257	8.42249	7.43372	15.4004
Length   12, alignments in bytes  0/ 0:	10.7095	8.56213	8.39355	7.6908	9.3811
Length   12, alignments in bytes  0/ 0:	10.7102	8.52173	8.39099	7.71106	9.38489
Length   12, alignments in bytes  0/ 4:	10.7096	8.29553	8.07434	7.7262	9.37573
Length   12, alignments in bytes  4/ 0:	10.7085	8.2594	8.0282	7.44519	11.41
Length   13, alignments in bytes  0/ 0:	10.7109	8.57251	8.39307	7.68701	11.6589
Length   13, alignments in bytes  0/ 0:	10.7136	8.53394	8.39282	7.68787	11.6708
Length   13, alignments in bytes  0/ 5:	10.7104	8.25793	8.07446	7.72461	10.3882
Length   13, alignments in bytes  5/ 0:	10.7109	8.23987	8.03723	7.44543	12.3154
Length   14, alignments in bytes  0/ 0:	10.7107	8.54456	8.39758	7.68982	12.9349
Length   14, alignments in bytes  0/ 0:	10.71	8.5354	8.39014	7.67395	12.9683
Length   14, alignments in bytes  0/ 6:	10.7102	8.21777	8.05774	7.72986	12.7144
Length   14, alignments in bytes  6/ 0:	10.7104	8.25732	8.03833	7.43567	12.6172
Length   15, alignments in bytes  0/ 0:	10.7146	7.44202	7.49719	5.37488	12.7294
Length   15, alignments in bytes  0/ 0:	10.7208	7.43933	7.55859	5.36401	12.7286
Length   15, alignments in bytes  0/ 7:	10.7126	8.20813	8.06226	5.36914	12.7198
Length   15, alignments in bytes  7/ 0:	10.7102	8.22729	9.27307	5.48877	12.6748
Length   16, alignments in bytes  0/ 0:	10.9724	8.724	8.90735	6.0343	7.38269
Length   16, alignments in bytes  7/ 2:	10.709	8.51208	8.42444	6.04504	13.5016
Length   32, alignments in bytes  0/ 0:	10.7183	6.72705	6.70312	7.38904	9.67151
Length   32, alignments in bytes  6/ 4:	10.7264	6.7085	6.70422	11.1682	15.869
Length   64, alignments in bytes  0/ 0:	12.735	8.04822	8.71582	8.73926	15.0143
Length   64, alignments in bytes  5/ 6:	15.1228	13.6477	14.0155	12.215	24.8192
Length  128, alignments in bytes  0/ 0:	16.6678	9.43518	10.3694	14.0853	25.4962
Length  128, alignments in bytes  4/ 0:	18.7246	10.3441	11.8313	14.8499	32.2434
Length  256, alignments in bytes  0/ 0:	22.6023	14.7614	16.7416	18.095	50.7249
Length  256, alignments in bytes  3/ 2:	24.5405	15.3992	17.9042	19.5016	57.9867
Length  512, alignments in bytes  0/ 0:	30.1021	19.0857	20.6696	27.1744	100.704
Length  512, alignments in bytes  2/ 4:	33.3712	21.9003	23.6219	27.7007	147.709
Length 1024, alignments in bytes  0/ 0:	52.1123	28.4716	28.7963	54.1576	233.334
Length 1024, alignments in bytes  1/ 6:	68.0905	40.4421	35.5876	48.3761	301.074
Length   16, alignments in bytes  1/ 2:	15.1249	8.51233	8.41113	6.04443	17.2113
Length   16, alignments in bytes  2/ 1:	10.7092	8.50989	8.41455	6.03357	15.2317
Length   16, alignments in bytes  1/ 1:	10.7096	8.52429	8.40906	6.02368	14.7617
Length   16, alignments in bytes  1/ 1:	10.7119	8.52527	8.40723	6.02051	14.7495
Length   32, alignments in bytes  2/ 4:	12.0619	8.04895	8.16479	10.0946	21.1127
Length   32, alignments in bytes  4/ 2:	12.0568	6.69604	6.7052	11.1013	16.5353
Length   32, alignments in bytes  2/ 2:	12.0483	6.69299	6.69714	9.64062	16.2053
Length   32, alignments in bytes  2/ 2:	12.0483	6.69202	7.36462	9.63416	16.1949
Length   64, alignments in bytes  3/ 6:	15.1143	9.65076	9.71216	10.8126	27.8859
Length   64, alignments in bytes  6/ 3:	15.0707	11.2745	11.3877	12.385	19.7639
Length   64, alignments in bytes  3/ 3:	14.8163	8.89233	9.11816	9.91638	21.7651
Length   64, alignments in bytes  3/ 3:	14.8326	12.6581	12.8939	13.9293	25.8638
Length  128, alignments in bytes  4/ 0:	23.0834	15.4269	15.3966	19.2401	40.0088
Length  128, alignments in bytes  0/ 4:	21.8844	14.8158	15.016	23.7017	40.1858
Length  128, alignments in bytes  4/ 4:	211.114	15.4232	14.8766	20.8313	42.3397
Length  128, alignments in bytes  4/ 4:	23.2667	15.3145	14.6135	20.6981	42.8281
Length  256, alignments in bytes  5/ 2:	30.3251	22.6788	22.9452	24.3678	62.0138
Length  256, alignments in bytes  2/ 5:	31.6571	17.7096	21.2531	20.9395	81.2715
Length  256, alignments in bytes  5/ 5:	24.5396	14.9081	19.4537	18.4568	56.9982
Length  256, alignments in bytes  5/ 5:	24.5046	14.8799	17.8191	18.521	58.4043
Length  512, alignments in bytes  6/ 4:	41.1711	24.9666	23.0403	27.571	133.655
Length  512, alignments in bytes  4/ 6:	33.4459	27.8776	26.6284	28.1404	143.236
Length  512, alignments in bytes  6/ 6:	31.412	19.8245	21.9075	27.5751	137.17
Length  512, alignments in bytes  6/ 6:	31.4249	19.822	22.0698	27.5723	131.084
Length 1024, alignments in bytes  7/ 6:	49.6475	39.3171	35.7616	51.0989	236.672
Length 1024, alignments in bytes  6/ 7:	66.9463	40.4895	35.6948	51.4213	299.542
Length 1024, alignments in bytes  7/ 7:	56.6737	27.4155	28.0376	46.8417	225.965
Length 1024, alignments in bytes  7/ 7:	58.5085	27.5327	27.9362	49.5256	231.399
Length   16, alignments in bytes  0/ 4:	16.6145	8.7356	8.61951	6.18335	9.38953
Length   16, alignments in bytes  4/ 0:	10.9763	8.72522	8.62354	6.1875	15.3417
Length   16, alignments in bytes  4/ 4:	10.9716	8.72974	8.62024	6.18433	15.1179
Length   16, alignments in bytes  2/ 2:	10.9723	8.7168	8.62378	6.17896	15.5432
Length   16, alignments in bytes  2/ 6:	10.9716	8.72449	8.6217	6.17358	18.3502
Length   16, alignments in bytes  6/ 2:	10.9729	8.71924	8.62122	6.18164	14.8945
Length   16, alignments in bytes  1/ 7:	10.9719	8.73059	8.62622	6.17285	19.0021
Length   16, alignments in bytes  7/ 1:	10.9722	8.7179	8.62476	6.17944	13.5786
Length   16, alignments in bytes  3/ 4:	10.9706	8.72925	8.625	6.16956	15.4742
Length   16, alignments in bytes  4/ 3:	10.972	8.7251	8.62244	6.59021	14.1875
Length   16, alignments in bytes  5/ 7:	10.7109	8.50378	8.41431	6.02954	14.6958
Length   16, alignments in bytes  7/ 5:	10.7109	8.52869	8.40613	6.03284	13.4504
Length   20, alignments in bytes  0/ 4:	10.7107	8.5127	8.39331	7.75598	11.2173
Length   20, alignments in bytes  4/ 0:	10.7107	8.52771	8.41614	6.20105	13.6454
Length   20, alignments in bytes  4/ 4:	10.71	8.51184	8.42126	7.09131	12.9999
Length   20, alignments in bytes  2/ 2:	10.7094	8.547	8.41211	7.05566	19.4152
Length   20, alignments in bytes  2/ 6:	10.71	8.52136	8.41162	7.77368	19.6537
Length   20, alignments in bytes  6/ 2:	10.7112	8.51538	8.41089	6.2157	13.0684
Length   20, alignments in bytes  1/ 7:	10.7109	8.51758	8.41113	7.75171	20.3647
Length   20, alignments in bytes  7/ 1:	10.7097	8.51074	8.41162	7.26233	12.8481
Length   20, alignments in bytes  3/ 4:	10.7104	8.52087	8.42078	8.21008	17.4037
Length   20, alignments in bytes  4/ 3:	10.7102	8.51636	8.40564	7.45886	13.5107
Length   20, alignments in bytes  5/ 7:	10.7104	8.50549	8.42297	8.20691	14.6471
Length   20, alignments in bytes  7/ 5:	10.7106	8.50598	8.41016	7.4519	12.4724
Length   24, alignments in bytes  0/ 4:	10.7104	8.65857	8.38025	8.21289	10.8273
Length   24, alignments in bytes  4/ 0:	10.71	8.51453	8.41406	7.45813	16.079
Length   24, alignments in bytes  4/ 4:	11.6409	9.12183	8.6134	7.25098	15.7074
Length   24, alignments in bytes  2/ 2:	11.178	8.50916	8.42102	7.08313	15.4392
Length   24, alignments in bytes  2/ 6:	10.7107	8.52795	8.41785	8.22156	19.3354
Length   24, alignments in bytes  6/ 2:	10.7104	8.50989	8.41016	7.45166	15.9001
Length   24, alignments in bytes  1/ 7:	10.7114	8.50073	8.40588	8.21606	19.929
Length   24, alignments in bytes  7/ 1:	10.7107	8.51111	8.41016	7.45435	14.4073
Length   24, alignments in bytes  3/ 4:	10.7106	8.5116	8.40149	8.20569	16.7725
Length   24, alignments in bytes  4/ 3:	10.7114	8.53027	8.39771	7.44702	15.1338
Length   24, alignments in bytes  5/ 7:	10.7109	8.51501	8.40918	8.20618	16.0145
Length   24, alignments in bytes  7/ 5:	10.7107	8.54834	8.41406	7.45288	14.6152
Length   28, alignments in bytes  0/ 4:	10.7109	8.21704	8.13464	8.60596	12.7555
Length   28, alignments in bytes  4/ 0:	10.7104	7.88513	8.05615	8.18164	15.0618
Length   28, alignments in bytes  4/ 4:	10.7114	8.50916	8.41858	7.71277	14.1372
Length   28, alignments in bytes  2/ 2:	10.7104	8.54236	8.41077	7.70142	19.423
Length   28, alignments in bytes  2/ 6:	10.7112	8.24707	8.3175	8.62329	22.8914
Length   28, alignments in bytes  6/ 2:	16.6675	9.25146	11.1069	9.41675	18.4514
Length   28, alignments in bytes  1/ 7:	17.1074	9.47156	10.723	9.51941	24.1196
Length   28, alignments in bytes  7/ 1:	17.5848	9.34534	12.2494	10.5896	14.6229
Length   28, alignments in bytes  3/ 4:	10.9713	9.08606	8.42334	8.69336	19.0869
Length   28, alignments in bytes  4/ 3:	10.7097	8.50195	8.40393	8.05615	14.9558
Length   28, alignments in bytes  5/ 7:	10.7351	8.50024	8.41479	8.71912	16.0938
Length   28, alignments in bytes  7/ 5:	10.7102	8.5094	8.4054	8.0542	14.3619
Length   32, alignments in bytes  0/ 4:	11.7526	6.7959	6.77502	8.08716	12.425
Length   32, alignments in bytes  4/ 0:	10.7191	6.71643	6.7002	9.44153	16.7736
Length   32, alignments in bytes  4/ 4:	10.7173	6.70703	6.6991	10.931	15.8019
Length   32, alignments in bytes  2/ 2:	11.4344	6.70496	6.69495	9.64062	16.7656
Length   32, alignments in bytes  2/ 6:	12.0487	8.04846	8.16699	10.1221	21.3347
Length   32, alignments in bytes  6/ 2:	12.045	6.7002	6.69226	9.79797	16.5991
Length   32, alignments in bytes  1/ 7:	12.0459	8.0675	8.16357	8.93652	21.583
Length   32, alignments in bytes  7/ 1:	12.0479	6.6936	6.69885	8.84253	18.0128
Length   32, alignments in bytes  3/ 4:	17.3965	8.05957	8.16772	9.97485	18.5037
Length   32, alignments in bytes  4/ 3:	12.0457	6.69849	6.69275	11.0652	16.0178
Length   32, alignments in bytes  5/ 7:	12.0449	8.05591	8.17346	10.8385	17.1741
Length   32, alignments in bytes  7/ 5:	12.0498	6.69373	6.70312	8.81714	15.5452
Length   36, alignments in bytes  0/ 4:	12.0479	8.88293	8.854	10.0513	13.7867
Length   36, alignments in bytes  4/ 0:	12.0492	7.36926	7.42273	10.0339	16.1552
Length   36, alignments in bytes  4/ 4:	12.0488	9.38269	9.44336	9.47961	14.988
Length   36, alignments in bytes  2/ 2:	12.0452	9.396	9.3877	10.45	20.7639
Length   36, alignments in bytes  2/ 6:	12.045	11.7216	11.6813	10.3711	23.5569
Length   36, alignments in bytes  6/ 2:	12.0486	7.36389	7.45508	10.2996	15.2019
Length   36, alignments in bytes  1/ 7:	12.0464	10.7877	10.579	10.2449	24.1959
Length   36, alignments in bytes  7/ 1:	12.0483	7.36584	7.37219	10.2993	14.8965
Length   36, alignments in bytes  3/ 4:	12.0503	11.2415	11.6237	9.96265	20.9624
Length   36, alignments in bytes  4/ 3:	12.0466	10.4716	10.1394	10.4084	16.3564
Length   36, alignments in bytes  5/ 7:	12.3511	13.0082	12.6105	11.0515	18.0669
Length   36, alignments in bytes  7/ 5:	12.3412	10.1956	10.1604	11.4647	15.5769
Length   40, alignments in bytes  0/ 4:	12.3401	9.8562	9.66467	10.7495	14.2031
Length   40, alignments in bytes  4/ 0:	12.3417	10.4761	14.618	11.0806	20.5474
Length   40, alignments in bytes  4/ 4:	12.3403	10.4718	10.4696	10.6938	16.9125
Length   40, alignments in bytes  2/ 2:	12.3383	10.4973	10.5104	10.6929	19.3778
Length   40, alignments in bytes  2/ 6:	12.3385	12.5793	12.2468	10.624	23.7205
Length   40, alignments in bytes  6/ 2:	12.3389	10.5151	10.4484	11.4431	17.8196
Length   40, alignments in bytes  1/ 7:	12.3402	12.5864	12.2329	10.5874	23.9596
Length   40, alignments in bytes  7/ 1:	12.3385	10.5009	10.3993	9.04565	17.0118
Length   40, alignments in bytes  3/ 4:	12.34	11.8556	11.7878	11.4196	21.0713
Length   40, alignments in bytes  4/ 3:	12.345	10.486	10.4241	10.95	17.1031
Length   40, alignments in bytes  5/ 7:	12.3434	12.5803	12.2404	11.4528	19.4926
Length   40, alignments in bytes  7/ 5:	12.3383	10.5149	10.3112	9.04651	16.8163
Length   44, alignments in bytes  0/ 4:	12.3419	9.00671	8.95251	10.9301	15.5205
Length   44, alignments in bytes  4/ 0:	12.3392	9.53345	9.61584	9.39966	16.7465
Length   44, alignments in bytes  4/ 4:	12.0464	10.2186	10.243	8.90393	15.6598
Length   44, alignments in bytes  2/ 2:	12.0476	10.2365	10.198	10.4407	20.78
Length   44, alignments in bytes  2/ 6:	12.051	11.5718	11.5304	10.6511	25.7532
Length   44, alignments in bytes  6/ 2:	12.0497	9.31213	9.30029	10.2493	16.1166
Length   44, alignments in bytes  1/ 7:	12.0457	12.2863	11.9607	10.6664	25.949
Length   44, alignments in bytes  7/ 1:	12.0458	9.32471	9.27747	9.74487	16.1749
Length   44, alignments in bytes  3/ 4:	12.3456	10.2854	11.814	10.2247	23.6685
Length   44, alignments in bytes  4/ 3:	12.3376	10.5038	10.4065	9.198	16.9969
Length   44, alignments in bytes  5/ 7:	13.2974	11.9402	11.7773	10.4352	20.0641
Length   44, alignments in bytes  7/ 5:	10.9768	10.5034	10.4211	10.2618	16.0978
Length   48, alignments in bytes  0/ 4:	10.7137	9.74011	9.38989	9.0072	15.3774
Length   48, alignments in bytes  4/ 0:	10.7107	10.2908	10.0522	9.72205	18.1997
Length   48, alignments in bytes  4/ 4:	10.7124	10.229	10.2131	9.80676	17.6997
Length   48, alignments in bytes  2/ 2:	10.7126	10.2505	10.2793	10.1948	19.4995
Length   48, alignments in bytes  2/ 6:	10.7302	12.3387	11.937	10.7607	25.066
Length   48, alignments in bytes  6/ 2:	10.7124	10.3309	10.0266	10.0433	17.8475
Length   48, alignments in bytes  1/ 7:	10.7135	12.2983	11.9817	9.79211	25.2045
Length   48, alignments in bytes  7/ 1:	10.7134	10.3042	10.0465	9.7688	17.5347
Length   48, alignments in bytes  3/ 4:	10.7136	11.7001	11.5167	9.95007	22.6995
Length   48, alignments in bytes  4/ 3:	10.7295	10.2468	10.1637	10.6678	17.4966
Length   48, alignments in bytes  5/ 7:	10.7139	12.2931	11.9825	11.8451	21.2867
Length   48, alignments in bytes  7/ 5:	10.7303	10.3112	10.6884	9.99268	17.5123
Length   52, alignments in bytes  0/ 4:	10.9735	9.13171	8.87927	10.8938	16.9767
Length   52, alignments in bytes  4/ 0:	10.9722	10.4847	10.3958	10.6226	17.8589
Length   52, alignments in bytes  4/ 4:	10.9768	10.4805	10.5039	10.0619	17.1982
Length   52, alignments in bytes  2/ 2:	10.9761	10.4944	10.4446	11.9365	22.0447
Length   52, alignments in bytes  2/ 6:	10.9736	10.6617	11.8278	11.8889	28.2322
Length   52, alignments in bytes  6/ 2:	10.7133	10.2201	10.1658	11.1976	16.8522
Length   52, alignments in bytes  1/ 7:	10.73	12.3123	11.9421	11.2225	27.6064
Length   52, alignments in bytes  7/ 1:	10.7278	11.2201	10.7825	11.4756	17.0166
Length   52, alignments in bytes  3/ 4:	11.2069	11.7046	11.5315	9.94019	24.9935
Length   52, alignments in bytes  4/ 3:	10.7177	10.2283	10.1589	10.6537	17.2036
Length   52, alignments in bytes  5/ 7:	10.7119	10.0458	11.4716	11.8262	21.281
Length   52, alignments in bytes  7/ 5:	10.73	10.2257	10.1592	11.3823	16.77
Length   56, alignments in bytes  0/ 4:	10.7256	8.9104	8.65784	10.7798	17.0045
Length   56, alignments in bytes  4/ 0:	10.7147	10.2416	10.1638	12.0513	19.1812
Length   56, alignments in bytes  4/ 4:	10.7161	10.2548	10.2065	11.9315	18.9961
Length   56, alignments in bytes  2/ 2:	10.7277	10.2377	10.2386	11.5325	20.3307
Length   56, alignments in bytes  2/ 6:	10.7119	11.656	11.5159	11.8347	27.0029
Length   56, alignments in bytes  6/ 2:	10.7148	10.2437	10.1881	11.3783	18.2654
Length   56, alignments in bytes  1/ 7:	10.746	11.6395	11.536	11.3518	27.2928
Length   56, alignments in bytes  7/ 1:	10.728	10.9045	10.3896	9.99658	18.8582
Length   56, alignments in bytes  3/ 4:	10.975	11.9351	11.7966	12.3414	25.1503
Length   56, alignments in bytes  4/ 3:	10.9745	10.4906	10.4248	11.6583	18.9711
Length   56, alignments in bytes  5/ 7:	10.9735	10.2865	11.8115	12.3246	23.6326
Length   56, alignments in bytes  7/ 5:	10.9749	10.5005	10.4393	9.99805	19.1077
Length   60, alignments in bytes  0/ 4:	10.9716	9.18909	8.95532	12.3333	18.8555
Length   60, alignments in bytes  4/ 0:	11.6627	10.3556	10.4619	9.92798	18.9894
Length   60, alignments in bytes  4/ 4:	12.1451	11.1864	12.0618	9.53662	18.6572
Length   60, alignments in bytes  2/ 2:	10.9802	10.4861	10.4393	11.5902	25.3486
Length   60, alignments in bytes  2/ 6:	10.9746	12.0149	11.8021	12.3298	29.6868
Length   60, alignments in bytes  6/ 2:	11.6633	10.3584	10.486	12.3638	17.9768
Length   60, alignments in bytes  1/ 7:	10.9783	12.3899	11.5219	12.0514	29.4849
Length   60, alignments in bytes  7/ 1:	11.3884	10.1077	10.1816	10.2604	17.3289
Length   60, alignments in bytes  3/ 4:	10.75	11.6387	11.5206	9.91235	26.792
Length   60, alignments in bytes  4/ 3:	11.3822	11.2683	11.6674	9.73486	18.3334
Length   60, alignments in bytes  5/ 7:	11.8234	11.4213	12.6936	10.6526	23.3595
Length   60, alignments in bytes  7/ 5:	11.7954	11.079	11.8726	10.3083	17.2563
Length   64, alignments in bytes  0/ 4:	14.5298	8.89429	9.74756	9.77466	18.9065
Length   64, alignments in bytes  4/ 0:	13.9689	9.95227	10.0349	10.1765	20.5223
Length   64, alignments in bytes  4/ 4:	14.8301	12.6129	12.3451	10.8938	20.236
Length   64, alignments in bytes  2/ 2:	14.8223	9.87976	10.2076	11.1536	21.9803
Length   64, alignments in bytes  2/ 6:	15.1328	10.4276	11.0186	11.905	28.9386
Length   64, alignments in bytes  6/ 2:	15.0781	9.9696	10.192	11.7186	19.1738
Length   64, alignments in bytes  1/ 7:	15.1364	9.78101	9.93225	10.5104	29.1938
Length   64, alignments in bytes  7/ 1:	15.0824	9.95605	10.1689	10.3201	20.2622
Length   64, alignments in bytes  3/ 4:	15.5227	10.5764	10.646	10.9867	27.2192
Length   64, alignments in bytes  4/ 3:	15.4167	12.3523	12.7041	12.3289	20.2906
Length   64, alignments in bytes  5/ 7:	15.5182	13.9667	14.3214	12.4749	26.7385
Length   64, alignments in bytes  7/ 5:	15.4454	11.5714	11.6439	10.5538	19.8923
Length   68, alignments in bytes  0/ 4:	14.8977	12.0081	12.1239	11.7772	21.0803
Length   68, alignments in bytes  4/ 0:	14.3344	12.4573	12.5076	12.0792	20.5991
Length   68, alignments in bytes  4/ 4:	15.1564	12.2246	12.2788	11.1642	20.3788
Length   68, alignments in bytes  2/ 2:	15.1967	12.2571	12.1353	12.3472	26.7495
Length   68, alignments in bytes  2/ 6:	15.5021	13.647	13.5413	12.248	30.8409
Length   68, alignments in bytes  6/ 2:	15.0793	12.1459	12.2219	12.051	18.9679
Length   68, alignments in bytes  1/ 7:	15.1165	12.432	12.4166	11.7389	31.3219
Length   68, alignments in bytes  7/ 1:	15.0685	11.8523	11.8561	12.0449	18.3413
Length   68, alignments in bytes  3/ 4:	15.076	13.1088	13.5134	10.7351	28.744
Length   68, alignments in bytes  4/ 3:	15.0885	11.9149	12.111	12.0269	19.9548
Length   68, alignments in bytes  5/ 7:	15.1608	13.7419	13.5271	12.1613	25.2915
Length   68, alignments in bytes  7/ 5:	15.0942	11.928	12.1095	12.3781	18.3411
Length   72, alignments in bytes  0/ 4:	14.5435	11.4451	11.8824	11.5751	20.7159
Length   72, alignments in bytes  4/ 0:	14.0316	11.6367	11.7003	12.3877	22.9397
Length   72, alignments in bytes  4/ 4:	15.1667	12.2766	11.6288	12.3469	22.7076
Length   72, alignments in bytes  2/ 2:	15.1716	12.3025	11.6405	12.3422	24.1603
Length   72, alignments in bytes  2/ 6:	15.5321	13.3533	13.39	12.2766	31.8954
Length   72, alignments in bytes  6/ 2:	15.4534	11.8771	12.0055	12.7036	21.0363
Length   72, alignments in bytes  1/ 7:	15.5173	13.3479	13.4048	12.1808	31.9082
Length   72, alignments in bytes  7/ 1:	15.0653	11.5818	11.7214	10.322	20.0099
Length   72, alignments in bytes  3/ 4:	15.1725	12.2494	12.8308	12.381	28.5349
Length   72, alignments in bytes  4/ 3:	15.0798	12.0382	11.5317	12.3822	22.1821
Length   72, alignments in bytes  5/ 7:	15.5054	12.4595	13.1244	12.4397	27.5389
Length   72, alignments in bytes  7/ 5:	15.4305	11.9041	11.9852	10.5679	20.3389
Length   76, alignments in bytes  0/ 4:	14.9083	11.6018	11.5031	12.1322	22.877
Length   76, alignments in bytes  4/ 0:	14.3802	12.4585	12.5739	10.4865	21.9667
Length   76, alignments in bytes  4/ 4:	15.1689	12.2285	12.3595	10.0768	21.9159
Length   76, alignments in bytes  2/ 2:	15.1804	11.7988	11.6392	12.3529	26.345
Length   76, alignments in bytes  2/ 6:	15.4945	12.5746	12.7181	12.1278	33.865
Length   76, alignments in bytes  6/ 2:	15.4326	12.4313	12.5238	12.5842	20.3745
Length   76, alignments in bytes  1/ 7:	15.5299	12.5664	12.7271	12.0957	34.2773
Length   76, alignments in bytes  7/ 1:	15.0762	12.1473	12.231	10.8167	19.3538
Length   76, alignments in bytes  3/ 4:	15.1569	12.1996	12.8325	10.7139	30.6085
Length   76, alignments in bytes  4/ 3:	15.0647	11.8822	12.1375	10.2334	21.4003
Length   76, alignments in bytes  5/ 7:	16.2544	13.7754	13.6411	11.6041	27.0931
Length   76, alignments in bytes  7/ 5:	15.0643	11.8939	12.1461	11.7916	19.7849
Length   80, alignments in bytes  0/ 4:	14.8965	11.6919	11.9229	10.6189	23.217
Length   80, alignments in bytes  4/ 0:	14.3279	12.1545	12.4369	11.3323	24.2205
Length   80, alignments in bytes  4/ 4:	15.2001	12.11	11.6748	11.5139	24.2968
Length   80, alignments in bytes  2/ 2:	15.181	12.2593	11.6727	12.1798	25.6178
Length   80, alignments in bytes  2/ 6:	15.514	13.3392	13.4086	12.807	33.636
Length   80, alignments in bytes  6/ 2:	15.4155	12.1093	12.4257	12.2567	22.9409
Length   80, alignments in bytes  1/ 7:	15.5173	13.3383	13.4293	11.6967	34.1511
Length   80, alignments in bytes  7/ 1:	15.4529	12.1606	12.4501	11.4419	21.5261
Length   80, alignments in bytes  3/ 4:	15.4945	12.3635	13.1863	11.3369	31.3009
Length   80, alignments in bytes  4/ 3:	15.4387	12.2483	11.8545	12.4813	23.4761
Length   80, alignments in bytes  5/ 7:	15.5347	12.4629	13.1855	12.9023	29.4393
Length   80, alignments in bytes  7/ 5:	15.4261	12.0885	12.4154	11.4399	21.4946
