                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    8/   8, alignment  0/ 0:	23.527	22.4775	23.1307	21.236	14.9851
Length    8/   8, alignment  0/ 0:	23.702	22.4772	23.1198	21.033	14.7439
Length    8/   8, alignment  0/ 0:	23.8836	22.5027	23.0543	20.7745	14.6594
Length    9/   9, alignment  0/ 0:	23.0263	22.4781	23.1021	21.2466	15.0045
Length    9/   9, alignment  0/ 0:	23.3574	22.4776	23.1047	21.264	14.9874
Length    9/   9, alignment  0/ 1:	23.2932	22.48	23.124	21.246	15.6111
Length    9/   9, alignment  1/ 0:	23.2864	22.7357	23.1147	21.2467	21.8143
Length   10/  10, alignment  0/ 0:	23.3278	22.4775	23.1168	21.2352	15.7684
Length   10/  10, alignment  0/ 0:	23.3855	22.9535	23.1141	21.2515	15.7043
Length   10/  10, alignment  0/ 2:	23.3197	22.4778	23.1352	21.2349	16.2821
Length   10/  10, alignment  2/ 0:	23.2948	22.5866	23.6241	21.258	21.279
Length   11/  11, alignment  0/ 0:	23.5604	22.9882	23.3985	21.2517	16.2431
Length   11/  11, alignment  0/ 0:	23.2911	22.478	23.1284	21.235	16.2424
Length   11/  11, alignment  0/ 3:	23.3618	22.4971	23.1025	21.2341	17.1296
Length   11/  11, alignment  3/ 0:	23.5295	22.989	23.4317	21.2345	21.5183
Length   12/  12, alignment  0/ 0:	23.6263	22.9883	23.2108	21.2603	17.0566
Length   12/  12, alignment  0/ 0:	23.3018	22.9087	23.2501	21.2352	17.0645
Length   12/  12, alignment  0/ 4:	22.9682	22.4222	23.1022	21.2289	16.2351
Length   12/  12, alignment  4/ 0:	23.3301	22.4773	23.1165	21.2427	18.7416
Length   13/  13, alignment  0/ 0:	23.2987	22.4775	23.6468	21.2577	17.6322
Length   13/  13, alignment  0/ 0:	23.2991	22.4778	23.6424	21.2691	17.6336
Length   13/  13, alignment  0/ 5:	23.2879	22.4936	23.1053	21.2289	16.8587
Length   13/  13, alignment  5/ 0:	23.3664	22.4777	23.1173	21.2396	19.0785
Length   14/  14, alignment  0/ 0:	23.3499	22.9902	23.5413	21.2554	18.4158
Length   14/  14, alignment  0/ 0:	23.4491	22.9883	23.4565	21.2387	18.5857
Length   14/  14, alignment  0/ 6:	23.8729	22.8982	23.1053	21.229	17.5427
Length   14/  14, alignment  6/ 0:	23.5849	22.7403	23.1052	21.2595	19.272
Length   15/  15, alignment  0/ 0:	23.6473	22.989	23.4153	21.2306	18.1671
Length   15/  15, alignment  0/ 0:	23.2785	22.8848	23.3295	21.2306	18.1472
Length   15/  15, alignment  0/ 7:	23.3209	22.9703	23.1584	21.2289	18.1437
Length   15/  15, alignment  7/ 0:	23.2811	22.4773	23.1026	21.2484	18.4229
Length   16/  16, alignment  0/ 0:	23.2595	22.4788	23.1344	23.1022	15.6107
Length   16/  16, alignment  7/ 2:	23.3218	22.9615	23.1896	23.1386	20.8657
Length   16/   4, alignment  0/ 0:	23.2599	22.7108	23.6422	22.8395	16.5408
Length   16/   4, alignment  7/ 2:	23.3284	22.4782	23.1299	22.5014	16.8593
Length   32/  32, alignment  0/ 0:	24.8628	24.0546	24.69	34.9723	17.4838
Length   32/  32, alignment  6/ 4:	27.1022	25.5431	26.2789	34.3638	27.8486
Length   32/   8, alignment  0/ 0:	24.3567	23.6655	24.2612	29.346	16.8805
Length   32/   8, alignment  6/ 4:	24.5211	24.2676	24.9257	30.0732	24.896
Length   64/  64, alignment  0/ 0:	40.027	37.8663	38.0169	35.609	25.8714
Length   64/  64, alignment  5/ 6:	39.8759	38.0916	39.3735	35.6435	35.5803
Length   64/  16, alignment  0/ 0:	39.0892	38.2071	38.738	32.2617	23.0936
Length   64/  16, alignment  5/ 6:	41.6078	41.7876	42.9341	35.5816	35.5646
Length  128/ 128, alignment  0/ 0:	39.6931	38.9399	39.8328	39.5685	46.8226
Length  128/ 128, alignment  4/ 0:	50.3424	47.2529	48.0294	41.4392	54.6282
Length  128/  32, alignment  0/ 0:	41.1232	40.2558	41.3389	45.353	39.8911
Length  128/  32, alignment  4/ 0:	46.3311	44.4681	44.941	45.5139	53.0172
Length  256/ 256, alignment  0/ 0:	44.879	43.5627	42.8222	42.871	94.914
Length  256/ 256, alignment  3/ 2:	48.3769	44.6386	44.901	43.6818	107.008
Length  256/  64, alignment  0/ 0:	45.7503	45.2705	45.9511	44.7927	70.1372
Length  256/  64, alignment  3/ 2:	49.7044	48.7131	49.2709	49.7724	85.7405
Length  512/ 512, alignment  0/ 0:	50.1579	46.9834	48.4316	54.0555	188.048
Length  512/ 512, alignment  2/ 4:	51.3488	48.1018	48.2624	56.4445	201.939
Length  512/ 128, alignment  0/ 0:	47.8144	49.2757	47.6492	56.4465	127.629
Length  512/ 128, alignment  2/ 4:	57.3532	54.4596	55.9846	66.7692	140.508
Length 1024/1024, alignment  0/ 0:	56.0296	54.3893	58.4147	85.8464	405.067
Length 1024/1024, alignment  1/ 6:	63.6466	58.6976	62.451	85.4482	423.229
Length 1024/ 256, alignment  0/ 0:	59.8865	58.5404	57.3343	82.5583	267.155
Length 1024/ 256, alignment  1/ 6:	68.1555	67.5915	66.2267	96.9114	282.682
Length   16/   1, alignment  1/ 2:	25.0021	23.5427	24.1934	23.0772	20.7982
Length   16/   1, alignment  2/ 1:	24.2035	22.7317	23.4329	22.5729	15.7874
Length   16/  10, alignment  1/ 1:	23.9473	22.9899	23.3804	22.5708	29.4822
Length   16/  10, alignment  1/ 1:	23.5169	23.0072	23.6236	22.562	29.459
Length   32/   1, alignment  2/ 4:	24.6668	24.2858	24.3716	31.3332	24.775
Length   32/   1, alignment  4/ 2:	24.8397	23.6615	24.2657	30.4884	17.2485
Length   32/  10, alignment  2/ 2:	25.2586	24.2673	24.9258	31.9793	33.9232
Length   32/  10, alignment  2/ 2:	24.907	24.2832	24.3719	31.316	33.8341
Length   64/   1, alignment  3/ 6:	37.8137	36.2531	37.4831	30.9619	30.5367
Length   64/   1, alignment  6/ 3:	35.55	34.1168	34.9978	30.8708	22.1706
Length   64/  10, alignment  3/ 3:	36.9936	36.329	37.7303	31.608	41.1468
Length   64/  10, alignment  3/ 3:	37.6274	36.8424	37.4831	31.8133	41.4093
Length  128/   1, alignment  4/ 0:	38.1567	37.4776	38.5406	38.232	36.4259
Length  128/   1, alignment  0/ 4:	39.8519	38.692	39.4934	37.6364	38.2254
Length  128/  10, alignment  4/ 4:	44.7066	43.4931	44.1041	38.535	60.0533
Length  128/  10, alignment  4/ 4:	44.4498	43.2095	44.1004	37.7225	60.0786
Length  256/   1, alignment  5/ 2:	39.7985	38.3647	39.8259	43.7897	61.628
Length  256/   1, alignment  2/ 5:	44.1142	43.0231	42.8176	46.4619	83.12
Length  256/  10, alignment  5/ 5:	47.8999	47.9119	48.2414	45.0943	99.0458
Length  256/  10, alignment  5/ 5:	47.8187	47.3845	48.0326	46.2295	98.2788
Length  512/   1, alignment  6/ 4:	43.4131	42.8079	44.3467	47.6371	115.029
Length  512/   1, alignment  4/ 6:	54.4504	56.1124	53.9435	51.2314	149.475
Length  512/  10, alignment  6/ 6:	49.8893	51.4979	50.6636	49.0874	177.476
Length  512/  10, alignment  6/ 6:	49.7265	51.4829	49.3101	49.9053	177.646
Length 1024/   1, alignment  7/ 6:	50.4939	51.1904	48.6133	62.1588	236.469
Length 1024/   1, alignment  6/ 7:	64.8438	62.7582	64.8801	74.5823	302.339
Length 1024/  10, alignment  7/ 7:	64.008	62.7604	64.345	73.8813	356.786
Length 1024/  10, alignment  7/ 7:	62.6908	62.7116	64.8758	71.799	357.708
