                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    9, alignments in bytes  1/ 0:	10.9202	9.23657	8.21753	7.5116	13.9757
Length   10, alignments in bytes  0/ 0:	10.0404	8.37097	8.17566	7.49841	7.85913
Length   10, alignments in bytes  0/ 0:	9.84998	8.40491	8.17517	7.50757	6.94617
Length   10, alignments in bytes  0/ 2:	10.2201	8.47375	8.1825	7.34937	7.66284
Length   10, alignments in bytes  2/ 0:	9.96033	8.36462	8.23035	7.24902	14.3185
Length   11, alignments in bytes  0/ 0:	9.97302	8.43811	8.17383	6.84595	7.76624
Length   11, alignments in bytes  0/ 0:	9.97229	8.49475	8.17883	6.85242	7.76038
Length   11, alignments in bytes  0/ 3:	9.89087	8.56702	8.17542	7.49353	8.48694
Length   11, alignments in bytes  3/ 0:	11.4106	8.73389	8.20361	7.25891	15.6945
Length   12, alignments in bytes  0/ 0:	10.1045	8.48389	8.17969	7.50513	8.69531
Length   12, alignments in bytes  0/ 0:	9.85217	8.54956	8.18042	7.50989	8.70471
Length   12, alignments in bytes  0/ 4:	9.98621	8.04053	7.92029	7.55164	8.95776
Length   12, alignments in bytes  4/ 0:	9.81506	8.05713	8.04126	7.24719	11.2126
Length   13, alignments in bytes  0/ 0:	9.94507	8.50415	8.1792	7.51208	11.3568
Length   13, alignments in bytes  0/ 0:	9.90393	8.4458	8.172	7.50427	11.3666
Length   13, alignments in bytes  0/ 5:	9.91736	8.04407	8.05786	7.56348	10.1216
Length   13, alignments in bytes  5/ 0:	9.87976	8.05725	8.03418	7.26025	12.2555
Length   14, alignments in bytes  0/ 0:	9.90515	8.93713	8.17603	7.49451	12.6416
Length   14, alignments in bytes  0/ 0:	9.86194	8.42847	8.17578	7.51257	12.578
Length   14, alignments in bytes  0/ 6:	9.9325	8.073	8.00989	7.56042	11.7657
Length   14, alignments in bytes  6/ 0:	9.90442	8.04004	8.03406	7.26453	12.6055
Length   15, alignments in bytes  0/ 0:	9.87354	7.22021	7.39502	5.24341	11.7744
Length   15, alignments in bytes  0/ 0:	9.81714	7.19873	7.39648	5.23755	11.7769
Length   15, alignments in bytes  0/ 7:	11.65	8.8772	8.36157	5.49597	12.3602
Length   15, alignments in bytes  7/ 0:	10.6675	8.03601	7.97925	5.23633	12.3387
Length   16, alignments in bytes  0/ 0:	9.83521	8.37744	8.18445	5.23523	6.67883
Length   16, alignments in bytes  7/ 2:	9.86536	8.34802	8.21582	5.58655	13.2671
Length   32, alignments in bytes  0/ 0:	10.171	6.56006	6.40515	7.14014	9.42188
Length   32, alignments in bytes  6/ 4:	10.3688	5.97498	6.55066	10.9604	15.6967
Length   64, alignments in bytes  0/ 0:	12.3944	7.93042	7.86523	7.98096	14.647
Length   64, alignments in bytes  5/ 6:	13.9808	13.262	13.7523	11.932	24.2072
Length  128, alignments in bytes  0/ 0:	15.6343	9.62109	9.74487	13.4894	24.8995
Length  128, alignments in bytes  4/ 0:	17.2411	10.1339	11.5748	14.3994	34.8365
Length  256, alignments in bytes  0/ 0:	22.6708	14.7927	15.7272	17.6017	49.5892
Length  256, alignments in bytes  3/ 2:	24.6992	15.489	17.9951	20.5706	60.0806
Length  512, alignments in bytes  0/ 0:	29.854	18.917	20.7446	27.2723	101.741
Length  512, alignments in bytes  2/ 4:	32.1603	21.7223	23.3489	30.115	148.815
Length 1024, alignments in bytes  0/ 0:	52.7103	31.2921	28.5193	49.3513	222.925
Length 1024, alignments in bytes  1/ 6:	59.2546	39.4833	34.8564	46.6423	301.146
Length   16, alignments in bytes  1/ 2:	13.2625	8.59546	8.42969	5.65332	17.2859
Length   16, alignments in bytes  2/ 1:	10.1956	8.61377	8.42151	5.72681	15.3717
Length   16, alignments in bytes  1/ 1:	10.3856	8.53088	8.40967	5.36609	14.6167
Length   16, alignments in bytes  1/ 1:	10.104	8.55115	8.40906	5.35461	14.6285
Length   32, alignments in bytes  2/ 4:	10.6671	7.37573	8.1814	9.99658	21.0172
Length   32, alignments in bytes  4/ 2:	10.662	6.03479	6.70618	11.3125	16.6143
Length   32, alignments in bytes  2/ 2:	10.6367	6.42078	7.37061	9.55774	16.7445
Length   32, alignments in bytes  2/ 2:	10.7185	6.4259	6.70288	10.4125	16.8751
Length   64, alignments in bytes  3/ 6:	14.6781	9.86365	9.60156	11.0863	28.5101
Length   64, alignments in bytes  6/ 3:	15.0636	11.681	11.712	12.6862	23.1449
Length   64, alignments in bytes  3/ 3:	14.7947	8.72058	8.73291	9.47815	21.6206
Length   64, alignments in bytes  3/ 3:	13.9895	8.51514	8.72046	9.57251	27.4292
Length  128, alignments in bytes  4/ 0:	17.6659	10.3594	11.7053	14.8361	32.5675
Length  128, alignments in bytes  0/ 4:	20.2042	10.9912	10.783	14.2716	34.5256
Length  128, alignments in bytes  4/ 4:	19.8632	13.6873	12.746	14.3865	32.5967
Length  128, alignments in bytes  4/ 4:	19.8495	13.6201	12.7333	14.3469	32.5718
Length  256, alignments in bytes  5/ 2:	24.0791	15.2133	19.2339	20.472	56.9395
Length  256, alignments in bytes  2/ 5:	24.9603	17.2433	20.4971	20.3097	79.1187
Length  256, alignments in bytes  5/ 5:	24.1058	14.436	17.7285	18.573	57.8535
Length  256, alignments in bytes  5/ 5:	24.8893	14.7955	18.0876	19.0215	58.3431
Length  512, alignments in bytes  6/ 4:	32.8546	24.8046	23.593	29.5864	108.784
Length  512, alignments in bytes  4/ 6:	32.9667	47.7273	27.4698	28.3453	147.402
Length  512, alignments in bytes  6/ 6:	31.3199	20.2441	22.5721	28.1813	108.626
Length  512, alignments in bytes  6/ 6:	31.4435	20.2448	23.8002	28.2307	108.638
Length 1024, alignments in bytes  7/ 6:	49.8297	40.2039	36.4888	48.755	232.519
Length 1024, alignments in bytes  6/ 7:	63.7834	40.4691	35.719	48.2139	310.404
Length 1024, alignments in bytes  7/ 7:	62.8782	27.1693	28.1553	46.551	227.804
Length 1024, alignments in bytes  7/ 7:	56.4127	27.0662	28.1978	46.5433	228.109
Length   16, alignments in bytes  0/ 4:	15.8365	9.3562	8.5896	5.79028	9.23987
Length   16, alignments in bytes  4/ 0:	10.3472	8.73669	8.63538	5.8584	15.5178
Length   16, alignments in bytes  4/ 4:	10.3523	8.77319	8.62134	5.48926	15.1675
Length   16, alignments in bytes  2/ 2:	10.5994	8.75049	8.62024	5.48279	16.3531
Length   16, alignments in bytes  2/ 6:	10.2998	8.81152	8.61633	5.79688	18.4227
Length   16, alignments in bytes  6/ 2:	10.3401	8.75293	8.62512	5.85486	15.4702
Length   16, alignments in bytes  1/ 7:	10.3142	8.81079	8.62524	5.79321	19.0074
Length   16, alignments in bytes  7/ 1:	11.3416	8.78589	8.61267	5.85913	13.7487
Length   16, alignments in bytes  3/ 4:	10.5072	8.74976	8.604	6.27795	16.7616
Length   16, alignments in bytes  4/ 3:	10.3	8.74329	8.79883	6.10095	14.6812
Length   16, alignments in bytes  5/ 7:	10.4202	8.77917	8.61206	5.80249	15.0273
Length   16, alignments in bytes  7/ 5:	10.4492	8.76086	8.62073	5.8551	13.9009
Length   20, alignments in bytes  0/ 4:	10.286	8.80493	8.57947	7.9458	11.505
Length   20, alignments in bytes  4/ 0:	10.407	8.80542	8.62622	6.36206	14.0717
Length   20, alignments in bytes  4/ 4:	10.3658	8.83911	8.62085	7.27429	13.0729
Length   20, alignments in bytes  2/ 2:	10.0686	8.547	8.39905	7.06482	17.7505
Length   20, alignments in bytes  2/ 6:	10.1146	8.58191	8.40051	7.76624	20.7494
Length   20, alignments in bytes  6/ 2:	10.1055	8.55713	8.40222	6.19519	13.2494
Length   20, alignments in bytes  1/ 7:	10.1079	8.54077	8.41504	7.76868	20.3832
Length   20, alignments in bytes  7/ 1:	10.1191	8.54102	8.41345	7.27271	12.9628
Length   20, alignments in bytes  3/ 4:	10.1476	8.54578	8.39014	8.20764	17.4215
Length   20, alignments in bytes  4/ 3:	10.1995	8.59375	8.39771	7.44922	13.6093
Length   20, alignments in bytes  5/ 7:	10.0813	8.54199	8.41187	8.20447	14.6323
Length   20, alignments in bytes  7/ 5:	10.08	8.55396	8.40076	7.45496	12.5724
Length   24, alignments in bytes  0/ 4:	10.1201	8.95447	8.37598	8.21802	10.8329
Length   24, alignments in bytes  4/ 0:	10.4125	8.57532	8.41187	7.45618	16.2854
Length   24, alignments in bytes  4/ 4:	10.2557	8.55334	8.41479	7.08398	15.3195
Length   24, alignments in bytes  2/ 2:	10.0931	8.5426	8.40173	7.0979	15.3541
Length   24, alignments in bytes  2/ 6:	10.1071	8.53186	8.42993	8.21362	19.3379
Length   24, alignments in bytes  6/ 2:	10.0956	8.51855	8.41113	7.45483	16.0911
Length   24, alignments in bytes  1/ 7:	10.0806	8.54285	8.401	8.22363	19.8837
Length   24, alignments in bytes  7/ 1:	10.0419	8.55884	8.40637	7.44177	14.5636
Length   24, alignments in bytes  3/ 4:	10.2483	8.5448	8.41138	8.20862	16.8762
Length   24, alignments in bytes  4/ 3:	10.1067	10.2722	9.01733	7.63562	15.6085
Length   24, alignments in bytes  5/ 7:	10.4077	9.04163	8.39648	8.20935	16.1505
Length   24, alignments in bytes  7/ 5:	10.2864	8.53894	8.40686	7.46973	14.8358
Length   28, alignments in bytes  0/ 4:	10.0966	8.22595	8.27454	8.66138	12.6464
Length   28, alignments in bytes  4/ 0:	10.1876	8.25024	8.36011	8.17322	15.1556
Length   28, alignments in bytes  4/ 4:	10.1837	8.58936	8.41577	7.71021	14.24
Length   28, alignments in bytes  2/ 2:	10.3676	8.54724	8.41931	7.70557	20.7627
Length   28, alignments in bytes  2/ 6:	10.1755	8.27148	8.30786	9.1814	22.1143
Length   28, alignments in bytes  6/ 2:	10.4928	8.41919	8.51538	8.37915	14.7947
Length   28, alignments in bytes  1/ 7:	10.3531	8.46484	8.51392	8.82959	22.7479
Length   28, alignments in bytes  7/ 1:	10.3822	8.45789	8.52039	8.93884	14.3756
Length   28, alignments in bytes  3/ 4:	10.6354	8.76611	8.63147	8.91565	19.7786
Length   28, alignments in bytes  4/ 3:	10.4037	8.77917	8.61255	8.22693	15.3773
Length   28, alignments in bytes  5/ 7:	10.4701	8.74805	8.59875	8.90698	16.4132
Length   28, alignments in bytes  7/ 5:	10.3521	8.74487	8.62048	8.21216	14.4952
Length   32, alignments in bytes  0/ 4:	10.9948	7.54968	7.06409	8.26709	12.7469
Length   32, alignments in bytes  4/ 0:	10.6832	6.21997	6.86902	9.97424	17.2565
Length   32, alignments in bytes  4/ 4:	10.9639	6.57349	6.80017	9.78369	16.2955
Length   32, alignments in bytes  2/ 2:	10.8602	6.58032	6.86499	10.0881	16.1787
Length   32, alignments in bytes  2/ 6:	10.6226	8.00317	8.17322	9.98193	21.2117
Length   32, alignments in bytes  6/ 2:	10.7473	6.07141	6.69507	9.94629	16.7845
Length   32, alignments in bytes  1/ 7:	10.7064	8.01855	8.15906	8.91589	21.5645
Length   32, alignments in bytes  7/ 1:	10.6934	6.698	6.70435	8.93359	16.7292
Length   32, alignments in bytes  3/ 4:	10.6023	8.01111	8.17029	10.0151	18.7305
Length   32, alignments in bytes  4/ 3:	10.5983	6.69226	6.21594	11.3225	16.0704
Length   32, alignments in bytes  5/ 7:	10.6345	7.99817	10.5332	11.1572	19.3063
Length   32, alignments in bytes  7/ 5:	10.9176	7.28137	6.26868	8.91284	15.6407
Length   36, alignments in bytes  0/ 4:	10.6315	8.99451	8.86987	10.2963	13.9148
Length   36, alignments in bytes  4/ 0:	10.2971	7.67444	7.58752	10.1886	16.1691
Length   36, alignments in bytes  4/ 4:	10.5946	9.37451	10.0386	9.54614	15.0774
Length   36, alignments in bytes  2/ 2:	10.6515	9.39404	10.0417	10.4277	18.5586
Length   36, alignments in bytes  2/ 6:	10.5802	11.7769	11.7815	10.3883	23.521
Length   36, alignments in bytes  6/ 2:	10.6503	7.68835	7.55591	10.3126	15.2653
Length   36, alignments in bytes  1/ 7:	10.6199	10.9181	10.6512	10.0662	23.9539
Length   36, alignments in bytes  7/ 1:	10.6353	6.38806	6.71997	10.3063	14.9779
Length   36, alignments in bytes  3/ 4:	10.6011	11.7764	11.7474	10.0143	21.2393
Length   36, alignments in bytes  4/ 3:	10.5492	11.198	10.2928	10.512	16.4218
Length   36, alignments in bytes  5/ 7:	10.8704	13.015	13.0165	11.1481	18.0748
Length   36, alignments in bytes  7/ 5:	10.8892	10.234	10.2902	11.4768	15.6147
Length   40, alignments in bytes  0/ 4:	11.0095	9.95825	9.79907	10.9005	14.2456
Length   40, alignments in bytes  4/ 0:	10.6011	10.7606	10.6683	11.1051	18.2285
Length   40, alignments in bytes  4/ 4:	10.6561	10.2817	10.4867	10.4387	16.5608
Length   40, alignments in bytes  2/ 2:	10.6455	10.2659	10.5592	10.4402	17.4904
Length   40, alignments in bytes  2/ 6:	10.5963	12.2733	11.9161	10.3694	23.0312
Length   40, alignments in bytes  6/ 2:	10.7043	10.5052	10.402	11.1926	17.4622
Length   40, alignments in bytes  1/ 7:	10.5782	12.2711	11.91	10.2825	23.36
Length   40, alignments in bytes  7/ 1:	10.6079	10.5181	10.4109	9.43738	17.1205
Length   40, alignments in bytes  3/ 4:	10.9325	11.9312	11.8477	12.6565	21.2432
Length   40, alignments in bytes  4/ 3:	10.9602	10.6104	10.7201	10.9359	17.0665
Length   40, alignments in bytes  5/ 7:	10.8265	12.5758	12.2357	11.425	19.6179
Length   40, alignments in bytes  7/ 5:	10.8346	10.757	10.6256	9.14307	16.8524
Length   44, alignments in bytes  0/ 4:	11.204	8.88538	8.8114	10.6835	15.0846
Length   44, alignments in bytes  4/ 0:	10.2937	9.42725	9.41687	8.36169	16.7725
Length   44, alignments in bytes  4/ 4:	10.6957	10.4557	10.5228	8.53882	15.6708
Length   44, alignments in bytes  2/ 2:	10.598	10.2792	10.5261	10.4409	21.1018
Length   44, alignments in bytes  2/ 6:	10.5527	11.6654	11.5652	10.6708	25.3593
Length   44, alignments in bytes  6/ 2:	10.6746	9.38489	9.42322	10.0287	16.2183
Length   44, alignments in bytes  1/ 7:	10.707	10.0426	11.8809	10.675	25.8579
Length   44, alignments in bytes  7/ 1:	10.7225	9.37524	9.39014	8.77637	15.8435
Length   44, alignments in bytes  3/ 4:	10.5835	11.6532	11.5674	10.0253	23.3383
Length   44, alignments in bytes  4/ 3:	10.7139	10.5513	10.5161	8.4906	16.7299
Length   44, alignments in bytes  5/ 7:	10.6592	11.7085	11.5676	9.82104	19.5406
Length   44, alignments in bytes  7/ 5:	10.5204	10.4094	10.5265	9.7124	16.1614
Length   48, alignments in bytes  0/ 4:	10.6736	9.75525	9.65967	8.62	15.3474
Length   48, alignments in bytes  4/ 0:	10.3713	10.5156	10.5009	9.72327	18.2993
Length   48, alignments in bytes  4/ 4:	10.606	10.5597	10.6824	9.77832	17.7426
Length   48, alignments in bytes  2/ 2:	10.6394	10.4874	10.6995	9.92432	22.1061
Length   48, alignments in bytes  2/ 6:	10.6409	12.3439	11.9241	10.6025	24.7915
Length   48, alignments in bytes  6/ 2:	11.2173	11.2847	11.15	14.1063	18.9291
Length   48, alignments in bytes  1/ 7:	11.9469	12.6427	12.0801	9.63123	25.8324
Length   48, alignments in bytes  7/ 1:	10.9398	10.8486	10.8075	9.95117	17.9755
Length   48, alignments in bytes  3/ 4:	10.9956	11.9933	11.8345	10.0808	23.0861
Length   48, alignments in bytes  4/ 3:	11.0515	10.552	10.9221	10.9087	17.8961
Length   48, alignments in bytes  5/ 7:	11.0209	12.6477	12.1097	12.2333	21.8447
Length   48, alignments in bytes  7/ 5:	10.8278	11.024	10.7865	9.95654	17.9014
Length   52, alignments in bytes  0/ 4:	10.7557	9.46814	8.84314	10.5956	16.5431
Length   52, alignments in bytes  4/ 0:	10.2748	10.3094	10.6671	10.3527	17.4883
Length   52, alignments in bytes  4/ 4:	10.6688	10.4573	10.6512	9.77185	16.7729
Length   52, alignments in bytes  2/ 2:	10.7377	10.5164	10.6327	11.974	22.1216
Length   52, alignments in bytes  2/ 6:	10.6796	11.7102	11.3306	11.6088	27.5795
Length   52, alignments in bytes  6/ 2:	10.6592	10.2699	10.6448	11.1982	16.9319
Length   52, alignments in bytes  1/ 7:	10.684	12.3412	11.8959	11.2935	27.6644
Length   52, alignments in bytes  7/ 1:	10.5896	10.5347	10.5627	11.1924	16.6145
Length   52, alignments in bytes  3/ 4:	10.5958	11.709	11.5298	9.8562	25.1339
Length   52, alignments in bytes  4/ 3:	11.4073	10.5665	10.907	10.9109	17.6274
Length   52, alignments in bytes  5/ 7:	10.8287	10.2872	11.6914	12.1793	21.8954
Length   52, alignments in bytes  7/ 5:	11.0599	10.5792	10.9144	11.6538	17.1676
Length   56, alignments in bytes  0/ 4:	10.8711	9.17322	9.07104	11.0392	17.3584
Length   56, alignments in bytes  4/ 0:	10.5562	10.5344	10.9254	12.3345	19.7035
Length   56, alignments in bytes  4/ 4:	10.9049	10.9344	10.9805	12.2743	21.7563
Length   56, alignments in bytes  2/ 2:	11.0081	10.7134	10.9065	12.2793	20.9564
Length   56, alignments in bytes  2/ 6:	10.9272	11.9956	11.8389	12.2211	27.6495
Length   56, alignments in bytes  6/ 2:	10.8827	10.5317	10.9255	11.6555	19.9005
Length   56, alignments in bytes  1/ 7:	10.9193	11.9927	11.833	11.6023	27.8102
Length   56, alignments in bytes  7/ 1:	10.8696	10.5293	10.9694	9.94751	18.9268
Length   56, alignments in bytes  3/ 4:	11.1117	11.9932	11.6382	12.3414	25.1292
Length   56, alignments in bytes  4/ 3:	10.96	10.5322	10.9243	11.6533	19.073
Length   56, alignments in bytes  5/ 7:	10.8932	10.2877	11.6423	12.3439	23.9652
Length   56, alignments in bytes  7/ 5:	10.9438	10.5508	10.96	9.96265	18.3408
Length   60, alignments in bytes  0/ 4:	10.7689	9.17175	9.08606	12.3422	18.7637
Length   60, alignments in bytes  4/ 0:	11.2598	10.2894	10.7628	9.52051	19.0809
Length   60, alignments in bytes  4/ 4:	11.823	11.2028	12.1085	9.21191	18.6666
Length   60, alignments in bytes  2/ 2:	10.9893	10.7104	10.9846	12.2783	26.7638
Length   60, alignments in bytes  2/ 6:	10.8369	11.9978	11.8535	12.3392	29.9518
Length   60, alignments in bytes  6/ 2:	11.2365	10.3153	10.6765	12.323	18.028
Length   60, alignments in bytes  1/ 7:	10.8641	11.9922	11.8518	12.3419	30.0132
Length   60, alignments in bytes  7/ 1:	11.1317	10.2885	10.6825	10.55	17.7319
Length   60, alignments in bytes  3/ 4:	10.9139	11.9961	11.8649	10.0973	27.8146
Length   60, alignments in bytes  4/ 3:	11.098	11.1122	12.0197	9.64587	18.8326
Length   60, alignments in bytes  5/ 7:	11.7545	10.9973	13.6923	10.7523	23.8157
Length   60, alignments in bytes  7/ 5:	11.8003	11.077	12.104	10.5717	17.6689
Length   64, alignments in bytes  0/ 4:	14.5259	9.29138	9.10962	9.58838	19.3109
Length   64, alignments in bytes  4/ 0:	13.5601	10.2736	10.2911	10.3855	21.1772
Length   64, alignments in bytes  4/ 4:	14.3395	12.6085	13.6682	11.1766	20.9847
Length   64, alignments in bytes  2/ 2:	14.3385	10.1226	10.1238	11.3053	22.453
Length   64, alignments in bytes  2/ 6:	14.6304	10.6593	10.7552	12.1016	29.379
Length   64, alignments in bytes  6/ 2:	15.0654	10.2543	10.3938	12.0023	20.2391
Length   64, alignments in bytes  1/ 7:	14.6193	10.0145	9.59583	10.434	29.8528
Length   64, alignments in bytes  7/ 1:	14.9724	10.278	10.4161	10.5529	19.3184
Length   64, alignments in bytes  3/ 4:	14.6313	10.452	10.3988	10.9783	27.3589
Length   64, alignments in bytes  4/ 3:	14.9772	12.5645	12.8145	12.3273	20.3209
Length   64, alignments in bytes  5/ 7:	14.6078	13.8937	14.3999	12.4722	25.8035
Length   64, alignments in bytes  7/ 5:	15.0878	11.687	11.7172	10.5665	20.2175
Length   68, alignments in bytes  0/ 4:	14.6086	12.0187	12.3063	11.7716	21.0204
Length   68, alignments in bytes  4/ 0:	13.6422	12.4792	13.1541	12.0719	24.8481
Length   68, alignments in bytes  4/ 4:	14.3451	12.2159	12.8722	11.1827	20.3311
Length   68, alignments in bytes  2/ 2:	14.3472	12.1459	12.1989	12.3455	24.7209
Length   68, alignments in bytes  2/ 6:	14.656	13.6897	13.7457	11.8845	32.8311
Length   68, alignments in bytes  6/ 2:	14.9878	12.5006	12.5811	12.3394	19.4062
Length   68, alignments in bytes  1/ 7:	14.6343	12.7328	12.8434	11.9865	32.1427
Length   68, alignments in bytes  7/ 1:	15.0315	12.1425	12.1716	12.3386	18.8134
Length   68, alignments in bytes  3/ 4:	14.6381	13.4272	13.7615	10.9771	29.7008
Length   68, alignments in bytes  4/ 3:	15.0546	12.1753	12.9053	12.3154	20.4653
Length   68, alignments in bytes  5/ 7:	14.6566	14.0518	14.3787	12.4639	25.8485
Length   68, alignments in bytes  7/ 5:	14.9633	12.2078	12.9175	12.6798	18.7922
Length   72, alignments in bytes  0/ 4:	14.6051	11.7186	12.0194	11.8516	21.2273
Length   72, alignments in bytes  4/ 0:	13.6302	11.885	12.1034	12.6859	22.6962
Length   72, alignments in bytes  4/ 4:	14.2717	12.0363	12.1632	12.3446	22.485
Length   72, alignments in bytes  2/ 2:	14.35	12.0105	11.7776	12.3469	27.4297
Length   72, alignments in bytes  2/ 6:	14.6241	13.333	13.4001	12.2684	31.4698
Length   72, alignments in bytes  6/ 2:	15.1667	11.5867	11.8159	12.381	21.1149
Length   72, alignments in bytes  1/ 7:	14.325	13.0006	13.0912	11.8928	31.121
Length   72, alignments in bytes  7/ 1:	14.6735	11.6001	11.833	10.3031	20.0894
Length   72, alignments in bytes  3/ 4:	14.3007	12.1536	12.9122	12.234	28.7188
Length   72, alignments in bytes  4/ 3:	14.6036	11.8177	12.0411	12.8865	21.908
Length   72, alignments in bytes  5/ 7:	14.6229	12.3442	14.0757	12.3802	27.6008
Length   72, alignments in bytes  7/ 5:	14.9613	11.8484	12.1158	10.5568	20.3022
Length   76, alignments in bytes  0/ 4:	14.6331	11.6273	11.189	12.136	23.0028
Length   76, alignments in bytes  4/ 0:	13.6487	12.4651	13.1862	10.2911	22.1226
Length   76, alignments in bytes  4/ 4:	14.3065	12.2063	13.1986	10.1599	21.8557
Length   76, alignments in bytes  2/ 2:	14.3054	12.0447	11.7716	12.3431	26.2114
Length   76, alignments in bytes  2/ 6:	14.7076	12.3826	12.9098	12.1528	33.8604
Length   76, alignments in bytes  6/ 2:	14.991	12.4883	12.6558	12.3887	21.175
Length   76, alignments in bytes  1/ 7:	14.6855	12.5466	12.6541	11.8152	33.4034
Length   76, alignments in bytes  7/ 1:	14.5991	12.1859	12.5115	10.7177	19.4728
Length   76, alignments in bytes  3/ 4:	14.3199	12.1375	12.9144	10.7092	31.0989
Length   76, alignments in bytes  4/ 3:	14.5758	11.9579	12.928	10.1548	21.381
Length   76, alignments in bytes  5/ 7:	14.2949	13.6974	14.0305	11.75	27.1686
Length   76, alignments in bytes  7/ 5:	14.8788	11.9655	13.0181	11.1708	19.3914
Length   80, alignments in bytes  0/ 4:	14.167	11.3983	11.6372	10.3164	22.5093
Length   80, alignments in bytes  4/ 0:	13.2979	11.9655	13.0112	11.0542	23.7034
Length   80, alignments in bytes  4/ 4:	13.9019	12.0062	11.4802	11.2499	26.1064
Length   80, alignments in bytes  2/ 2:	13.9165	12.6625	11.7476	11.978	25.4451
Length   80, alignments in bytes  2/ 6:	15.9093	13.3385	13.4122	12.71	33.7987
Length   80, alignments in bytes  6/ 2:	14.9281	12.2476	13.2277	12.2258	22.9556
Length   80, alignments in bytes  1/ 7:	14.6653	13.3356	13.3937	11.7538	33.9979
Length   80, alignments in bytes  7/ 1:	14.963	12.2333	13.1943	11.4368	21.6562
Length   80, alignments in bytes  3/ 4:	14.6561	12.3734	13.2747	11.3303	31.5367
Length   80, alignments in bytes  4/ 3:	14.8806	12.3395	11.9915	12.4912	26.752
Length   80, alignments in bytes  5/ 7:	14.6458	12.3927	13.2384	12.9033	29.5746
Length   80, alignments in bytes  7/ 5:	14.9252	12.2509	13.245	11.4457	21.5789
Length   84, alignments in bytes  0/ 4:	14.5786	11.636	11.1404	12.3335	25.0497
