                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   16, alignments in bytes  4/ 4:	10.9712	8.74878	8.62598	6.19666	15.1238
Length   16, alignments in bytes  2/ 2:	10.9718	8.76489	8.61475	6.1792	15.0449
Length   16, alignments in bytes  2/ 6:	10.9722	8.75891	8.62915	6.17737	18.3743
Length   16, alignments in bytes  6/ 2:	10.9713	8.745	8.62378	6.17932	14.8149
Length   16, alignments in bytes  1/ 7:	10.9716	8.71509	8.61609	6.17542	18.9949
Length   16, alignments in bytes  7/ 1:	10.9771	8.73621	8.61707	7.01514	13.4399
Length   16, alignments in bytes  3/ 4:	10.9708	8.74719	8.61926	6.17236	15.5044
Length   16, alignments in bytes  4/ 3:	10.9706	8.7124	8.60742	6.16833	14.5558
Length   16, alignments in bytes  5/ 7:	10.9703	8.74329	8.61609	6.17029	15.0883
Length   16, alignments in bytes  7/ 5:	10.9716	8.72705	8.60986	6.17712	13.7401
Length   20, alignments in bytes  0/ 4:	10.9714	8.81116	8.59363	7.96082	11.5112
Length   20, alignments in bytes  4/ 0:	10.9728	8.71948	8.62158	6.34741	13.9924
Length   20, alignments in bytes  4/ 4:	10.9713	8.75195	8.61621	7.26184	13.2906
Length   20, alignments in bytes  2/ 2:	10.9728	8.74329	8.61072	7.25647	17.2351
Length   20, alignments in bytes  2/ 6:	10.9711	8.71558	8.60718	7.95618	20.1149
Length   20, alignments in bytes  6/ 2:	12.1843	8.71387	8.61621	6.36279	13.3899
Length   20, alignments in bytes  1/ 7:	10.9708	8.72571	8.61877	7.95935	20.9156
Length   20, alignments in bytes  7/ 1:	10.9744	8.71973	8.62598	7.43652	13.1653
Length   20, alignments in bytes  3/ 4:	10.9725	8.73071	8.61316	8.4126	17.3193
Length   20, alignments in bytes  4/ 3:	10.9716	8.72339	8.61926	7.63562	13.8563
Length   20, alignments in bytes  5/ 7:	10.9855	8.71924	8.61707	8.41113	14.9811
Length   20, alignments in bytes  7/ 5:	10.9713	8.71167	8.6084	7.6416	12.7689
Length   24, alignments in bytes  0/ 4:	10.9711	8.84473	8.60815	8.42529	11.069
Length   24, alignments in bytes  4/ 0:	10.9731	8.745	8.61633	7.63062	16.541
Length   24, alignments in bytes  4/ 4:	10.9711	8.729	8.61633	7.2561	15.7007
Length   24, alignments in bytes  2/ 2:	10.9706	8.72766	8.61707	7.25989	15.8346
Length   24, alignments in bytes  2/ 6:	10.9698	8.73169	8.62231	8.41711	19.7661
Length   24, alignments in bytes  6/ 2:	10.9723	8.73145	8.62354	7.63464	16.1799
Length   24, alignments in bytes  1/ 7:	10.9728	8.7356	8.61584	8.40784	20.4193
Length   24, alignments in bytes  7/ 1:	10.9711	8.76099	8.61938	7.63342	14.8929
Length   24, alignments in bytes  3/ 4:	10.9718	8.74146	8.6228	8.42126	17.1797
Length   24, alignments in bytes  4/ 3:	10.9716	8.72229	8.6156	7.64026	15.4987
Length   24, alignments in bytes  5/ 7:	10.9716	8.71985	8.62817	8.42004	16.5193
Length   24, alignments in bytes  7/ 5:	10.9713	8.72839	8.60864	7.64819	14.9227
Length   28, alignments in bytes  0/ 4:	10.9723	8.41797	8.37646	8.84656	12.9214
Length   28, alignments in bytes  4/ 0:	10.9716	8.43359	8.22937	8.37915	15.4534
Length   28, alignments in bytes  4/ 4:	10.9709	8.75745	8.61804	7.90393	14.4938
Length   28, alignments in bytes  2/ 2:	10.9711	8.72668	8.62231	7.89624	18.0415
Length   28, alignments in bytes  2/ 6:	10.9706	8.45203	8.51904	8.83911	22.1348
Length   28, alignments in bytes  6/ 2:	10.9703	8.453	8.26135	8.37122	14.7063
Length   28, alignments in bytes  1/ 7:	10.9711	10.9518	8.5166	8.76294	24.5729
Length   28, alignments in bytes  7/ 1:	10.9714	8.26086	8.26562	8.93079	14.1726
Length   28, alignments in bytes  3/ 4:	10.9722	8.7157	8.61926	8.9054	19.5159
Length   28, alignments in bytes  4/ 3:	10.9701	8.72351	8.62024	8.2467	15.3088
Length   28, alignments in bytes  5/ 7:	10.9703	8.76233	8.6178	8.92261	16.4916
Length   28, alignments in bytes  7/ 5:	10.9718	8.7179	8.62061	8.25635	14.3309
Length   32, alignments in bytes  0/ 4:	10.9852	6.97546	7.56323	8.30322	12.7736
Length   32, alignments in bytes  4/ 0:	10.9771	6.86609	6.86108	9.71484	17.2245
Length   32, alignments in bytes  4/ 4:	10.9934	6.87793	6.86011	9.69873	16.192
Length   32, alignments in bytes  2/ 2:	10.9731	6.86084	6.86206	9.88428	16.6215
Length   32, alignments in bytes  2/ 6:	10.9746	8.2406	8.36401	10.34	21.7966
Length   32, alignments in bytes  6/ 2:	10.974	6.85498	7.54822	10.1906	17.0509
Length   32, alignments in bytes  1/ 7:	10.9733	8.24426	8.37097	9.16602	22.1531
Length   32, alignments in bytes  7/ 1:	10.9752	6.86157	6.86951	9.07202	15.696
Length   32, alignments in bytes  3/ 4:	10.975	8.25891	8.38293	10.2245	19.0187
Length   32, alignments in bytes  4/ 3:	10.9734	6.85913	6.8606	11.3555	16.4386
Length   32, alignments in bytes  5/ 7:	12.339	8.25024	8.36804	11.2328	17.548
Length   32, alignments in bytes  7/ 5:	12.3444	6.85535	6.86462	9.06116	15.915
Length   36, alignments in bytes  0/ 4:	12.3444	9.11951	9.04309	10.3302	14.2509
Length   36, alignments in bytes  4/ 0:	12.3374	7.58899	7.6521	10.2714	16.5056
Length   36, alignments in bytes  4/ 4:	12.3412	9.61292	9.66431	9.70557	15.3563
Length   36, alignments in bytes  2/ 2:	12.3427	9.60754	9.66406	10.6814	19.9012
Length   36, alignments in bytes  2/ 6:	12.3429	11.9178	11.9677	10.6384	24.168
Length   36, alignments in bytes  6/ 2:	12.344	7.54077	7.62915	10.5518	15.5293
Length   36, alignments in bytes  1/ 7:	13.3418	11.0305	10.8523	10.5488	24.5974
Length   36, alignments in bytes  7/ 1:	12.3427	7.54431	7.54456	10.577	15.2968
Length   36, alignments in bytes  3/ 4:	12.3414	11.1567	11.8979	10.2179	21.4528
Length   36, alignments in bytes  4/ 3:	12.3419	10.1327	10.1122	10.395	16.3772
Length   36, alignments in bytes  5/ 7:	12.339	12.9845	12.5786	11.0455	18.0703
Length   36, alignments in bytes  7/ 5:	12.3451	10.23	10.1669	11.4426	15.5432
Length   40, alignments in bytes  0/ 4:	12.3429	9.86194	9.63074	10.7175	14.2328
Length   40, alignments in bytes  4/ 0:	12.3391	10.4747	10.4241	11.0845	17.7767
Length   40, alignments in bytes  4/ 4:	12.3392	10.4908	10.4332	10.6885	16.9205
Length   40, alignments in bytes  2/ 2:	12.1716	10.5374	10.4282	10.6873	18.574
Length   40, alignments in bytes  2/ 6:	12.3403	12.5642	12.2472	10.6084	23.7065
Length   40, alignments in bytes  6/ 2:	12.3419	10.4901	10.2463	11.4583	17.8304
Length   40, alignments in bytes  1/ 7:	12.3414	12.5825	12.222	10.5731	24.1217
Length   40, alignments in bytes  7/ 1:	12.3424	10.4971	10.2882	9.03809	17.0159
Length   40, alignments in bytes  3/ 4:	12.3441	10.9084	11.754	11.4084	21.0389
Length   40, alignments in bytes  4/ 3:	12.3385	10.4862	10.4062	10.939	17.0566
Length   40, alignments in bytes  5/ 7:	12.3402	12.5721	12.2568	11.4287	19.4951
Length   40, alignments in bytes  7/ 5:	12.3453	10.5028	10.3634	9.02478	16.8745
Length   44, alignments in bytes  0/ 4:	12.3402	9.00464	8.91602	10.9176	15.5697
Length   44, alignments in bytes  4/ 0:	12.3401	9.5376	9.5686	9.11487	17.1327
Length   44, alignments in bytes  4/ 4:	12.3556	10.5133	10.4927	9.12341	16.0383
Length   44, alignments in bytes  2/ 2:	12.3383	11.2632	10.4661	10.7028	21.441
Length   44, alignments in bytes  2/ 6:	12.3444	11.8508	11.7732	10.9099	26.3168
Length   44, alignments in bytes  6/ 2:	12.3448	9.55603	9.5603	10.058	16.4985
Length   44, alignments in bytes  1/ 7:	12.339	12.5901	12.1979	10.941	26.6426
Length   44, alignments in bytes  7/ 1:	12.3417	9.55396	9.56519	9.3916	16.2019
Length   44, alignments in bytes  3/ 4:	10.9741	10.288	11.8073	10.2196	23.7628
Length   44, alignments in bytes  4/ 3:	10.9733	10.4968	10.394	9.18298	17.0397
Length   44, alignments in bytes  5/ 7:	10.975	11.8665	11.8014	10.4097	20.0266
Length   44, alignments in bytes  7/ 5:	10.9785	10.507	10.395	9.99316	16.5123
Length   48, alignments in bytes  0/ 4:	10.9716	9.96692	9.63989	9.23462	15.7529
Length   48, alignments in bytes  4/ 0:	10.9718	10.5481	10.3126	10.012	18.678
Length   48, alignments in bytes  4/ 4:	10.9749	10.4773	10.4677	10.1305	18.1481
Length   48, alignments in bytes  2/ 2:	10.9775	10.511	10.538	10.619	19.5127
Length   48, alignments in bytes  2/ 6:	10.9775	12.635	12.2675	11.2107	25.6033
Length   48, alignments in bytes  6/ 2:	10.9742	10.5228	10.3093	10.2968	18.2898
Length   48, alignments in bytes  1/ 7:	11.9202	12.5991	12.2783	10.0599	25.9269
Length   48, alignments in bytes  7/ 1:	12.3381	10.5358	10.3234	10.006	18.0687
Length   48, alignments in bytes  3/ 4:	12.6477	10.2894	11.7983	10.1544	23.0078
Length   48, alignments in bytes  4/ 3:	12.3452	10.473	10.4238	10.926	18.0583
Length   48, alignments in bytes  5/ 7:	12.3445	12.6025	12.2466	12.1047	21.8234
Length   48, alignments in bytes  7/ 5:	12.3453	10.5139	10.326	9.98096	18.3384
Length   52, alignments in bytes  0/ 4:	10.9733	9.13989	8.87903	10.9045	16.9629
Length   52, alignments in bytes  4/ 0:	10.972	10.5096	10.4174	10.637	17.8706
Length   52, alignments in bytes  4/ 4:	10.9735	10.4847	10.5065	10.0387	17.2134
Length   52, alignments in bytes  2/ 2:	10.9751	10.481	10.5233	11.485	21.8506
Length   52, alignments in bytes  2/ 6:	10.9744	11.9271	11.8105	11.884	28.1387
Length   52, alignments in bytes  6/ 2:	10.9727	10.4978	10.4463	11.4402	17.2913
Length   52, alignments in bytes  1/ 7:	10.9749	12.629	12.2395	11.5206	28.2877
Length   52, alignments in bytes  7/ 1:	10.9742	10.5115	10.3326	11.4537	17.0391
Length   52, alignments in bytes  3/ 4:	10.9744	11.9929	11.8215	10.1517	25.8331
Length   52, alignments in bytes  4/ 3:	10.9742	10.491	10.413	10.9204	17.6534
Length   52, alignments in bytes  5/ 7:	10.973	10.2882	11.8027	12.0969	21.8376
Length   52, alignments in bytes  7/ 5:	10.9751	10.4835	10.3691	11.6625	17.1539
Length   56, alignments in bytes  0/ 4:	10.9755	9.13147	8.86658	11.0382	17.3945
Length   56, alignments in bytes  4/ 0:	10.9724	10.4624	10.4193	12.3264	19.657
Length   56, alignments in bytes  4/ 4:	11.8652	10.4852	10.48	11.7991	19.4747
Length   56, alignments in bytes  2/ 2:	12.3381	10.5057	10.5227	11.084	20.9801
Length   56, alignments in bytes  2/ 6:	12.3434	11.9122	11.7944	12.1504	27.636
Length   56, alignments in bytes  6/ 2:	12.3422	10.4792	10.4451	11.6614	18.684
Length   56, alignments in bytes  1/ 7:	12.3397	11.9266	11.6986	11.5597	27.868
Length   56, alignments in bytes  7/ 1:	12.339	10.4768	10.432	9.99036	18.873
Length   56, alignments in bytes  3/ 4:	12.3513	12.3099	11.7377	12.3457	25.0217
Length   56, alignments in bytes  4/ 3:	10.9739	10.5017	10.401	11.6592	18.9913
Length   56, alignments in bytes  5/ 7:	10.9739	11.9185	11.8226	12.3434	23.8004
Length   56, alignments in bytes  7/ 5:	10.9733	10.4818	10.4031	10.0122	18.3434
Length   60, alignments in bytes  0/ 4:	10.9725	9.18945	8.96655	12.3328	18.8215
Length   60, alignments in bytes  4/ 0:	11.6729	10.375	10.4161	9.89307	19.033
Length   60, alignments in bytes  4/ 4:	13.0305	11.1471	12.0654	9.53418	18.827
Length   60, alignments in bytes  2/ 2:	12.3372	10.4827	10.4607	12.2509	24.3621
Length   60, alignments in bytes  2/ 6:	12.3409	11.9414	11.7964	12.3353	29.9436
Length   60, alignments in bytes  6/ 2:	13.0303	10.348	10.4532	12.4031	17.9968
Length   60, alignments in bytes  1/ 7:	12.3446	11.9609	11.795	12.3431	30.17
Length   60, alignments in bytes  7/ 1:	13.0276	10.3669	10.4723	10.5428	17.7495
Length   60, alignments in bytes  3/ 4:	12.3392	11.938	11.8073	10.1508	27.4196
Length   60, alignments in bytes  4/ 3:	13.0261	11.1881	11.9713	9.97107	24.0046
Length   60, alignments in bytes  5/ 7:	13.0261	11.861	13.0074	10.8894	23.8494
Length   60, alignments in bytes  7/ 5:	13.0247	11.1801	12.054	10.584	17.6486
Length   64, alignments in bytes  0/ 4:	14.8727	9.11499	9.9812	10.0002	19.2721
Length   64, alignments in bytes  4/ 0:	14.2979	10.2025	10.277	10.4465	21.2335
Length   64, alignments in bytes  4/ 4:	15.1898	12.8353	12.6281	11.1666	20.9373
Length   64, alignments in bytes  2/ 2:	15.1538	10.1196	10.6003	11.4187	22.9965
Length   64, alignments in bytes  2/ 6:	15.5135	10.6676	11.3395	12.2058	29.5204
Length   64, alignments in bytes  6/ 2:	15.4574	10.2023	10.4301	12.0165	20.5944
Length   64, alignments in bytes  1/ 7:	15.4628	10.024	10.1907	10.8416	29.9373
Length   64, alignments in bytes  7/ 1:	15.4427	10.2317	10.4216	10.6458	19.3622
Length   64, alignments in bytes  3/ 4:	15.4784	10.5636	10.6759	11.0647	27.1925
Length   64, alignments in bytes  4/ 3:	15.4102	12.4651	12.6768	12.3204	20.3489
Length   64, alignments in bytes  5/ 7:	15.4711	13.9603	14.3317	12.4652	25.7432
Length   64, alignments in bytes  7/ 5:	15.448	11.563	11.6782	10.5787	19.8475
Length   68, alignments in bytes  0/ 4:	14.9076	11.9956	12.1444	11.7723	21.0087
Length   68, alignments in bytes  4/ 0:	14.3461	12.4426	12.5405	12.0837	20.577
Length   68, alignments in bytes  4/ 4:	15.1973	12.1818	12.3002	11.1599	20.379
Length   68, alignments in bytes  2/ 2:	15.1785	12.2855	12.1577	12.3435	26.058
Length   68, alignments in bytes  2/ 6:	15.5126	13.3788	13.5608	11.8875	31.7174
Length   68, alignments in bytes  6/ 2:	15.4491	12.4476	12.5338	12.3445	19.429
Length   68, alignments in bytes  1/ 7:	15.4844	12.7268	12.7133	12.0264	32.1365
Length   68, alignments in bytes  7/ 1:	15.4293	12.1215	12.1671	12.3525	18.7812
Length   68, alignments in bytes  3/ 4:	15.4841	13.4441	13.833	10.981	29.3916
Length   68, alignments in bytes  4/ 3:	15.4512	12.636	12.3951	12.3209	20.527
Length   68, alignments in bytes  5/ 7:	15.521	14.089	13.8467	12.4677	25.8933
Length   68, alignments in bytes  7/ 5:	15.4249	12.2134	12.3746	12.684	18.7787
Length   72, alignments in bytes  0/ 4:	14.884	11.7042	12.1917	11.8315	21.2441
Length   72, alignments in bytes  4/ 0:	14.333	11.9019	11.9863	12.7052	22.7466
Length   72, alignments in bytes  4/ 4:	15.1998	12.1729	11.6357	12.3479	22.6555
Length   72, alignments in bytes  2/ 2:	15.1848	12.333	11.6078	12.3474	24.1282
Length   72, alignments in bytes  2/ 6:	15.5046	13.359	13.4045	12.2849	31.5399
Length   72, alignments in bytes  6/ 2:	15.4551	11.8892	11.9838	12.6899	21.9647
Length   72, alignments in bytes  1/ 7:	15.5227	13.3527	13.4026	12.2189	31.8898
Length   72, alignments in bytes  7/ 1:	15.4291	11.884	11.9908	10.5721	20.4108
Length   72, alignments in bytes  3/ 4:	15.5198	12.462	13.1169	12.3558	29.1842
Length   72, alignments in bytes  4/ 3:	15.4425	12.3275	11.7887	12.6885	21.8762
Length   72, alignments in bytes  5/ 7:	15.5048	12.5437	13.1031	12.4369	27.6934
Length   72, alignments in bytes  7/ 5:	15.4454	11.8862	11.9867	10.58	20.3345
Length   76, alignments in bytes  0/ 4:	14.9128	11.603	11.4668	12.1404	23.0563
Length   76, alignments in bytes  4/ 0:	14.4065	12.4292	12.5288	10.4597	22.006
Length   76, alignments in bytes  4/ 4:	15.1866	12.2135	12.364	10.0996	22.2479
Length   76, alignments in bytes  2/ 2:	15.2017	12.1591	11.6379	12.3458	26.311
Length   76, alignments in bytes  2/ 6:	15.5261	12.5667	12.7407	12.1335	33.8037
Length   76, alignments in bytes  6/ 2:	15.4543	12.4623	12.5144	12.6669	20.4429
Length   76, alignments in bytes  1/ 7:	15.5336	12.5625	12.7325	12.134	34.2396
Length   76, alignments in bytes  7/ 1:	15.4401	12.4489	12.5385	11.0786	19.8973
Length   76, alignments in bytes  3/ 4:	15.4866	12.5948	13.0924	10.9915	31.4883
Length   76, alignments in bytes  4/ 3:	15.4519	12.0702	12.431	10.7386	21.8905
Length   76, alignments in bytes  5/ 7:	15.5193	14.1189	14.0059	11.9785	27.8112
Length   76, alignments in bytes  7/ 5:	15.4521	12.1625	12.4243	11.4426	19.8268
Length   80, alignments in bytes  0/ 4:	14.9088	11.6808	11.9041	10.6243	23.0796
Length   80, alignments in bytes  4/ 0:	14.3882	12.1686	12.4174	11.3287	24.3243
Length   80, alignments in bytes  4/ 4:	15.1791	12.2595	11.7068	11.5156	24.2683
Length   80, alignments in bytes  2/ 2:	15.1931	12.2922	11.6864	12.1575	25.6638
Length   80, alignments in bytes  2/ 6:	15.5051	13.3431	13.4031	12.7959	33.7596
Length   80, alignments in bytes  6/ 2:	15.442	12.1011	12.4214	12.2386	22.9229
Length   80, alignments in bytes  1/ 7:	15.5135	13.333	13.4202	11.6909	34.1588
Length   80, alignments in bytes  7/ 1:	15.4437	12.1642	12.4224	11.4369	21.8323
Length   80, alignments in bytes  3/ 4:	15.5017	12.46	13.163	11.38	31.2882
Length   80, alignments in bytes  4/ 3:	15.4425	12.2778	11.8701	12.4862	23.4843
Length   80, alignments in bytes  5/ 7:	15.5194	12.3821	13.1808	12.886	29.3892
Length   80, alignments in bytes  7/ 5:	15.4148	12.2001	12.4484	11.4392	21.4521
Length   84, alignments in bytes  0/ 4:	14.8832	11.6477	11.2437	12.3171	25.1257
