                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  512/ 512, alignment  2/ 4, N    2:	27.5341	22.8707	23.5244	25.0913	28.2767
Length  512/ 128, alignment  0/ 0, N    2:	25.0546	22.9235	23.9147	21.6533	25.0142
Length  512/ 128, alignment  2/ 4, N    2:	25.2151	22.925	23.9142	21.6527	25.0897
Length 1024/1024, alignment  0/ 0, N    2:	28.2559	26.6748	27.215	36.5585	28.2804
Length 1024/1024, alignment  1/ 6, N    2:	29.3954	27.0299	27.5565	37.4331	28.8747
Length 1024/ 256, alignment  0/ 0, N    2:	29.1505	23.7475	24.0864	22.0787	29.6205
Length 1024/ 256, alignment  1/ 6, N    2:	28.6263	23.4155	24.0838	22.0789	28.9349
Length   16/   1, alignment  1/ 2, N    2:	24.9229	23.4171	23.6411	21.4225	25.4324
Length   16/   1, alignment  2/ 1, N    2:	24.8332	22.8684	22.8719	21.8168	24.2173
Length   16/  10, alignment  1/ 1, N    2:	24.2903	22.8714	23.4791	20.9706	24.6452
Length   32/   1, alignment  2/ 4, N    2:	24.7389	22.2154	22.8721	20.9098	24.5333
Length   32/   1, alignment  4/ 2, N    2:	24.1917	21.7114	22.7183	21.1827	23.659
Length   32/  10, alignment  2/ 2, N    2:	24.0498	22.032	22.3508	20.484	24.1926
Length   64/   1, alignment  3/ 6, N    2:	24.0548	21.8188	22.3497	20.4962	23.7235
Length   64/   1, alignment  6/ 3, N    2:	23.934	21.7119	22.4293	21.2949	24.0672
Length   64/  10, alignment  3/ 3, N    2:	23.7892	21.234	21.8535	20.042	23.3653
Length  128/   1, alignment  4/ 0, N    2:	23.1022	21.2306	21.8544	19.9821	23.5862
Length  128/   1, alignment  0/ 4, N    2:	23.4572	21.2328	21.8546	21.1458	23.5636
Length  128/  10, alignment  4/ 4, N    2:	23.555	21.2297	21.8534	20.0388	23.6454
Length  256/   1, alignment  5/ 2, N    2:	23.3716	21.2305	22.2872	20.4335	23.6305
Length  256/   1, alignment  2/ 5, N    2:	24.0579	21.7119	22.3519	20.8198	24.3504
Length  256/  10, alignment  5/ 5, N    2:	23.6007	21.5416	21.8543	20.0507	23.6148
Length  512/   1, alignment  6/ 4, N    2:	23.4216	21.2298	21.8546	20.3341	24.2419
Length  512/   1, alignment  4/ 6, N    2:	23.7262	21.7121	22.3517	20.9162	24.5528
Length  512/  10, alignment  6/ 6, N    2:	23.6154	21.5413	21.8535	20.0196	23.5861
Length 1024/   1, alignment  7/ 6, N    2:	23.3995	21.4372	21.8535	20.2176	24.1663
Length 1024/   1, alignment  6/ 7, N    2:	24.1319	21.7112	22.3505	20.4807	23.7643
Length 1024/  10, alignment  7/ 7, N    2:	23.7131	21.2299	21.8528	20.0543	23.3261
Length    2/   2, alignment  0/ 2, N    8:	23.6019	21.5442	21.8556	20.1195	24.1837
Length    4/   4, alignment  0/ 0, N    8:	23.7628	21.7127	22.5107	20.5587	23.8607
Length    4/   4, alignment  4/ 0, N    8:	23.7967	21.7126	22.4602	20.5852	23.9128
Length    8/   8, alignment  0/ 0, N    8:	23.1394	21.3994	21.8541	20.1175	23.2004
Length    8/   8, alignment  0/ 0, N    8:	23.2364	21.3981	21.8538	20.1205	23.9187
Length   16/  16, alignment  0/ 0, N    8:	23.2207	21.398	21.8553	20.6679	23.3172
Length   16/  16, alignment  7/ 2, N    8:	23.227	21.3979	21.8534	20.852	23.8239
Length   16/   4, alignment  0/ 0, N    8:	23.7835	21.8847	22.3492	20.4516	23.8424
Length   16/   4, alignment  7/ 2, N    8:	24.0267	21.878	22.3497	20.4364	23.7799
Length   32/  32, alignment  0/ 0, N    8:	24.3259	22.5712	23.2035	21.0768	24.3289
Length   32/  32, alignment  6/ 4, N    8:	24.5842	22.7095	23.0954	21.0757	24.4548
Length   32/   8, alignment  0/ 0, N    8:	23.8504	21.715	22.3522	20.4555	23.7264
Length   32/   8, alignment  6/ 4, N    8:	23.7451	21.7126	22.3509	20.4914	23.7409
Length   64/  64, alignment  0/ 0, N    8:	24.3114	22.4937	22.9928	21.194	24.3264
Length   64/  64, alignment  5/ 6, N    8:	24.517	22.0343	22.4791	20.7543	23.9003
Length   64/  16, alignment  0/ 0, N    8:	23.1771	21.2307	21.854	20.6703	23.2818
Length   64/  16, alignment  5/ 6, N    8:	23.1509	21.2293	21.8539	20.8093	23.2058
Length  128/ 128, alignment  0/ 0, N    8:	23.9773	22.0514	22.9934	21.0859	24.4422
Length  128/ 128, alignment  4/ 0, N    8:	24.4187	22.3497	22.9907	21.162	24.4283
Length  128/  32, alignment  0/ 0, N    8:	24.3428	22.7947	22.9904	21.0849	24.312
Length  128/  32, alignment  4/ 0, N    8:	24.509	22.4964	22.988	21.1009	24.4811
Length  256/ 256, alignment  0/ 0, N    8:	27.6017	21.8655	22.5608	20.6073	27.3293
Length  256/ 256, alignment  3/ 2, N    8:	27.3793	22.3528	23.0005	21.0748	27.7911
Length  256/  64, alignment  0/ 0, N    8:	24.3231	22.3526	22.9891	21.1727	24.3051
Length  256/  64, alignment  3/ 2, N    8:	24.3119	22.3519	22.9883	21.5709	25.0693
Length  512/ 512, alignment  0/ 0, N    8:	28.3255	22.8777	23.4211	23.5456	28.0204
Length  512/ 512, alignment  2/ 4, N    8:	28.3806	22.8707	23.6488	24.0775	28.5307
Length  512/ 128, alignment  0/ 0, N    8:	24.9788	22.8741	23.5257	21.5705	24.9862
Length  512/ 128, alignment  2/ 4, N    8:	24.8647	22.872	23.5238	23.0712	24.9557
Length 1024/1024, alignment  0/ 0, N    8:	28.7632	25.7661	28.947	36.4757	28.7538
Length 1024/1024, alignment  1/ 6, N    8:	28.7548	25.54	30.0274	37.1019	29.5921
Length 1024/ 256, alignment  0/ 0, N    8:	28.832	23.4166	24.097	22.7835	29.0146
Length 1024/ 256, alignment  1/ 6, N    8:	29.0145	23.4189	24.0958	22.0773	28.9785
Length   16/   1, alignment  1/ 2, N    8:	24.8738	22.9296	23.6318	21.5648	24.8518
Length   16/   1, alignment  2/ 1, N    8:	24.8951	22.9269	23.6304	21.4748	24.9287
Length   16/  10, alignment  1/ 1, N    8:	24.802	22.8882	22.8715	20.9144	24.2752
Length   32/   1, alignment  2/ 4, N    8:	24.2923	22.2169	22.8716	21.0053	24.3409
Length   32/   1, alignment  4/ 2, N    8:	24.3228	22.2163	22.9152	20.4337	23.768
Length   32/  10, alignment  2/ 2, N    8:	23.6997	21.7112	22.3507	20.453	23.9593
Length   64/   1, alignment  3/ 6, N    8:	23.6971	21.7119	22.3509	20.5415	23.7841
Length   64/   1, alignment  6/ 3, N    8:	23.7388	21.7114	22.3508	20.4343	23.7588
Length   64/  10, alignment  3/ 3, N    8:	23.7068	21.7112	22.3501	20.453	23.732
Length  128/   1, alignment  4/ 0, N    8:	23.7833	21.2305	21.8546	20.0465	23.3018
Length  128/   1, alignment  0/ 4, N    8:	23.4062	21.2298	21.8529	20.2341	23.7607
Length  128/  10, alignment  4/ 4, N    8:	23.8214	21.7121	22.3492	20.4544	23.8222
Length  256/   1, alignment  5/ 2, N    8:	23.7877	21.6906	21.8538	20.1512	23.2997
Length  256/   1, alignment  2/ 5, N    8:	23.2125	21.2299	21.8529	20.1501	23.812
Length  256/  10, alignment  5/ 5, N    8:	23.7644	21.7126	22.3499	20.4729	23.7011
Length  512/   1, alignment  6/ 4, N    8:	23.8315	21.7991	21.8546	19.9793	23.5149
Length  512/   1, alignment  4/ 6, N    8:	23.2462	21.2297	21.8532	20.0462	23.2169
Length  512/  10, alignment  6/ 6, N    8:	23.2135	21.2295	21.8531	20.5304	23.7183
Length 1024/   1, alignment  7/ 6, N    8:	23.6992	21.7131	22.3498	20.5014	23.7782
Length 1024/   1, alignment  6/ 7, N    8:	23.7417	21.7125	22.3497	20.4841	23.775
Length 1024/  10, alignment  7/ 7, N    8:	23.1725	21.2294	21.8542	20.1913	23.828
Length    2/   2, alignment  0/ 2, N   32:	24.1596	22.0328	22.3541	20.496	24.1838
Length    4/   4, alignment  0/ 0, N   32:	23.7276	21.6479	21.9354	20.1029	23.2264
Length    4/   4, alignment  4/ 0, N   32:	23.3657	21.3184	21.9792	20.0312	23.3394
Length    8/   8, alignment  0/ 0, N   32:	23.2019	21.2767	22.1227	20.0062	23.1921
Length    8/   8, alignment  0/ 0, N   32:	23.2561	21.2732	22.0315	20.0358	23.2373
Length   16/  16, alignment  0/ 0, N   32:	23.8016	21.7132	22.353	22.2466	23.8541
Length   16/  16, alignment  7/ 2, N   32:	23.992	21.7115	22.4613	21.7605	23.3654
Length   16/   4, alignment  0/ 0, N   32:	23.3694	21.3076	22.4451	21.1575	23.7818
Length   16/   4, alignment  7/ 2, N   32:	23.7686	21.7122	22.352	21.1362	23.8005
Length   32/  32, alignment  0/ 0, N   32:	24.2692	22.994	23.6297	22.543	24.2697
Length   32/  32, alignment  6/ 4, N   32:	28.8458	25.6957	26.183	25.0336	28.7489
Length   32/   8, alignment  0/ 0, N   32:	23.8119	21.7138	22.3515	21.247	23.7624
Length   32/   8, alignment  6/ 4, N   32:	23.82	21.712	22.3522	21.2699	23.8336
Length   64/  64, alignment  0/ 0, N   32:	24.424	22.351	22.9927	21.8249	24.3209
Length   64/  64, alignment  5/ 6, N   32:	24.4216	22.3513	22.9888	21.8437	24.4051
Length   64/  16, alignment  0/ 0, N   32:	23.8958	21.7135	22.3516	21.9312	23.8536
Length   64/  16, alignment  5/ 6, N   32:	23.9916	21.7116	22.3513	22.0247	23.7392
Length  128/ 128, alignment  0/ 0, N   32:	24.4509	22.6923	23.363	21.8091	24.4722
Length  128/ 128, alignment  4/ 0, N   32:	24.4234	22.69	23.3053	21.7945	24.5173
Length  128/  32, alignment  0/ 0, N   32:	24.3462	22.9943	23.6291	22.5225	24.273
Length  128/  32, alignment  4/ 0, N   32:	24.4036	23.0498	23.6284	22.4688	24.3476
Length  256/ 256, alignment  0/ 0, N   32:	28.1774	22.6287	23.1226	21.8245	27.9756
Length  256/ 256, alignment  3/ 2, N   32:	28.1559	22.603	23.1635	21.7365	28.1527
Length  256/  64, alignment  0/ 0, N   32:	24.4531	22.3636	23.5045	22.3116	24.8686
Length  256/  64, alignment  3/ 2, N   32:	24.902	22.8805	23.5946	22.381	24.3043
Length  512/ 512, alignment  0/ 0, N   32:	28.6082	22.7661	23.4974	25.4543	29.2538
Length  512/ 512, alignment  2/ 4, N   32:	29.2469	22.8726	23.6084	25.4609	29.175
Length  512/ 128, alignment  0/ 0, N   32:	25.0271	23.1519	23.8496	22.2741	25.0297
Length  512/ 128, alignment  2/ 4, N   32:	24.9344	23.1529	23.7878	22.27	25.0318
Length 1024/1024, alignment  0/ 0, N   32:	28.7617	24.9752	28.5642	37.3291	29.089
Length 1024/1024, alignment  1/ 6, N   32:	30.0538	24.9609	28.6141	38.3877	29.3627
Length 1024/ 256, alignment  0/ 0, N   32:	29.617	24.1398	24.8589	23.3326	30.2844
Length 1024/ 256, alignment  1/ 6, N   32:	29.9437	23.5312	24.2562	22.7763	29.4659
Length   16/   1, alignment  1/ 2, N   32:	24.9253	22.84	23.5296	22.1663	25.1709
Length   16/   1, alignment  2/ 1, N   32:	24.9215	22.8623	23.4155	22.1578	24.9536
Length   16/  10, alignment  1/ 1, N   32:	25.0956	22.8007	22.9798	21.6571	24.2609
Length   32/   1, alignment  2/ 4, N   32:	24.396	22.2175	22.8696	21.7411	24.523
Length   32/   1, alignment  4/ 2, N   32:	24.3588	22.2162	22.8716	21.3461	23.7595
Length   32/  10, alignment  2/ 2, N   32:	23.9177	21.712	22.3494	21.2321	23.8551
Length   64/   1, alignment  3/ 6, N   32:	23.7706	21.7115	22.351	21.2593	23.8669
Length   64/   1, alignment  6/ 3, N   32:	23.8178	21.7124	22.3515	21.1469	23.9542
Length   64/  10, alignment  3/ 3, N   32:	23.96	21.7118	22.3489	21.262	23.8812
Length  128/   1, alignment  4/ 0, N   32:	23.8629	21.712	22.3519	21.1297	23.8668
Length  128/   1, alignment  0/ 4, N   32:	23.7813	21.7122	22.3516	21.2364	23.75
Length  128/  10, alignment  4/ 4, N   32:	24.0312	21.7842	21.8531	20.7918	23.2023
Length  256/   1, alignment  5/ 2, N   32:	23.2525	21.7979	22.3526	21.1287	23.9425
Length  256/   1, alignment  2/ 5, N   32:	23.4622	21.2293	21.8546	20.7663	23.483
Length  256/  10, alignment  5/ 5, N   32:	23.4803	21.306	21.8531	20.7991	23.2609
Length  512/   1, alignment  6/ 4, N   32:	23.2748	21.7903	22.3521	21.1496	24.1237
Length  512/   1, alignment  4/ 6, N   32:	23.8676	21.7117	22.3491	21.2725	23.8467
Length  512/  10, alignment  6/ 6, N   32:	23.6724	21.7774	22.3513	21.2378	23.83
Length 1024/   1, alignment  7/ 6, N   32:	23.8487	21.713	22.3515	21.2661	23.8784
Length 1024/   1, alignment  6/ 7, N   32:	23.8414	21.7118	22.3492	21.2441	23.8528
Length 1024/  10, alignment  7/ 7, N   32:	23.8933	21.8051	22.352	21.2386	23.7575
Length    2/   2, alignment  0/ 2, N  128:	23.6602	21.7134	22.565	20.5021	23.6374
Length    4/   4, alignment  0/ 0, N  128:	23.5036	21.3607	22.0349	20.1065	23.2119
Length    4/   4, alignment  4/ 0, N  128:	23.2923	21.3808	22.0334	20.463	23.7816
Length    8/   8, alignment  0/ 0, N  128:	24.2136	21.7132	22.3519	20.4789	23.7984
Length    8/   8, alignment  0/ 0, N  128:	23.7413	21.4887	21.855	20.0721	23.6475
Length   16/  16, alignment  0/ 0, N  128:	23.5292	21.3341	22.0246	21.3256	24.0784
Length   16/  16, alignment  7/ 2, N  128:	24.0873	21.8511	22.432	21.4846	23.8937
Length   16/   4, alignment  0/ 0, N  128:	23.8497	21.8544	22.4889	20.6119	23.8512
Length   16/   4, alignment  7/ 2, N  128:	23.3656	21.3077	21.9902	20.0384	23.2539
Length   32/  32, alignment  0/ 0, N  128:	23.8409	23.6057	24.2647	23.3101	24.3897
Length   32/  32, alignment  6/ 4, N  128:	28.8583	25.5429	26.1831	25.8086	28.8653
Length   32/   8, alignment  0/ 0, N  128:	23.79	22.6273	22.9893	21.8958	23.834
Length   32/   8, alignment  6/ 4, N  128:	23.7627	22.4822	23.116	22.5533	23.804
Length   64/  64, alignment  0/ 0, N  128:	24.9424	24.2697	24.9293	24.7298	24.6019
Length   64/  64, alignment  5/ 6, N  128:	27.8214	28.3404	29.3663	27.9895	27.7513
Length   64/  16, alignment  0/ 0, N  128:	27.2329	27.4634	26.7409	24.4236	27.2114
Length   64/  16, alignment  5/ 6, N  128:	27.0889	28.3638	28.9465	27.4203	27.3505
Length  128/ 128, alignment  0/ 0, N  128:	25.7761	25.7433	27.4852	27.7413	26.3437
Length  128/ 128, alignment  4/ 0, N  128:	26.5562	30.1363	30.8588	32.0657	26.6936
Length  128/  32, alignment  0/ 0, N  128:	27.5285	26.2057	27.0043	27.0296	27.445
Length  128/  32, alignment  4/ 0, N  128:	27.6203	30.2469	31.1453	31.982	27.8055
Length  256/ 256, alignment  0/ 0, N  128:	30.5406	26.3214	27.227	27.7923	30.338
Length  256/ 256, alignment  3/ 2, N  128:	32.0926	30.8057	31.7434	32.8395	32.251
Length  256/  64, alignment  0/ 0, N  128:	26.2605	26.2158	27.0272	27.3562	26.2701
Length  256/  64, alignment  3/ 2, N  128:	28.3623	31.0946	31.5979	33.2906	29.0046
Length  512/ 512, alignment  0/ 0, N  128:	31.2452	28.3647	28.5281	34.614	31.3802
Length  512/ 512, alignment  2/ 4, N  128:	32.7177	32.6819	32.5607	38.738	32.7022
Length  512/ 128, alignment  0/ 0, N  128:	26.8994	26.9818	28.1103	28.4269	26.939
Length  512/ 128, alignment  2/ 4, N  128:	28.9189	31.5876	32.1818	32.4807	28.7987
Length 1024/1024, alignment  0/ 0, N  128:	32.1219	32.726	33.6328	48.7396	32.1174
Length 1024/1024, alignment  1/ 6, N  128:	33.7092	35.6459	34.2207	52.0933	34.5425
Length 1024/ 256, alignment  0/ 0, N  128:	32.2823	27.6738	28.5462	29.2107	31.968
Length 1024/ 256, alignment  1/ 6, N  128:	33.1731	31.5489	32.1134	32.5374	32.5653
Length   16/   1, alignment  1/ 2, N  128:	25.1101	22.8981	23.4802	21.5962	25.003
Length   16/   1, alignment  2/ 1, N  128:	25.004	22.9439	23.6292	21.5977	25.1605
Length   16/  10, alignment  1/ 1, N  128:	24.9249	22.8972	23.5499	21.6064	25.0243
Length   32/   1, alignment  2/ 4, N  128:	24.8369	23.0163	23.7263	23.0752	24.3013
Length   32/   1, alignment  4/ 2, N  128:	24.5423	22.8698	23.5248	23.0028	24.5291
Length   32/  10, alignment  2/ 2, N  128:	24.326	23.0117	23.7247	23.0804	24.1087
Length   64/   1, alignment  3/ 6, N  128:	27.236	25.9245	26.9483	25.1333	27.0541
Length   64/   1, alignment  6/ 3, N  128:	27.0226	26.4904	27.2376	25.5758	27.8541
Length   64/  10, alignment  3/ 3, N  128:	27.8376	26.5346	26.7133	25.2571	27.1817
Length  128/   1, alignment  4/ 0, N  128:	27.8311	28.5107	29.0063	29.5701	28.5422
Length  128/   1, alignment  0/ 4, N  128:	28.3307	28.2701	28.8862	28.2404	28.4331
Length  128/  10, alignment  4/ 4, N  128:	28.3128	29.4082	30.0765	31.4482	28.6729
Length  256/   1, alignment  5/ 2, N  128:	28.7292	29.8414	30.2123	31.5865	27.5225
Length  256/   1, alignment  2/ 5, N  128:	27.799	29.5636	31.4499	30.3242	28.155
Length  256/  10, alignment  5/ 5, N  128:	28.1904	29.043	29.4104	31.7631	28.2621
Length  512/   1, alignment  6/ 4, N  128:	28.7412	30.1267	30.7108	31.8297	28.9249
Length  512/   1, alignment  4/ 6, N  128:	28.8354	29.8755	30.6727	31.0407	29.1528
Length  512/  10, alignment  6/ 6, N  128:	28.8091	29.7115	30.249	31.7683	28.3219
Length 1024/   1, alignment  7/ 6, N  128:	28.2588	26.0437	26.7908	28.496	29.0422
Length 1024/   1, alignment  6/ 7, N  128:	28.3784	30.2006	30.3717	31.5449	28.8658
Length 1024/  10, alignment  7/ 7, N  128:	28.9304	29.7273	30.0583	31.8499	29.0215
Length    2/   2, alignment  0/ 2, N  512:	24.181	22.2209	23.2033	21.0112	24.9475
Length    4/   4, alignment  0/ 0, N  512:	24.2526	22.1978	22.6272	20.5804	23.7346
Length    4/   4, alignment  4/ 0, N  512:	24.1617	21.7924	22.6235	20.5173	23.8235
Length    8/   8, alignment  0/ 0, N  512:	24.1114	21.7133	22.3495	20.5788	24.797
Length    8/   8, alignment  0/ 0, N  512:	23.7595	21.7119	22.3517	20.53	23.798
Length   16/  16, alignment  0/ 0, N  512:	23.8804	21.8182	22.4447	21.37	23.4622
Length   16/  16, alignment  7/ 2, N  512:	23.2775	21.7237	22.4918	21.472	23.9056
Length   16/   4, alignment  0/ 0, N  512:	23.8739	21.8563	22.5089	20.6053	23.8459
Length   16/   4, alignment  7/ 2, N  512:	23.7443	21.7911	22.4034	20.5097	23.7659
Length   32/  32, alignment  0/ 0, N  512:	24.4281	23.8149	24.2936	22.91	24.0353
Length   32/  32, alignment  6/ 4, N  512:	28.2336	24.9771	25.5989	25.3504	28.2852
Length   32/   8, alignment  0/ 0, N  512:	23.2495	22.0543	22.863	21.9629	23.7556
Length   32/   8, alignment  6/ 4, N  512:	23.7605	22.4818	23.1178	22.7365	23.7821
Length   64/  64, alignment  0/ 0, N  512:	24.5004	24.2706	24.9359	24.796	24.4813
Length   64/  64, alignment  5/ 6, N  512:	27.8649	28.3404	29.1438	27.8604	27.8597
Length   64/  16, alignment  0/ 0, N  512:	27.4621	27.8447	26.7151	24.4514	26.8414
Length   64/  16, alignment  5/ 6, N  512:	27.3317	27.6584	28.3064	26.7316	27.2095
Length  128/ 128, alignment  0/ 0, N  512:	26.3118	25.7049	27.0119	29.1374	26.9317
Length  128/ 128, alignment  4/ 0, N  512:	26.9013	28.6789	29.2346	32.0686	26.9149
Length  128/  32, alignment  0/ 0, N  512:	28.103	26.1426	27.0645	29.0313	28.1155
Length  128/  32, alignment  4/ 0, N  512:	28.1931	31.5847	31.8658	31.8397	28.1665
Length  256/ 256, alignment  0/ 0, N  512:	35.306	30.1534	30.8924	32.1671	35.4356
Length  256/ 256, alignment  3/ 2, N  512:	39.3963	35.2528	35.9753	37.563	39.5199
Length  256/  64, alignment  0/ 0, N  512:	33.3228	30.9025	31.5913	32.7004	33.5405
Length  256/  64, alignment  3/ 2, N  512:	36.615	35.1711	35.8532	37.0718	36.335
Length  512/ 512, alignment  0/ 0, N  512:	41.8199	33.4842	34.6904	49.2404	42.0275
Length  512/ 512, alignment  2/ 4, N  512:	52.0446	43.7459	45.4938	54.5562	51.2187
Length  512/ 128, alignment  0/ 0, N  512:	40.7379	33.7329	34.5992	39.1635	39.6071
Length  512/ 128, alignment  2/ 4, N  512:	46.1875	44.8752	45.5749	49.3308	46.9295
Length 1024/1024, alignment  0/ 0, N  512:	48.4867	41.1252	43.4236	61.6039	49.2465
Length 1024/1024, alignment  1/ 6, N  512:	50.2427	47.0821	48.3245	64.8478	55.8053
Length 1024/ 256, alignment  0/ 0, N  512:	49.661	33.8701	34.847	42.6289	49.5644
Length 1024/ 256, alignment  1/ 6, N  512:	59.9973	44.5599	45.2685	48.9335	59.9467
Length   16/   1, alignment  1/ 2, N  512:	25.5607	23.4549	24.1994	22.1212	25.6974
Length   16/   1, alignment  2/ 1, N  512:	25.5834	23.5067	24.1727	21.5537	25.0039
Length   16/  10, alignment  1/ 1, N  512:	24.9217	22.8961	23.4982	21.5787	25.096
Length   32/   1, alignment  2/ 4, N  512:	24.5601	23.0072	23.7239	23.0703	24.2784
Length   32/   1, alignment  4/ 2, N  512:	24.2597	22.9153	23.5235	23.0017	24.3399
Length   32/  10, alignment  2/ 2, N  512:	24.3595	22.8872	23.6551	23.0621	24.339
Length   64/   1, alignment  3/ 6, N  512:	28.099	26.5978	27.3362	25.8178	28.0972
Length   64/   1, alignment  6/ 3, N  512:	27.5656	26.4373	27.1419	25.2557	26.822
Length   64/  10, alignment  3/ 3, N  512:	27.0561	25.8445	27.5585	25.7398	27.5908
Length  128/   1, alignment  4/ 0, N  512:	28.531	30.9102	31.4298	31.4077	27.535
Length  128/   1, alignment  0/ 4, N  512:	27.7446	28.0517	29.257	31.412	28.6788
Length  128/  10, alignment  4/ 4, N  512:	28.4162	30.2795	30.184	30.562	27.7451
Length  256/   1, alignment  5/ 2, N  512:	34.2083	31.5075	32.3252	33.8186	34.0239
Length  256/   1, alignment  2/ 5, N  512:	34.4863	34.5873	35.3138	35.8684	34.4588
Length  256/  10, alignment  5/ 5, N  512:	34.8204	35.0363	35.2016	36.1107	35.2261
Length  512/   1, alignment  6/ 4, N  512:	43.8357	42.2447	42.7846	47.3786	44.1232
Length  512/   1, alignment  4/ 6, N  512:	45.0451	42.6544	43.3894	47.3337	45.5161
Length  512/  10, alignment  6/ 6, N  512:	45.6856	42.5991	43.2822	47.1679	45.6164
Length 1024/   1, alignment  7/ 6, N  512:	41.8044	34.637	34.6647	39.9332	41.8452
Length 1024/   1, alignment  6/ 7, N  512:	45.5837	42.4163	43.1168	47.0301	45.6935
Length 1024/  10, alignment  7/ 7, N  512:	45.6707	42.39	43.109	47.3198	45.658
Length    2/   2, alignment  0/ 2, N 2048:	24.7543	22.7485	23.7513	21.5002	24.8311
Length    4/   4, alignment  0/ 0, N 2048:	24.8756	22.8046	23.6068	21.5534	24.8466
Length    4/   4, alignment  4/ 0, N 2048:	25.0456	22.8287	23.6068	21.3063	24.4667
Length    8/   8, alignment  0/ 0, N 2048:	24.2502	22.2182	22.8704	21.0391	24.4782
Length    8/   8, alignment  0/ 0, N 2048:	24.3547	22.2725	22.8697	20.941	24.46
Length   16/  16, alignment  0/ 0, N 2048:	24.4128	22.3271	23.0114	21.8584	24.4387
Length   16/  16, alignment  7/ 2, N 2048:	24.6695	22.1866	22.4315	21.549	23.8472
Length   16/   4, alignment  0/ 0, N 2048:	24.0885	21.8572	22.4785	20.6151	23.8871
Length   16/   4, alignment  7/ 2, N 2048:	23.9679	21.7916	22.4721	20.51	23.758
Length   32/  32, alignment  0/ 0, N 2048:	24.4316	23.8569	24.8126	23.5875	24.4529
Length   32/  32, alignment  6/ 4, N 2048:	28.8792	25.5448	26.2231	25.9236	28.8589
Length   32/   8, alignment  0/ 0, N 2048:	23.7661	22.5492	23.6272	21.9159	23.8014
Length   32/   8, alignment  6/ 4, N 2048:	23.7921	22.3648	23.2613	22.5464	23.7763
Length   64/  64, alignment  0/ 0, N 2048:	24.4771	24.2716	24.9425	24.735	24.4768
Length   64/  64, alignment  5/ 6, N 2048:	27.8822	28.3393	29.205	27.8251	27.7748
Length   64/  16, alignment  0/ 0, N 2048:	27.2821	28.1716	27.3213	25.0629	27.7427
Length   64/  16, alignment  5/ 6, N 2048:	27.5231	27.858	28.3037	26.7542	26.8211
Length  128/ 128, alignment  0/ 0, N 2048:	26.2451	25.7095	26.2621	28.6003	26.6902
Length  128/ 128, alignment  4/ 0, N 2048:	26.8773	28.4534	29.1513	32.0813	26.9302
Length  128/  32, alignment  0/ 0, N 2048:	28.1292	26.1517	27.0745	28.8976	28.1681
