                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   14, alignments in bytes  0/ 0:	11.3785	8.62451	8.54248	7.69348	12.9464
Length   14, alignments in bytes  0/ 6:	11.3783	9.1106	13.5945	9.14734	12.5762
Length   14, alignments in bytes  6/ 0:	11.6528	8.42603	8.35938	7.42969	12.9592
Length   15, alignments in bytes  0/ 0:	10.2292	7.43408	7.76855	5.36719	12.0603
Length   15, alignments in bytes  0/ 0:	10.0493	7.3606	7.77075	5.37146	12.0533
Length   15, alignments in bytes  0/ 7:	10.5208	8.23486	8.3739	5.35608	12.0433
Length   15, alignments in bytes  7/ 0:	10.1411	8.22998	8.35913	5.3584	12.6637
Length   16, alignments in bytes  0/ 0:	10.0415	8.58215	8.59729	5.36499	6.84009
Length   16, alignments in bytes  7/ 2:	10.0414	8.54993	8.6864	5.71899	13.5566
Length   32, alignments in bytes  0/ 0:	10.3239	6.72046	6.49377	7.05994	9.67615
Length   32, alignments in bytes  6/ 4:	10.5457	6.08411	6.70166	11.1797	15.8293
Length   64, alignments in bytes  0/ 0:	13.6798	8.09204	8.05042	8.21008	14.991
Length   64, alignments in bytes  5/ 6:	14.3024	13.4797	14.7057	12.197	24.8309
Length  128, alignments in bytes  0/ 0:	15.9711	9.85132	10.4406	13.8075	25.428
Length  128, alignments in bytes  4/ 0:	17.7725	10.3501	12.0609	14.873	32.0801
Length  256, alignments in bytes  0/ 0:	22.202	15.4182	16.0885	17.7084	50.7627
Length  256, alignments in bytes  3/ 2:	24.2191	15.1318	17.6995	19.481	57.854
Length  512, alignments in bytes  0/ 0:	29.1256	18.9023	20.7714	27.2993	103.822
Length  512, alignments in bytes  2/ 4:	33.0081	22.2443	23.9823	29.4929	149.603
Length 1024, alignments in bytes  0/ 0:	51.9712	27.6364	28.3802	46.6654	224.948
Length 1024, alignments in bytes  1/ 6:	65.6936	38.8032	34.6539	48.1637	310.502
Length   16, alignments in bytes  1/ 2:	17.9569	8.59656	8.70398	5.66821	17.3011
Length   16, alignments in bytes  2/ 1:	10.1693	8.62695	8.70471	5.72119	15.3503
Length   16, alignments in bytes  1/ 1:	10.0815	8.54651	8.703	5.3645	14.7479
Length   16, alignments in bytes  1/ 1:	10.0708	8.54138	8.70325	5.35315	14.6354
Length   32, alignments in bytes  2/ 4:	10.8087	8.00635	8.29626	9.97754	21.0483
Length   32, alignments in bytes  4/ 2:	10.7292	6.0448	6.70911	11.3054	16.6287
Length   32, alignments in bytes  2/ 2:	10.5775	6.41394	7.44177	9.55566	21.9825
Length   32, alignments in bytes  2/ 2:	10.6969	6.41797	7.36487	9.50537	16.7426
Length   64, alignments in bytes  3/ 6:	14.2686	9.62744	10.045	10.8215	27.882
Length   64, alignments in bytes  6/ 3:	14.5895	11.3921	11.8729	12.3865	20.0909
Length   64, alignments in bytes  3/ 3:	13.9021	8.53882	9.0603	9.4458	21.0111
Length   64, alignments in bytes  3/ 3:	13.936	8.51758	9.03784	9.474	21.0454
Length  128, alignments in bytes  4/ 0:	17.802	10.3789	12.0649	14.8016	33.3236
Length  128, alignments in bytes  0/ 4:	20.2229	11.0231	10.7483	14.3446	34.5408
Length  128, alignments in bytes  4/ 4:	19.8964	13.3691	13.2904	14.3937	32.6426
Length  128, alignments in bytes  4/ 4:	19.973	13.6256	13.8031	14.7521	33.3854
Length  256, alignments in bytes  5/ 2:	24.6508	15.6735	19.6476	22.7675	58.1506
Length  256, alignments in bytes  2/ 5:	25.5692	17.6578	21.032	20.8214	80.942
Length  256, alignments in bytes  5/ 5:	24.9331	14.806	18.1824	19.0428	59.6239
Length  256, alignments in bytes  5/ 5:	24.4534	14.7823	18.2223	19.0323	58.2959
Length  512, alignments in bytes  6/ 4:	32.7915	40.0449	23.5786	28.3716	113.873
Length  512, alignments in bytes  4/ 6:	33.1732	28.4492	27.4984	28.342	146.577
Length  512, alignments in bytes  6/ 6:	31.0869	20.2379	22.5767	28.1805	108.62
Length  512, alignments in bytes  6/ 6:	31.1595	20.2421	22.5742	28.2599	109.963
Length 1024, alignments in bytes  7/ 6:	50.2684	39.7039	36.5238	47.7013	234.798
Length 1024, alignments in bytes  6/ 7:	65.5594	42.6951	35.7826	48.231	311.406
Length 1024, alignments in bytes  7/ 7:	58.064	27.9445	29.073	47.7427	235.838
Length 1024, alignments in bytes  7/ 7:	58.6442	27.9427	29.0953	47.7451	238.661
Length   16, alignments in bytes  0/ 4:	13.3729	8.81519	8.81433	5.79907	9.35242
Length   16, alignments in bytes  4/ 0:	10.5381	8.81262	8.90564	5.85767	15.521
Length   16, alignments in bytes  4/ 4:	10.3804	8.79321	8.901	5.49817	15.1627
Length   16, alignments in bytes  2/ 2:	10.5255	8.77148	8.9198	5.49512	15.1906
Length   16, alignments in bytes  2/ 6:	10.3805	8.75745	8.90222	5.79346	18.3834
Length   16, alignments in bytes  6/ 2:	10.3555	8.80847	8.91833	5.8678	15.4779
Length   16, alignments in bytes  1/ 7:	10.3396	8.75452	8.91907	5.79297	19.0262
Length   16, alignments in bytes  7/ 1:	10.3567	8.83459	8.91492	5.86011	13.7335
Length   16, alignments in bytes  3/ 4:	10.3689	8.74072	8.91089	5.78406	15.5802
Length   16, alignments in bytes  4/ 3:	10.5321	8.77722	8.9054	5.84045	14.6942
Length   16, alignments in bytes  5/ 7:	10.3528	8.75049	8.90125	5.80212	15.0923
Length   16, alignments in bytes  7/ 5:	10.3387	8.77917	8.91113	5.86328	13.9235
Length   20, alignments in bytes  0/ 4:	10.4924	9.21155	8.80774	7.9502	11.4642
Length   20, alignments in bytes  4/ 0:	10.5211	8.77771	8.90576	6.35144	14.088
Length   20, alignments in bytes  4/ 4:	10.4742	8.79993	8.90918	7.24927	13.3921
Length   20, alignments in bytes  2/ 2:	10.3588	8.74951	8.91614	7.25916	19.9044
Length   20, alignments in bytes  2/ 6:	10.3456	8.77515	8.90796	7.94971	20.5415
Length   20, alignments in bytes  6/ 2:	10.3447	8.75305	8.90088	6.35046	13.53
Length   20, alignments in bytes  1/ 7:	10.3297	8.74805	8.90173	7.94629	20.8779
Length   20, alignments in bytes  7/ 1:	10.5192	8.73889	8.89722	7.4502	13.3036
Length   20, alignments in bytes  3/ 4:	10.3424	8.76257	8.8866	8.40942	18.5266
Length   20, alignments in bytes  4/ 3:	10.2861	8.74951	8.90552	7.64172	13.9291
Length   20, alignments in bytes  5/ 7:	10.3613	8.77405	8.91687	8.41089	14.9871
Length   20, alignments in bytes  7/ 5:	10.3436	8.745	8.89148	7.64893	12.8652
Length   24, alignments in bytes  0/ 4:	10.2859	8.90149	8.81873	8.40942	11.0734
Length   24, alignments in bytes  4/ 0:	10.4183	8.74353	8.89771	7.64795	16.6831
Length   24, alignments in bytes  4/ 4:	10.5374	8.73792	8.92236	7.25415	15.7269
Length   24, alignments in bytes  2/ 2:	10.3586	8.75	8.88562	7.26257	15.8113
Length   24, alignments in bytes  2/ 6:	10.3439	8.75989	9.60669	8.41211	19.7612
Length   24, alignments in bytes  6/ 2:	10.5353	8.74475	8.90076	7.64929	16.4706
Length   24, alignments in bytes  1/ 7:	10.286	8.75964	8.90833	8.41528	20.3668
Length   24, alignments in bytes  7/ 1:	10.5344	8.74854	8.91626	7.63757	14.9408
Length   24, alignments in bytes  3/ 4:	10.505	8.76306	8.88989	8.41028	17.283
Length   24, alignments in bytes  4/ 3:	10.4636	8.82776	8.92249	7.63953	15.601
Length   24, alignments in bytes  5/ 7:	10.5541	8.76135	8.91589	8.41699	16.3907
Length   24, alignments in bytes  7/ 5:	10.285	8.74683	8.89465	7.64893	15.1918
Length   28, alignments in bytes  0/ 4:	10.3475	8.42078	8.66357	8.86035	12.9583
Length   28, alignments in bytes  4/ 0:	10.681	8.43359	8.57007	8.38086	15.5179
Length   28, alignments in bytes  4/ 4:	10.342	8.74902	8.9082	7.89844	17.823
Length   28, alignments in bytes  2/ 2:	10.3511	8.72095	8.9032	7.89734	18.524
Length   28, alignments in bytes  2/ 6:	10.5481	8.4718	8.73596	8.83215	22.1227
Length   28, alignments in bytes  6/ 2:	10.325	8.42188	8.56409	8.38123	14.8197
Length   28, alignments in bytes  1/ 7:	10.5503	8.46875	8.73767	8.78247	22.7823
Length   28, alignments in bytes  7/ 1:	10.7271	8.46082	8.56897	8.93811	14.3378
Length   28, alignments in bytes  3/ 4:	10.5258	8.75366	8.91882	8.91089	19.7417
Length   28, alignments in bytes  4/ 3:	10.4368	8.75488	8.90198	8.2312	15.368
Length   28, alignments in bytes  5/ 7:	10.4048	8.79773	8.89685	8.90613	16.417
Length   28, alignments in bytes  7/ 5:	10.3502	8.79041	8.88855	8.25098	14.5037
Length   32, alignments in bytes  0/ 4:	11.9659	7.02246	7.33972	8.25171	12.7461
Length   32, alignments in bytes  4/ 0:	11.6562	6.85547	7.55188	9.97058	17.2883
Length   32, alignments in bytes  4/ 4:	11.938	6.57715	7.61133	9.76819	16.291
Length   32, alignments in bytes  2/ 2:	11.781	6.57166	7.76733	10.0236	16.0554
Length   32, alignments in bytes  2/ 6:	11.5784	8.01038	8.24683	10.0035	21.1608
Length   32, alignments in bytes  6/ 2:	12.1548	6.08472	7.37292	9.95337	16.7922
Length   32, alignments in bytes  1/ 7:	10.6428	8.00867	8.16943	8.9176	21.5645
Length   32, alignments in bytes  7/ 1:	10.8234	6.10022	7.37122	8.93591	15.5135
Length   32, alignments in bytes  3/ 4:	10.6285	8.01013	8.22668	10.0189	18.7062
Length   32, alignments in bytes  4/ 3:	10.8253	6.04492	6.70667	11.321	16.0697
Length   32, alignments in bytes  5/ 7:	10.6466	8.00464	8.26575	10.9053	17.2344
Length   32, alignments in bytes  7/ 5:	10.5872	6.69568	6.70398	8.94153	16.1455
Length   36, alignments in bytes  0/ 4:	10.7354	8.99829	10.0415	10.2671	13.8298
Length   36, alignments in bytes  4/ 0:	10.374	7.67627	7.31384	10.1991	16.1918
Length   36, alignments in bytes  4/ 4:	10.759	9.37866	10.9995	9.54626	18.0778
Length   36, alignments in bytes  2/ 2:	10.7711	9.37024	11.0028	10.4377	19.7617
Length   36, alignments in bytes  2/ 6:	10.7189	11.7675	12.4662	10.3854	23.5175
Length   36, alignments in bytes  6/ 2:	10.7581	7.6814	7.32971	10.3083	15.2272
Length   36, alignments in bytes  1/ 7:	10.6317	10.9188	10.7112	10.0876	23.9908
Length   36, alignments in bytes  7/ 1:	10.683	6.38037	6.72363	10.3153	14.9927
Length   36, alignments in bytes  3/ 4:	10.5645	11.7355	11.7039	10.0151	21.2343
Length   36, alignments in bytes  4/ 3:	10.6788	10.6278	11.0312	10.8666	16.4095
Length   36, alignments in bytes  5/ 7:	11.031	13.0026	13.2635	11.1567	18.1918
Length   36, alignments in bytes  7/ 5:	10.861	10.2261	11.2201	11.4681	15.6576
Length   40, alignments in bytes  0/ 4:	10.8654	9.96729	11.1796	10.9072	14.2024
Length   40, alignments in bytes  4/ 0:	10.6057	10.7914	11.4012	11.0973	17.8691
Length   40, alignments in bytes  4/ 4:	10.933	10.5221	10.9727	10.6791	20.5695
Length   40, alignments in bytes  2/ 2:	10.8945	10.9316	10.708	10.4401	19.1913
Length   40, alignments in bytes  2/ 6:	10.662	12.2694	11.9481	10.3673	23.0514
Length   40, alignments in bytes  6/ 2:	10.6183	10.3374	10.807	11.1993	17.4586
Length   40, alignments in bytes  1/ 7:	10.7401	12.2611	11.9443	10.2979	23.3339
Length   40, alignments in bytes  7/ 1:	10.6392	10.3502	11.2952	8.94006	16.7225
Length   40, alignments in bytes  3/ 4:	10.5906	11.6498	10.7131	11.1521	20.703
Length   40, alignments in bytes  4/ 3:	10.5789	10.3988	10.8167	10.6835	16.672
Length   40, alignments in bytes  5/ 7:	10.7242	10.0421	11.9543	11.1605	19.1276
Length   40, alignments in bytes  7/ 5:	10.6033	10.322	11.0159	8.92725	16.4606
Length   44, alignments in bytes  0/ 4:	10.5894	8.85254	10.3077	10.6714	15.0704
Length   44, alignments in bytes  4/ 0:	10.3135	9.396	10.0894	8.38733	17.5785
Length   44, alignments in bytes  4/ 4:	10.9847	10.5297	11.0691	8.76672	16.0638
Length   44, alignments in bytes  2/ 2:	10.8929	10.5082	10.9694	10.6907	23.9799
Length   44, alignments in bytes  2/ 6:	11.0691	10.2909	11.006	10.9224	25.9705
Length   44, alignments in bytes  6/ 2:	10.9668	9.63696	10.3328	10.0785	16.5911
Length   44, alignments in bytes  1/ 7:	10.8571	12.5609	12.2457	10.9329	26.5042
Length   44, alignments in bytes  7/ 1:	10.9396	9.59778	10.2488	8.9939	16.1997
Length   44, alignments in bytes  3/ 4:	10.9091	11.9318	10.9935	10.2659	23.988
Length   44, alignments in bytes  4/ 3:	11.1158	10.6996	12.3412	8.7085	17.0226
Length   44, alignments in bytes  5/ 7:	10.8387	11.9958	11.0387	10.1025	20.0278
Length   44, alignments in bytes  7/ 5:	10.8107	10.6382	11.5739	9.95801	16.4906
Length   48, alignments in bytes  0/ 4:	10.8235	9.99634	11.2102	8.84375	15.739
Length   48, alignments in bytes  4/ 0:	10.6741	12.1652	11.3372	9.95715	18.6929
Length   48, alignments in bytes  4/ 4:	10.8284	10.9523	10.9756	10.0248	18.0708
Length   48, alignments in bytes  2/ 2:	10.9302	10.8834	10.9814	10.178	19.4517
Length   48, alignments in bytes  2/ 6:	10.8894	12.6414	13.0808	10.8115	25.4216
Length   48, alignments in bytes  6/ 2:	10.8951	10.8066	11.313	10.2998	18.2948
Length   48, alignments in bytes  1/ 7:	10.9374	12.6417	12.2374	9.60254	25.8177
Length   48, alignments in bytes  7/ 1:	10.972	10.9147	11.2321	9.97644	17.976
Length   48, alignments in bytes  3/ 4:	10.9434	11.9966	11.0295	10.0999	23.0999
Length   48, alignments in bytes  4/ 3:	11.004	10.5426	10.9681	10.9219	17.9124
Length   48, alignments in bytes  5/ 7:	10.8734	12.6377	12.2699	12.2793	21.7979
Length   48, alignments in bytes  7/ 5:	10.832	10.8401	11.5698	9.9552	17.5173
Length   52, alignments in bytes  0/ 4:	10.8428	9.229	10.519	10.8516	16.9373
Length   52, alignments in bytes  4/ 0:	10.583	10.9152	11.6531	10.6194	17.9042
Length   52, alignments in bytes  4/ 4:	10.9335	10.8085	10.9829	10.0216	17.1879
Length   52, alignments in bytes  2/ 2:	10.9321	10.9448	11.6471	12.2778	22.6418
Length   52, alignments in bytes  2/ 6:	10.8918	11.9937	10.9846	11.884	28.1832
Length   52, alignments in bytes  6/ 2:	11.0149	10.506	10.9686	11.4695	17.3002
Length   52, alignments in bytes  1/ 7:	10.7228	12.6305	12.239	11.6439	28.2742
Length   52, alignments in bytes  7/ 1:	10.8523	10.7786	11.4407	11.465	17.0251
Length   52, alignments in bytes  3/ 4:	10.8737	10.2892	10.9938	10.0814	25.7734
Length   52, alignments in bytes  4/ 3:	10.984	10.528	10.9701	11.7179	17.6158
Length   52, alignments in bytes  5/ 7:	10.9203	11.9941	10.9703	12.2042	21.8357
Length   52, alignments in bytes  7/ 5:	10.8907	10.554	10.9691	11.677	17.1669
Length   56, alignments in bytes  0/ 4:	10.9335	9.22656	10.5203	11.0406	17.374
Length   56, alignments in bytes  4/ 0:	10.5327	10.5398	10.9688	12.3345	23.3341
Length   56, alignments in bytes  4/ 4:	10.9181	10.7451	11.1456	12.2991	19.6003
Length   56, alignments in bytes  2/ 2:	11.0199	10.7426	11.0986	12.2849	21.3029
Length   56, alignments in bytes  2/ 6:	10.9822	11.9963	10.9999	12.2573	27.567
Length   56, alignments in bytes  6/ 2:	11.0582	10.9604	10.9709	11.6587	19.8798
Length   56, alignments in bytes  1/ 7:	10.7854	10.2902	10.9734	11.6025	27.7341
Length   56, alignments in bytes  7/ 1:	10.9253	10.5057	10.9971	9.95325	18.8594
Length   56, alignments in bytes  3/ 4:	10.9838	11.9984	10.9983	12.3424	25.0992
Length   56, alignments in bytes  4/ 3:	10.9946	10.5046	10.9694	12.059	19.0493
Length   56, alignments in bytes  5/ 7:	10.8887	10.2871	11.0273	12.3458	23.7106
Length   56, alignments in bytes  7/ 5:	10.8981	10.5918	11.6444	9.95117	18.3589
Length   60, alignments in bytes  0/ 4:	10.8279	9.21387	10.5809	12.3335	18.8027
Length   60, alignments in bytes  4/ 0:	11.2782	10.3112	11.8219	9.53247	19.0828
Length   60, alignments in bytes  4/ 4:	11.6506	11.3112	12.149	9.24219	18.6541
Length   60, alignments in bytes  2/ 2:	11.0016	10.7526	11.4261	12.3002	26.7456
Length   60, alignments in bytes  2/ 6:	10.8334	11.9961	10.9711	12.3547	29.7408
Length   60, alignments in bytes  6/ 2:	11.1582	10.3137	11.8169	12.9991	18.0188
Length   60, alignments in bytes  1/ 7:	10.7271	11.9946	11.0231	12.3417	30.2651
Length   60, alignments in bytes  7/ 1:	11.1368	10.3135	11.8149	10.5219	17.7469
Length   60, alignments in bytes  3/ 4:	11.0513	11.9946	11.0298	10.073	27.7556
Length   60, alignments in bytes  4/ 3:	11.4993	11.0869	12.0726	9.64062	18.8599
Length   60, alignments in bytes  5/ 7:	11.8733	11.0073	13.3895	10.7694	23.8046
Length   60, alignments in bytes  7/ 5:	11.7656	11.2804	12.1332	10.5571	17.6648
Length   64, alignments in bytes  0/ 4:	14.6274	9.30579	9.22327	9.69849	19.347
Length   64, alignments in bytes  4/ 0:	13.885	10.2733	10.7158	10.4102	21.0961
Length   64, alignments in bytes  4/ 4:	14.3556	12.6146	12.6869	11.1835	21.0093
Length   64, alignments in bytes  2/ 2:	14.3274	10.1201	10.4336	11.3026	22.4363
Length   64, alignments in bytes  2/ 6:	14.6155	10.6619	11.0144	12.1184	29.6276
Length   64, alignments in bytes  6/ 2:	15.0651	10.2784	10.7615	12.0107	20.3395
Length   64, alignments in bytes  1/ 7:	14.5842	10.021	10.085	10.6079	30.0073
Length   64, alignments in bytes  7/ 1:	15.0677	10.2758	10.783	10.5698	19.3904
Length   64, alignments in bytes  3/ 4:	14.6056	10.4513	10.9597	10.9827	27.3411
Length   64, alignments in bytes  4/ 3:	14.9408	12.5457	12.6934	12.3171	20.3184
Length   64, alignments in bytes  5/ 7:	14.6145	13.8221	15.0507	12.4449	25.7321
Length   64, alignments in bytes  7/ 5:	14.9969	11.6688	12.1696	10.5503	19.0438
Length   68, alignments in bytes  0/ 4:	14.5509	12.0149	14.1381	11.7887	21.0112
Length   68, alignments in bytes  4/ 0:	13.8618	12.4827	13.2725	12.0813	20.606
Length   68, alignments in bytes  4/ 4:	14.2618	12.1926	12.8904	11.1876	20.3285
Length   68, alignments in bytes  2/ 2:	14.3405	12.2087	12.9872	12.3434	26.7423
Length   68, alignments in bytes  2/ 6:	14.6295	13.7135	14.5767	11.8855	31.6719
Length   68, alignments in bytes  6/ 2:	15.0326	12.4694	13.3766	12.3419	19.4364
Length   68, alignments in bytes  1/ 7:	14.6102	12.7383	13.5574	11.9994	32.2412
Length   68, alignments in bytes  7/ 1:	15.0131	12.1483	12.9915	12.3419	18.8364
Length   68, alignments in bytes  3/ 4:	14.6504	13.4182	14.5172	10.9869	29.7046
Length   68, alignments in bytes  4/ 3:	14.8962	12.1986	12.8976	12.3239	20.4828
Length   68, alignments in bytes  5/ 7:	14.6597	14.0353	13.9375	12.4799	25.6913
Length   68, alignments in bytes  7/ 5:	14.9418	12.2078	12.9493	12.6865	18.8324
Length   72, alignments in bytes  0/ 4:	14.5465	11.7355	12.7019	11.8424	21.1902
Length   72, alignments in bytes  4/ 0:	13.8368	11.902	12.9799	12.6753	22.719
Length   72, alignments in bytes  4/ 4:	14.3308	11.9629	13.6305	12.3417	22.6182
Length   72, alignments in bytes  2/ 2:	14.2838	11.932	13.3192	12.3463	24.0743
Length   72, alignments in bytes  2/ 6:	14.7067	13.3479	14.9662	12.2935	31.4922
Length   72, alignments in bytes  6/ 2:	14.9457	11.8829	12.9652	12.6796	22.0046
Length   72, alignments in bytes  1/ 7:	14.6348	13.3298	15.0521	12.1733	31.8909
Length   72, alignments in bytes  7/ 1:	14.9801	11.8942	12.9729	10.5551	20.4783
Length   72, alignments in bytes  3/ 4:	14.6891	12.4021	13.3091	12.3429	29.3241
Length   72, alignments in bytes  4/ 3:	14.918	12.1635	13.1583	12.6875	21.9132
Length   72, alignments in bytes  5/ 7:	14.6501	12.3456	13.2623	12.4749	27.7189
Length   72, alignments in bytes  7/ 5:	14.9348	11.886	12.9686	10.5553	20.3359
Length   76, alignments in bytes  0/ 4:	14.6512	11.6285	12.0024	12.063	23.0859
Length   76, alignments in bytes  4/ 0:	13.8352	12.4622	13.255	10.3	22.176
Length   76, alignments in bytes  4/ 4:	14.3679	12.2256	12.8539	10.1525	21.9083
Length   76, alignments in bytes  2/ 2:	14.3038	12.1285	13.3188	12.3474	26.5824
Length   76, alignments in bytes  2/ 6:	14.6793	12.3464	14.5118	12.1746	33.8698
Length   76, alignments in bytes  6/ 2:	14.9695	12.4855	13.2466	12.4139	20.4481
Length   76, alignments in bytes  1/ 7:	14.6556	12.3778	15.0585	12.1652	34.2349
Length   76, alignments in bytes  7/ 1:	14.9402	12.4877	13.2952	10.9741	19.9272
Length   76, alignments in bytes  3/ 4:	14.6812	12.3888	13.2197	10.9923	31.9253
Length   76, alignments in bytes  4/ 3:	15.042	12.2535	12.9363	10.4127	21.9773
Length   76, alignments in bytes  5/ 7:	14.6227	14.0348	13.9041	12.0818	28.1938
Length   76, alignments in bytes  7/ 5:	14.9618	12.2583	12.9241	11.4637	20.0021
Length   80, alignments in bytes  0/ 4:	14.6205	11.6768	12.7291	10.6099	23.1007
Length   80, alignments in bytes  4/ 0:	13.7845	12.2531	12.9175	11.33	26.7601
Length   80, alignments in bytes  4/ 4:	14.2981	12.3302	13.0928	11.5199	26.0677
Length   80, alignments in bytes  2/ 2:	14.3732	12.2605	13.6741	11.9486	25.4614
Length   80, alignments in bytes  2/ 6:	14.6919	13.3385	14.9125	12.7551	33.6544
Length   80, alignments in bytes  6/ 2:	14.9435	12.2444	12.9457	12.2231	22.9489
Length   80, alignments in bytes  1/ 7:	14.6287	13.3386	15.0707	11.7711	33.8774
Length   80, alignments in bytes  7/ 1:	14.9374	12.2208	12.9355	11.4464	21.5613
Length   80, alignments in bytes  3/ 4:	14.6819	12.3385	13.3879	11.327	31.5538
Length   80, alignments in bytes  4/ 3:	14.9611	12.266	13.616	12.4902	23.4036
Length   80, alignments in bytes  5/ 7:	14.6459	12.3434	13.4291	12.8818	29.6614
Length   80, alignments in bytes  7/ 5:	14.9635	12.2382	12.9459	11.4426	21.48
Length   84, alignments in bytes  0/ 4:	14.5779	11.6411	12.0045	12.3335	24.9403
