                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length  256, alignments in bytes  2/ 5:	25.0135	17.2375	20.5713	20.3042	78.9437
Length  256, alignments in bytes  5/ 5:	24.1812	14.4369	17.7384	18.5559	57.0233
Length  256, alignments in bytes  5/ 5:	24.3068	14.4479	17.6886	18.5303	56.9568
Length  512, alignments in bytes  6/ 4:	33.3633	24.6879	23.8433	29.3394	108.827
Length  512, alignments in bytes  4/ 6:	34.0846	28.5132	27.5565	28.4816	146.661
Length  512, alignments in bytes  6/ 6:	33.0682	20.6285	22.9231	28.2264	108.803
Length  512, alignments in bytes  6/ 6:	32.3702	20.6747	22.943	28.2242	110.802
Length 1024, alignments in bytes  7/ 6:	51.2957	39.7458	42.8497	49.8907	232.296
Length 1024, alignments in bytes  6/ 7:	64.3071	38.8429	35.0863	47.1187	305.231
Length 1024, alignments in bytes  7/ 7:	57.4946	28.1984	29.3196	47.703	231.551
Length 1024, alignments in bytes  7/ 7:	62.8306	27.5176	28.6443	47.0696	231.054
Length   16, alignments in bytes  0/ 4:	19.0471	9.31116	8.57996	5.8031	9.25171
Length   16, alignments in bytes  4/ 0:	10.3451	8.78564	8.60327	5.86169	15.5106
Length   16, alignments in bytes  4/ 4:	10.3451	8.74707	8.6156	5.50476	15.1715
Length   16, alignments in bytes  2/ 2:	10.286	8.74817	8.61511	5.48975	15.1682
Length   16, alignments in bytes  2/ 6:	10.4614	8.75818	8.62451	5.7843	18.4331
Length   16, alignments in bytes  6/ 2:	10.4183	8.75098	8.62744	5.87415	15.4432
Length   16, alignments in bytes  1/ 7:	10.359	8.75024	8.62524	5.79602	18.9624
Length   16, alignments in bytes  7/ 1:	10.6617	8.85095	8.61902	5.85767	13.7051
Length   16, alignments in bytes  3/ 4:	10.3431	8.74695	8.94873	5.65137	15.1935
Length   16, alignments in bytes  4/ 3:	10.2131	8.53784	8.40771	5.7207	14.3464
Length   16, alignments in bytes  5/ 7:	10.2856	8.55835	8.4104	5.65784	14.7466
Length   16, alignments in bytes  7/ 5:	10.1555	8.54773	8.41479	5.72021	13.5199
Length   20, alignments in bytes  0/ 4:	10.1119	8.98535	8.37854	7.75647	11.2441
Length   20, alignments in bytes  4/ 0:	10.1255	8.54822	8.41455	6.20935	13.7469
Length   20, alignments in bytes  4/ 4:	10.0696	8.55042	8.3927	7.08752	13.0615
Length   20, alignments in bytes  2/ 2:	10.1149	8.55298	8.41846	7.09253	20.4889
Length   20, alignments in bytes  2/ 6:	10.4169	8.75793	8.60425	7.95032	20.5676
Length   20, alignments in bytes  6/ 2:	10.3433	8.755	8.61157	6.34875	13.5258
Length   20, alignments in bytes  1/ 7:	12.2611	8.76782	8.91956	9.31702	20.8763
Length   20, alignments in bytes  7/ 1:	10.3593	8.81628	8.60889	7.44873	13.2419
Length   20, alignments in bytes  3/ 4:	10.3594	8.78284	8.62427	8.40735	18.5164
Length   20, alignments in bytes  4/ 3:	10.4166	8.74744	9.02209	7.45789	13.613
Length   20, alignments in bytes  5/ 7:	10.0992	8.55981	8.40515	8.20984	14.6407
Length   20, alignments in bytes  7/ 5:	10.1165	8.55371	8.41382	7.44727	12.5969
Length   24, alignments in bytes  0/ 4:	10.2574	9.0448	8.36902	8.21704	10.8226
Length   24, alignments in bytes  4/ 0:	10.0696	8.54065	8.41235	7.45935	16.224
Length   24, alignments in bytes  4/ 4:	10.2847	8.54932	8.41431	7.07715	16.7329
Length   24, alignments in bytes  2/ 2:	10.4681	8.54297	8.41113	7.09949	15.5643
Length   24, alignments in bytes  2/ 6:	10.1115	8.526	8.4126	8.20837	19.3445
Length   24, alignments in bytes  6/ 2:	10.0409	8.56689	8.4176	7.45886	16.0643
Length   24, alignments in bytes  1/ 7:	10.0837	8.57593	8.40979	8.20691	19.8979
Length   24, alignments in bytes  7/ 1:	10.3264	8.56104	8.41565	7.46729	14.5618
Length   24, alignments in bytes  3/ 4:	10.0836	8.54089	8.42029	8.21948	16.9274
Length   24, alignments in bytes  4/ 3:	10.0568	8.55103	8.40393	7.46082	15.2474
Length   24, alignments in bytes  5/ 7:	10.1426	8.54675	8.41455	8.2168	16.1699
Length   24, alignments in bytes  7/ 5:	10.0569	8.54114	8.41443	7.45679	14.8304
Length   28, alignments in bytes  0/ 4:	10.3555	8.22913	8.26611	8.60242	12.6371
Length   28, alignments in bytes  4/ 0:	10.2693	8.22351	8.31641	8.17688	15.1537
Length   28, alignments in bytes  4/ 4:	10.0968	8.53857	8.41931	7.69824	14.2692
Length   28, alignments in bytes  2/ 2:	10.0818	8.52417	8.42297	7.71509	17.7775
Length   28, alignments in bytes  2/ 6:	10.1178	8.27209	8.31287	8.59875	21.5704
Length   28, alignments in bytes  6/ 2:	10.1545	8.25391	8.35693	8.16479	14.4644
Length   28, alignments in bytes  1/ 7:	10.0581	8.27002	8.30786	8.59949	22.2056
Length   28, alignments in bytes  7/ 1:	10.1755	8.22058	8.27698	9.13025	14.7467
Length   28, alignments in bytes  3/ 4:	10.5856	8.7384	8.96741	8.6958	19.2305
Length   28, alignments in bytes  4/ 3:	10.1277	8.53015	8.41663	8.04028	15.0042
Length   28, alignments in bytes  5/ 7:	10.2745	8.54333	8.39709	8.71082	16.0363
Length   28, alignments in bytes  7/ 5:	10.2765	9.18115	8.62073	8.25415	14.4912
Length   32, alignments in bytes  0/ 4:	10.9834	7.02173	7.56482	8.25293	12.7451
Length   32, alignments in bytes  4/ 0:	10.7527	6.86206	7.57202	9.97205	17.2734
Length   32, alignments in bytes  4/ 4:	10.7612	6.5697	7.54651	9.77917	16.2893
Length   32, alignments in bytes  2/ 2:	11.0165	6.85535	7.54626	9.81714	17.1497
Length   32, alignments in bytes  2/ 6:	10.9424	8.21423	8.36035	10.2358	21.7229
Length   32, alignments in bytes  6/ 2:	10.9089	6.85571	6.8667	10.2257	17.2144
Length   32, alignments in bytes  1/ 7:	10.9597	8.18701	8.37378	9.13416	22.3573
Length   32, alignments in bytes  7/ 1:	10.5342	6.70093	6.70276	8.9425	15.485
Length   32, alignments in bytes  3/ 4:	10.722	8.01404	8.15881	10.0243	18.7319
Length   32, alignments in bytes  4/ 3:	10.7555	6.06799	6.70508	11.3082	16.0865
Length   32, alignments in bytes  5/ 7:	10.5265	8.00757	8.1665	10.9188	17.2374
Length   32, alignments in bytes  7/ 5:	10.7552	6.02759	7.29224	9.14185	16.0026
Length   36, alignments in bytes  0/ 4:	10.941	9.19702	9.06531	10.5508	14.2178
Length   36, alignments in bytes  4/ 0:	10.6587	7.86853	7.74634	10.4713	16.5725
Length   36, alignments in bytes  4/ 4:	10.8691	9.60522	10.2891	9.7926	15.4202
Length   36, alignments in bytes  2/ 2:	10.9362	9.65918	10.2899	10.6881	21.2714
Length   36, alignments in bytes  2/ 6:	10.8726	12.0555	12.1047	10.6443	24.074
Length   36, alignments in bytes  6/ 2:	10.9677	7.87476	7.72961	10.5813	15.6244
Length   36, alignments in bytes  1/ 7:	11.0911	11.1852	10.8892	10.3461	24.6244
Length   36, alignments in bytes  7/ 1:	10.8372	6.52319	6.86035	10.5931	18.5638
Length   36, alignments in bytes  3/ 4:	11.1281	12.0541	12.0397	10.2644	21.7798
Length   36, alignments in bytes  4/ 3:	10.9993	10.6837	10.2854	10.5143	16.4001
Length   36, alignments in bytes  5/ 7:	10.9447	12.9846	12.9835	11.4626	17.7418
Length   36, alignments in bytes  7/ 5:	10.6372	9.9906	10.0482	11.1785	16.668
Length   40, alignments in bytes  0/ 4:	10.7191	9.70691	9.56531	10.6486	13.8336
Length   40, alignments in bytes  4/ 0:	10.402	10.3198	10.4532	10.8265	17.4138
Length   40, alignments in bytes  4/ 4:	10.5994	10.2753	10.5404	10.4371	16.5668
Length   40, alignments in bytes  2/ 2:	10.7762	10.304	10.4906	10.4508	18.0844
Length   40, alignments in bytes  2/ 6:	10.7798	12.2756	11.9009	10.3705	23.0559
Length   40, alignments in bytes  6/ 2:	10.7535	10.5458	10.4196	11.2068	17.4363
Length   40, alignments in bytes  1/ 7:	10.6389	12.2714	11.9147	10.306	23.3669
Length   40, alignments in bytes  7/ 1:	10.6305	10.5743	10.4371	8.93884	16.7034
Length   40, alignments in bytes  3/ 4:	10.6492	11.6471	11.5187	11.1558	20.7513
Length   40, alignments in bytes  4/ 3:	10.9308	10.5636	10.5035	10.683	16.7009
Length   40, alignments in bytes  5/ 7:	10.6013	10.0433	11.8718	11.1671	19.1543
Length   40, alignments in bytes  7/ 5:	12.03	10.6011	10.7228	9.14587	17.141
Length   44, alignments in bytes  0/ 4:	10.6941	8.87036	8.75964	10.6874	15.1581
Length   44, alignments in bytes  4/ 0:	10.386	9.3988	9.42285	8.37939	16.7688
Length   44, alignments in bytes  4/ 4:	10.5302	10.2775	10.5193	8.54016	16.3557
Length   44, alignments in bytes  2/ 2:	10.9852	10.5194	10.8121	10.6912	22.6469
Length   44, alignments in bytes  2/ 6:	10.9773	11.9573	11.8513	10.9309	26.0525
Length   44, alignments in bytes  6/ 2:	11.0302	10.4711	9.62854	10.1105	16.6334
Length   44, alignments in bytes  1/ 7:	10.9703	12.5665	12.1656	10.9662	26.5284
Length   44, alignments in bytes  7/ 1:	10.9872	9.63147	9.63025	8.97852	16.2014
Length   44, alignments in bytes  3/ 4:	10.9232	11.9452	11.7552	10.2603	23.8796
Length   44, alignments in bytes  4/ 3:	11.2644	10.6324	10.7688	8.67993	17.0123
Length   44, alignments in bytes  5/ 7:	10.9072	10.2874	11.8387	10.052	20.0741
Length   44, alignments in bytes  7/ 5:	10.9602	10.672	10.8416	9.97229	16.5426
Length   48, alignments in bytes  0/ 4:	11.0428	9.9978	9.93164	8.84692	15.7349
Length   48, alignments in bytes  4/ 0:	10.8877	10.5245	10.4934	9.71289	18.2921
Length   48, alignments in bytes  4/ 4:	10.6714	10.6797	10.6659	9.77429	17.6768
Length   48, alignments in bytes  2/ 2:	10.752	10.5203	10.6346	9.91809	18.8606
Length   48, alignments in bytes  2/ 6:	10.7179	12.3422	11.8939	10.6149	24.8325
Length   48, alignments in bytes  6/ 2:	10.6772	10.5137	10.5216	10.0248	17.8472
Length   48, alignments in bytes  1/ 7:	10.8026	12.3406	11.8807	9.36536	25.8479
Length   48, alignments in bytes  7/ 1:	11.0156	10.757	10.7881	9.94897	18.0166
Length   48, alignments in bytes  3/ 4:	10.986	11.9954	11.8242	10.0721	23.0447
Length   48, alignments in bytes  4/ 3:	10.8889	10.5132	10.9552	10.9142	17.9424
Length   48, alignments in bytes  5/ 7:	10.9285	12.6348	12.1815	12.1935	21.8986
Length   48, alignments in bytes  7/ 5:	10.9635	10.7706	10.7812	9.95325	17.5074
Length   52, alignments in bytes  0/ 4:	10.8556	9.29285	9.41858	10.6033	16.5853
Length   52, alignments in bytes  4/ 0:	10.3406	10.276	10.6456	10.3492	20.7704
Length   52, alignments in bytes  4/ 4:	10.7668	10.3824	11.5892	10.4144	18.8555
Length   52, alignments in bytes  2/ 2:	12.0249	10.53	10.699	12.009	21.3251
Length   52, alignments in bytes  2/ 6:	10.5978	10.0419	11.564	11.5988	27.3187
Length   52, alignments in bytes  6/ 2:	10.7726	10.7654	10.9178	11.4827	17.3076
Length   52, alignments in bytes  1/ 7:	11.0753	12.6464	12.1846	11.5612	28.4382
Length   52, alignments in bytes  7/ 1:	10.9995	10.7134	10.7466	11.4645	17.0564
Length   52, alignments in bytes  3/ 4:	11.0293	10.2874	11.8342	10.0845	25.8433
Length   52, alignments in bytes  4/ 3:	11.0284	10.5291	10.9113	10.9142	17.5876
Length   52, alignments in bytes  5/ 7:	10.9966	11.998	11.8503	12.2684	21.8315
Length   52, alignments in bytes  7/ 5:	10.8453	10.5294	10.9272	11.6587	17.1869
Length   56, alignments in bytes  0/ 4:	11.0542	9.20593	9.06262	11.0356	17.4146
Length   56, alignments in bytes  4/ 0:	10.7628	10.5304	10.9513	12.3308	19.7283
Length   56, alignments in bytes  4/ 4:	10.9456	10.8116	10.9298	11.5956	19.429
Length   56, alignments in bytes  2/ 2:	10.8762	10.6619	10.9104	11.9768	20.9421
Length   56, alignments in bytes  2/ 6:	10.9711	11.9985	11.8462	12.2229	27.5817
Length   56, alignments in bytes  6/ 2:	11.0358	10.546	10.9144	11.6555	18.7052
Length   56, alignments in bytes  1/ 7:	11.0758	12.0233	11.8296	11.5931	27.7366
Length   56, alignments in bytes  7/ 1:	10.9508	10.5814	10.9426	9.95422	19.4324
Length   56, alignments in bytes  3/ 4:	10.9656	11.9951	11.8112	12.3396	25.084
Length   56, alignments in bytes  4/ 3:	10.9231	10.5343	10.954	11.6545	19.025
Length   56, alignments in bytes  5/ 7:	11.0919	10.2877	12.4994	12.339	23.861
Length   56, alignments in bytes  7/ 5:	11.0101	10.548	10.9473	9.95667	19.885
Length   60, alignments in bytes  0/ 4:	10.7961	9.2926	9.08704	12.3414	18.7069
Length   60, alignments in bytes  4/ 0:	11.3409	10.309	10.791	9.32581	18.6396
Length   60, alignments in bytes  4/ 4:	11.6045	10.8125	11.8173	8.99304	18.21
Length   60, alignments in bytes  2/ 2:	10.756	10.5029	10.6553	11.3107	22.9163
Length   60, alignments in bytes  2/ 6:	10.5691	11.7111	11.5681	12.0402	29.2772
Length   60, alignments in bytes  6/ 2:	11.0382	10.0455	10.4198	11.9818	17.5852
Length   60, alignments in bytes  1/ 7:	10.5647	11.7097	11.5667	12.0427	29.4523
Length   60, alignments in bytes  7/ 1:	10.9906	10.094	10.5614	10.2723	17.3369
Length   60, alignments in bytes  3/ 4:	10.8906	11.7084	11.5813	9.84143	27.0317
Length   60, alignments in bytes  4/ 3:	10.9884	10.8278	11.7477	9.4198	20.7625
Length   60, alignments in bytes  5/ 7:	11.653	10.7687	12.708	10.6476	23.2356
Length   60, alignments in bytes  7/ 5:	11.6234	10.8346	11.8125	10.3391	17.239
Length   64, alignments in bytes  0/ 4:	14.1222	9.07227	8.68323	9.37939	18.8562
Length   64, alignments in bytes  4/ 0:	13.5242	10.0349	10.0461	10.1309	20.7079
Length   64, alignments in bytes  4/ 4:	13.9497	12.3157	13.2888	10.9076	20.209
Length   64, alignments in bytes  2/ 2:	13.9424	9.88379	9.86658	11.0432	22.0671
Length   64, alignments in bytes  2/ 6:	14.2474	10.3971	10.5159	11.8351	28.9335
Length   64, alignments in bytes  6/ 2:	14.5365	10.6102	10.4341	12.0081	20.3315
Length   64, alignments in bytes  1/ 7:	14.6333	10.0214	10.4072	10.4221	29.8427
Length   64, alignments in bytes  7/ 1:	15.0323	10.2777	10.408	10.558	19.9026
Length   64, alignments in bytes  3/ 4:	14.6331	10.4559	10.4082	11.0597	27.4832
Length   64, alignments in bytes  4/ 3:	14.9305	12.5411	12.7545	12.3303	20.2938
Length   64, alignments in bytes  5/ 7:	14.6382	13.8096	14.3999	12.4498	25.7571
Length   64, alignments in bytes  7/ 5:	14.962	11.6887	11.7001	10.5518	19.8923
Length   68, alignments in bytes  0/ 4:	14.5768	12.0344	12.2617	11.7743	20.9857
Length   68, alignments in bytes  4/ 0:	13.8684	12.4799	12.8174	12.0704	20.5978
Length   68, alignments in bytes  4/ 4:	14.2935	12.2241	12.9994	11.1743	20.3126
Length   68, alignments in bytes  2/ 2:	14.3226	12.1107	12.2263	12.3441	26.0862
Length   68, alignments in bytes  2/ 6:	14.661	13.5529	13.7371	11.8843	31.6398
Length   68, alignments in bytes  6/ 2:	14.9095	12.4696	12.5984	12.3372	19.434
Length   68, alignments in bytes  1/ 7:	14.5964	12.7689	12.8523	11.9875	32.2716
Length   68, alignments in bytes  7/ 1:	15.0385	12.1417	12.2148	12.3367	18.8278
Length   68, alignments in bytes  3/ 4:	14.6836	13.4072	13.7417	10.9761	29.8135
Length   68, alignments in bytes  4/ 3:	14.9512	12.2085	12.9508	12.3237	20.4769
Length   68, alignments in bytes  5/ 7:	15.3384	14.0468	14.363	12.4501	25.8921
Length   68, alignments in bytes  7/ 5:	14.9307	12.2256	12.8	12.6801	18.8075
Length   72, alignments in bytes  0/ 4:	15.3861	11.7377	11.9802	11.8645	21.2267
Length   72, alignments in bytes  4/ 0:	13.6318	11.8754	12.0938	12.6774	22.6587
Length   72, alignments in bytes  4/ 4:	14.3083	12.0031	12.1117	12.3408	22.5826
Length   72, alignments in bytes  2/ 2:	14.2677	12.0671	12.1487	12.3431	24.068
Length   72, alignments in bytes  2/ 6:	14.6725	13.3372	13.3889	12.2694	31.4821
Length   72, alignments in bytes  6/ 2:	14.9591	11.8578	12.1149	12.6829	21.7709
Length   72, alignments in bytes  1/ 7:	14.6697	13.335	13.4117	12.1993	31.9536
Length   72, alignments in bytes  7/ 1:	15.021	12.1157	11.8142	10.2998	20.0626
Length   72, alignments in bytes  3/ 4:	14.3347	12.0638	12.9365	12.2107	28.6683
Length   72, alignments in bytes  4/ 3:	14.5907	11.8824	12.0464	12.3773	21.3744
Length   72, alignments in bytes  5/ 7:	14.3358	12.0731	12.9117	12.2603	27.7391
Length   72, alignments in bytes  7/ 5:	14.9033	11.8754	12.1495	10.553	20.4043
Length   76, alignments in bytes  0/ 4:	14.5552	11.6281	11.244	12.1439	23.0437
Length   76, alignments in bytes  4/ 0:	13.6439	12.463	13.2352	10.2811	22.1016
Length   76, alignments in bytes  4/ 4:	14.2637	12.2273	13.2675	10.1625	21.8878
Length   76, alignments in bytes  2/ 2:	14.3541	12.0533	11.8804	12.3451	27.4547
Length   76, alignments in bytes  2/ 6:	14.694	12.3588	12.9565	12.1191	33.8883
Length   76, alignments in bytes  6/ 2:	14.9257	12.4801	12.8221	13.2483	20.5065
Length   76, alignments in bytes  1/ 7:	14.668	12.3499	12.8877	12.1222	34.1807
Length   76, alignments in bytes  7/ 1:	14.9001	12.4877	12.8085	11.0171	19.9706
Length   76, alignments in bytes  3/ 4:	14.6383	12.5897	13.4821	10.7379	31.1125
Length   76, alignments in bytes  4/ 3:	14.6489	11.9564	12.8903	10.1592	23.7734
Length   76, alignments in bytes  5/ 7:	14.3026	12.7134	14.0309	11.8243	27.3354
Length   76, alignments in bytes  7/ 5:	14.5621	12.7008	12.9288	11.1587	19.5231
Length   80, alignments in bytes  0/ 4:	14.2533	11.3943	11.6112	10.3846	22.507
Length   80, alignments in bytes  4/ 0:	13.3033	11.9592	12.9955	11.0399	23.667
Length   80, alignments in bytes  4/ 4:	13.9506	11.7666	11.4484	11.2654	26.1089
Length   80, alignments in bytes  2/ 2:	14.0229	12.0481	11.5826	11.6862	27.4518
Length   80, alignments in bytes  2/ 6:	14.3442	13.0179	13.0785	12.9095	33.7551
Length   80, alignments in bytes  6/ 2:	14.994	12.2517	13.2721	12.2299	22.9506
Length   80, alignments in bytes  1/ 7:	14.661	13.3375	13.4054	11.715	33.9263
Length   80, alignments in bytes  7/ 1:	14.9781	12.2439	13.2428	11.4342	21.6625
Length   80, alignments in bytes  3/ 4:	14.6249	12.3961	13.2533	11.3345	31.6378
Length   80, alignments in bytes  4/ 3:	14.9189	12.334	12.0049	12.49	23.4141
Length   80, alignments in bytes  5/ 7:	14.6855	12.4476	13.2567	12.8937	30.7333
Length   80, alignments in bytes  7/ 5:	14.9181	12.2271	13.2335	11.4384	21.4924
