                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   12, alignments in bytes  0/ 4:	21.3905	21.632	22.0675	7.90991	9.61194
Length   12, alignments in bytes  4/ 0:	22.1704	19.7938	20.5577	7.12769	11.5599
Length   13, alignments in bytes  0/ 0:	21.4929	19.798	20.5577	7.3656	11.6642
Length   13, alignments in bytes  0/ 0:	21.4908	19.8	20.5599	7.36377	11.6691
Length   13, alignments in bytes  0/ 5:	20.5334	19.7955	20.6714	7.36719	10.3564
Length   13, alignments in bytes  5/ 0:	20.558	19.7981	20.6748	7.13269	12.6774
Length   14, alignments in bytes  0/ 0:	20.9917	19.8	20.6709	7.34473	12.7942
Length   14, alignments in bytes  0/ 0:	20.9553	19.7981	20.564	7.35938	12.7561
Length   14, alignments in bytes  0/ 6:	20.9058	19.7952	20.5845	7.38196	12.1421
Length   14, alignments in bytes  6/ 0:	20.556	19.7958	20.6801	7.13855	13.4337
Length   15, alignments in bytes  0/ 0:	20.7657	19.7974	20.6748	5.12366	12.1471
Length   15, alignments in bytes  0/ 0:	21.9866	19.7985	20.6649	5.11328	12.1519
Length   15, alignments in bytes  0/ 7:	21.9784	19.7938	20.6722	5.12317	12.1392
Length   15, alignments in bytes  7/ 0:	22.2863	19.7977	20.6842	5.12268	13.7687
Length   16, alignments in bytes  0/ 0:	22.2976	19.8024	20.4391	5.75732	7.18713
Length   16, alignments in bytes  7/ 2:	22.2969	19.7998	20.4381	6.07141	13.9083
Length   32, alignments in bytes  0/ 0:	19.6575	6.4198	7.67126	7.45239	10.024
Length   32, alignments in bytes  6/ 4:	19.6812	9.03174	8.67053	11.5052	16.6327
Length   64, alignments in bytes  0/ 0:	21.1891	7.34326	8.92249	8.97021	15.0591
Length   64, alignments in bytes  5/ 6:	24.7161	19.7797	20.3525	11.8541	25.1022
Length  128, alignments in bytes  0/ 0:	23.2173	9.22546	10.6823	13.3984	26.6705
Length  128, alignments in bytes  4/ 0:	22.8801	18.197	19.0543	14.182	32.9806
Length  256, alignments in bytes  0/ 0:	30.577	14.1553	16.9432	16.8888	52.1665
Length  256, alignments in bytes  3/ 2:	30.1401	14.2311	17.7479	18.6088	59.2733
Length  512, alignments in bytes  0/ 0:	39.3689	18.1906	21.4771	26.2109	103.271
Length  512, alignments in bytes  2/ 4:	43.2266	20.912	23.0492	27.5812	147.783
Length 1024, alignments in bytes  0/ 0:	48.5706	26.3729	28.6555	44.6077	232.23
Length 1024, alignments in bytes  1/ 6:	63.0966	37.6859	33.4425	47.9371	301.131
Length   16, alignments in bytes  1/ 2:	24.772	19.7998	20.4396	5.95032	16.9364
Length   16, alignments in bytes  2/ 1:	22.3011	19.7965	20.4358	6.09119	14.8544
Length   16, alignments in bytes  1/ 1:	22.302	19.7936	20.4347	5.75659	14.3071
Length   16, alignments in bytes  1/ 1:	22.2853	19.7953	20.4354	5.75879	14.3079
Length   32, alignments in bytes  2/ 4:	19.658	7.69995	7.81238	10.605	21.4756
Length   32, alignments in bytes  4/ 2:	19.6259	6.39148	7.03491	10.8456	16.1403
Length   32, alignments in bytes  2/ 2:	19.6594	6.39575	6.6814	10.2942	16.311
Length   32, alignments in bytes  2/ 2:	19.6671	6.401	6.66675	10.1744	16.245
Length   64, alignments in bytes  3/ 6:	25.1561	9.19897	9.95703	10.3589	28.374
Length   64, alignments in bytes  6/ 3:	24.6923	21.7579	21.9528	12.3595	19.8217
Length   64, alignments in bytes  3/ 3:	24.8317	8.32202	9.25916	9.41284	21.7244
Length   64, alignments in bytes  3/ 3:	25.1566	8.03638	9.23926	9.33569	21.7437
Length  128, alignments in bytes  4/ 0:	23.5459	18.5287	19.0818	14.191	33.5319
Length  128, alignments in bytes  0/ 4:	26.2209	10.4402	13.0784	13.5962	35.7404
Length  128, alignments in bytes  4/ 4:	27.2924	17.2554	18.1782	14.0189	33.6687
Length  128, alignments in bytes  4/ 4:	27.3003	17.2544	18.287	14.0214	33.6886
Length  256, alignments in bytes  5/ 2:	30.2216	19.7858	19.2988	19.4825	58.2499
Length  256, alignments in bytes  2/ 5:	32.7021	16.4618	20.4182	19.5458	80.8175
Length  256, alignments in bytes  5/ 5:	32.9421	21.7373	21.46	19.0347	58.3793
Length  256, alignments in bytes  5/ 5:	35.5208	20.3335	19.9595	17.7478	60.027
Length  512, alignments in bytes  6/ 4:	37.9032	23.3149	24.7059	28.2985	131.361
Length  512, alignments in bytes  4/ 6:	44.9869	24.9957	24.8649	26.2361	146.095
Length  512, alignments in bytes  6/ 6:	43.3566	23.3427	22.8682	29.589	131.979
Length  512, alignments in bytes  6/ 6:	43.825	23.6909	23.3346	26.9434	137.732
Length 1024, alignments in bytes  7/ 6:	49.2466	37.2112	34.6475	48.5481	240.175
Length 1024, alignments in bytes  6/ 7:	72.3356	39.199	35.2986	51.8719	310.301
Length 1024, alignments in bytes  7/ 7:	55.8649	30.6309	30.7441	45.7153	225.428
Length 1024, alignments in bytes  7/ 7:	58.5112	30.0513	29.9768	48.8097	238.993
Length   16, alignments in bytes  0/ 4:	23.772	20.7716	22.4674	6.4574	10.0221
Length   16, alignments in bytes  4/ 0:	22.5719	20.2582	20.9122	6.19763	15.3187
Length   16, alignments in bytes  4/ 4:	21.6145	20.2593	20.9116	5.88635	14.7588
Length   16, alignments in bytes  2/ 2:	21.6135	20.2598	20.9117	5.88184	14.655
Length   16, alignments in bytes  2/ 6:	21.6152	20.2596	20.9115	6.1156	18.1819
Length   16, alignments in bytes  6/ 2:	21.6158	20.2579	20.911	6.20532	15.6819
Length   16, alignments in bytes  1/ 7:	21.6107	20.2557	20.9105	6.14453	18.6691
Length   16, alignments in bytes  7/ 1:	22.8152	20.2595	20.9114	6.19641	14.2908
Length   16, alignments in bytes  3/ 4:	22.8253	20.5139	20.4376	5.99146	14.6925
Length   16, alignments in bytes  4/ 3:	22.3005	19.8022	20.4373	6.07422	14.0389
Length   16, alignments in bytes  5/ 7:	22.3069	19.7998	20.4366	5.98389	14.3643
Length   16, alignments in bytes  7/ 5:	22.3033	19.8013	20.436	6.08655	13.7104
Length   20, alignments in bytes  0/ 4:	22.3085	19.8003	20.4355	7.5304	11.6201
Length   20, alignments in bytes  4/ 0:	22.2988	19.7981	20.4344	6.1925	13.5865
Length   20, alignments in bytes  4/ 4:	22.3147	19.7953	20.434	6.88708	12.934
Length   20, alignments in bytes  2/ 2:	22.3108	19.7943	20.4347	6.88879	16.4307
Length   20, alignments in bytes  2/ 6:	22.3082	21.3175	22.1709	8.07324	20.6318
Length   20, alignments in bytes  6/ 2:	21.228	19.7955	20.4342	6.19604	13.261
Length   20, alignments in bytes  1/ 7:	21.2853	19.7958	20.4354	7.52368	20.097
Length   20, alignments in bytes  7/ 1:	21.2887	19.8018	20.4374	7.14551	13.2217
Length   20, alignments in bytes  3/ 4:	21.3372	19.7986	20.4357	7.87939	16.3459
Length   20, alignments in bytes  4/ 3:	21.2843	19.8013	20.4377	7.17847	13.4907
Length   20, alignments in bytes  5/ 7:	21.1206	19.7996	20.436	7.89709	14.6422
Length   20, alignments in bytes  7/ 5:	21.1262	19.8003	20.4369	7.18469	12.7905
Length   24, alignments in bytes  0/ 4:	21.1199	19.7981	20.4352	7.88733	11.2748
Length   24, alignments in bytes  4/ 0:	21.1285	19.7943	20.4344	7.18237	16.1833
Length   24, alignments in bytes  4/ 4:	21.1244	19.7953	20.4337	6.88171	15.0266
Length   24, alignments in bytes  2/ 2:	21.125	19.795	20.4335	6.87427	15.3635
Length   24, alignments in bytes  2/ 6:	21.1254	19.7954	20.4344	7.88672	19.2103
Length   24, alignments in bytes  6/ 2:	21.1216	19.7988	20.4379	7.18738	15.9993
Length   24, alignments in bytes  1/ 7:	21.1213	19.7974	20.437	7.91931	19.7527
Length   24, alignments in bytes  7/ 1:	21.1213	19.797	20.4347	7.17249	14.7249
Length   24, alignments in bytes  3/ 4:	21.7528	21.5449	21.9301	8.40149	16.6064
Length   24, alignments in bytes  4/ 3:	21.282	19.7952	20.4349	7.17517	15.4073
Length   24, alignments in bytes  5/ 7:	23.2836	20.7719	20.4352	7.89526	15.5393
Length   24, alignments in bytes  7/ 5:	21.1187	19.7993	20.4364	7.17151	14.8511
Length   28, alignments in bytes  0/ 4:	21.1226	19.7993	20.4359	8.26233	12.8417
Length   28, alignments in bytes  4/ 0:	21.1211	19.7976	20.4347	7.8468	15.0068
Length   28, alignments in bytes  4/ 4:	21.1196	19.7988	20.4357	7.4093	13.996
Length   28, alignments in bytes  2/ 2:	21.1226	19.7972	20.4349	7.41235	17.4189
Length   28, alignments in bytes  2/ 6:	21.1224	19.8008	20.437	8.26111	21.8694
Length   28, alignments in bytes  6/ 2:	21.1266	19.7971	20.4349	7.83728	14.2986
Length   28, alignments in bytes  1/ 7:	21.1204	19.7974	20.4352	8.20959	22.4265
Length   28, alignments in bytes  7/ 1:	21.1196	19.7943	20.4338	8.40979	14.0649
Length   28, alignments in bytes  3/ 4:	21.1228	19.7948	20.4342	8.30518	19.1084
Length   28, alignments in bytes  4/ 3:	21.1216	19.7998	20.438	7.797	14.8195
Length   28, alignments in bytes  5/ 7:	21.1216	19.7988	20.4374	8.3125	15.9336
Length   28, alignments in bytes  7/ 5:	21.1166	19.795	20.4354	8.50244	15.5277
Length   32, alignments in bytes  0/ 4:	24.5063	7.02417	7.66675	8.23157	12.8693
Length   32, alignments in bytes  4/ 0:	22.861	6.41125	7.67004	9.79651	16.623
Length   32, alignments in bytes  4/ 4:	22.8992	6.38831	6.60315	9.37793	15.4803
Length   32, alignments in bytes  2/ 2:	22.8246	6.39026	6.66553	10.2179	16.186
Length   32, alignments in bytes  2/ 6:	22.8972	7.68811	7.80225	10.5958	21.4706
Length   32, alignments in bytes  6/ 2:	22.9821	6.39209	6.39917	9.63818	16.3262
Length   32, alignments in bytes  1/ 7:	22.9766	7.67761	7.80786	9.15967	21.8672
Length   32, alignments in bytes  7/ 1:	22.9821	6.39966	6.38782	8.84277	15.5863
Length   32, alignments in bytes  3/ 4:	22.8719	7.68506	7.79919	9.7085	18.7161
Length   32, alignments in bytes  4/ 3:	22.9308	6.39502	7.03418	10.8342	15.6621
Length   32, alignments in bytes  5/ 7:	22.976	7.67126	7.81409	11.295	16.8247
Length   32, alignments in bytes  7/ 5:	22.9573	6.39075	6.39392	8.85425	15.4366
Length   36, alignments in bytes  0/ 4:	22.9229	19.8058	20.1907	10.0898	13.9712
Length   36, alignments in bytes  4/ 0:	22.9801	17.1975	17.6364	9.85156	15.9403
Length   36, alignments in bytes  4/ 4:	22.9696	21.7126	21.3073	9.35693	14.8715
Length   36, alignments in bytes  2/ 2:	22.9821	21.7137	21.2719	9.99951	18.603
Length   36, alignments in bytes  2/ 6:	22.9331	21.714	21.2719	9.97388	23.7395
Length   36, alignments in bytes  6/ 2:	22.9187	17.1965	17.6359	9.94995	15.2217
Length   36, alignments in bytes  1/ 7:	24.8479	23.3062	22.4342	10.4537	24.3666
Length   36, alignments in bytes  7/ 1:	22.8375	12.4886	12.2893	9.90125	14.7533
Length   36, alignments in bytes  3/ 4:	22.9727	21.713	21.2552	9.71692	21.4115
Length   36, alignments in bytes  4/ 3:	22.8999	21.714	21.3464	9.88342	15.6672
Length   36, alignments in bytes  5/ 7:	22.8804	21.714	22.0693	11.2339	17.7146
Length   36, alignments in bytes  7/ 5:	22.9799	21.7141	21.1069	10.7351	15.0487
Length   40, alignments in bytes  0/ 4:	22.9283	19.8234	20.4808	10.3218	14.1918
Length   40, alignments in bytes  4/ 0:	22.9238	21.7112	22.2231	10.3839	17.3712
Length   40, alignments in bytes  4/ 4:	22.9866	21.7133	22.3167	9.99329	16.5884
Length   40, alignments in bytes  2/ 2:	22.9719	21.7134	22.3125	9.98291	17.743
Length   40, alignments in bytes  2/ 6:	22.9796	21.7135	22.2747	9.96777	23.219
Length   40, alignments in bytes  6/ 2:	22.9761	21.7063	22.0409	10.7357	16.899
Length   40, alignments in bytes  1/ 7:	22.9719	21.7129	22.3037	10.3331	23.8149
Length   40, alignments in bytes  7/ 1:	22.9546	21.7115	22.1766	8.85791	16.4088
Length   40, alignments in bytes  3/ 4:	22.9739	22.2043	22.3091	10.6589	21.0984
Length   40, alignments in bytes  4/ 3:	22.8694	21.7129	22.2751	10.23	16.4535
Length   40, alignments in bytes  5/ 7:	22.962	21.7128	22.3284	10.6602	19.1279
Length   40, alignments in bytes  7/ 5:	22.9875	21.7126	22.0129	8.84827	16.0823
Length   44, alignments in bytes  0/ 4:	22.9672	19.8186	20.4517	10.2295	15.1299
Length   44, alignments in bytes  4/ 0:	22.9301	21.7129	22.3275	9.09314	16.8027
Length   44, alignments in bytes  4/ 4:	22.9216	21.713	22.3177	8.98865	15.8519
Length   44, alignments in bytes  2/ 2:	22.9675	21.713	22.2732	9.99036	20.0681
Length   44, alignments in bytes  2/ 6:	22.9486	21.7131	22.2675	10.2258	25.8153
Length   44, alignments in bytes  6/ 2:	22.8992	21.708	22.3236	10.4161	15.9948
Length   44, alignments in bytes  1/ 7:	22.9302	21.7142	22.2677	10.2468	26.1982
Length   44, alignments in bytes  7/ 1:	22.9227	21.7102	22.0126	9.14783	15.5958
Length   44, alignments in bytes  3/ 4:	22.9779	21.7119	22.3105	9.71338	23.4031
Length   44, alignments in bytes  4/ 3:	22.9357	21.7043	22.2823	9.08984	16.3542
Length   44, alignments in bytes  5/ 7:	22.9818	22.2271	22.3282	10.2664	19.7775
Length   44, alignments in bytes  7/ 5:	22.8689	21.7037	22.332	9.43103	15.7147
Length   48, alignments in bytes  0/ 4:	22.9242	19.8018	20.6008	9.01135	15.5964
Length   48, alignments in bytes  4/ 0:	22.9243	21.7122	21.2615	9.50391	18.4332
Length   48, alignments in bytes  4/ 4:	22.9722	21.5233	21.8197	9.45044	18.0087
Length   48, alignments in bytes  2/ 2:	22.8375	21.7124	22.1676	10.0566	19.1753
Length   48, alignments in bytes  2/ 6:	22.9801	21.7134	21.8616	10.9811	25.285
Length   48, alignments in bytes  6/ 2:	22.9657	21.712	21.9678	9.61218	17.5361
Length   48, alignments in bytes  1/ 7:	22.9757	21.7128	21.8464	9.94116	25.6299
Length   48, alignments in bytes  7/ 1:	22.9744	21.7146	21.2709	9.40662	17.188
Length   48, alignments in bytes  3/ 4:	22.9424	21.7152	22.1595	9.53418	23.2455
Length   48, alignments in bytes  4/ 3:	22.9604	21.7125	21.8922	10.1871	17.6371
Length   48, alignments in bytes  5/ 7:	22.9717	21.7133	22.1707	11.4865	21.6738
Length   48, alignments in bytes  7/ 5:	22.9645	21.7112	21.8168	9.42822	16.8452
Length   52, alignments in bytes  0/ 4:	22.8843	20.5406	20.4838	10.1987	16.7844
Length   52, alignments in bytes  4/ 0:	22.8558	21.713	21.8741	9.92505	17.8693
Length   52, alignments in bytes  4/ 4:	22.9504	21.7133	21.8373	9.46912	17.28
Length   52, alignments in bytes  2/ 2:	22.9651	21.7129	21.8422	11.3834	21.4269
Length   52, alignments in bytes  2/ 6:	22.9354	21.7135	22.166	11.0642	27.1138
Length   52, alignments in bytes  6/ 2:	22.9791	21.7131	21.8997	10.6724	16.6774
Length   52, alignments in bytes  1/ 7:	22.9301	21.7135	21.8602	10.9886	27.6783
Length   52, alignments in bytes  7/ 1:	22.9543	21.7131	21.2865	10.6763	16.3064
Length   52, alignments in bytes  3/ 4:	22.9794	21.7139	21.834	9.51941	25.0013
Length   52, alignments in bytes  4/ 3:	22.9702	21.7133	21.8645	10.2107	17.495
Length   52, alignments in bytes  5/ 7:	22.9729	21.714	22.174	11.4768	21.8044
Length   52, alignments in bytes  7/ 5:	22.9761	21.7142	21.8726	10.8643	16.3357
Length   56, alignments in bytes  0/ 4:	22.9761	19.7981	20.5922	10.3107	17.2938
Length   56, alignments in bytes  4/ 0:	22.9846	21.7133	21.8944	11.4966	19.5444
Length   56, alignments in bytes  4/ 4:	23.2699	21.7123	22.1697	11.2777	19.3862
Length   56, alignments in bytes  2/ 2:	22.9773	21.7129	21.8578	11.4204	21.1063
Length   56, alignments in bytes  2/ 6:	22.9742	21.7134	21.8431	10.3865	27.2111
Length   56, alignments in bytes  6/ 2:	22.9513	21.7134	21.91	10.8721	18.5592
Length   56, alignments in bytes  1/ 7:	22.9497	21.7131	21.8467	10.894	27.442
Length   56, alignments in bytes  7/ 1:	22.9823	21.7128	22.2023	9.43079	17.9021
Length   56, alignments in bytes  3/ 4:	22.9818	21.7129	22.1521	11.5013	25.1492
Length   56, alignments in bytes  4/ 3:	22.9778	21.7126	21.8893	10.8607	18.9708
Length   56, alignments in bytes  5/ 7:	19.6859	21.7137	21.8694	11.507	23.6349
Length   56, alignments in bytes  7/ 5:	19.6163	21.7139	21.8751	9.41272	17.6265
Length   60, alignments in bytes  0/ 4:	19.5397	19.7968	20.5875	11.4958	18.7168
Length   60, alignments in bytes  4/ 0:	15.9572	21.7126	22.5006	9.55371	19.1256
Length   60, alignments in bytes  4/ 4:	20.6904	21.7125	22.4061	9.22705	18.729
Length   60, alignments in bytes  2/ 2:	19.6613	21.7129	21.8145	10.4174	22.7391
Length   60, alignments in bytes  2/ 6:	19.8641	21.7137	23.6613	11.4935	29.1946
Length   60, alignments in bytes  6/ 2:	15.6913	21.7135	22.5038	12.3763	17.5593
Length   60, alignments in bytes  1/ 7:	19.5548	21.7139	21.8485	11.499	29.2583
Length   60, alignments in bytes  7/ 1:	15.6792	21.713	22.5048	9.87915	17.3416
Length   60, alignments in bytes  3/ 4:	19.598	21.7129	21.8384	9.50269	26.995
Length   60, alignments in bytes  4/ 3:	15.8722	21.7129	22.4001	9.54907	18.8292
Length   60, alignments in bytes  5/ 7:	20.8889	21.7134	22.5165	10.5647	23.7289
Length   60, alignments in bytes  7/ 5:	20.986	21.7144	22.4031	9.90332	17.255
Length   64, alignments in bytes  0/ 4:	25.1672	8.55981	10.5045	9.70569	19.2322
Length   64, alignments in bytes  4/ 0:	20.3218	17.3307	17.9952	9.89294	21.0551
Length   64, alignments in bytes  4/ 4:	24.6888	19.7656	20.3342	10.5441	20.9896
Length   64, alignments in bytes  2/ 2:	25.1256	9.4342	10.1765	11.3684	22.5565
Length   64, alignments in bytes  2/ 6:	24.6764	9.94897	10.8906	11.6686	29.0568
Length   64, alignments in bytes  6/ 2:	25.0414	17.3563	18.0104	11.1981	19.9191
Length   64, alignments in bytes  1/ 7:	25.1571	9.3396	10.2266	10.401	29.7733
Length   64, alignments in bytes  7/ 1:	23.8137	17.3619	17.9381	9.89233	18.9448
Length   64, alignments in bytes  3/ 4:	24.5868	9.84399	10.321	10.249	27.2703
Length   64, alignments in bytes  4/ 3:	24.6313	19.828	20.3928	11.5002	20.4624
Length   64, alignments in bytes  5/ 7:	24.0709	19.7582	20.3439	11.8389	25.4919
Length   64, alignments in bytes  7/ 5:	23.7811	19.8043	20.4476	9.95349	20.4501
Length   68, alignments in bytes  0/ 4:	24.7958	20.4353	21.0055	11.0627	21.0146
Length   68, alignments in bytes  4/ 0:	20.2748	22.3696	22.9979	11.3937	20.5182
Length   68, alignments in bytes  4/ 4:	24.658	19.8693	20.3018	10.5453	20.38
Length   68, alignments in bytes  2/ 2:	25.1202	17.3245	18.04	11.5045	24.9271
Length   68, alignments in bytes  2/ 6:	24.6826	16.8363	17.4414	11.0811	30.8175
Length   68, alignments in bytes  6/ 2:	25.2153	22.3535	22.9751	11.5079	19.0625
Length   68, alignments in bytes  1/ 7:	25.1349	16.7198	17.395	11.5404	31.3048
Length   68, alignments in bytes  7/ 1:	24.7289	22.3551	22.9675	11.5089	18.5852
Length   68, alignments in bytes  3/ 4:	25.1514	17.4988	18.5482	11.2557	31.1311
Length   68, alignments in bytes  4/ 3:	28.373	22.3546	22.9698	11.5062	20.5629
Length   68, alignments in bytes  5/ 7:	24.6281	19.873	20.3015	11.8492	25.8497
Length   68, alignments in bytes  7/ 5:	24.036	22.3513	22.9565	11.8195	18.5006
Length   72, alignments in bytes  0/ 4:	25.1602	20.4288	20.7092	11.1206	21.1565
Length   72, alignments in bytes  4/ 0:	20.2511	22.3551	22.9915	11.8278	22.5597
Length   72, alignments in bytes  4/ 4:	25.1301	17.4042	17.9891	11.5023	22.5963
Length   72, alignments in bytes  2/ 2:	24.6638	17.4056	17.8977	11.5048	24.1061
Length   72, alignments in bytes  2/ 6:	25.1465	21.0281	21.4999	11.5175	31.1512
Length   72, alignments in bytes  6/ 2:	25.1713	22.354	22.9727	11.8282	21.3392
Length   72, alignments in bytes  1/ 7:	24.6439	21.0339	21.4426	11.7058	31.4432
Length   72, alignments in bytes  7/ 1:	24.7983	22.3558	22.9902	9.97266	20.3142
Length   72, alignments in bytes  3/ 4:	25.1383	17.4075	17.8938	11.5127	29.177
Length   72, alignments in bytes  4/ 3:	24.7554	21.597	22.2043	12.1755	22.1008
Length   72, alignments in bytes  5/ 7:	27.4247	17.424	17.9003	11.6326	27.4003
Length   72, alignments in bytes  7/ 5:	24.7899	22.3524	22.9669	9.89307	20.0924
Length   76, alignments in bytes  0/ 4:	25.1831	20.4305	20.6555	11.3427	23.2546
Length   76, alignments in bytes  4/ 0:	20.2771	22.3298	22.8705	10.0637	22.0957
Length   76, alignments in bytes  4/ 4:	24.6912	19.7596	20.4547	9.70471	21.9907
Length   76, alignments in bytes  2/ 2:	24.7021	17.3945	17.8943	11.5045	25.9762
Length   76, alignments in bytes  2/ 6:	24.679	21.0189	21.4459	11.3461	33.1333
Length   76, alignments in bytes  6/ 2:	24.792	22.3164	22.8585	12.4565	20.3639
Length   76, alignments in bytes  1/ 7:	25.1542	21.0293	21.4347	11.3242	33.5398
Length   76, alignments in bytes  7/ 1:	24.8037	22.323	22.864	10.4573	19.9077
Length   76, alignments in bytes  3/ 4:	25.1362	17.4126	17.996	10.2688	30.9458
Length   76, alignments in bytes  4/ 3:	24.7773	22.3219	22.8625	9.95374	22.0535
Length   76, alignments in bytes  5/ 7:	25.1484	19.8846	20.5227	11.556	29.2639
Length   76, alignments in bytes  7/ 5:	24.7942	22.3197	22.8638	10.6874	20.0325
Length   80, alignments in bytes  0/ 4:	25.1765	20.23	20.9211	9.96265	23.3766
Length   80, alignments in bytes  4/ 0:	20.2579	22.3224	22.8689	10.6639	24.1963
Length   80, alignments in bytes  4/ 4:	24.667	17.443	17.9677	10.9744	24.254
Length   80, alignments in bytes  2/ 2:	25.1602	17.4172	17.9668	11.858	25.5839
Length   80, alignments in bytes  2/ 6:	24.6903	21.0023	21.472	12.2952	33.4244
Length   80, alignments in bytes  6/ 2:	24.7927	22.3217	22.8644	11.4226	22.9652
Length   80, alignments in bytes  1/ 7:	24.6467	21.0011	21.4741	11.2698	33.6975
Length   80, alignments in bytes  7/ 1:	25.1993	22.3236	22.8575	10.691	21.762
Length   80, alignments in bytes  3/ 4:	25.1547	17.4846	17.96	10.6322	31.4854
Length   80, alignments in bytes  4/ 3:	24.7581	21.7063	22.0449	11.6581	23.6858
Length   80, alignments in bytes  5/ 7:	25.1337	17.4651	17.9535	12.0394	29.5
Length   80, alignments in bytes  7/ 5:	24.8134	22.3142	22.868	10.6879	22.0605
Length   84, alignments in bytes  0/ 4:	25.2173	20.433	20.9402	11.4949	25.413
