                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    7/   7, alignment  7/ 0:	22.1257	21.2487	22.0762	19.4471	18.3408
Length    8/   8, alignment  0/ 0:	22.6231	21.7118	22.4208	20.0661	15.0148
Length    8/   8, alignment  0/ 0:	22.4166	21.711	22.4057	20.5406	15.1267
Length    8/   8, alignment  0/ 0:	22.0891	21.229	21.9426	20.0882	14.9865
Length    8/   8, alignment  0/ 0:	22.1695	21.4747	22.4377	20.4945	14.9872
Length    9/   9, alignment  0/ 0:	22.2237	21.747	22.404	20.0964	14.9878
Length    9/   9, alignment  0/ 0:	22.4417	21.4638	21.9078	20.1069	14.9874
Length    9/   9, alignment  0/ 1:	22.2317	21.2291	22.1301	20.1206	15.6277
Length    9/   9, alignment  1/ 0:	22.1659	21.3491	22.6268	20.537	20.9489
Length   10/  10, alignment  0/ 0:	22.5907	21.711	22.4956	20.0669	15.6716
Length   10/  10, alignment  0/ 0:	22.1709	21.7673	22.6536	20.5455	15.7848
Length   10/  10, alignment  0/ 2:	22.6252	21.711	22.3718	20.1536	16.2446
Length   10/  10, alignment  2/ 0:	22.436	21.7111	22.3066	20.1309	20.4566
Length   11/  11, alignment  0/ 0:	22.7107	21.9426	22.6606	20.5694	16.4305
Length   11/  11, alignment  0/ 0:	22.4824	21.711	22.435	20.2801	16.2703
Length   11/  11, alignment  0/ 3:	22.1961	21.246	21.8529	20.1152	17.0369
Length   11/  11, alignment  3/ 0:	22.6055	21.7111	22.6287	20.4857	20.4594
Length   12/  12, alignment  0/ 0:	22.6009	21.771	22.4054	20.5642	17.4347
Length   12/  12, alignment  0/ 0:	22.7501	21.711	22.4325	20.4104	17.0539
Length   12/  12, alignment  0/ 4:	22.3212	21.7286	22.5952	20.0678	16.2344
Length   12/  12, alignment  4/ 0:	22.1147	21.2288	22.031	20.0791	18.2098
Length   13/  13, alignment  0/ 0:	22.4307	21.7117	22.2843	20.1354	17.7329
Length   13/  13, alignment  0/ 0:	22.3921	21.7116	22.5052	20.3252	17.9172
Length   13/  13, alignment  0/ 5:	22.6689	21.7116	22.3769	20.2697	16.8589
Length   13/  13, alignment  5/ 0:	22.099	21.4479	22.5895	20.4459	18.635
Length   14/  14, alignment  0/ 0:	22.2391	21.711	22.3036	20.0834	18.4143
Length   14/  14, alignment  0/ 0:	22.4252	21.7113	22.515	20.1162	18.4307
Length   14/  14, alignment  0/ 6:	22.1451	21.7405	22.3766	20.4187	17.5074
Length   14/  14, alignment  6/ 0:	22.2253	21.7468	21.9724	20.0785	18.9231
Length   15/  15, alignment  0/ 0:	22.8214	21.7113	22.4408	19.8826	18.1756
Length   15/  15, alignment  0/ 0:	22.1237	21.6342	22.4409	19.9709	18.1988
Length   15/  15, alignment  0/ 7:	22.434	21.711	22.4244	19.5386	18.1761
Length   15/  15, alignment  7/ 0:	22.3824	21.711	22.4596	19.9518	18.821
Length   16/  16, alignment  0/ 0:	22.3438	21.749	22.4058	21.2307	15.6109
Length   16/  16, alignment  7/ 2:	22.2912	21.7316	22.3362	20.9818	18.969
Length   16/   4, alignment  0/ 0:	22.5869	22.1214	22.4473	20.5972	16.924
Length   16/   4, alignment  7/ 2:	22.2356	21.7116	22.393	20.4087	16.2456
Length   32/  32, alignment  0/ 0:	23.737	23.7243	23.9808	22.2923	17.5494
Length   32/  32, alignment  6/ 4:	27.6313	26.1813	26.4274	25.7518	25.3868
Length   32/   8, alignment  0/ 0:	23.4101	22.7896	23.2564	21.8791	17.2429
Length   32/   8, alignment  6/ 4:	23.2771	22.3673	22.9886	22.6206	22.2778
Length   64/  64, alignment  0/ 0:	24.7665	24.8093	25.2907	23.9137	24.7612
Length   64/  64, alignment  5/ 6:	29.294	28.9067	29.2968	27.5749	34.51
Length   64/  16, alignment  0/ 0:	28.2455	28.3155	26.6386	24.053	21.5268
Length   64/  16, alignment  5/ 6:	28.3743	28.4315	28.6652	26.8826	31.547
Length  128/ 128, alignment  0/ 0:	25.9917	25.7647	26.6525	27.9183	45.301
Length  128/ 128, alignment  4/ 0:	30.0119	28.7451	29.1864	30.9423	52.2728
Length  128/  32, alignment  0/ 0:	27.0225	26.4721	26.4542	27.7812	38.565
Length  128/  32, alignment  4/ 0:	31.5568	30.8017	31.7848	30.8156	52.4553
Length  256/ 256, alignment  0/ 0:	34.9339	29.8137	30.8991	31.2865	91.2978
Length  256/ 256, alignment  3/ 2:	39.7685	35.3985	37.1444	36.7319	103.55
Length  256/  64, alignment  0/ 0:	31.0691	29.9899	31.0459	31.5057	70.7183
Length  256/  64, alignment  3/ 2:	35.7256	35.4578	35.9849	35.8143	88.0276
Length  512/ 512, alignment  0/ 0:	47.6614	32.6894	34.0482	48.1879	182.868
Length  512/ 512, alignment  2/ 4:	49.9352	43.7563	44.6642	52.772	193.548
Length  512/ 128, alignment  0/ 0:	33.7525	33.0605	33.8359	40.6288	121.77
Length  512/ 128, alignment  2/ 4:	44.5256	43.7684	44.3045	47.7876	134.706
Length 1024/1024, alignment  0/ 0:	53.4714	50.3676	56.5121	81.8022	402.891
Length 1024/1024, alignment  1/ 6:	60.0276	59.7046	59.8307	84.1951	415.62
Length 1024/ 256, alignment  0/ 0:	47.0458	41.0375	43.3134	70.7911	261.266
Length 1024/ 256, alignment  1/ 6:	66.3951	61.4732	62.8248	85.6416	274.452
Length   16/   1, alignment  1/ 2:	23.3875	22.6153	22.9825	20.9127	19.4945
Length   16/   1, alignment  2/ 1:	22.745	22.2979	22.7795	20.576	15.3632
Length   16/  10, alignment  1/ 1:	22.6347	21.7764	22.4562	20.521	27.4627
Length   16/  10, alignment  1/ 1:	22.9356	21.7977	22.4565	20.2554	28.0758
Length   32/   1, alignment  2/ 4:	23.3014	22.3505	23.0061	22.0012	23.4393
Length   32/   1, alignment  4/ 2:	23.3712	22.3685	23.0953	21.8226	16.6255
Length   32/  10, alignment  2/ 2:	23.0827	22.3498	22.9889	21.9985	30.8853
Length   32/  10, alignment  2/ 2:	22.9406	22.3502	23.0056	22.0136	30.7955
Length   64/   1, alignment  3/ 6:	27.8107	25.6225	26.6978	25.0108	28.5967
Length   64/   1, alignment  6/ 3:	26.2259	26.9044	26.9452	25.0351	20.3233
Length   64/  10, alignment  3/ 3:	27.9097	25.6201	26.66	25.0295	37.5226
Length   64/  10, alignment  3/ 3:	28.2283	26.2389	27.1404	24.9999	37.7742
Length  128/   1, alignment  4/ 0:	30.4365	30.1811	30.6928	30.38	34.0766
Length  128/   1, alignment  0/ 4:	29.0889	28.4988	28.5249	27.9659	35.0927
Length  128/  10, alignment  4/ 4:	30.9685	30.4416	30.631	29.7846	54.4962
Length  128/  10, alignment  4/ 4:	30.4033	29.7354	30.2383	29.9043	54.4539
Length  256/   1, alignment  5/ 2:	32.4442	32.1323	32.9699	36.3186	57.9878
Length  256/   1, alignment  2/ 5:	35.4183	34.8545	34.931	35.749	79.4641
Length  256/  10, alignment  5/ 5:	34.9844	34.1806	34.9585	36.4114	91.7972
Length  256/  10, alignment  5/ 5:	34.9613	34.1503	34.9361	35.8185	90.9944
Length  512/   1, alignment  6/ 4:	41.7011	40.4569	40.8501	50.1131	107.056
Length  512/   1, alignment  4/ 6:	44.3418	43.4596	44.3009	53.0209	141.849
Length  512/  10, alignment  6/ 6:	43.7351	42.2632	43.1854	52.2275	166.727
Length  512/  10, alignment  6/ 6:	43.1132	42.2598	42.833	52.1511	164.978
Length 1024/   1, alignment  7/ 6:	40.0179	40.064	40.345	56.931	230.223
Length 1024/   1, alignment  6/ 7:	62.5595	62.5023	62.6707	70.6775	293.685
Length 1024/  10, alignment  7/ 7:	60.7583	61.2021	61.8174	70.303	346.212
Length 1024/  10, alignment  7/ 7:	61.0802	60.6852	61.8607	67.4293	346.681
