                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    5/   5, alignment  0/ 0:	23.0114	21.7684	22.5778	20.5624	17.3526
Length    5/   5, alignment  0/ 5:	22.1798	21.2289	22.0762	20.1275	15.0211
Length    5/   5, alignment  5/ 0:	22.3239	21.7399	22.3134	20.1443	17.7845
Length    6/   6, alignment  0/ 0:	22.1978	21.7533	22.4176	20.1137	17.8199
Length    6/   6, alignment  0/ 0:	22.1862	21.75	22.5575	20.0873	17.7733
Length    6/   6, alignment  0/ 6:	22.1127	21.73	22.537	20.0965	17.0537
Length    6/   6, alignment  6/ 0:	22.114	21.2575	22.5344	20.6145	18.4239
Length    7/   7, alignment  0/ 0:	23.402	21.7462	22.5782	19.9074	17.959
Length    7/   7, alignment  0/ 0:	22.086	21.2583	22.5052	19.9081	17.4917
Length    7/   7, alignment  0/ 7:	21.9943	21.6513	22.491	19.4239	17.6528
Length    7/   7, alignment  7/ 0:	22.268	21.7417	22.2845	19.5199	18.3055
Length    8/   8, alignment  0/ 0:	22.4147	21.7115	22.243	20.0677	15.0043
Length    8/   8, alignment  0/ 0:	22.2662	21.6919	22.0856	20.0791	14.9856
Length    8/   8, alignment  0/ 0:	22.2156	21.6876	22.133	20.0654	14.987
Length    8/   8, alignment  0/ 0:	22.1693	21.2292	22.3267	20.5234	15.2832
Length    9/   9, alignment  0/ 0:	22.1136	21.2878	21.9358	20.1315	14.9881
Length    9/   9, alignment  0/ 0:	22.6535	21.303	21.9424	20.1163	15.0154
Length    9/   9, alignment  0/ 1:	22.426	21.7113	22.0072	20.1526	15.6112
Length    9/   9, alignment  1/ 0:	22.456	21.7117	22.4351	20.1222	20.7976
Length   10/  10, alignment  0/ 0:	22.4082	21.7117	22.236	20.074	15.6921
Length   10/  10, alignment  0/ 0:	22.3105	21.585	22.0876	20.0752	15.6872
Length   10/  10, alignment  0/ 2:	22.751	21.6678	22.0184	20.0726	16.2636
Length   10/  10, alignment  2/ 0:	22.5991	21.7714	22.6476	20.1176	20.5058
Length   11/  11, alignment  0/ 0:	22.6492	21.7116	22.1907	20.0853	16.2649
Length   11/  11, alignment  0/ 0:	22.1268	21.5731	22.4335	20.5624	16.3897
Length   11/  11, alignment  0/ 3:	22.4392	21.729	22.3842	20.1046	16.9598
Length   11/  11, alignment  3/ 0:	22.3558	21.711	22.489	20.4146	20.3845
Length   12/  12, alignment  0/ 0:	22.5183	21.711	22.2149	20.1058	17.0667
Length   12/  12, alignment  0/ 0:	22.5073	21.7116	22.4514	20.5327	17.4111
Length   12/  12, alignment  0/ 4:	22.2862	21.7444	22.6061	20.4187	16.2349
Length   12/  12, alignment  4/ 0:	22.3592	21.7117	22.5172	20.1079	18.2304
Length   13/  13, alignment  0/ 0:	22.7417	21.6588	21.9895	20.1061	17.7571
Length   13/  13, alignment  0/ 0:	22.6474	21.7117	22.1313	20.1311	17.7554
Length   13/  13, alignment  0/ 5:	22.5482	21.7282	22.2577	19.98	16.8595
Length   13/  13, alignment  5/ 0:	22.128	21.6273	22.104	20.1079	18.6389
Length   14/  14, alignment  0/ 0:	22.32	21.7111	22.4401	20.3291	18.4818
Length   14/  14, alignment  0/ 0:	22.3242	21.711	22.4874	20.8761	18.7055
Length   14/  14, alignment  0/ 6:	22.2195	21.7114	22.8569	20.3613	17.4989
Length   14/  14, alignment  6/ 0:	22.3234	21.9248	22.1463	20.1069	18.842
Length   15/  15, alignment  0/ 0:	22.5184	21.3798	22.3255	19.4596	18.4575
Length   15/  15, alignment  0/ 0:	22.5524	21.711	21.9644	19.4932	18.1729
Length   15/  15, alignment  0/ 7:	22.6364	21.7115	22.1439	19.4559	18.175
Length   15/  15, alignment  7/ 0:	22.1021	21.7293	22.6436	19.5852	19.036
Length   16/  16, alignment  0/ 0:	22.3112	21.6385	22.4067	21.0035	15.6104
Length   16/  16, alignment  7/ 2:	22.4036	21.746	22.1612	21.009	19.9823
Length   16/   4, alignment  0/ 0:	22.315	21.7247	22.4654	20.563	17.0598
Length   16/   4, alignment  7/ 2:	22.6144	21.7113	22.4196	20.3294	17.4849
Length   32/  32, alignment  0/ 0:	23.72	23.8938	23.9837	22.2724	17.8463
Length   32/  32, alignment  6/ 4:	27.255	26.1447	26.66	25.5293	25.4328
Length   32/   8, alignment  0/ 0:	23.192	22.496	22.9884	21.8813	17.2428
Length   32/   8, alignment  6/ 4:	23.3648	22.5097	22.9884	22.5559	22.3359
Length   64/  64, alignment  0/ 0:	24.7714	24.8065	25.2409	23.9618	24.5601
Length   64/  64, alignment  5/ 6:	28.7681	28.9189	29.0776	27.6176	34.7189
Length   64/  16, alignment  0/ 0:	28.4432	28.32	26.4441	24.0785	21.5745
Length   64/  16, alignment  5/ 6:	27.4783	28.3161	28.2868	26.8622	31.403
Length  128/ 128, alignment  0/ 0:	25.8915	25.765	26.6854	38.3076	45.185
Length  128/ 128, alignment  4/ 0:	29.4363	28.3341	29.0976	38.7441	51.7163
Length  128/  32, alignment  0/ 0:	26.7361	26.0103	26.3842	46.565	38.2889
Length  128/  32, alignment  4/ 0:	31.2369	30.8648	31.7302	46.662	50.6596
Length  256/ 256, alignment  0/ 0:	35.8818	29.4417	30.2635	31.0009	91.2383
Length  256/ 256, alignment  3/ 2:	40.4798	35.521	37.5037	36.9361	102.89
Length  256/  64, alignment  0/ 0:	31.1651	30.1066	30.7591	45.7637	69.1079
Length  256/  64, alignment  3/ 2:	34.9146	34.7331	35.1845	49.3553	83.6327
Length  512/ 512, alignment  0/ 0:	43.7833	32.6025	34.6953	47.7813	182.923
Length  512/ 512, alignment  2/ 4:	48.9984	43.5359	44.3602	52.3354	194.671
Length  512/ 128, alignment  0/ 0:	35.3251	33.3543	33.9125	41.3929	121.536
Length  512/ 128, alignment  2/ 4:	44.538	44.0197	44.0925	55.4668	132.244
Length 1024/1024, alignment  0/ 0:	54.8413	49.8959	57.4601	82.5928	398.696
Length 1024/1024, alignment  1/ 6:	60.4716	59.7718	59.8153	79.2805	416.034
Length 1024/ 256, alignment  0/ 0:	48.6259	41.1205	43.1538	68.8806	261.882
Length 1024/ 256, alignment  1/ 6:	66.8275	62.0273	62.4516	83.784	272.225
Length   16/   1, alignment  1/ 2:	23.2923	22.6971	22.9702	20.8394	19.5191
Length   16/   1, alignment  2/ 1:	22.6062	21.7117	22.4142	20.5974	15.3285
Length   16/  10, alignment  1/ 1:	22.5874	21.7352	22.4748	20.4922	27.6086
Length   16/  10, alignment  1/ 1:	22.6011	21.7625	22.4603	20.5552	28.1361
Length   32/   1, alignment  2/ 4:	22.9543	22.3739	22.9884	22.0191	23.3941
Length   32/   1, alignment  4/ 2:	23.2716	22.3501	23.1663	21.5883	16.2318
Length   32/  10, alignment  2/ 2:	22.9277	22.3674	22.9881	21.981	30.4131
Length   32/  10, alignment  2/ 2:	22.9198	22.298	22.9886	22.0276	30.8739
Length   64/   1, alignment  3/ 6:	27.9175	25.6382	26.5929	24.984	28.6552
Length   64/   1, alignment  6/ 3:	27.105	26.364	26.922	25.056	19.9916
Length   64/  10, alignment  3/ 3:	27.7133	25.6426	26.5855	24.9998	37.5205
Length   64/  10, alignment  3/ 3:	27.9262	25.6247	26.6125	25.0258	37.5043
Length  128/   1, alignment  4/ 0:	30.1361	30.2417	30.6634	30.3562	33.8167
Length  128/   1, alignment  0/ 4:	28.6525	28.5389	29.0038	28.0595	34.9052
Length  128/  10, alignment  4/ 4:	30.8853	30.6282	30.8394	30.2185	54.5114
Length  128/  10, alignment  4/ 4:	31.2496	30.4509	30.4963	29.7237	54.5752
Length  256/   1, alignment  5/ 2:	32.2779	31.6063	32.9655	43.9969	57.0725
Length  256/   1, alignment  2/ 5:	35.7749	34.62	34.9529	45.3152	79.4267
Length  256/  10, alignment  5/ 5:	35.0103	34.1363	34.8976	44.297	90.4233
Length  256/  10, alignment  5/ 5:	35.1824	34.2383	34.8475	44.1608	89.9582
Length  512/   1, alignment  6/ 4:	41.0809	40.4536	41.2549	52.3827	107.138
Length  512/   1, alignment  4/ 6:	45.0637	43.5621	44.2846	54.917	141.956
Length  512/  10, alignment  6/ 6:	44.9998	42.5621	43.3199	53.6922	167.385
Length  512/  10, alignment  6/ 6:	45.2352	42.3773	43.0392	53.7563	166.796
Length 1024/   1, alignment  7/ 6:	41.5827	39.2468	40.168	56.86	231.191
Length 1024/   1, alignment  6/ 7:	62.785	62.2701	63.2621	71.8893	293.119
Length 1024/  10, alignment  7/ 7:	60.8536	61.1123	61.6142	69.6231	345.36
Length 1024/  10, alignment  7/ 7:	61.4065	61.0011	61.3485	69.2224	345.291
