                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   48, alignments in bytes  4/ 0:	17.697	21.1331	21.7853	9.33643	17.6619
Length   48, alignments in bytes  4/ 4:	21.8251	21.1632	21.8087	9.37524	17.5251
Length   48, alignments in bytes  2/ 2:	21.8311	21.1313	21.7667	10.349	18.6498
Length   48, alignments in bytes  2/ 6:	21.8268	21.1593	21.8123	11.6533	25.7804
Length   48, alignments in bytes  6/ 2:	22.3491	21.6278	22.6425	9.82874	17.5839
Length   48, alignments in bytes  1/ 7:	22.3385	21.6575	22.3212	10.2095	26.7725
Length   48, alignments in bytes  7/ 1:	22.337	21.6263	22.2711	9.5752	17.96
Length   48, alignments in bytes  3/ 4:	22.3335	21.6591	22.3234	9.67676	23.5531
Length   48, alignments in bytes  4/ 3:	22.3456	21.6471	22.3179	10.4222	17.5836
Length   48, alignments in bytes  5/ 7:	22.3397	21.658	22.3137	11.6904	21.8885
Length   48, alignments in bytes  7/ 5:	22.3387	21.6268	22.2805	9.5752	17.3837
Length   52, alignments in bytes  0/ 4:	22.4175	19.2405	19.8939	10.1897	17.0562
Length   52, alignments in bytes  4/ 0:	17.6095	21.1553	21.8063	9.9082	18.1383
Length   52, alignments in bytes  4/ 4:	21.8302	21.1586	21.809	9.39258	16.2992
Length   52, alignments in bytes  2/ 2:	21.8315	21.1647	21.8489	11.4623	20.9897
Length   52, alignments in bytes  2/ 6:	21.8258	21.1642	21.8125	11.0859	27.7803
Length   52, alignments in bytes  6/ 2:	21.8274	21.1313	21.7579	10.73	16.4406
Length   52, alignments in bytes  1/ 7:	21.8302	21.1627	22.7623	11.3114	29.9086
Length   52, alignments in bytes  7/ 1:	22.3328	21.6309	22.568	10.958	17.1907
Length   52, alignments in bytes  3/ 4:	22.3434	21.6595	22.3276	9.69556	25.7775
Length   52, alignments in bytes  4/ 3:	22.3409	21.6533	22.3387	10.4061	17.1776
Length   52, alignments in bytes  5/ 7:	22.3442	21.6545	22.3193	11.7833	22.2308
Length   52, alignments in bytes  7/ 5:	22.3381	21.6486	22.3192	11.1146	16.9877
Length   56, alignments in bytes  0/ 4:	22.3323	19.6801	20.3458	10.5554	17.8379
Length   56, alignments in bytes  4/ 0:	18.0381	21.6556	22.3638	11.7664	18.818
Length   56, alignments in bytes  4/ 4:	22.3341	21.6471	22.3149	10.4606	19.1262
Length   56, alignments in bytes  2/ 2:	22.328	21.6449	22.3176	11.7383	20.5275
Length   56, alignments in bytes  2/ 6:	22.3367	21.6593	22.3204	11.7253	28.2146
Length   56, alignments in bytes  6/ 2:	22.3424	21.6543	22.3639	11.1226	17.8792
Length   56, alignments in bytes  1/ 7:	22.3412	21.6558	22.3268	11.2275	28.6981
Length   56, alignments in bytes  7/ 1:	22.3325	21.6403	22.3169	9.58435	18.1812
Length   56, alignments in bytes  3/ 4:	22.3358	21.6583	22.317	11.7622	25.6373
Length   56, alignments in bytes  4/ 3:	22.338	21.9534	22.3424	11.1133	19.7711
Length   56, alignments in bytes  5/ 7:	22.3333	21.6531	22.3207	11.7899	23.842
Length   56, alignments in bytes  7/ 5:	22.3333	21.6382	22.3171	9.58142	17.4923
Length   60, alignments in bytes  0/ 4:	21.8496	19.8099	19.8928	11.4987	18.7522
Length   60, alignments in bytes  4/ 0:	10.54	21.1659	21.8152	9.60693	18.2163
Length   60, alignments in bytes  4/ 4:	18.6317	21.1635	21.814	9.30103	17.8851
Length   60, alignments in bytes  2/ 2:	21.8301	21.1595	21.811	11.4438	22.5862
Length   60, alignments in bytes  2/ 6:	21.2104	21.1644	21.8132	11.4956	29.9229
Length   60, alignments in bytes  6/ 2:	10.5496	21.1625	21.8625	12.2053	16.7766
Length   60, alignments in bytes  1/ 7:	21.3378	21.1835	21.8163	11.5157	30.9084
Length   60, alignments in bytes  7/ 1:	10.5795	21.1649	21.8776	9.9408	16.6294
Length   60, alignments in bytes  3/ 4:	21.8342	21.1625	21.8105	9.46716	27.1797
Length   60, alignments in bytes  4/ 3:	10.6713	21.1627	21.8065	9.57947	17.9509
Length   60, alignments in bytes  5/ 7:	18.6151	21.1558	22.5076	10.7268	24.2563
Length   60, alignments in bytes  7/ 5:	19.0641	21.652	22.7648	10.1825	16.8715
Length   64, alignments in bytes  0/ 4:	25.3113	9.29224	10.2473	10.0499	19.7001
Length   64, alignments in bytes  4/ 0:	20.0636	17.1267	17.833	10.1024	20.1902
Length   64, alignments in bytes  4/ 4:	24.8485	19.7731	20.5898	10.7911	20.7389
Length   64, alignments in bytes  2/ 2:	24.8334	9.66565	10.3851	11.4098	22.1469
Length   64, alignments in bytes  2/ 6:	25.2855	10.1616	11.4192	12.3422	30.0684
Length   64, alignments in bytes  6/ 2:	24.6162	17.1237	17.8678	11.452	18.9166
Length   64, alignments in bytes  1/ 7:	25.3146	9.61658	10.7032	11.1008	30.9368
Length   64, alignments in bytes  7/ 1:	24.694	17.2137	17.8326	10.2142	18.4337
Length   64, alignments in bytes  3/ 4:	25.2928	9.9873	10.0646	10.4736	27.8986
Length   64, alignments in bytes  4/ 3:	25.2843	22.3147	22.9596	11.7949	20.9735
Length   64, alignments in bytes  5/ 7:	25.3202	20.0466	20.9756	12.0919	26.2139
Length   64, alignments in bytes  7/ 5:	24.6968	22.2761	22.9385	10.1616	18.3309
Length   68, alignments in bytes  0/ 4:	25.2896	20.1392	22.3823	11.4353	21.4662
Length   68, alignments in bytes  4/ 0:	19.9525	22.3289	23.0157	11.5931	19.6788
Length   68, alignments in bytes  4/ 4:	24.829	22.9915	23.0875	10.7878	19.855
Length   68, alignments in bytes  2/ 2:	25.2859	17.2151	18.0101	11.7766	24.4623
Length   68, alignments in bytes  2/ 6:	24.8722	20.6635	21.6494	11.3567	32.426
Length   68, alignments in bytes  6/ 2:	25.4196	23.1415	22.9821	11.7627	18.6344
Length   68, alignments in bytes  1/ 7:	25.3386	20.7112	21.8385	12.0331	33.363
Length   68, alignments in bytes  7/ 1:	25.3397	22.2892	23.0294	11.7766	17.9663
Length   68, alignments in bytes  3/ 4:	24.8477	20.4441	20.9337	10.5209	30.0857
Length   68, alignments in bytes  4/ 3:	24.6578	22.366	23.0256	11.7853	19.9476
Length   68, alignments in bytes  5/ 7:	25.3602	22.4581	23.1967	12.0861	26.4247
Length   68, alignments in bytes  7/ 5:	25.2943	22.3976	23.0447	12.1075	17.9395
Length   72, alignments in bytes  0/ 4:	24.756	20.0267	21.9589	11.3853	21.683
Length   72, alignments in bytes  4/ 0:	20.0419	22.3248	23.0969	12.1129	21.6509
Length   72, alignments in bytes  4/ 4:	25.3351	20.9097	21.8927	11.7883	22.2867
Length   72, alignments in bytes  2/ 2:	24.896	22.0001	22.4204	11.7825	23.5728
Length   72, alignments in bytes  2/ 6:	25.3135	20.8214	22.9683	11.7872	32.1699
Length   72, alignments in bytes  6/ 2:	25.2461	22.3301	23.0858	12.1028	20.6506
Length   72, alignments in bytes  1/ 7:	25.2972	20.6622	22.4883	12.0614	33.7041
Length   72, alignments in bytes  7/ 1:	25.3312	22.3359	23.0365	10.1671	19.5404
Length   72, alignments in bytes  3/ 4:	25.3423	21.1688	22.6937	12.5452	30.7622
Length   72, alignments in bytes  4/ 3:	25.2532	21.5736	23.1892	12.3805	25.1331
Length   72, alignments in bytes  5/ 7:	25.8771	21.8451	23.9403	12.1194	29.0746
Length   72, alignments in bytes  7/ 5:	25.8643	22.8737	23.6538	10.4022	19.8721
Length   76, alignments in bytes  0/ 4:	25.3134	20.2206	22.1892	11.6864	23.7239
Length   76, alignments in bytes  4/ 0:	20.6943	22.3306	23.0206	10.689	21.0536
Length   76, alignments in bytes  4/ 4:	24.8226	22.3269	23.0516	10.2839	21.2897
Length   76, alignments in bytes  2/ 2:	25.3206	20.7246	21.4441	11.7728	26.6075
Length   76, alignments in bytes  2/ 6:	24.8215	20.8649	22.5763	11.6281	34.6171
Length   76, alignments in bytes  6/ 2:	24.6816	22.3114	23.0061	12.6056	19.5404
Length   76, alignments in bytes  1/ 7:	24.8423	20.9443	24.3175	11.8853	36.6772
Length   76, alignments in bytes  7/ 1:	25.848	22.8595	23.5767	11.0756	19.5009
Length   76, alignments in bytes  3/ 4:	25.4518	22.116	22.2147	10.7598	32.7644
Length   76, alignments in bytes  4/ 3:	25.8796	22.8785	23.6182	10.9355	21.9493
Length   76, alignments in bytes  5/ 7:	25.449	22.9855	23.6964	12.1345	29.2548
Length   76, alignments in bytes  7/ 5:	25.9485	22.8754	23.5826	11.2441	19.5177
Length   80, alignments in bytes  0/ 4:	25.3519	20.2853	22.6852	10.8064	24.6335
Length   80, alignments in bytes  4/ 0:	20.057	22.425	23.0873	10.9183	23.0834
Length   80, alignments in bytes  4/ 4:	25.2936	20.637	22.5972	11.2181	23.8811
Length   80, alignments in bytes  2/ 2:	25.3165	22.1345	22.9572	12.2897	27.1208
Length   80, alignments in bytes  2/ 6:	25.8846	21.6168	22.9072	13.0305	35.4752
Length   80, alignments in bytes  6/ 2:	25.2518	22.9064	23.6157	11.9449	22.5114
Length   80, alignments in bytes  1/ 7:	25.4926	21.3434	23.4365	11.957	36.9401
Length   80, alignments in bytes  7/ 1:	25.2896	22.8578	23.6056	11.2468	21.0367
Length   80, alignments in bytes  3/ 4:	25.4965	21.979	23.8016	11.1285	33.1306
Length   80, alignments in bytes  4/ 3:	25.9042	21.5815	23.1278	12.2394	24.2709
Length   80, alignments in bytes  5/ 7:	25.8806	21.9635	23.4996	12.6665	31.463
Length   80, alignments in bytes  7/ 5:	26.0349	22.8597	23.6429	11.2285	20.9625
Length   84, alignments in bytes  0/ 4:	25.884	20.2844	22.7689	12.0568	26.3898
