                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   32, alignments in bytes  4/ 4:	10.9746	6.86829	6.86255	9.69116	16.1693
Length   32, alignments in bytes  2/ 2:	10.975	6.86499	6.85657	9.9176	17.1487
Length   32, alignments in bytes  2/ 6:	10.9735	8.25549	8.36926	10.3669	21.833
Length   32, alignments in bytes  6/ 2:	10.973	6.85889	6.85986	10.1102	17.0234
Length   32, alignments in bytes  1/ 7:	10.9742	8.24719	8.36853	9.14746	22.1442
Length   32, alignments in bytes  7/ 1:	10.9751	6.85962	6.86597	9.05396	15.8445
Length   32, alignments in bytes  3/ 4:	10.9746	8.24768	8.3634	10.2379	19.7076
Length   32, alignments in bytes  4/ 3:	11.2505	7.03613	7.0282	11.605	16.8403
Length   32, alignments in bytes  5/ 7:	11.2866	8.4624	8.58423	11.4182	17.9696
Length   32, alignments in bytes  7/ 5:	11.2476	7.03113	7.02771	9.25549	16.1833
Length   36, alignments in bytes  0/ 4:	11.2505	9.37024	9.27759	11.5342	14.5603
Length   36, alignments in bytes  4/ 0:	11.2456	7.75647	7.88953	10.5399	16.9421
Length   36, alignments in bytes  4/ 4:	11.2495	11.4651	9.86768	9.95569	15.7289
Length   36, alignments in bytes  2/ 2:	11.2501	9.84656	9.86731	11.3058	21.2678
Length   36, alignments in bytes  2/ 6:	10.9767	11.9315	11.9674	10.6484	24.1514
Length   36, alignments in bytes  6/ 2:	10.975	7.54956	7.65198	10.5645	15.5519
Length   36, alignments in bytes  1/ 7:	10.9744	10.847	10.8564	10.2091	24.7633
Length   36, alignments in bytes  7/ 1:	10.974	7.54248	7.54138	10.5558	15.8546
Length   36, alignments in bytes  3/ 4:	11.2485	12.0939	12.23	10.4696	22.0784
Length   36, alignments in bytes  4/ 3:	11.2494	10.4092	10.3458	10.6541	16.7614
Length   36, alignments in bytes  5/ 7:	11.2701	13.3468	12.9238	11.3347	18.5686
Length   36, alignments in bytes  7/ 5:	11.2671	10.4532	10.428	11.7308	15.963
Length   40, alignments in bytes  0/ 4:	11.2495	10.0804	9.9292	10.9701	14.5929
Length   40, alignments in bytes  4/ 0:	11.2456	10.7615	11.0535	11.0719	17.7506
Length   40, alignments in bytes  4/ 4:	10.9751	10.4819	10.4995	10.6882	16.9366
Length   40, alignments in bytes  2/ 2:	10.9736	10.519	10.5295	10.6903	18.55
Length   40, alignments in bytes  2/ 6:	10.9768	12.5756	12.2142	10.6381	23.7056
Length   40, alignments in bytes  6/ 2:	10.9906	10.502	10.3389	11.4717	17.8225
Length   40, alignments in bytes  1/ 7:	11.0093	12.5869	12.23	10.6234	24.1224
Length   40, alignments in bytes  7/ 1:	10.9766	10.5005	10.3022	9.04944	17.0311
Length   40, alignments in bytes  3/ 4:	10.9734	10.288	11.8248	11.4115	21.1396
Length   40, alignments in bytes  4/ 3:	10.9735	10.4983	10.4208	10.9404	17.0432
Length   40, alignments in bytes  5/ 7:	10.9758	12.5765	12.2538	11.4337	19.5862
Length   40, alignments in bytes  7/ 5:	10.9894	10.5046	10.4084	9.06409	16.8027
Length   44, alignments in bytes  0/ 4:	10.9746	9.00574	8.9668	10.911	15.582
Length   44, alignments in bytes  4/ 0:	10.9723	9.53418	9.55444	9.12219	17.1158
Length   44, alignments in bytes  4/ 4:	10.9734	10.481	10.4587	9.12231	16.0542
Length   44, alignments in bytes  2/ 2:	10.9763	10.4963	10.4785	10.6891	21.957
Length   44, alignments in bytes  2/ 6:	10.9742	11.8431	11.7555	10.9178	26.0244
Length   44, alignments in bytes  6/ 2:	10.9739	9.51086	9.60498	10.2598	16.4709
Length   44, alignments in bytes  1/ 7:	10.9758	12.5931	12.2244	10.9325	27.4478
Length   44, alignments in bytes  7/ 1:	11.249	9.78186	9.74182	9.59485	16.578
Length   44, alignments in bytes  3/ 4:	11.266	12.1553	12.085	10.4683	24.4222
Length   44, alignments in bytes  4/ 3:	11.2458	10.7599	10.7112	9.4624	17.4316
Length   44, alignments in bytes  5/ 7:	11.249	12.1509	12.103	10.6769	20.5664
Length   44, alignments in bytes  7/ 5:	11.2493	10.7537	10.6602	10.2377	16.9052
Length   48, alignments in bytes  0/ 4:	11.2482	10.2659	9.84155	9.46484	16.0858
Length   48, alignments in bytes  4/ 0:	11.2471	10.787	10.6061	10.2261	19.1117
Length   48, alignments in bytes  4/ 4:	11.249	10.749	10.7587	10.2837	18.5703
Length   48, alignments in bytes  2/ 2:	11.2504	10.7163	10.7697	10.6274	20.4401
Length   48, alignments in bytes  2/ 6:	11.249	12.9177	12.5667	11.5077	26.2936
Length   48, alignments in bytes  6/ 2:	11.2483	10.7859	10.5912	10.5496	18.7455
Length   48, alignments in bytes  1/ 7:	11.248	12.9486	12.5486	10.2545	27.5038
Length   48, alignments in bytes  7/ 1:	11.25	10.8104	10.545	10.2673	18.381
Length   48, alignments in bytes  3/ 4:	11.2468	12.293	12.0621	10.4451	23.5531
Length   48, alignments in bytes  4/ 3:	11.2478	10.7367	10.6562	11.1936	18.3541
Length   48, alignments in bytes  5/ 7:	11.2677	12.9231	12.5565	12.4729	22.4347
Length   48, alignments in bytes  7/ 5:	11.2485	10.7726	10.576	10.2418	17.9299
Length   52, alignments in bytes  0/ 4:	11.2488	9.37354	9.08545	11.2018	17.3981
Length   52, alignments in bytes  4/ 0:	11.2474	10.774	10.6508	10.8926	18.3533
Length   52, alignments in bytes  4/ 4:	11.2493	10.7426	10.7352	10.2789	17.6486
Length   52, alignments in bytes  2/ 2:	10.9753	10.4696	10.4718	11.7466	24.7108
Length   52, alignments in bytes  2/ 6:	10.9734	11.926	11.8019	11.8802	28.025
Length   52, alignments in bytes  6/ 2:	10.9736	10.4788	10.3868	11.4553	17.2775
Length   52, alignments in bytes  1/ 7:	11.9729	12.6353	12.2749	11.5229	28.2926
Length   52, alignments in bytes  7/ 1:	10.9725	10.5369	10.2882	11.4634	17.0347
Length   52, alignments in bytes  3/ 4:	10.9744	11.7053	11.8123	10.1521	25.8386
Length   52, alignments in bytes  4/ 3:	11.0052	10.512	10.4059	10.9116	17.6431
Length   52, alignments in bytes  5/ 7:	10.9738	11.9094	11.756	12.0474	21.8806
Length   52, alignments in bytes  7/ 5:	10.9771	10.6132	10.4148	11.6575	17.8646
Length   56, alignments in bytes  0/ 4:	11.2682	9.38611	9.08984	11.3158	17.8276
Length   56, alignments in bytes  4/ 0:	11.2451	10.7579	10.6985	12.6385	20.1926
Length   56, alignments in bytes  4/ 4:	11.2523	10.777	10.7316	11.3564	20.0525
Length   56, alignments in bytes  2/ 2:	11.267	14.4355	10.7488	12.4761	21.4902
Length   56, alignments in bytes  2/ 6:	11.2687	10.5498	12.1244	12.4897	28.3274
Length   56, alignments in bytes  6/ 2:	11.2682	10.7478	10.6671	11.953	19.1943
Length   56, alignments in bytes  1/ 7:	11.248	12.2858	12.0667	11.8749	28.5903
Length   56, alignments in bytes  7/ 1:	11.25	10.8431	10.7218	10.2496	19.3439
Length   56, alignments in bytes  3/ 4:	11.2671	12.2927	12.1127	12.6466	25.5945
Length   56, alignments in bytes  4/ 3:	11.2676	10.7755	10.687	11.9489	19.4424
Length   56, alignments in bytes  5/ 7:	11.2461	11.9928	12.1115	12.6562	24.2682
Length   56, alignments in bytes  7/ 5:	11.6293	10.5125	10.4258	9.99536	18.3579
Length   60, alignments in bytes  0/ 4:	10.9741	9.20178	8.95862	12.3397	18.8215
Length   60, alignments in bytes  4/ 0:	11.6699	10.3328	10.4419	9.89709	19.0381
Length   60, alignments in bytes  4/ 4:	12.1155	11.1218	12.0652	9.57556	18.6577
Length   60, alignments in bytes  2/ 2:	10.9803	10.528	10.4474	11.9159	25.1096
Length   60, alignments in bytes  2/ 6:	10.9867	11.9542	11.7981	12.235	29.8389
Length   60, alignments in bytes  6/ 2:	11.6615	10.3607	10.4491	12.3657	17.9921
Length   60, alignments in bytes  1/ 7:	10.9738	11.9949	11.8091	12.3445	30.1748
Length   60, alignments in bytes  7/ 1:	11.6654	10.3304	10.9819	10.8815	18.1598
Length   60, alignments in bytes  3/ 4:	11.2748	12.2111	12.0947	10.4197	28.1283
Length   60, alignments in bytes  4/ 3:	11.9517	11.4727	12.2587	10.2417	19.2697
Length   60, alignments in bytes  5/ 7:	12.4194	11.3179	13.3253	12.7518	24.5256
Length   60, alignments in bytes  7/ 5:	12.4108	11.458	12.3301	10.8385	18.1084
Length   64, alignments in bytes  0/ 4:	15.2266	9.33716	10.2832	10.2719	19.7565
Length   64, alignments in bytes  4/ 0:	15.0892	10.202	10.2656	10.4354	20.9846
Length   64, alignments in bytes  4/ 4:	15.1764	12.86	12.6061	11.1735	20.8196
Length   64, alignments in bytes  2/ 2:	15.192	10.127	10.5864	11.4	22.5291
Length   64, alignments in bytes  2/ 6:	15.5187	10.6691	11.339	12.2035	29.4954
Length   64, alignments in bytes  6/ 2:	15.4536	10.2054	10.4376	12.0402	19.6095
Length   64, alignments in bytes  1/ 7:	15.5276	10.011	10.1849	10.4612	29.9327
Length   64, alignments in bytes  7/ 1:	15.4529	10.2013	10.4171	10.7163	19.3577
Length   64, alignments in bytes  3/ 4:	15.5422	10.5743	10.6919	11.0431	27.2126
Length   64, alignments in bytes  4/ 3:	15.4189	12.4211	12.6837	13.0427	20.8821
Length   64, alignments in bytes  5/ 7:	15.8839	14.3055	14.673	12.7854	26.4128
Length   64, alignments in bytes  7/ 5:	15.8213	11.8658	11.9541	10.8914	19.5773
Length   68, alignments in bytes  0/ 4:	15.2814	12.2911	12.4229	12.0575	21.5372
Length   68, alignments in bytes  4/ 0:	14.7542	12.7589	12.8395	12.4071	21.0548
Length   68, alignments in bytes  4/ 4:	15.5677	12.8588	12.2833	11.1704	20.3839
Length   68, alignments in bytes  2/ 2:	15.1879	12.2877	12.1179	12.3431	26.7484
Length   68, alignments in bytes  2/ 6:	15.528	13.4623	13.5563	11.8914	32.3942
Length   68, alignments in bytes  6/ 2:	15.4562	12.4746	12.5375	12.3407	19.3893
Length   68, alignments in bytes  1/ 7:	15.4784	12.7219	12.7091	11.988	32.7535
Length   68, alignments in bytes  7/ 1:	15.8296	12.4486	12.4541	12.6523	19.2712
Length   68, alignments in bytes  3/ 4:	15.9222	13.781	14.1627	11.2854	32.0162
Length   68, alignments in bytes  4/ 3:	15.8184	12.4832	12.7213	12.6423	21.0156
Length   68, alignments in bytes  5/ 7:	15.8561	14.5424	14.2026	12.7834	26.5758
Length   68, alignments in bytes  7/ 5:	15.813	12.5156	12.7129	13.0016	19.2101
Length   72, alignments in bytes  0/ 4:	15.2599	11.9973	12.5326	12.1342	21.7512
Length   72, alignments in bytes  4/ 0:	14.7682	12.2184	12.2935	13.015	24.6799
Length   72, alignments in bytes  4/ 4:	15.5806	12.3593	11.8879	12.6553	23.2739
Length   72, alignments in bytes  2/ 2:	15.5623	12.0833	11.9036	12.6576	24.7318
Length   72, alignments in bytes  2/ 6:	15.8965	13.6973	13.7291	12.5862	32.3378
Length   72, alignments in bytes  6/ 2:	15.8127	13.6967	12.3063	13.0081	21.5681
Length   72, alignments in bytes  1/ 7:	15.8927	13.6849	13.7352	12.485	32.7434
Length   72, alignments in bytes  7/ 1:	15.8063	12.1774	12.3123	10.8295	20.9248
Length   72, alignments in bytes  3/ 4:	15.9011	12.7772	13.451	12.6853	29.9092
Length   72, alignments in bytes  4/ 3:	15.8123	12.5947	12.1169	14.1276	22.415
Length   72, alignments in bytes  5/ 7:	15.8635	12.8257	14.7747	12.6868	28.257
Length   72, alignments in bytes  7/ 5:	15.8385	12.1993	12.3224	10.8381	20.7507
Length   76, alignments in bytes  0/ 4:	15.2692	11.891	11.7598	12.4209	23.7506
Length   76, alignments in bytes  4/ 0:	14.7853	12.7487	12.8462	10.704	22.5737
Length   76, alignments in bytes  4/ 4:	15.5675	12.5048	12.6317	10.4122	22.4093
Length   76, alignments in bytes  2/ 2:	15.5736	12.4518	11.9219	12.6526	26.9521
Length   76, alignments in bytes  2/ 6:	15.8856	12.8956	13.033	12.4462	34.6576
Length   76, alignments in bytes  6/ 2:	15.8101	12.7667	12.8538	12.9414	20.9224
Length   76, alignments in bytes  1/ 7:	15.8676	12.8641	13.0326	12.4038	35.0458
Length   76, alignments in bytes  7/ 1:	15.8398	12.7731	12.838	11.3146	20.3585
Length   76, alignments in bytes  3/ 4:	16.2751	12.5216	13.161	10.9829	31.5369
Length   76, alignments in bytes  4/ 3:	15.4286	12.1729	12.4706	10.4838	21.9471
Length   76, alignments in bytes  5/ 7:	15.5176	14.0588	13.9911	11.9548	27.7875
Length   76, alignments in bytes  7/ 5:	15.4435	12.1677	12.4404	11.446	19.8871
Length   80, alignments in bytes  0/ 4:	14.9189	11.6934	11.8636	10.6364	23.134
Length   80, alignments in bytes  4/ 0:	14.4041	12.2056	12.4575	11.3376	24.2415
Length   80, alignments in bytes  4/ 4:	15.187	12.3154	11.6991	11.5111	25.2321
Length   80, alignments in bytes  2/ 2:	15.2036	12.2733	11.6833	12.1001	25.5059
Length   80, alignments in bytes  2/ 6:	15.4988	13.3337	13.4045	12.8188	34.3951
Length   80, alignments in bytes  6/ 2:	15.8141	12.4912	12.7552	12.5453	23.4565
Length   80, alignments in bytes  1/ 7:	15.8932	13.6764	13.7441	11.9949	34.9824
Length   80, alignments in bytes  7/ 1:	15.8129	12.509	12.7177	11.7114	22.0471
Length   80, alignments in bytes  3/ 4:	15.8658	12.6917	13.4983	11.6543	32.0959
Length   80, alignments in bytes  4/ 3:	15.8208	12.5956	12.1586	12.8016	24.0695
Length   80, alignments in bytes  5/ 7:	15.9175	12.6957	13.4912	13.2227	30.1293
Length   80, alignments in bytes  7/ 5:	15.8314	12.4707	12.6947	11.7244	21.9744
Length   84, alignments in bytes  0/ 4:	15.2737	11.9277	11.4424	12.6343	25.6431
