                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length  256, alignments in bytes  5/ 2:	37.9601	20.748	19.7827	20.0902	60.2284
Length  256, alignments in bytes  2/ 5:	40.1064	16.9259	21.025	21.3693	82.8625
Length  256, alignments in bytes  5/ 5:	38.4778	20.8109	20.4231	18.7511	60.3103
Length  256, alignments in bytes  5/ 5:	41.0491	21.3832	21.3977	19.1052	61.6744
Length  512, alignments in bytes  6/ 4:	40.5945	24.5629	23.754	27.7052	138.708
Length  512, alignments in bytes  4/ 6:	48.228	26.7628	27.3004	30.1989	153.243
Length  512, alignments in bytes  6/ 6:	45.8995	24.1504	23.8751	28.2626	136.31
Length  512, alignments in bytes  6/ 6:	46.0857	24.1605	23.9023	28.834	136.155
Length 1024, alignments in bytes  7/ 6:	53.1356	38.0219	35.5385	53.035	244.626
Length 1024, alignments in bytes  6/ 7:	68.202	39.2426	35.5111	49.0983	310.921
Length 1024, alignments in bytes  7/ 7:	58.8464	31.2134	31.934	47.3781	236.504
Length 1024, alignments in bytes  7/ 7:	58.9724	31.3058	31.9246	47.3776	242.654
Length   16, alignments in bytes  0/ 4:	36.6831	20.7439	21.4117	6.63171	10.2463
Length   16, alignments in bytes  4/ 0:	36.126	20.7412	21.4111	7.21399	16.645
Length   16, alignments in bytes  4/ 4:	36.053	20.7444	21.412	6.46204	15.5485
Length   16, alignments in bytes  2/ 2:	36.1198	20.7446	21.4132	6.44727	15.8558
Length   16, alignments in bytes  2/ 6:	36.0629	20.7422	21.4113	6.61572	18.9629
Length   16, alignments in bytes  6/ 2:	36.1161	20.7476	21.4113	7.19653	16.5754
Length   16, alignments in bytes  1/ 7:	31.5209	20.7418	21.4114	6.61572	19.2889
Length   16, alignments in bytes  7/ 1:	36.1344	20.8715	20.9127	7.01721	15.2749
Length   16, alignments in bytes  3/ 4:	35.2659	20.2642	20.9144	6.47791	15.9056
Length   16, alignments in bytes  4/ 3:	35.2917	20.2598	20.9122	7.01794	14.9618
Length   16, alignments in bytes  5/ 7:	30.7845	20.2609	20.9139	6.46997	15.2631
Length   16, alignments in bytes  7/ 5:	37.2139	21.2494	21.4611	7.04553	14.1932
Length   20, alignments in bytes  0/ 4:	30.7805	20.2612	20.9149	7.97327	12.1996
Length   20, alignments in bytes  4/ 0:	35.2772	20.505	20.4381	7.48486	14.1882
Length   20, alignments in bytes  4/ 4:	30.0852	19.8003	20.4399	7.24695	13.4673
Length   20, alignments in bytes  2/ 2:	34.4854	19.8003	20.4385	7.24597	18.5253
Length   20, alignments in bytes  2/ 6:	30.085	19.7987	20.437	7.76831	19.6399
Length   20, alignments in bytes  6/ 2:	34.4755	19.7998	20.4392	7.48364	13.6899
Length   20, alignments in bytes  1/ 7:	30.0594	19.8046	20.4399	7.78711	20.2092
Length   20, alignments in bytes  7/ 1:	34.4769	19.803	20.4387	8.03955	13.5177
Length   20, alignments in bytes  3/ 4:	30.0592	19.7983	20.4377	8.06555	17.0521
Length   20, alignments in bytes  4/ 3:	30.0602	19.7998	20.4371	7.646	14.1315
Length   20, alignments in bytes  5/ 7:	30.0613	19.7986	20.4369	8.05237	15.4095
Length   20, alignments in bytes  7/ 5:	30.063	19.7988	20.4365	7.65759	13.1564
Length   24, alignments in bytes  0/ 4:	30.085	19.8005	20.4392	8.0625	11.688
Length   24, alignments in bytes  4/ 0:	31.8248	21.2489	21.4983	7.67029	16.5492
Length   24, alignments in bytes  4/ 4:	30.078	19.7983	20.4396	7.24585	15.5175
Length   24, alignments in bytes  2/ 2:	30.0544	19.8018	20.4392	7.56213	15.8846
Length   24, alignments in bytes  2/ 6:	29.3918	19.3621	19.9868	7.88489	18.9572
Length   24, alignments in bytes  6/ 2:	29.386	19.3604	19.9861	7.48828	15.8567
Length   24, alignments in bytes  1/ 7:	29.3845	19.3634	19.9855	7.86975	19.4287
Length   24, alignments in bytes  7/ 1:	29.3882	19.3619	19.9862	7.4856	15.1891
Length   24, alignments in bytes  3/ 4:	30.0579	20.0765	20.4414	8.05493	17.1589
Length   24, alignments in bytes  4/ 3:	30.0823	19.8015	20.4417	7.65662	15.6975
Length   24, alignments in bytes  5/ 7:	30.08	19.801	20.4391	8.05896	16.4481
Length   24, alignments in bytes  7/ 5:	30.0585	19.8005	20.4399	7.65808	15.0004
Length   28, alignments in bytes  0/ 4:	30.0797	19.8018	20.4414	8.35449	13.1926
Length   28, alignments in bytes  4/ 0:	30.0907	19.8027	20.4384	8.45251	15.4972
Length   28, alignments in bytes  4/ 4:	30.0833	19.802	20.4384	8.06982	14.7277
Length   28, alignments in bytes  2/ 2:	30.0876	21.533	21.9321	8.95813	18.3694
Length   28, alignments in bytes  2/ 6:	30.0756	19.7968	20.4364	8.37085	21.9819
Length   28, alignments in bytes  6/ 2:	30.0909	19.8022	20.4403	8.46265	14.5928
Length   28, alignments in bytes  1/ 7:	30.0775	19.802	20.5145	8.34631	22.0662
Length   28, alignments in bytes  7/ 1:	29.4169	19.3562	19.984	9.3645	13.8989
Length   28, alignments in bytes  3/ 4:	29.3998	19.3567	19.984	8.43665	19.1785
Length   28, alignments in bytes  4/ 3:	29.3887	19.3562	19.981	8.31335	15.0581
Length   28, alignments in bytes  5/ 7:	29.3824	19.3574	19.984	8.43616	16.1884
Length   28, alignments in bytes  7/ 5:	29.4045	19.3577	19.9839	8.29236	14.1187
Length   32, alignments in bytes  0/ 4:	27.0876	6.81458	7.50879	8.50513	12.9899
Length   32, alignments in bytes  4/ 0:	27.03	6.52026	6.78577	9.57703	17.0829
Length   32, alignments in bytes  4/ 4:	27.0876	6.25244	6.8717	9.297	15.9481
Length   32, alignments in bytes  2/ 2:	27.0144	6.25439	6.8689	10.3687	16.9791
Length   32, alignments in bytes  2/ 6:	27.0463	7.44226	7.70105	10.7604	21.1156
Length   32, alignments in bytes  6/ 2:	27.0607	6.52319	6.72595	9.95422	16.2269
Length   32, alignments in bytes  1/ 7:	23.4142	7.62109	7.8833	9.52551	21.9991
Length   32, alignments in bytes  7/ 1:	27.6084	6.68103	7.25513	10.1876	16.8755
Length   32, alignments in bytes  3/ 4:	28.6599	7.60364	7.86536	9.69922	19.1903
Length   32, alignments in bytes  4/ 3:	27.7139	6.67712	6.89417	10.88	16.79
Length   32, alignments in bytes  5/ 7:	23.3751	7.61316	7.87451	11.4301	17.6472
Length   32, alignments in bytes  7/ 5:	27.7114	6.39001	6.89697	9.49658	15.5769
Length   36, alignments in bytes  0/ 4:	23.3756	19.8049	19.5166	10.2522	14.6012
Length   36, alignments in bytes  4/ 0:	27.6198	17.2067	17.8567	9.97375	16.6583
Length   36, alignments in bytes  4/ 4:	23.3721	21.7142	21.2422	9.5199	15.8503
Length   36, alignments in bytes  2/ 2:	27.6896	21.7145	21.2854	10.2919	19.8203
Length   36, alignments in bytes  2/ 6:	23.3718	21.7135	21.2786	10.5833	24.2257
Length   36, alignments in bytes  6/ 2:	27.7198	17.2141	17.5874	10.6606	15.6641
Length   36, alignments in bytes  1/ 7:	23.314	21.713	22.0497	10.807	24.5726
Length   36, alignments in bytes  7/ 1:	27.6862	12.4036	12.2192	10.6506	14.9613
Length   36, alignments in bytes  3/ 4:	23.4299	21.7142	21.3289	9.70862	21.7819
Length   36, alignments in bytes  4/ 3:	23.4524	21.7134	21.2865	9.91492	16.4591
Length   36, alignments in bytes  5/ 7:	23.4375	21.7142	21.2937	11.1644	18.0807
Length   36, alignments in bytes  7/ 5:	25.286	23.2366	21.0784	11.4792	15.2516
Length   40, alignments in bytes  0/ 4:	23.3408	19.823	20.4639	10.6302	14.7576
Length   40, alignments in bytes  4/ 0:	23.3652	21.6481	22.2078	11.426	18.5245
Length   40, alignments in bytes  4/ 4:	23.363	21.7117	22.3185	10.2788	17.5242
Length   40, alignments in bytes  2/ 2:	23.4521	21.714	22.3132	10.2815	18.6827
Length   40, alignments in bytes  2/ 6:	23.4462	21.7114	22.262	10.7676	23.6661
Length   40, alignments in bytes  6/ 2:	23.3479	21.6439	22.2001	11.4919	17.3016
Length   40, alignments in bytes  1/ 7:	23.8151	21.7112	22.24	10.9607	23.9242
Length   40, alignments in bytes  7/ 1:	23.3699	21.6456	22.2003	9.48657	16.4967
Length   40, alignments in bytes  3/ 4:	23.3633	21.7124	22.2576	11.0785	21.4922
Length   40, alignments in bytes  4/ 3:	23.358	21.5127	22.2959	11.1696	17.6375
Length   40, alignments in bytes  5/ 7:	23.8823	21.7152	22.2682	11.0757	19.7015
Length   40, alignments in bytes  7/ 5:	23.3655	21.6473	22.191	10.1849	16.5582
Length   44, alignments in bytes  0/ 4:	24.4078	20.2748	20.9293	11.3251	16.2604
Length   44, alignments in bytes  4/ 0:	23.9191	21.9934	22.7878	9.73657	18.2283
Length   44, alignments in bytes  4/ 4:	24.5533	22.2184	22.7889	9.72668	17.3646
Length   44, alignments in bytes  2/ 2:	23.9115	22.49	22.3142	10.2626	20.7015
Length   44, alignments in bytes  2/ 6:	23.8127	21.7142	22.3083	11.0546	25.7421
Length   44, alignments in bytes  6/ 2:	23.4418	21.5538	22.2964	11.1389	16.6417
Length   44, alignments in bytes  1/ 7:	23.8187	21.7114	22.2655	11.0688	26.3446
Length   44, alignments in bytes  7/ 1:	23.3566	21.6613	22.1998	9.70227	15.8319
Length   44, alignments in bytes  3/ 4:	23.9575	21.7126	22.2832	9.67896	23.7769
Length   44, alignments in bytes  4/ 3:	23.8599	21.5006	22.285	9.35974	17.4926
Length   44, alignments in bytes  5/ 7:	24.5297	22.2179	22.8221	10.9666	20.4716
Length   44, alignments in bytes  7/ 5:	24.4004	22.0189	22.8409	10.0436	16.2477
Length   48, alignments in bytes  0/ 4:	24.5269	20.2687	21.0834	9.37793	16.4769
Length   48, alignments in bytes  4/ 0:	24.3818	22.2218	21.7887	10.0934	19.7758
Length   48, alignments in bytes  4/ 4:	24.4146	22.218	23.1281	10.0638	19.2054
Length   48, alignments in bytes  2/ 2:	24.4009	22.219	22.3606	11.3518	20.8793
Length   48, alignments in bytes  2/ 6:	24.3929	22.2196	22.3313	11.5293	26.0148
Length   48, alignments in bytes  6/ 2:	24.4103	22.2172	21.7583	12.1377	18.1292
Length   48, alignments in bytes  1/ 7:	23.9503	21.7141	21.8667	10.1799	25.922
Length   48, alignments in bytes  7/ 1:	23.9697	21.7133	21.2731	9.77405	17.2943
Length   48, alignments in bytes  3/ 4:	24.0699	21.7142	21.8632	9.9696	23.5702
Length   48, alignments in bytes  4/ 3:	24.0648	21.7159	21.8984	11.1825	18.6357
Length   48, alignments in bytes  5/ 7:	23.8149	21.7146	21.8475	12.2687	22.054
Length   48, alignments in bytes  7/ 5:	23.9578	21.7133	21.2719	9.76111	16.9718
Length   52, alignments in bytes  0/ 4:	23.9611	19.8013	20.6016	10.6259	17.0675
Length   52, alignments in bytes  4/ 0:	23.8145	21.7128	21.8756	11.106	19.0696
Length   52, alignments in bytes  4/ 4:	23.8158	21.7131	21.8486	9.70325	18.8235
Length   52, alignments in bytes  2/ 2:	24.3917	22.2188	22.3602	11.8496	22.5391
Length   52, alignments in bytes  2/ 6:	24.816	22.2196	22.6737	11.7681	27.9716
Length   52, alignments in bytes  6/ 2:	24.6686	22.2188	22.4045	12.2271	17.9082
Length   52, alignments in bytes  1/ 7:	24.5116	22.2188	22.3486	11.5288	28.4957
Length   52, alignments in bytes  7/ 1:	24.5365	22.2191	21.7581	12.2565	16.9762
Length   52, alignments in bytes  3/ 4:	24.5295	22.2177	22.3756	10.1748	26.0024
Length   52, alignments in bytes  4/ 3:	24.4056	22.2169	22.8525	11.1819	18.6113
Length   52, alignments in bytes  5/ 7:	23.8599	21.7147	21.84	12.2714	22.1021
Length   52, alignments in bytes  7/ 5:	23.8499	21.7131	21.8831	12.1122	16.5336
Length   56, alignments in bytes  0/ 4:	23.9626	19.7965	20.5909	11.0688	17.7893
Length   56, alignments in bytes  4/ 0:	23.99	21.713	21.9001	11.7634	20.5315
Length   56, alignments in bytes  4/ 4:	23.8143	21.7125	21.8251	11.5746	20.0522
Length   56, alignments in bytes  2/ 2:	23.8536	21.7133	21.8296	11.582	21.7561
Length   56, alignments in bytes  2/ 6:	24.136	21.7137	21.8352	11.4993	27.4706
Length   56, alignments in bytes  6/ 2:	23.9838	22.0435	21.8761	12.1058	18.9615
Length   56, alignments in bytes  1/ 7:	23.866	21.7142	21.8405	11.5599	27.5908
Length   56, alignments in bytes  7/ 1:	23.9771	21.7129	21.8499	9.77307	18.0667
Length   56, alignments in bytes  3/ 4:	23.8762	21.7129	22.1632	12.1489	25.4998
Length   56, alignments in bytes  4/ 3:	23.9907	21.7118	21.8989	12.1406	19.6134
Length   56, alignments in bytes  5/ 7:	23.9974	21.715	21.8441	12.1466	23.9572
Length   56, alignments in bytes  7/ 5:	23.9591	21.7133	21.8674	9.79382	17.8492
Length   60, alignments in bytes  0/ 4:	27.1327	19.7976	20.5984	11.5038	19.1575
Length   60, alignments in bytes  4/ 0:	24.0538	21.7136	22.5049	9.88867	20.2698
Length   60, alignments in bytes  4/ 4:	28.4996	21.7142	22.5249	9.67261	19.6392
Length   60, alignments in bytes  2/ 2:	23.8583	21.7129	21.8108	11.582	23.838
Length   60, alignments in bytes  2/ 6:	26.974	21.7135	21.8409	11.5082	29.0638
Length   60, alignments in bytes  6/ 2:	24.0791	21.7145	22.51	12.8176	18.5118
Length   60, alignments in bytes  1/ 7:	26.9512	21.7145	22.491	11.775	29.4387
Length   60, alignments in bytes  7/ 1:	23.8486	21.7146	22.506	11.5112	17.606
Length   60, alignments in bytes  3/ 4:	27.4253	21.7142	21.8318	9.97595	27.3073
Length   60, alignments in bytes  4/ 3:	24.0059	21.714	22.514	9.79919	19.7404
Length   60, alignments in bytes  5/ 7:	28.3448	21.7135	22.5336	10.8679	24.0402
Length   60, alignments in bytes  7/ 5:	28.4487	21.7135	22.5107	11.5018	17.5591
Length   64, alignments in bytes  0/ 4:	29.6235	8.76807	10.9202	9.63025	19.6228
Length   64, alignments in bytes  4/ 0:	29.5524	17.3507	18.0604	10.8129	21.8531
Length   64, alignments in bytes  4/ 4:	29.634	19.8285	20.4032	10.65	21.6609
Length   64, alignments in bytes  2/ 2:	29.6211	9.89954	10.4525	11.6801	23.2344
Length   64, alignments in bytes  2/ 6:	29.6139	10.0038	11.2644	12.0406	29.3723
Length   64, alignments in bytes  6/ 2:	28.9144	17.3524	18.0516	11.807	20.3297
Length   64, alignments in bytes  1/ 7:	28.6122	9.77722	10.5922	10.4487	29.609
Length   64, alignments in bytes  7/ 1:	30.0573	17.7426	18.4774	11.7792	19.5376
Length   64, alignments in bytes  3/ 4:	29.8718	10.1204	10.9824	10.6488	28.1089
Length   64, alignments in bytes  4/ 3:	29.5167	20.3134	20.886	11.8171	21.564
Length   64, alignments in bytes  5/ 7:	29.4906	20.2882	20.903	12.1278	26.364
Length   64, alignments in bytes  7/ 5:	29.7562	20.3065	20.8834	11.7684	19.4742
Length   68, alignments in bytes  0/ 4:	29.3105	20.8756	21.5031	11.4473	21.8474
Length   68, alignments in bytes  4/ 0:	30.2996	22.8788	23.5093	11.7892	22.1256
Length   68, alignments in bytes  4/ 4:	29.3107	20.2931	20.7745	10.9031	21.6576
Length   68, alignments in bytes  2/ 2:	29.6239	17.7438	18.5347	11.8217	25.6785
Length   68, alignments in bytes  2/ 6:	29.2556	17.277	17.8483	11.6777	31.7786
Length   68, alignments in bytes  6/ 2:	29.5145	22.8734	23.5085	12.157	20.2439
Length   68, alignments in bytes  1/ 7:	29.3063	17.1218	17.8177	11.9983	32.0874
Length   68, alignments in bytes  7/ 1:	30.2566	22.8698	23.4994	12.1541	19.2866
Length   68, alignments in bytes  3/ 4:	29.3273	17.9586	18.5515	10.6077	29.8961
Length   68, alignments in bytes  4/ 3:	29.0548	22.8746	23.5095	11.7765	21.7825
Length   68, alignments in bytes  5/ 7:	29.3679	20.2904	20.7634	12.1711	26.7366
Length   68, alignments in bytes  7/ 5:	29.3517	22.8739	23.4987	12.2023	19.3418
Length   72, alignments in bytes  0/ 4:	29.349	20.9043	21.1663	11.7675	22.0635
Length   72, alignments in bytes  4/ 0:	29.34	22.8744	23.4999	12.1042	23.8837
Length   72, alignments in bytes  4/ 4:	29.3121	17.7948	18.4254	11.8008	23.8452
Length   72, alignments in bytes  2/ 2:	29.3829	17.7849	18.4174	11.8167	25.2628
Length   72, alignments in bytes  2/ 6:	29.3402	21.5216	21.9924	11.7709	31.9457
Length   72, alignments in bytes  6/ 2:	29.3412	22.8707	23.4958	12.2101	22.4204
Length   72, alignments in bytes  1/ 7:	29.6078	21.5253	21.9355	11.9901	32.3141
Length   72, alignments in bytes  7/ 1:	29.0994	22.8755	23.4952	11.7863	20.8778
Length   72, alignments in bytes  3/ 4:	29.1812	17.8007	18.434	11.7697	30.1434
Length   72, alignments in bytes  4/ 3:	29.2498	23.0343	22.7301	12.4194	23.0929
Length   72, alignments in bytes  5/ 7:	29.5612	17.8037	18.3346	11.7723	28.3094
Length   72, alignments in bytes  7/ 5:	29.3379	22.8719	23.5216	11.7659	20.8375
Length   76, alignments in bytes  0/ 4:	29.7102	20.9083	21.1213	11.634	24.1359
Length   76, alignments in bytes  4/ 0:	29.3516	22.8491	23.4113	10.9844	23.3939
Length   76, alignments in bytes  4/ 4:	29.6907	20.2186	20.9357	10.9072	23.1566
Length   76, alignments in bytes  2/ 2:	29.4194	17.7894	18.334	11.7979	27.155
Length   76, alignments in bytes  2/ 6:	29.8296	21.5105	21.9426	11.6565	33.8752
Length   76, alignments in bytes  6/ 2:	29.4099	22.8484	23.3917	13.1726	21.4633
Length   76, alignments in bytes  1/ 7:	29.6865	21.3837	21.929	11.6927	34.3346
Length   76, alignments in bytes  7/ 1:	29.2522	22.8392	23.4052	11.3396	20.7285
Length   76, alignments in bytes  3/ 4:	29.5562	17.8025	18.428	10.6392	32.0779
Length   76, alignments in bytes  4/ 3:	29.6964	22.8357	23.6816	11.6035	23.2111
Length   76, alignments in bytes  5/ 7:	29.5845	20.4072	20.9878	12.5851	28.9417
Length   76, alignments in bytes  7/ 5:	29.7156	22.8265	23.3979	11.604	20.6847
Length   80, alignments in bytes  0/ 4:	29.7041	20.6654	21.4246	10.8607	24.3229
Length   80, alignments in bytes  4/ 0:	29.6815	22.8385	23.385	11.3303	25.3806
Length   80, alignments in bytes  4/ 4:	29.8384	17.7953	18.4235	11.5867	25.3105
Length   80, alignments in bytes  2/ 2:	29.5881	17.7909	18.4128	12.7268	26.8282
Length   80, alignments in bytes  2/ 6:	29.5736	21.4388	21.9896	12.8778	34.2212
Length   80, alignments in bytes  6/ 2:	29.5922	22.8409	23.3801	13.0077	23.8749
Length   80, alignments in bytes  1/ 7:	29.6124	21.459	21.9763	11.8956	34.4883
Length   80, alignments in bytes  7/ 1:	29.6107	22.8459	23.3838	11.6254	22.4404
Length   80, alignments in bytes  3/ 4:	29.8037	17.8129	18.4121	11.7665	32.4229
Length   80, alignments in bytes  4/ 3:	29.5891	22.0325	22.8387	12.355	24.7064
Length   80, alignments in bytes  5/ 7:	29.6194	17.8094	18.424	13.9958	30.4813
Length   80, alignments in bytes  7/ 5:	29.7235	22.8353	23.3785	11.5974	22.5055
Length   84, alignments in bytes  0/ 4:	29.7605	20.6686	21.4202	11.7848	26.2349
