                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   16, alignments in bytes  4/ 4:	11.1058	8.71375	8.60547	6.17126	15.1323
Length   16, alignments in bytes  2/ 2:	11.0862	8.71887	8.62183	6.17712	15.0298
Length   16, alignments in bytes  2/ 6:	11.0979	8.71985	8.61304	6.18115	18.3955
Length   16, alignments in bytes  6/ 2:	11.092	8.72034	8.61877	6.17761	14.9731
Length   16, alignments in bytes  1/ 7:	11.1227	8.71362	8.6178	6.18555	19.0015
Length   16, alignments in bytes  7/ 1:	11.0869	8.72266	8.61316	6.17786	13.5298
Length   16, alignments in bytes  3/ 4:	11.0974	8.75842	8.62329	6.1803	15.4758
Length   16, alignments in bytes  4/ 3:	11.0897	8.7218	8.62769	6.18018	14.5557
Length   16, alignments in bytes  5/ 7:	11.092	8.72253	8.62878	6.17236	15.0918
Length   16, alignments in bytes  7/ 5:	11.4536	8.50244	8.4104	6.0249	13.5914
Length   20, alignments in bytes  0/ 4:	10.8263	8.50867	8.40735	7.78406	11.2461
Length   20, alignments in bytes  4/ 0:	10.8291	8.55591	8.41968	6.20361	13.6364
Length   20, alignments in bytes  4/ 4:	10.8229	8.51343	8.41089	7.07202	12.9744
Length   20, alignments in bytes  2/ 2:	10.8306	8.54675	8.41406	7.08936	18.7589
Length   20, alignments in bytes  2/ 6:	10.8336	8.51038	8.40991	7.75842	19.6892
Length   20, alignments in bytes  6/ 2:	10.8285	8.5564	8.40149	6.19885	13.0789
Length   20, alignments in bytes  1/ 7:	10.823	9.0874	8.61377	7.94788	20.9301
Length   20, alignments in bytes  7/ 1:	11.0948	8.71887	8.61731	7.44141	14.0052
Length   20, alignments in bytes  3/ 4:	11.0737	8.76221	8.61731	8.41235	17.8185
Length   20, alignments in bytes  4/ 3:	11.1018	8.72595	8.62524	7.64514	13.8741
Length   20, alignments in bytes  5/ 7:	11.0939	8.74463	8.6106	8.41064	15.0004
Length   20, alignments in bytes  7/ 5:	11.0939	8.72925	8.61169	7.6427	12.7826
Length   24, alignments in bytes  0/ 4:	11.0886	8.71509	8.60083	8.41089	11.0845
Length   24, alignments in bytes  4/ 0:	11.1327	8.72913	8.61707	7.64526	16.642
Length   24, alignments in bytes  4/ 4:	10.8466	8.55225	8.41235	7.09546	15.3252
Length   24, alignments in bytes  2/ 2:	10.8528	8.56262	8.40222	7.07837	15.4603
Length   24, alignments in bytes  2/ 6:	10.8435	8.53064	8.40173	8.21631	19.3013
Length   24, alignments in bytes  6/ 2:	10.8439	8.53015	8.41138	7.45593	15.8716
Length   24, alignments in bytes  1/ 7:	10.8413	8.54846	8.41956	8.20996	19.9065
Length   24, alignments in bytes  7/ 1:	10.8325	8.5022	8.40686	7.45984	14.5459
Length   24, alignments in bytes  3/ 4:	10.837	8.50354	8.41846	8.21313	16.7738
Length   24, alignments in bytes  4/ 3:	10.8196	8.53906	8.41748	7.45984	15.1173
Length   24, alignments in bytes  5/ 7:	10.8448	8.51624	8.40222	8.22034	15.9945
Length   24, alignments in bytes  7/ 5:	10.8232	8.52124	8.41772	7.46082	14.5973
Length   28, alignments in bytes  0/ 4:	10.8326	8.21924	8.20349	8.58215	12.6454
Length   28, alignments in bytes  4/ 0:	10.7102	8.23962	8.05835	8.17224	15.11
Length   28, alignments in bytes  4/ 4:	10.8169	8.53186	8.40894	7.70093	14.1677
Length   28, alignments in bytes  2/ 2:	10.829	8.51953	8.41284	7.70398	19.4244
Length   28, alignments in bytes  2/ 6:	10.8381	8.26575	8.30933	8.60645	21.5991
Length   28, alignments in bytes  6/ 2:	10.7112	8.24561	8.06702	8.17102	14.3684
Length   28, alignments in bytes  1/ 7:	10.8253	8.2561	8.31287	8.59778	22.3019
Length   28, alignments in bytes  7/ 1:	10.7089	8.07947	8.08191	8.73157	14.325
Length   28, alignments in bytes  3/ 4:	11.0958	8.74658	8.62646	8.89929	19.4414
Length   28, alignments in bytes  4/ 3:	11.1095	8.75989	8.61218	8.25415	15.3271
Length   28, alignments in bytes  5/ 7:	11.0983	8.71509	8.61389	8.90125	16.4983
Length   28, alignments in bytes  7/ 5:	11.0884	8.72278	8.61108	8.22095	14.3446
Length   32, alignments in bytes  0/ 4:	11.1748	6.96521	6.92615	8.26306	12.7621
Length   32, alignments in bytes  4/ 0:	10.9797	6.86206	6.87219	9.73511	17.2283
Length   32, alignments in bytes  4/ 4:	11.1792	6.86816	6.86572	9.69678	16.1611
Length   32, alignments in bytes  2/ 2:	11.1825	6.85681	6.86975	10.2693	16.2301
Length   32, alignments in bytes  2/ 6:	10.9036	8.04822	8.16785	10.1062	21.2408
Length   32, alignments in bytes  6/ 2:	10.9325	6.7019	6.69641	10.3312	18.3755
Length   32, alignments in bytes  1/ 7:	11.3872	8.0531	8.17505	8.91455	21.6033
Length   32, alignments in bytes  7/ 1:	10.9077	6.70117	6.69568	8.8197	15.47
Length   32, alignments in bytes  3/ 4:	10.9016	8.03162	8.16626	9.97412	18.5559
Length   32, alignments in bytes  4/ 3:	10.9005	6.70288	6.69507	11.0735	16.0243
Length   32, alignments in bytes  5/ 7:	13.0029	8.06165	8.17676	10.8508	17.1277
Length   32, alignments in bytes  7/ 5:	10.9246	6.69177	6.70618	8.82715	15.3655
Length   36, alignments in bytes  0/ 4:	10.91	8.89551	8.849	10.0424	13.8746
Length   36, alignments in bytes  4/ 0:	10.7107	7.36975	7.43689	9.98889	16.1246
Length   36, alignments in bytes  4/ 4:	10.9183	9.38672	9.41064	9.47131	15.0294
Length   36, alignments in bytes  2/ 2:	10.9156	9.3916	10.3612	10.6814	20.249
Length   36, alignments in bytes  2/ 6:	11.1584	12.0133	11.9597	10.629	24.4098
Length   36, alignments in bytes  6/ 2:	11.2146	7.54126	7.54517	10.5577	15.5403
Length   36, alignments in bytes  1/ 7:	11.1753	11.0231	10.8362	10.3184	24.5634
Length   36, alignments in bytes  7/ 1:	11.1361	7.54688	7.55066	10.5493	15.3026
Length   36, alignments in bytes  3/ 4:	11.1765	11.8901	11.6323	9.96899	20.8923
Length   36, alignments in bytes  4/ 3:	11.9436	10.7849	10.156	10.406	16.3705
Length   36, alignments in bytes  5/ 7:	11.4192	12.9448	12.9637	11.4186	17.7802
Length   36, alignments in bytes  7/ 5:	10.9077	9.97522	9.93469	11.182	15.1735
Length   40, alignments in bytes  0/ 4:	10.9111	9.61743	9.3938	10.4546	13.8794
Length   40, alignments in bytes  4/ 0:	10.7102	10.2352	10.0414	10.8191	18.1193
Length   40, alignments in bytes  4/ 4:	11.208	10.4951	10.4612	10.6849	16.9331
Length   40, alignments in bytes  2/ 2:	11.1934	10.4993	10.4839	10.6837	17.9658
Length   40, alignments in bytes  2/ 6:	11.1809	12.5798	12.2479	10.6183	23.6923
Length   40, alignments in bytes  6/ 2:	11.1852	10.4882	10.4109	11.8684	17.8336
Length   40, alignments in bytes  1/ 7:	11.1642	12.5769	12.1963	10.5481	24.1506
Length   40, alignments in bytes  7/ 1:	11.1912	10.4915	10.3453	9.33337	16.6345
Length   40, alignments in bytes  3/ 4:	10.9453	11.5748	11.5317	11.1493	20.6565
Length   40, alignments in bytes  4/ 3:	10.9307	10.2377	10.2006	10.683	16.6432
Length   40, alignments in bytes  5/ 7:	10.951	12.2748	11.9438	12.0214	19.0404
Length   40, alignments in bytes  7/ 5:	10.9104	10.2555	10.0292	8.84302	17.1509
Length   44, alignments in bytes  0/ 4:	11.175	9.00745	9.00354	10.9116	15.489
Length   44, alignments in bytes  4/ 0:	10.9723	9.52332	9.5968	9.12451	17.1334
Length   44, alignments in bytes  4/ 4:	11.1724	10.4926	10.474	9.12292	16.1014
Length   44, alignments in bytes  2/ 2:	11.1764	10.4867	10.5028	11.4427	21.9432
Length   44, alignments in bytes  2/ 6:	11.1957	11.8467	11.8179	11.3169	26.006
Length   44, alignments in bytes  6/ 2:	11.1886	9.50513	9.47888	10.9207	16.5017
Length   44, alignments in bytes  1/ 7:	11.1692	12.5859	12.2247	12.5505	27.7035
Length   44, alignments in bytes  7/ 1:	11.7661	9.58423	9.48938	9.34753	16.179
Length   44, alignments in bytes  3/ 4:	11.1823	11.8676	11.8219	10.2224	23.6476
Length   44, alignments in bytes  4/ 3:	11.1865	10.5105	10.4026	9.18762	17.0242
Length   44, alignments in bytes  5/ 7:	11.2075	11.8612	11.8003	10.4054	20.0842
Length   44, alignments in bytes  7/ 5:	11.1954	10.4862	10.4148	9.99609	16.4625
Length   48, alignments in bytes  0/ 4:	11.1758	9.97705	9.61365	9.20618	15.6942
Length   48, alignments in bytes  4/ 0:	10.9736	10.5104	10.2906	10.0385	18.6921
Length   48, alignments in bytes  4/ 4:	11.187	10.4874	10.5216	10.0416	18.0795
Length   48, alignments in bytes  2/ 2:	11.2003	10.4872	10.5092	10.4836	19.718
Length   48, alignments in bytes  2/ 6:	10.8909	12.3029	11.9641	10.729	25.0269
Length   48, alignments in bytes  6/ 2:	10.9366	10.275	10.0739	10.0463	17.8658
Length   48, alignments in bytes  1/ 7:	10.9373	12.2966	11.9625	9.80481	25.2069
Length   48, alignments in bytes  7/ 1:	10.9189	10.2858	10.0797	9.76379	17.5886
Length   48, alignments in bytes  3/ 4:	10.927	11.7083	11.5322	9.91467	22.4932
Length   48, alignments in bytes  4/ 3:	10.9097	10.2913	10.8217	10.9315	17.8929
Length   48, alignments in bytes  5/ 7:	11.1736	12.5972	12.2129	12.1671	21.7472
Length   48, alignments in bytes  7/ 5:	11.201	10.5564	10.3569	9.99634	17.5094
Length   52, alignments in bytes  0/ 4:	11.1887	9.14539	8.87048	10.8641	16.954
Length   52, alignments in bytes  4/ 0:	10.9718	10.4847	10.4424	10.609	18.0186
Length   52, alignments in bytes  4/ 4:	11.1873	10.5118	10.4918	10.021	17.2029
Length   52, alignments in bytes  2/ 2:	11.2028	10.5166	10.478	13.0525	21.8281
Length   52, alignments in bytes  2/ 6:	11.1964	10.519	11.8226	11.881	27.8969
Length   52, alignments in bytes  6/ 2:	11.1746	10.4703	10.4155	11.4537	17.2401
Length   52, alignments in bytes  1/ 7:	11.1801	12.6316	12.2867	11.5298	28.401
Length   52, alignments in bytes  7/ 1:	11.1664	10.854	10.3282	11.4584	17.0208
Length   52, alignments in bytes  3/ 4:	11.1848	11.913	11.8058	10.1691	25.8556
Length   52, alignments in bytes  4/ 3:	11.1772	10.4901	10.3844	10.9178	17.6335
Length   52, alignments in bytes  5/ 7:	11.158	11.9896	11.7668	12.1034	21.8516
Length   52, alignments in bytes  7/ 5:	11.1611	10.506	10.3834	11.6631	17.1715
Length   56, alignments in bytes  0/ 4:	11.1849	9.14771	8.84558	11.0433	17.4312
Length   56, alignments in bytes  4/ 0:	10.9716	10.4894	10.432	12.3142	19.9869
Length   56, alignments in bytes  4/ 4:	11.1881	10.4923	10.4812	11.6392	19.4235
Length   56, alignments in bytes  2/ 2:	11.1919	10.6772	10.4913	12.2625	21.3708
Length   56, alignments in bytes  2/ 6:	11.1864	10.2877	11.7863	12.2169	27.632
Length   56, alignments in bytes  6/ 2:	11.1748	10.506	10.421	11.66	19.5449
Length   56, alignments in bytes  1/ 7:	11.1871	11.9149	11.8134	11.6217	27.9865
Length   56, alignments in bytes  7/ 1:	11.187	10.5178	10.3958	9.9978	19.0397
Length   56, alignments in bytes  3/ 4:	11.1798	11.9176	11.8131	12.3434	25.0322
Length   56, alignments in bytes  4/ 3:	11.1641	10.5181	10.423	11.6553	18.9966
Length   56, alignments in bytes  5/ 7:	11.1748	11.9115	11.7567	12.3452	23.8226
Length   56, alignments in bytes  7/ 5:	11.1704	10.4889	10.4301	10.8143	18.8057
Length   60, alignments in bytes  0/ 4:	10.9886	9.19434	8.95325	12.3369	18.8562
Length   60, alignments in bytes  4/ 0:	11.6844	10.3693	10.4476	9.91907	19.0361
Length   60, alignments in bytes  4/ 4:	12.4104	11.2073	12.0684	9.52197	18.6768
Length   60, alignments in bytes  2/ 2:	11.1473	10.6312	10.5062	12.3959	23.4338
Length   60, alignments in bytes  2/ 6:	10.7134	11.713	11.5359	12.9922	28.9899
Length   60, alignments in bytes  6/ 2:	11.3781	10.101	10.1864	12.1018	17.5251
Length   60, alignments in bytes  1/ 7:	10.7146	11.6774	11.5195	12.9985	29.4829
Length   60, alignments in bytes  7/ 1:	11.3879	10.0963	10.1741	10.2961	17.3064
Length   60, alignments in bytes  3/ 4:	11.0293	11.6469	11.5127	9.91443	26.8921
Length   60, alignments in bytes  4/ 3:	12.1608	10.9365	12.3595	9.99207	18.8097
Length   60, alignments in bytes  5/ 7:	12.3981	11.0428	13.0109	10.6938	23.8751
Length   60, alignments in bytes  7/ 5:	12.4139	11.1898	12.0524	10.5789	17.6573
Length   64, alignments in bytes  0/ 4:	15.167	9.10449	10.0438	9.98938	19.3213
Length   64, alignments in bytes  4/ 0:	14.6802	10.2072	10.6891	10.1738	20.748
Length   64, alignments in bytes  4/ 4:	14.988	12.5308	12.3434	10.8949	20.6178
Length   64, alignments in bytes  2/ 2:	14.9841	9.88	10.3428	11.1392	21.9703
Length   64, alignments in bytes  2/ 6:	15.2759	10.4139	10.9667	11.9344	28.7552
Length   64, alignments in bytes  6/ 2:	15.226	9.95825	10.1929	11.7374	19.1406
Length   64, alignments in bytes  1/ 7:	15.3469	9.77441	9.96313	10.3875	30.424
Length   64, alignments in bytes  7/ 1:	16.7395	10.2324	10.421	10.573	19.313
Length   64, alignments in bytes  3/ 4:	15.7135	10.5797	10.6958	10.9758	27.1532
Length   64, alignments in bytes  4/ 3:	15.5509	12.4734	12.6819	12.3214	20.3452
Length   64, alignments in bytes  5/ 7:	15.6422	13.891	14.338	12.4701	25.8643
Length   64, alignments in bytes  7/ 5:	16.2621	11.5637	11.6481	10.5645	19.885
Length   68, alignments in bytes  0/ 4:	15.1433	11.9924	12.1659	11.7755	21.0953
Length   68, alignments in bytes  4/ 0:	14.5981	12.4518	12.5291	12.0909	20.5698
Length   68, alignments in bytes  4/ 4:	15.3301	12.2065	12.2743	11.1508	20.3389
Length   68, alignments in bytes  2/ 2:	15.3387	12.277	12.1409	12.3479	26.0651
Length   68, alignments in bytes  2/ 6:	15.6697	13.4341	13.5355	11.8882	31.6025
Length   68, alignments in bytes  6/ 2:	15.5682	12.4424	12.5283	12.3466	19.3051
Length   68, alignments in bytes  1/ 7:	15.72	12.7181	12.7225	12.0269	32.1812
Length   68, alignments in bytes  7/ 1:	15.6031	12.1179	12.1694	12.3516	18.7727
Length   68, alignments in bytes  3/ 4:	15.7058	13.4454	13.8195	11.0096	29.5886
Length   68, alignments in bytes  4/ 3:	15.5841	12.1989	12.3937	12.316	20.458
Length   68, alignments in bytes  5/ 7:	15.7144	14.0918	13.8536	12.494	25.8931
Length   68, alignments in bytes  7/ 5:	15.5677	12.1847	12.3816	12.6798	18.7555
Length   72, alignments in bytes  0/ 4:	15.1304	11.7208	12.1589	11.8365	22.4568
Length   72, alignments in bytes  4/ 0:	14.6073	11.9196	11.9927	12.6842	22.7285
Length   72, alignments in bytes  4/ 4:	15.3536	12.05	11.6078	12.3368	22.5687
Length   72, alignments in bytes  2/ 2:	15.3228	12.1163	11.6136	12.3424	24.165
Length   72, alignments in bytes  2/ 6:	15.6886	13.3726	13.4067	12.2694	31.6053
Length   72, alignments in bytes  6/ 2:	15.5668	11.8951	12.0129	13.5427	21.01
Length   72, alignments in bytes  1/ 7:	15.6643	13.3419	13.4122	12.192	32.0072
Length   72, alignments in bytes  7/ 1:	15.568	11.8746	12.0144	10.6243	20.5089
Length   72, alignments in bytes  3/ 4:	15.7306	12.537	13.1415	12.4065	29.1775
Length   72, alignments in bytes  4/ 3:	15.5889	12.3198	12.0847	12.6829	21.8763
Length   72, alignments in bytes  5/ 7:	15.7297	12.4736	13.1254	12.4979	27.498
Length   72, alignments in bytes  7/ 5:	15.583	11.8766	11.9946	10.5852	20.2812
Length   76, alignments in bytes  0/ 4:	15.1825	11.5955	11.4681	12.103	23.1521
Length   76, alignments in bytes  4/ 0:	14.6029	12.424	12.5607	11.036	22.0037
Length   76, alignments in bytes  4/ 4:	15.3457	12.1941	12.3374	10.4738	21.8899
Length   76, alignments in bytes  2/ 2:	15.3579	12.3212	11.636	12.4066	26.3057
Length   76, alignments in bytes  2/ 6:	15.6499	12.5852	12.7397	14.1588	33.7976
Length   76, alignments in bytes  6/ 2:	15.5801	12.9905	12.5435	12.64	20.4698
Length   76, alignments in bytes  1/ 7:	16.1095	12.552	12.6984	13.8711	34.3173
Length   76, alignments in bytes  7/ 1:	15.5526	12.4476	12.5334	11.0703	19.9283
Length   76, alignments in bytes  3/ 4:	15.6527	12.5444	13.11	11.0099	31.4103
Length   76, alignments in bytes  4/ 3:	15.5643	12.1865	12.4216	10.5552	21.9214
Length   76, alignments in bytes  5/ 7:	15.6593	14.1101	14.0099	11.9971	27.9055
Length   76, alignments in bytes  7/ 5:	15.5717	12.2042	12.4326	11.4323	19.899
Length   80, alignments in bytes  0/ 4:	15.1326	11.697	11.9026	10.6191	23.1564
Length   80, alignments in bytes  4/ 0:	14.5967	12.2048	12.4575	11.3395	24.1157
Length   80, alignments in bytes  4/ 4:	14.9674	11.9457	11.4171	11.233	23.66
Length   80, alignments in bytes  2/ 2:	14.9756	12.0132	11.3894	11.8541	25.0032
Length   80, alignments in bytes  2/ 6:	15.3494	13.0051	13.0969	12.5081	32.8254
Length   80, alignments in bytes  6/ 2:	15.2062	11.8882	12.1423	11.9607	22.3652
Length   80, alignments in bytes  1/ 7:	15.278	13.0122	13.7181	11.7151	34.1705
Length   80, alignments in bytes  7/ 1:	15.5603	12.201	12.4185	11.4286	21.5305
Length   80, alignments in bytes  3/ 4:	15.7373	12.386	13.1523	11.3528	31.2952
Length   80, alignments in bytes  4/ 3:	15.5734	12.3374	11.9062	12.4811	23.4905
Length   80, alignments in bytes  5/ 7:	15.6437	12.3969	13.1838	12.9045	29.5652
Length   80, alignments in bytes  7/ 5:	15.5793	12.1608	12.4409	11.4385	21.4617
Length   84, alignments in bytes  0/ 4:	15.1453	11.6409	11.2302	12.3197	25.0714
