                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    7, alignments in bytes  0/ 7:	10.4171	6.33667	6.38513	5.36035	12.0439
Length    7, alignments in bytes  7/ 0:	13.7285	5.48767	5.49158	5.48462	12.3583
Length    8, alignments in bytes  0/ 0:	10.9518	8.7262	8.38367	6.16602	5.41846
Length    8, alignments in bytes  0/ 0:	10.1536	8.67993	8.5874	7.57471	5.49573
Length    8, alignments in bytes  0/ 0:	10.4159	8.87378	8.58215	6.29944	5.51599
Length    8, alignments in bytes  0/ 0:	13.3221	10.2439	9.66577	8.66687	12.6406
Length    9, alignments in bytes  0/ 0:	14.2338	11.8333	9.65002	8.42468	9.64307
Length    9, alignments in bytes  0/ 0:	15.2747	8.78809	9.00842	6.93176	6.24377
Length    9, alignments in bytes  0/ 1:	10.127	8.6106	8.3844	7.37573	6.98376
Length    9, alignments in bytes  1/ 0:	10.2926	8.62036	8.4187	7.30542	15.2542
Length   10, alignments in bytes  0/ 0:	10.2531	8.77295	8.37256	7.69971	7.38379
Length   10, alignments in bytes  0/ 0:	10.2228	8.99255	8.37439	7.69031	8.03589
Length   10, alignments in bytes  0/ 2:	10.3326	8.58191	8.37402	7.51404	7.82568
Length   10, alignments in bytes  2/ 0:	10.2406	8.58289	8.42493	7.43481	15.4021
Length   11, alignments in bytes  0/ 0:	10.3777	8.64502	8.37451	7.02576	7.94482
Length   11, alignments in bytes  0/ 0:	10.0879	8.85022	8.36536	7.03308	7.9519
Length   11, alignments in bytes  0/ 3:	10.42	8.82678	8.36487	7.76135	8.67798
Length   11, alignments in bytes  3/ 0:	10.0718	9.59106	8.46875	7.41931	17.4126
Length   12, alignments in bytes  0/ 0:	10.2527	8.79773	8.3822	7.69116	8.8988
Length   12, alignments in bytes  0/ 0:	10.386	9.047	8.37427	7.69263	8.89758
Length   12, alignments in bytes  0/ 4:	10.1997	8.24036	8.11194	7.73352	9.16016
Length   12, alignments in bytes  4/ 0:	10.355	8.224	8.22668	7.42822	11.4714
Length   13, alignments in bytes  0/ 0:	10.0698	8.5968	8.36633	7.67542	11.65
Length   13, alignments in bytes  0/ 0:	10.1248	8.73438	8.37573	7.69971	11.6346
Length   13, alignments in bytes  0/ 5:	10.2686	8.23535	8.146	7.745	10.3545
Length   13, alignments in bytes  5/ 0:	10.2809	8.23267	8.23608	7.42517	12.5851
Length   14, alignments in bytes  0/ 0:	10.1953	8.6665	8.36609	7.69385	12.9045
Length   14, alignments in bytes  0/ 0:	10.224	8.68689	8.36877	7.70264	12.9713
Length   14, alignments in bytes  0/ 6:	10.2651	8.23999	8.19824	7.73755	12.0505
Length   14, alignments in bytes  6/ 0:	10.4739	8.28088	8.21082	7.42419	12.9429
Length   15, alignments in bytes  0/ 0:	10.3333	7.39819	7.57544	5.35583	12.0614
Length   15, alignments in bytes  0/ 0:	10.047	7.42224	7.57446	5.37561	12.0575
Length   15, alignments in bytes  0/ 7:	10.142	8.23315	8.14404	5.36279	12.041
Length   15, alignments in bytes  7/ 0:	10.0854	9.9231	8.23145	5.3551	12.6803
Length   16, alignments in bytes  0/ 0:	10.3395	9.13013	8.3717	5.37244	6.81934
Length   16, alignments in bytes  7/ 2:	10.1112	8.573	8.41882	5.72388	13.5404
Length   32, alignments in bytes  0/ 0:	10.4384	6.71228	6.24231	7.09033	9.646
Length   32, alignments in bytes  6/ 4:	10.5785	6.05908	6.69739	11.189	15.8113
Length   64, alignments in bytes  0/ 0:	12.7574	8.10168	7.69177	8.15295	14.9899
Length   64, alignments in bytes  5/ 6:	14.2913	13.4442	14.0444	12.1842	24.7223
Length  128, alignments in bytes  0/ 0:	15.9957	9.875	9.43884	13.7875	25.3665
Length  128, alignments in bytes  4/ 0:	17.7837	10.3627	11.7233	14.8518	32.0031
Length  256, alignments in bytes  0/ 0:	22.2722	15.1494	16.1012	18.4764	50.7393
Length  256, alignments in bytes  3/ 2:	24.1145	15.1328	17.5973	19.4686	57.807
Length  512, alignments in bytes  0/ 0:	29.434	19.4503	20.7526	27.292	100.712
Length  512, alignments in bytes  2/ 4:	32.1626	21.72	23.4363	28.8263	144.4
Length 1024, alignments in bytes  0/ 0:	50.7241	27.6299	27.4146	52.0422	227.405
Length 1024, alignments in bytes  1/ 6:	65.2203	39.9838	34.8173	46.6338	312.735
Length   16, alignments in bytes  1/ 2:	14.7694	9.16638	8.41028	5.65491	17.2864
Length   16, alignments in bytes  2/ 1:	10.1445	8.53857	8.40088	5.7196	16.501
Length   16, alignments in bytes  1/ 1:	10.1823	8.53638	8.40686	5.37463	14.7515
Length   16, alignments in bytes  1/ 1:	10.0706	8.52271	8.427	5.35266	14.6256
Length   32, alignments in bytes  2/ 4:	11.5919	8.00916	8.172	9.99182	21.0461
Length   32, alignments in bytes  4/ 2:	11.6039	6.05298	6.70764	11.3198	32.7922
Length   32, alignments in bytes  2/ 2:	11.7128	6.42395	6.69971	9.54602	20.0847
Length   32, alignments in bytes  2/ 2:	12.4407	7.17529	6.86829	9.82056	16.5048
Length   64, alignments in bytes  3/ 6:	14.9313	9.84399	9.36011	10.8003	27.9451
Length   64, alignments in bytes  6/ 3:	14.5863	11.4119	11.429	12.3832	19.8772
Length   64, alignments in bytes  3/ 3:	13.9897	9.6283	8.92175	9.44385	21.0088
Length   64, alignments in bytes  3/ 3:	13.9534	8.52002	8.93188	9.49121	21.0153
Length  128, alignments in bytes  4/ 0:	17.6741	10.3846	11.8186	14.897	32.5922
Length  128, alignments in bytes  0/ 4:	20.1946	10.9891	10.5414	14.2535	34.4504
Length  128, alignments in bytes  4/ 4:	19.8429	13.5887	12.934	14.3888	32.5853
Length  128, alignments in bytes  4/ 4:	19.8552	13.5665	12.9698	14.3677	32.6222
Length  256, alignments in bytes  5/ 2:	24.0702	15.2361	19.28	20.4633	56.9315
Length  256, alignments in bytes  2/ 5:	25.001	17.1898	20.5466	20.3119	78.9885
Length  256, alignments in bytes  5/ 5:	24.3479	14.4406	17.7538	18.601	56.9996
Length  256, alignments in bytes  5/ 5:	24.1525	14.4493	17.6628	18.5872	56.9703
Length  512, alignments in bytes  6/ 4:	32.0204	24.1108	22.995	27.4762	106.055
Length  512, alignments in bytes  4/ 6:	32.2701	27.7861	26.7843	29.4224	144.428
Length  512, alignments in bytes  6/ 6:	30.8016	19.7627	22.0156	27.547	106.025
Length  512, alignments in bytes  6/ 6:	30.8024	19.7528	22.0364	27.5902	106.012
Length 1024, alignments in bytes  7/ 6:	48.6755	39.2677	35.5681	46.568	225.906
Length 1024, alignments in bytes  6/ 7:	66.1357	39.5153	34.9651	47.0802	326.909
Length 1024, alignments in bytes  7/ 7:	56.6593	27.1289	28.2612	46.5563	225.678
Length 1024, alignments in bytes  7/ 7:	58.8252	27.1329	28.1626	46.5577	227.213
Length   16, alignments in bytes  0/ 4:	21.9392	8.62134	8.37732	5.65405	9.14905
Length   16, alignments in bytes  4/ 0:	10.1471	8.53735	8.41699	5.72729	15.1497
Length   16, alignments in bytes  4/ 4:	10.0686	8.54895	8.41235	5.35791	14.8103
Length   16, alignments in bytes  2/ 2:	10.1057	8.52625	8.41724	5.36597	14.7338
Length   16, alignments in bytes  2/ 6:	10.0547	8.58691	8.41394	5.65417	17.9988
Length   16, alignments in bytes  6/ 2:	10.082	8.54272	8.42896	5.71851	14.9878
Length   16, alignments in bytes  1/ 7:	10.4677	8.54846	8.41858	5.65759	18.5359
Length   16, alignments in bytes  7/ 1:	10.1211	8.53687	8.41333	5.71436	13.4214
Length   16, alignments in bytes  3/ 4:	10.2908	8.60461	8.41785	5.66748	16.368
Length   16, alignments in bytes  4/ 3:	14.7802	9.49329	8.9762	6.60364	14.3643
Length   16, alignments in bytes  5/ 7:	10.0785	8.54395	8.41162	5.66418	14.7458
Length   16, alignments in bytes  7/ 5:	10.054	8.55566	8.41614	5.71826	13.558
Length   20, alignments in bytes  0/ 4:	10.0807	9.01013	8.36682	7.76575	11.2169
Length   20, alignments in bytes  4/ 0:	10.1167	8.56409	8.42566	6.20239	13.7456
Length   20, alignments in bytes  4/ 4:	10.0925	8.54321	8.40601	7.09253	13.0717
Length   20, alignments in bytes  2/ 2:	10.1337	8.53857	8.41919	7.09167	17.6272
Length   20, alignments in bytes  2/ 6:	10.1036	8.56653	8.41138	7.74927	20.4985
Length   20, alignments in bytes  6/ 2:	10.8184	8.75842	8.61072	6.34399	13.9979
Length   20, alignments in bytes  1/ 7:	10.0934	8.55322	8.42908	7.74683	20.3754
Length   20, alignments in bytes  7/ 1:	10.0419	8.54309	8.42004	7.26294	12.9539
Length   20, alignments in bytes  3/ 4:	10.0414	8.54395	8.40417	8.21289	18.0848
Length   20, alignments in bytes  4/ 3:	10.1334	8.53857	8.40442	7.76538	14.7255
Length   20, alignments in bytes  5/ 7:	10.0798	8.54041	8.40942	8.20813	14.6036
Length   20, alignments in bytes  7/ 5:	10.0914	8.526	8.39551	7.46509	12.5717
Length   24, alignments in bytes  0/ 4:	10.1859	9.06934	8.3938	8.20667	10.8077
Length   24, alignments in bytes  4/ 0:	10.1211	8.53943	8.40735	7.46899	16.291
Length   24, alignments in bytes  4/ 4:	10.0792	8.57397	8.41541	7.08704	15.2826
Length   24, alignments in bytes  2/ 2:	10.2483	8.55542	8.41016	7.10583	15.4202
Length   24, alignments in bytes  2/ 6:	10.25	8.57971	8.43188	8.21362	19.356
Length   24, alignments in bytes  6/ 2:	10.0497	8.56116	8.41479	7.46704	16.0742
Length   24, alignments in bytes  1/ 7:	10.053	8.60071	8.41711	8.21729	19.9037
Length   24, alignments in bytes  7/ 1:	10.1956	8.54053	8.41638	7.45264	14.5885
Length   24, alignments in bytes  3/ 4:	10.092	8.54785	8.40649	8.21021	16.9121
Length   24, alignments in bytes  4/ 3:	10.1837	8.53198	8.42053	7.45618	15.262
Length   24, alignments in bytes  5/ 7:	10.0924	8.52893	8.39563	8.21118	16.1207
Length   24, alignments in bytes  7/ 5:	11.7102	9.39355	8.62073	7.6416	15.1848
Length   28, alignments in bytes  0/ 4:	10.5778	8.4292	8.73547	8.65491	12.6298
Length   28, alignments in bytes  4/ 0:	10.0383	8.22888	8.35596	8.18164	15.1672
Length   28, alignments in bytes  4/ 4:	10.0525	8.54004	8.42822	7.71631	14.2365
Length   28, alignments in bytes  2/ 2:	10.267	8.53613	8.42346	7.70349	20.7607
Length   28, alignments in bytes  2/ 6:	10.2446	8.25977	8.31165	8.61316	21.5544
Length   28, alignments in bytes  6/ 2:	10.0884	8.22302	8.29077	8.18335	14.489
Length   28, alignments in bytes  1/ 7:	10.0554	8.26489	8.30347	8.58801	22.2041
Length   28, alignments in bytes  7/ 1:	10.0387	8.22034	8.33838	8.7334	14.0276
Length   28, alignments in bytes  3/ 4:	10.0931	8.5791	8.41577	8.69482	19.302
Length   28, alignments in bytes  4/ 3:	10.5312	8.57056	8.41638	8.05298	15.0059
Length   28, alignments in bytes  5/ 7:	10.1941	8.55688	8.40735	8.69897	16.0192
Length   28, alignments in bytes  7/ 5:	10.173	8.54358	8.41455	8.07068	14.1549
Length   32, alignments in bytes  0/ 4:	11.6047	6.85071	6.89697	8.04785	12.4346
Length   32, alignments in bytes  4/ 0:	11.3776	6.71338	6.25928	9.72827	16.8896
Length   32, alignments in bytes  4/ 4:	11.4746	6.42139	6.69177	9.55701	15.8821
Length   32, alignments in bytes  2/ 2:	11.6318	6.42004	6.69373	9.51611	16.191
Length   32, alignments in bytes  2/ 6:	11.6531	8.00916	8.16455	9.96838	21.2042
Length   32, alignments in bytes  6/ 2:	11.7607	6.04761	6.7041	9.95398	16.798
Length   32, alignments in bytes  1/ 7:	11.4615	7.99158	8.16077	8.89502	21.5642
Length   32, alignments in bytes  7/ 1:	11.708	6.06995	6.25476	8.92163	15.5237
Length   32, alignments in bytes  3/ 4:	11.7189	8.02197	8.15808	10.0176	18.7307
Length   32, alignments in bytes  4/ 3:	11.774	6.06274	7.36829	11.2969	16.0955
Length   32, alignments in bytes  5/ 7:	11.7894	7.98792	8.15515	10.9053	17.1851
Length   32, alignments in bytes  7/ 5:	11.7028	6.05261	6.69299	8.93347	15.6494
Length   36, alignments in bytes  0/ 4:	11.6644	10.9296	9.56641	10.7152	16.3047
Length   36, alignments in bytes  4/ 0:	12.0502	7.66858	7.57263	10.2035	16.1853
Length   36, alignments in bytes  4/ 4:	11.7061	9.3772	10.0443	9.54626	15.0569
Length   36, alignments in bytes  2/ 2:	11.6176	9.39087	10.0369	10.4244	19.4277
Length   36, alignments in bytes  2/ 6:	11.615	11.7706	11.793	10.3851	23.468
Length   36, alignments in bytes  6/ 2:	11.6943	7.66113	7.54895	10.3075	15.259
Length   36, alignments in bytes  1/ 7:	11.6316	10.9246	10.6428	10.0747	23.967
Length   36, alignments in bytes  7/ 1:	11.554	6.41724	6.71497	10.3146	15.004
Length   36, alignments in bytes  3/ 4:	11.5399	11.7732	11.755	10.0105	21.231
Length   36, alignments in bytes  4/ 3:	11.5129	10.776	10.033	10.2686	16.3531
Length   36, alignments in bytes  5/ 7:	11.6586	12.1537	12.5919	10.8961	17.6378
Length   36, alignments in bytes  7/ 5:	11.5016	9.98767	10.0559	11.2054	15.2734
Length   40, alignments in bytes  0/ 4:	11.6283	9.73022	9.61938	10.6362	13.8593
Length   40, alignments in bytes  4/ 0:	11.3778	10.531	10.4241	10.8354	17.4034
Length   40, alignments in bytes  4/ 4:	11.5654	10.4231	10.5795	10.441	16.5977
Length   40, alignments in bytes  2/ 2:	11.6233	10.2959	10.5275	10.4357	18.0901
Length   40, alignments in bytes  2/ 6:	11.6813	12.2734	11.8929	10.3721	23.0259
Length   40, alignments in bytes  6/ 2:	11.6821	10.5681	10.4152	11.1919	17.4594
Length   40, alignments in bytes  1/ 7:	11.6216	12.2666	11.8547	10.3075	23.3635
Length   40, alignments in bytes  7/ 1:	11.6421	10.3481	10.4077	8.91638	16.7205
Length   40, alignments in bytes  3/ 4:	11.6996	11.6498	11.5669	11.1526	20.7343
Length   40, alignments in bytes  4/ 3:	11.6332	10.5248	10.5441	10.6847	19.0515
Length   40, alignments in bytes  5/ 7:	12.0349	12.563	12.1627	11.6796	19.1532
Length   40, alignments in bytes  7/ 5:	11.6426	10.3251	10.3798	8.92102	16.4983
Length   44, alignments in bytes  0/ 4:	11.5189	8.90271	8.79675	10.6788	15.1565
Length   44, alignments in bytes  4/ 0:	11.3757	9.44263	9.41687	8.36511	16.7327
Length   44, alignments in bytes  4/ 4:	11.7119	10.2753	10.567	8.5802	15.6997
Length   44, alignments in bytes  2/ 2:	11.7325	10.283	10.5236	10.4402	23.4252
Length   44, alignments in bytes  2/ 6:	11.5631	11.6721	11.5674	10.6722	25.3527
Length   44, alignments in bytes  6/ 2:	11.6335	9.40564	9.41577	10.0142	16.2067
Length   44, alignments in bytes  1/ 7:	11.658	12.2688	11.9087	10.6903	25.8506
Length   44, alignments in bytes  7/ 1:	11.4581	9.37952	9.38989	8.83337	15.8361
Length   44, alignments in bytes  3/ 4:	11.5905	10.0438	11.5612	10.0227	23.3253
Length   44, alignments in bytes  4/ 3:	11.5818	10.4802	10.5284	8.46472	16.6084
Length   44, alignments in bytes  5/ 7:	11.7195	11.6615	11.5055	9.85132	19.6483
Length   44, alignments in bytes  7/ 5:	11.5941	10.4092	10.5845	9.71021	16.1287
Length   48, alignments in bytes  0/ 4:	11.6676	9.76404	9.68591	8.61804	15.3459
Length   48, alignments in bytes  4/ 0:	11.3788	10.4695	10.5223	9.72253	18.2416
Length   48, alignments in bytes  4/ 4:	11.6427	10.5961	10.7222	9.77332	17.774
Length   48, alignments in bytes  2/ 2:	11.8276	10.5592	10.6921	9.91455	18.8784
Length   48, alignments in bytes  2/ 6:	11.6672	12.3342	11.8716	10.5577	24.8336
Length   48, alignments in bytes  6/ 2:	11.5156	10.5332	10.5048	10.0449	17.8473
Length   48, alignments in bytes  1/ 7:	11.709	12.3363	11.9045	9.38342	25.1069
Length   48, alignments in bytes  7/ 1:	11.4602	11.8696	10.8149	9.95825	18.0007
Length   48, alignments in bytes  3/ 4:	12.131	11.7108	11.5377	9.84399	22.4961
Length   48, alignments in bytes  4/ 3:	11.8746	10.3162	10.6376	10.652	17.5376
Length   48, alignments in bytes  5/ 7:	11.7584	12.3417	11.9004	11.8735	21.3203
Length   48, alignments in bytes  7/ 5:	11.6044	10.4694	10.5107	9.71838	17.0598
Length   52, alignments in bytes  0/ 4:	11.6895	8.98877	8.85022	10.6437	16.5458
Length   52, alignments in bytes  4/ 0:	11.3759	10.303	10.6456	10.3557	17.5005
Length   52, alignments in bytes  4/ 4:	11.4862	10.5349	10.6678	9.77649	16.7787
Length   52, alignments in bytes  2/ 2:	11.6965	10.5054	10.657	11.3037	23.108
Length   52, alignments in bytes  2/ 6:	11.6716	11.71	11.5426	11.6039	27.1394
Length   52, alignments in bytes  6/ 2:	11.7711	10.5573	10.6698	11.2003	16.8881
Length   52, alignments in bytes  1/ 7:	11.6348	12.3422	11.8729	11.2888	27.7443
Length   52, alignments in bytes  7/ 1:	11.6691	10.5123	10.5353	11.2006	16.6165
Length   52, alignments in bytes  3/ 4:	11.7629	11.7111	11.5453	9.83215	25.1299
Length   52, alignments in bytes  4/ 3:	11.5084	10.6517	10.6785	10.649	20.7548
Length   52, alignments in bytes  5/ 7:	11.4707	11.7114	11.5427	11.952	21.3188
Length   52, alignments in bytes  7/ 5:	11.6157	10.2738	10.6543	11.3824	16.7611
Length   56, alignments in bytes  0/ 4:	11.6602	8.97144	8.83496	10.7694	16.9716
Length   56, alignments in bytes  4/ 0:	11.3812	10.2743	10.6758	12.0377	19.2173
Length   56, alignments in bytes  4/ 4:	11.7252	10.5267	10.6555	11.9985	18.9451
Length   56, alignments in bytes  2/ 2:	11.6244	10.6792	10.6567	11.9849	21.8506
Length   56, alignments in bytes  2/ 6:	11.8738	11.9954	12.2043	11.9484	26.9938
Length   56, alignments in bytes  6/ 2:	11.5114	10.2676	10.6783	11.3815	20.1021
Length   56, alignments in bytes  1/ 7:	11.5286	11.7126	11.5111	11.335	27.0629
Length   56, alignments in bytes  7/ 1:	11.5978	10.5024	10.6842	9.71948	18.4738
Length   56, alignments in bytes  3/ 4:	11.6989	11.7129	11.5129	12.0448	24.4962
Length   56, alignments in bytes  4/ 3:	11.6399	10.6195	10.6517	11.3783	18.6465
Length   56, alignments in bytes  5/ 7:	11.6216	10.0416	11.5233	12.0496	23.4329
Length   56, alignments in bytes  7/ 5:	11.6177	10.5966	10.641	9.74084	17.9136
Length   60, alignments in bytes  0/ 4:	11.4473	8.95813	8.87085	12.0439	18.2839
Length   60, alignments in bytes  4/ 0:	12.1041	10.0438	10.4841	9.32129	18.6287
Length   60, alignments in bytes  4/ 4:	12.1316	10.8087	11.8195	8.99695	18.2257
Length   60, alignments in bytes  2/ 2:	11.5811	10.6919	10.6836	11.0941	26.106
Length   60, alignments in bytes  2/ 6:	11.4471	11.7114	11.5708	12.0455	29.0199
Length   60, alignments in bytes  6/ 2:	12.0486	10.0621	10.6201	12.03	17.5549
Length   60, alignments in bytes  1/ 7:	11.5139	11.71	11.5768	12.0486	29.255
Length   60, alignments in bytes  7/ 1:	12.0798	10.0487	10.3802	10.2656	17.3164
Length   60, alignments in bytes  3/ 4:	11.6685	11.7097	11.5798	9.85132	27.0743
Length   60, alignments in bytes  4/ 3:	12.0979	10.8082	11.7622	9.40857	18.3981
Length   60, alignments in bytes  5/ 7:	12.0471	10.717	12.7053	10.6401	23.2942
Length   60, alignments in bytes  7/ 5:	12.2595	10.8149	11.8181	10.3119	19.0732
Length   64, alignments in bytes  0/ 4:	14.5682	9.28247	9.20593	9.36609	18.8612
Length   64, alignments in bytes  4/ 0:	13.2303	10.0282	10.0466	10.1493	20.6218
Length   64, alignments in bytes  4/ 4:	13.9647	12.358	13.1405	10.9077	20.3167
Length   64, alignments in bytes  2/ 2:	13.9775	9.87842	9.88647	11.0205	22.0874
Length   64, alignments in bytes  2/ 6:	14.2894	10.4058	10.5173	11.8263	28.9053
Length   64, alignments in bytes  6/ 2:	14.6451	10.033	10.1738	11.713	19.8674
Length   64, alignments in bytes  1/ 7:	14.2489	9.78955	9.38757	10.2201	29.1921
Length   64, alignments in bytes  7/ 1:	14.5543	10.028	10.1505	10.3066	18.9547
Length   64, alignments in bytes  3/ 4:	14.2717	10.1996	10.1775	10.7308	26.7723
Length   64, alignments in bytes  4/ 3:	14.6443	12.283	12.5276	12.0288	19.8566
Length   64, alignments in bytes  5/ 7:	14.2207	13.5037	14.0583	12.1589	25.3407
Length   64, alignments in bytes  7/ 5:	14.6096	11.4169	11.4041	10.3	18.6541
Length   68, alignments in bytes  0/ 4:	14.2168	11.7365	12.0002	11.5116	20.4989
Length   68, alignments in bytes  4/ 0:	13.3053	12.1825	12.3337	11.7861	20.149
Length   68, alignments in bytes  4/ 4:	14.0251	11.9147	12.6469	10.9119	19.8718
Length   68, alignments in bytes  2/ 2:	13.9595	11.8588	11.8994	12.0479	26.7904
Length   68, alignments in bytes  2/ 6:	14.3303	13.2043	13.4659	11.6045	30.9753
Length   68, alignments in bytes  6/ 2:	14.6287	12.171	12.3104	12.0505	18.923
Length   68, alignments in bytes  1/ 7:	14.2684	12.4446	13.0132	12.3422	32.7444
Length   68, alignments in bytes  7/ 1:	14.7462	11.854	11.8929	12.0435	18.381
Length   68, alignments in bytes  3/ 4:	14.3014	13.1138	13.4236	10.7343	29.1194
Length   68, alignments in bytes  4/ 3:	14.63	11.9397	12.5493	12.0305	19.9882
Length   68, alignments in bytes  5/ 7:	14.3093	13.7061	14.0663	12.1543	25.3118
Length   68, alignments in bytes  7/ 5:	14.6831	11.9332	12.5001	12.3765	18.3369
Length   72, alignments in bytes  0/ 4:	14.255	11.4602	11.6842	11.5782	20.6682
Length   72, alignments in bytes  4/ 0:	13.3115	11.5852	11.808	12.3821	25.4719
Length   72, alignments in bytes  4/ 4:	14.0018	11.7719	11.7773	12.0471	21.9835
Length   72, alignments in bytes  2/ 2:	14.0051	11.8293	11.8256	12.0543	23.4994
Length   72, alignments in bytes  2/ 6:	14.3279	13.0085	13.0902	11.984	30.7607
Length   72, alignments in bytes  6/ 2:	14.585	11.5953	11.881	12.3845	21.0996
Length   72, alignments in bytes  1/ 7:	14.2985	13.0245	13.1179	11.8912	31.262
Length   72, alignments in bytes  7/ 1:	14.6523	11.5729	11.8453	10.306	20.0645
Length   72, alignments in bytes  3/ 4:	14.3101	12.0922	12.9373	12.2078	28.7246
Length   72, alignments in bytes  4/ 3:	14.6583	11.8239	11.859	12.38	21.3724
Length   72, alignments in bytes  5/ 7:	14.3237	12.0527	12.9229	12.0471	27.007
Length   72, alignments in bytes  7/ 5:	14.641	11.5991	11.8167	10.2938	19.905
Length   76, alignments in bytes  0/ 4:	14.1442	12.2605	11.1523	12.1426	23.3392
Length   76, alignments in bytes  4/ 0:	13.3118	12.1508	12.5521	10.1107	21.485
Length   76, alignments in bytes  4/ 4:	13.9117	11.9379	12.9539	9.93323	21.3917
Length   76, alignments in bytes  2/ 2:	13.9847	11.8408	11.6892	12.0458	25.5913
Length   76, alignments in bytes  2/ 6:	14.3043	12.057	12.6276	11.8879	33.1118
Length   76, alignments in bytes  6/ 2:	14.6301	12.1827	12.4707	12.1191	20.006
Length   76, alignments in bytes  1/ 7:	14.2742	12.057	12.5887	11.8265	33.3893
Length   76, alignments in bytes  7/ 1:	14.6348	12.1926	12.6323	10.7107	19.5288
Length   76, alignments in bytes  3/ 4:	14.2786	12.1941	12.9233	10.7297	31.0632
Length   76, alignments in bytes  4/ 3:	14.6058	11.9154	12.8534	10.1873	21.4197
Length   76, alignments in bytes  5/ 7:	14.3337	13.7155	14.0299	11.8649	26.972
Length   76, alignments in bytes  7/ 5:	14.5437	11.9614	12.9823	11.1801	19.5148
Length   80, alignments in bytes  0/ 4:	14.2123	11.3987	11.6281	10.3463	22.5333
Length   80, alignments in bytes  4/ 0:	13.3127	11.9175	12.9949	11.0496	23.6819
Length   80, alignments in bytes  4/ 4:	13.9171	12.031	11.4617	11.266	23.516
Length   80, alignments in bytes  2/ 2:	13.9767	11.8568	11.4523	11.7559	24.9326
Length   80, alignments in bytes  2/ 6:	14.2954	13.0156	13.1046	12.3783	32.8838
Length   80, alignments in bytes  6/ 2:	14.6021	11.9169	12.9607	11.9592	22.8188
Length   80, alignments in bytes  1/ 7:	14.3123	13.0253	13.0813	11.3942	33.0685
Length   80, alignments in bytes  7/ 1:	14.6259	11.955	12.9197	11.1765	21.1196
Length   80, alignments in bytes  3/ 4:	14.293	12.0657	12.9365	11.0654	30.8097
Length   80, alignments in bytes  4/ 3:	14.5959	12.0144	11.7036	12.1942	22.8789
Length   80, alignments in bytes  5/ 7:	14.3346	12.2343	12.9346	12.6075	28.9979
Length   80, alignments in bytes  7/ 5:	14.6172	11.9435	12.9281	11.1594	21.0425
Length   84, alignments in bytes  0/ 4:	14.2643	11.3595	10.8833	12.0414	24.494
