                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   11, alignments in bytes  0/ 3:	10.1357	8.52588	8.17249	7.34229	8.47839
Length   11, alignments in bytes  3/ 0:	10.0187	8.37524	8.23218	7.24158	16.9668
Length   12, alignments in bytes  0/ 0:	9.88477	9.58118	8.18066	7.50269	8.69434
Length   12, alignments in bytes  0/ 0:	9.95764	8.49841	8.18384	7.52026	8.69055
Length   12, alignments in bytes  0/ 4:	10.0913	8.04028	7.97791	7.55371	8.95215
Length   12, alignments in bytes  4/ 0:	9.81909	8.0448	7.99902	7.25562	11.2147
Length   13, alignments in bytes  0/ 0:	9.87231	8.70142	8.17944	7.52222	11.3768
Length   13, alignments in bytes  0/ 0:	10.0736	8.40198	8.17126	7.49963	11.3809
Length   13, alignments in bytes  0/ 5:	10.1334	8.04578	8.02698	7.55396	10.1188
Length   13, alignments in bytes  5/ 0:	9.85193	8.047	8.01672	7.26208	12.2714
Length   14, alignments in bytes  0/ 0:	9.99878	8.43665	8.18115	7.51306	12.6263
Length   14, alignments in bytes  0/ 0:	9.8562	8.41113	8.17993	7.50378	12.6736
Length   14, alignments in bytes  0/ 6:	9.88416	8.04602	8.02917	7.55347	12.1016
Length   14, alignments in bytes  6/ 0:	10.0876	8.05884	7.97742	7.28931	12.6749
Length   15, alignments in bytes  0/ 0:	9.89062	7.25854	7.38257	5.27734	11.8053
Length   15, alignments in bytes  0/ 0:	9.96436	7.20044	7.40881	5.24133	11.8043
Length   15, alignments in bytes  0/ 7:	9.9751	8.18567	8.63757	5.35437	12.0714
Length   15, alignments in bytes  7/ 0:	10.1683	8.24744	8.19104	6.71326	12.9805
Length   16, alignments in bytes  0/ 0:	10.1276	8.67236	8.38171	5.35962	6.82349
Length   16, alignments in bytes  7/ 2:	10.1007	8.55908	10.2736	5.85339	13.9314
Length   32, alignments in bytes  0/ 0:	10.6826	7.17151	6.23828	7.09277	9.677
Length   32, alignments in bytes  6/ 4:	10.6052	6.70044	6.26453	11.184	15.7937
Length   64, alignments in bytes  0/ 0:	12.801	8.09753	7.68042	8.146	15.0073
Length   64, alignments in bytes  5/ 6:	14.7751	13.8209	14.4066	12.5005	25.3801
Length  128, alignments in bytes  0/ 0:	16.947	10.1091	9.51062	14.1353	26.0458
Length  128, alignments in bytes  4/ 0:	18.1011	10.6079	11.9927	15.2115	32.8259
Length  256, alignments in bytes  0/ 0:	24.5454	16.8475	16.1152	18.2483	50.8086
Length  256, alignments in bytes  3/ 2:	24.1116	15.1426	17.5787	19.4966	61.0477
Length  512, alignments in bytes  0/ 0:	28.8762	18.9146	22.3934	28.1577	100.71
Length  512, alignments in bytes  2/ 4:	32.2034	21.6981	23.4956	28.7919	144.235
Length 1024, alignments in bytes  0/ 0:	51.2645	28.126	28.3701	46.6443	230.641
Length 1024, alignments in bytes  1/ 6:	61.9114	39.4836	34.8904	46.6506	300.349
Length   16, alignments in bytes  1/ 2:	13.5649	8.54529	8.42029	5.6665	17.2823
Length   16, alignments in bytes  2/ 1:	10.0441	8.57202	8.41907	5.71375	15.345
Length   16, alignments in bytes  1/ 1:	10.1067	8.56592	8.40869	5.35742	14.6469
Length   16, alignments in bytes  1/ 1:	10.1343	8.54956	8.40686	5.3645	15.3495
Length   32, alignments in bytes  2/ 4:	12.0226	8.21533	8.38074	10.2656	21.5177
Length   32, alignments in bytes  4/ 2:	11.9055	6.86951	6.86816	11.5779	18.0458
Length   32, alignments in bytes  2/ 2:	11.9479	6.57788	6.79028	9.79712	16.5039
Length   32, alignments in bytes  2/ 2:	11.9205	6.57324	6.79236	9.78235	16.4611
Length   64, alignments in bytes  3/ 6:	14.6721	9.87109	9.58191	11.0907	28.5706
Length   64, alignments in bytes  6/ 3:	15.0398	11.7273	11.6981	12.6877	20.3047
Length   64, alignments in bytes  3/ 3:	14.3048	8.72034	8.93018	9.72668	24.014
Length   64, alignments in bytes  3/ 3:	14.3232	8.73706	8.93469	9.72656	22.8324
Length  128, alignments in bytes  4/ 0:	18.2589	10.5992	12.1666	15.198	33.5186
Length  128, alignments in bytes  0/ 4:	20.6775	11.254	10.8036	14.6372	35.3171
Length  128, alignments in bytes  4/ 4:	20.478	14.1964	13.0607	14.7629	34.6512
Length  128, alignments in bytes  4/ 4:	20.5117	13.7303	12.9897	14.7563	33.365
Length  256, alignments in bytes  5/ 2:	24.6393	15.5912	19.6312	20.9537	58.3719
Length  256, alignments in bytes  2/ 5:	25.7354	17.6107	21.0725	20.8118	81.9945
Length  256, alignments in bytes  5/ 5:	24.7681	14.8057	18.1886	19.0455	58.3723
Length  256, alignments in bytes  5/ 5:	24.7115	14.7761	18.1826	49.3409	58.3644
Length  512, alignments in bytes  6/ 4:	32.8866	24.7797	23.5408	28.7819	108.678
Length  512, alignments in bytes  4/ 6:	33.0092	28.4034	27.4896	28.3324	147.045
Length  512, alignments in bytes  6/ 6:	31.2783	20.2382	22.589	28.2765	108.687
Length  512, alignments in bytes  6/ 6:	32.5105	20.2349	22.579	28.1876	108.785
Length 1024, alignments in bytes  7/ 6:	49.5466	40.2222	36.7025	47.676	230.386
Length 1024, alignments in bytes  6/ 7:	66.741	40.4729	35.7007	48.2697	332.771
Length 1024, alignments in bytes  7/ 7:	61.6754	27.757	28.9342	74.0092	231.605
Length 1024, alignments in bytes  7/ 7:	58.9216	27.7411	28.9384	70.6982	231.179
Length   16, alignments in bytes  0/ 4:	14.6434	9.27161	8.5802	5.78784	9.30042
Length   16, alignments in bytes  4/ 0:	10.3636	8.74805	8.62866	5.85742	15.5112
Length   16, alignments in bytes  4/ 4:	10.4773	8.75513	8.60522	5.5033	15.1497
Length   16, alignments in bytes  2/ 2:	10.4097	8.79382	8.61536	5.49622	15.1643
Length   16, alignments in bytes  2/ 6:	10.3571	8.74756	8.62305	5.7854	18.4285
Length   16, alignments in bytes  6/ 2:	10.8303	8.75891	8.63538	5.87146	15.4722
Length   16, alignments in bytes  1/ 7:	10.3695	8.75696	8.61462	5.78674	19.0142
Length   16, alignments in bytes  7/ 1:	10.3523	8.74805	9.62378	5.96277	13.8324
Length   16, alignments in bytes  3/ 4:	10.3275	8.74158	8.61963	5.7915	15.5925
Length   16, alignments in bytes  4/ 3:	10.3649	8.74158	8.60962	5.86157	14.7067
Length   16, alignments in bytes  5/ 7:	10.4065	8.74707	8.6178	5.80542	15.0345
Length   16, alignments in bytes  7/ 5:	10.396	8.74573	8.63196	5.85437	13.8922
Length   20, alignments in bytes  0/ 4:	10.313	8.79919	8.57617	7.94458	11.5189
Length   20, alignments in bytes  4/ 0:	10.5881	8.77002	8.62366	6.35413	14.1049
Length   20, alignments in bytes  4/ 4:	10.5785	8.75964	8.62549	7.24329	15.0801
Length   20, alignments in bytes  2/ 2:	10.3948	8.75684	8.61853	7.26355	20.5879
Length   20, alignments in bytes  2/ 6:	10.8013	8.53052	8.40869	7.76807	20.0527
Length   20, alignments in bytes  6/ 2:	10.275	8.54016	8.42053	6.19006	13.1962
Length   20, alignments in bytes  1/ 7:	10.1577	8.5752	8.4054	7.76428	20.3749
Length   20, alignments in bytes  7/ 1:	10.1331	8.59253	8.4032	7.25696	12.9877
Length   20, alignments in bytes  3/ 4:	10.132	8.57544	8.42432	8.21289	18.0966
Length   20, alignments in bytes  4/ 3:	10.2946	8.53906	8.40198	7.4541	13.637
Length   20, alignments in bytes  5/ 7:	10.1062	8.53796	8.42493	8.21033	14.6199
Length   20, alignments in bytes  7/ 5:	10.1077	9.13818	8.62048	7.64001	12.8741
Length   24, alignments in bytes  0/ 4:	10.3563	8.83862	8.57227	8.42004	11.0782
Length   24, alignments in bytes  4/ 0:	10.3129	8.7428	8.61218	7.63855	16.6614
Length   24, alignments in bytes  4/ 4:	10.3815	8.76196	8.61877	7.2688	15.7581
Length   24, alignments in bytes  2/ 2:	10.3278	8.75867	8.62073	7.25879	15.8811
Length   24, alignments in bytes  2/ 6:	10.5243	8.74646	8.60889	8.41626	19.7921
Length   24, alignments in bytes  6/ 2:	10.434	8.78027	8.61511	7.63513	16.4482
Length   24, alignments in bytes  1/ 7:	10.5161	8.7522	8.61853	8.41333	20.3652
Length   24, alignments in bytes  7/ 1:	10.2863	8.83228	8.60913	7.65027	14.944
Length   24, alignments in bytes  3/ 4:	10.327	8.80969	8.61975	8.41113	17.2915
Length   24, alignments in bytes  4/ 3:	10.3646	8.82971	9.64136	7.62769	15.7698
Length   24, alignments in bytes  5/ 7:	12.4315	8.80994	8.62256	8.41309	16.4666
Length   24, alignments in bytes  7/ 5:	10.3362	8.75195	8.61804	7.64221	15.088
Length   28, alignments in bytes  0/ 4:	10.2875	8.42651	8.46704	8.83765	12.9546
Length   28, alignments in bytes  4/ 0:	10.4174	8.45642	8.56726	8.37256	15.5408
Length   28, alignments in bytes  4/ 4:	10.3344	8.75574	8.62378	7.88684	14.587
Length   28, alignments in bytes  2/ 2:	10.3462	8.75269	8.62793	7.89038	21.2635
Length   28, alignments in bytes  2/ 6:	10.395	8.47217	8.51941	8.84778	22.1001
Length   28, alignments in bytes  6/ 2:	10.4067	8.42126	8.51013	8.36755	14.845
Length   28, alignments in bytes  1/ 7:	10.4319	8.47131	8.50525	8.79114	22.7848
Length   28, alignments in bytes  7/ 1:	10.5439	8.44751	8.56799	8.95447	14.3657
Length   28, alignments in bytes  3/ 4:	10.3475	8.74878	8.62061	8.93286	19.7728
Length   28, alignments in bytes  4/ 3:	10.3248	8.76013	8.63123	8.25024	15.3606
Length   28, alignments in bytes  5/ 7:	10.3369	8.76904	8.6134	8.95569	16.3916
Length   28, alignments in bytes  7/ 5:	10.5481	8.58911	8.41602	8.0448	14.1692
Length   32, alignments in bytes  0/ 4:	11.6464	6.86401	7.39404	8.06628	12.436
Length   32, alignments in bytes  4/ 0:	11.3911	6.69202	7.36487	9.74707	16.8777
Length   32, alignments in bytes  4/ 4:	11.6659	6.41284	7.36108	9.53198	15.8408
Length   32, alignments in bytes  2/ 2:	11.459	6.41516	6.62964	9.56189	16.1809
Length   32, alignments in bytes  2/ 6:	11.7239	7.99451	8.15735	10.0084	21.2008
Length   32, alignments in bytes  6/ 2:	11.6433	6.05396	6.70312	9.99548	16.761
Length   32, alignments in bytes  1/ 7:	11.6736	8.00024	8.17822	8.92029	21.5232
Length   32, alignments in bytes  7/ 1:	11.6504	6.70264	6.25195	8.91711	15.5588
Length   32, alignments in bytes  3/ 4:	11.4966	7.99829	8.17346	10.0123	18.7671
Length   32, alignments in bytes  4/ 3:	11.6765	6.04504	6.69824	11.2937	16.1049
Length   32, alignments in bytes  5/ 7:	11.5515	8.84973	8.15625	10.9142	17.2507
Length   32, alignments in bytes  7/ 5:	11.6167	6.6969	6.2229	8.91565	15.644
Length   36, alignments in bytes  0/ 4:	11.605	8.99597	8.86292	10.2731	13.8575
Length   36, alignments in bytes  4/ 0:	11.3765	7.67029	8.08313	10.4489	16.5808
Length   36, alignments in bytes  4/ 4:	11.9431	9.60352	10.2795	9.76807	18.5238
Length   36, alignments in bytes  2/ 2:	11.9518	9.62231	10.2888	10.6959	21.2743
Length   36, alignments in bytes  2/ 6:	11.8575	12.0548	12.1083	10.6404	24.1707
Length   36, alignments in bytes  6/ 2:	11.7529	7.87	7.71655	10.5798	15.6418
Length   36, alignments in bytes  1/ 7:	11.7513	11.187	10.8945	10.3232	24.5258
Length   36, alignments in bytes  7/ 1:	11.8881	6.55554	6.87549	10.5968	15.371
Length   36, alignments in bytes  3/ 4:	11.8243	12.0507	12.0348	10.2582	21.7745
Length   36, alignments in bytes  4/ 3:	12.0516	10.8428	10.2772	10.5111	16.3965
Length   36, alignments in bytes  5/ 7:	12.0394	13.0059	12.8879	11.1846	18.0929
Length   36, alignments in bytes  7/ 5:	12.0522	10.2354	10.2859	11.4773	15.6366
Length   40, alignments in bytes  0/ 4:	11.9381	9.95593	9.828	10.9199	14.1779
Length   40, alignments in bytes  4/ 0:	11.6528	10.6365	10.6589	11.092	17.8666
Length   40, alignments in bytes  4/ 4:	12.0415	10.5072	10.8049	10.6899	17.0383
Length   40, alignments in bytes  2/ 2:	11.9043	10.6936	10.7902	10.6874	17.8868
Length   40, alignments in bytes  2/ 6:	11.7783	12.561	12.1667	10.6252	23.6075
Length   40, alignments in bytes  6/ 2:	11.8668	10.6163	10.7096	11.4689	17.9176
Length   40, alignments in bytes  1/ 7:	11.9448	12.5679	12.1853	10.5562	23.9397
Length   40, alignments in bytes  7/ 1:	11.7523	10.6418	10.657	9.1582	19.2319
Length   40, alignments in bytes  3/ 4:	11.9604	11.9949	11.8478	11.4248	21.2507
Length   40, alignments in bytes  4/ 3:	11.7668	10.7854	10.8689	10.9431	17.1091
Length   40, alignments in bytes  5/ 7:	11.8484	12.5746	12.1738	11.4241	19.6042
Length   40, alignments in bytes  7/ 5:	11.7639	10.573	10.6763	9.15466	16.8634
Length   44, alignments in bytes  0/ 4:	11.9896	9.13391	9.01831	10.925	15.5093
Length   44, alignments in bytes  4/ 0:	11.6533	9.63623	9.65076	8.61011	17.1608
Length   44, alignments in bytes  4/ 4:	11.8094	10.4752	10.7924	8.74585	16.0482
Length   44, alignments in bytes  2/ 2:	11.9255	10.5129	10.8629	10.6885	21.6309
Length   44, alignments in bytes  2/ 6:	11.9619	10.2867	11.8486	10.927	26.0338
Length   44, alignments in bytes  6/ 2:	11.9711	9.62524	9.62756	10.0916	16.6259
Length   44, alignments in bytes  1/ 7:	11.9602	12.5953	12.1124	10.9404	26.4199
Length   44, alignments in bytes  7/ 1:	11.7952	9.59387	9.61584	8.96729	16.196
Length   44, alignments in bytes  3/ 4:	11.9048	11.9274	11.5452	10.2693	23.7294
Length   44, alignments in bytes  4/ 3:	11.8198	10.6378	10.7902	8.677	17.0121
Length   44, alignments in bytes  5/ 7:	11.8446	11.9366	11.8439	10.165	20.1143
Length   44, alignments in bytes  7/ 5:	11.8875	10.6857	10.8253	9.94507	16.5667
Length   48, alignments in bytes  0/ 4:	11.9272	9.99731	9.93689	8.84619	15.7296
Length   48, alignments in bytes  4/ 0:	11.6565	10.7894	10.7811	9.96765	18.6986
Length   48, alignments in bytes  4/ 4:	12.0409	10.7102	10.9442	10.616	18.1732
Length   48, alignments in bytes  2/ 2:	11.7251	10.894	10.9313	10.1604	19.4762
Length   48, alignments in bytes  2/ 6:	11.8907	12.6399	12.1404	10.829	26.5565
Length   48, alignments in bytes  6/ 2:	11.8593	10.7783	10.8446	10.2854	18.2981
Length   48, alignments in bytes  1/ 7:	12.0238	12.6434	12.1624	9.6322	25.7584
Length   48, alignments in bytes  7/ 1:	12.0527	10.8993	10.7507	9.95471	17.967
Length   48, alignments in bytes  3/ 4:	11.9634	11.9941	11.8481	10.073	23.0981
Length   48, alignments in bytes  4/ 3:	11.8843	10.5604	10.9299	10.9099	17.8911
Length   48, alignments in bytes  5/ 7:	11.9562	12.6323	12.1892	12.1357	21.907
Length   48, alignments in bytes  7/ 5:	12.1196	10.7882	10.7517	9.97034	17.5079
Length   52, alignments in bytes  0/ 4:	11.8959	9.19299	9.06653	10.8507	16.9603
Length   52, alignments in bytes  4/ 0:	11.6523	10.808	10.9639	10.6086	17.9183
Length   52, alignments in bytes  4/ 4:	11.8365	10.9429	10.9492	10.0144	17.1943
Length   52, alignments in bytes  2/ 2:	12.1008	10.8964	10.9139	12.2772	21.8992
Length   52, alignments in bytes  2/ 6:	11.8643	11.998	11.8444	11.877	28.1925
Length   52, alignments in bytes  6/ 2:	11.7253	10.5403	10.9515	11.4631	17.2614
Length   52, alignments in bytes  1/ 7:	11.7677	12.6388	12.1692	11.6084	28.3148
Length   52, alignments in bytes  7/ 1:	11.8214	10.7882	10.8092	11.473	17.0453
Length   52, alignments in bytes  3/ 4:	11.9475	10.288	11.8396	10.0829	25.8396
Length   52, alignments in bytes  4/ 3:	11.8198	10.563	10.9313	10.9135	17.6141
Length   52, alignments in bytes  5/ 7:	11.8337	11.9927	11.3976	12.2128	21.8511
Length   52, alignments in bytes  7/ 5:	11.7833	10.5284	10.9211	11.6575	17.1641
Length   56, alignments in bytes  0/ 4:	11.9135	9.24109	9.05798	11.0424	17.3745
Length   56, alignments in bytes  4/ 0:	12.3181	10.5494	10.9518	12.3375	19.6832
Length   56, alignments in bytes  4/ 4:	11.0813	10.752	10.9395	11.203	19.4189
Length   56, alignments in bytes  2/ 2:	11.0404	10.7456	10.9614	12.293	20.9043
Length   56, alignments in bytes  2/ 6:	10.9302	11.9969	11.8109	12.2659	27.6312
Length   56, alignments in bytes  6/ 2:	11.132	10.5378	10.8918	11.6598	19.217
Length   56, alignments in bytes  1/ 7:	10.9198	10.2876	11.8362	11.5951	27.8059
Length   56, alignments in bytes  7/ 1:	10.9459	10.5359	10.9255	9.96533	18.8768
Length   56, alignments in bytes  3/ 4:	10.9862	10.2869	11.8427	12.3431	25.1561
Length   56, alignments in bytes  4/ 3:	11.009	10.4941	10.9282	11.6616	19.2454
Length   56, alignments in bytes  5/ 7:	10.9714	11.9983	11.6654	12.3485	23.8306
Length   56, alignments in bytes  7/ 5:	10.8225	10.5181	10.9441	9.96021	18.3671
Length   60, alignments in bytes  0/ 4:	10.925	9.5	9.09387	11.9979	18.7404
Length   60, alignments in bytes  4/ 0:	11.2463	10.3077	10.8085	9.52771	19.1115
Length   60, alignments in bytes  4/ 4:	11.5637	11.0696	12.1069	9.22058	18.7644
Length   60, alignments in bytes  2/ 2:	10.9241	10.8473	10.9226	12.1801	23.439
Length   60, alignments in bytes  2/ 6:	10.7056	11.9983	11.8523	12.3347	29.7419
Length   60, alignments in bytes  6/ 2:	11.2716	10.3087	10.7433	12.3038	17.989
Length   60, alignments in bytes  1/ 7:	10.8484	11.9921	11.8513	12.3466	30.0317
Length   60, alignments in bytes  7/ 1:	11.1038	10.3094	10.6472	10.5057	17.725
Length   60, alignments in bytes  3/ 4:	11.1375	11.9979	11.8732	10.0961	28.5681
Length   60, alignments in bytes  4/ 3:	11.2657	11.1075	11.7456	9.65991	18.816
Length   60, alignments in bytes  5/ 7:	11.9144	10.9928	13.0214	10.7277	23.8218
Length   60, alignments in bytes  7/ 5:	11.8966	11.0731	12.108	10.5505	17.6807
Length   64, alignments in bytes  0/ 4:	14.5188	9.29028	8.84131	9.60742	19.3367
Length   64, alignments in bytes  4/ 0:	13.5741	10.2709	10.2736	10.4114	21.1388
Length   64, alignments in bytes  4/ 4:	14.4004	12.6093	13.561	11.1702	20.9457
Length   64, alignments in bytes  2/ 2:	14.2506	10.1055	10.1512	11.3544	22.4443
Length   64, alignments in bytes  2/ 6:	14.6132	10.6498	10.7808	12.0631	29.6793
Length   64, alignments in bytes  6/ 2:	14.9736	10.2592	10.4297	12.0085	20.3446
Length   64, alignments in bytes  1/ 7:	14.6306	10.0195	9.60437	10.4807	30.0096
Length   64, alignments in bytes  7/ 1:	15.187	10.2612	10.4082	10.5515	19.3523
Length   64, alignments in bytes  3/ 4:	14.6333	10.4506	10.4294	10.976	27.421
Length   64, alignments in bytes  4/ 3:	14.9954	12.5782	12.8654	12.321	20.332
Length   64, alignments in bytes  5/ 7:	14.6569	13.8217	14.3977	12.4709	26.0732
Length   64, alignments in bytes  7/ 5:	14.9835	11.6978	11.7126	10.5474	19.0756
Length   68, alignments in bytes  0/ 4:	14.5242	12.0315	12.2554	11.7863	20.9716
Length   68, alignments in bytes  4/ 0:	13.6492	12.4934	12.6278	12.0778	20.6067
Length   68, alignments in bytes  4/ 4:	14.3291	12.2229	12.9281	11.1691	20.4023
Length   68, alignments in bytes  2/ 2:	14.3494	12.1204	12.2263	12.3414	26.2
Length   68, alignments in bytes  2/ 6:	14.6659	13.4403	13.7603	11.8856	31.686
Length   68, alignments in bytes  6/ 2:	14.9432	12.4629	12.5698	12.3422	19.5073
Length   68, alignments in bytes  1/ 7:	14.5847	12.74	12.8528	11.9728	32.2346
Length   68, alignments in bytes  7/ 1:	14.9769	12.1656	12.1837	12.3419	18.823
Length   68, alignments in bytes  3/ 4:	14.6412	13.4382	13.7506	10.9797	29.807
Length   68, alignments in bytes  4/ 3:	14.9524	12.2136	12.8557	12.3279	20.5142
Length   68, alignments in bytes  5/ 7:	14.6815	14.0524	14.3813	12.4697	25.9062
Length   68, alignments in bytes  7/ 5:	14.978	12.1954	12.9419	12.686	18.7941
Length   72, alignments in bytes  0/ 4:	14.5668	11.7345	12.0057	11.8434	21.2048
Length   72, alignments in bytes  4/ 0:	13.6533	11.8818	12.1125	12.6781	22.6763
Length   72, alignments in bytes  4/ 4:	14.2294	11.9624	11.983	12.3402	22.566
Length   72, alignments in bytes  2/ 2:	14.2654	12.0031	12.0048	12.3372	24.0853
Length   72, alignments in bytes  2/ 6:	14.6647	13.3293	13.4165	12.2765	31.5913
Length   72, alignments in bytes  6/ 2:	14.928	11.8718	12.1323	12.6851	21.6748
Length   72, alignments in bytes  1/ 7:	14.6405	13.3346	13.4274	12.2006	31.9308
Length   72, alignments in bytes  7/ 1:	14.9136	11.859	12.1144	10.5457	20.5818
Length   72, alignments in bytes  3/ 4:	14.6803	12.4828	13.265	12.3516	29.4199
Length   72, alignments in bytes  4/ 3:	15.2662	12.2426	12.0159	12.6864	21.9036
Length   72, alignments in bytes  5/ 7:	14.6622	12.3417	13.2482	12.4363	27.75
Length   72, alignments in bytes  7/ 5:	15.0131	11.8751	12.1095	10.5508	20.4124
Length   76, alignments in bytes  0/ 4:	14.6641	11.6305	11.2352	12.1156	23.0677
Length   76, alignments in bytes  4/ 0:	13.6425	12.4691	13.3838	10.3201	22.1305
Length   76, alignments in bytes  4/ 4:	14.3937	12.2152	13.2715	10.153	21.8287
Length   76, alignments in bytes  2/ 2:	14.2444	11.9456	12.0031	12.3477	26.2792
Length   76, alignments in bytes  2/ 6:	14.6417	12.3431	12.9332	12.1661	33.8026
Length   76, alignments in bytes  6/ 2:	14.8937	12.4969	12.7959	12.3679	20.428
Length   76, alignments in bytes  1/ 7:	14.6677	12.3882	12.9407	12.1637	34.2238
Length   76, alignments in bytes  7/ 1:	14.9432	12.4777	12.7594	10.9927	19.9092
Length   76, alignments in bytes  3/ 4:	14.686	12.5149	13.2303	11.0118	31.8676
Length   76, alignments in bytes  4/ 3:	14.9504	12.2186	13.2611	10.406	21.9375
Length   76, alignments in bytes  5/ 7:	14.6566	14.0558	14.3385	11.9557	27.9792
Length   76, alignments in bytes  7/ 5:	15.0994	12.2477	13.2209	11.4279	19.9255
Length   80, alignments in bytes  0/ 4:	14.5623	11.6761	11.9042	10.5923	23.0793
Length   80, alignments in bytes  4/ 0:	13.6733	12.2377	13.308	11.3109	24.2717
Length   80, alignments in bytes  4/ 4:	14.2998	12.3301	11.7454	14.4613	24.1576
Length   80, alignments in bytes  2/ 2:	14.3704	12.2563	11.7407	11.9412	25.4957
Length   80, alignments in bytes  2/ 6:	14.6425	13.3383	13.4091	12.6898	33.6967
Length   80, alignments in bytes  6/ 2:	15.0227	12.2429	13.2417	12.2159	23.0399
Length   80, alignments in bytes  1/ 7:	14.6747	13.332	13.4121	11.7783	33.8987
Length   80, alignments in bytes  7/ 1:	14.9242	12.2357	13.2805	11.4323	21.5604
Length   80, alignments in bytes  3/ 4:	14.6266	12.3485	13.2585	11.3354	31.5793
Length   80, alignments in bytes  4/ 3:	14.9697	12.317	12.0018	12.4869	23.4043
Length   80, alignments in bytes  5/ 7:	14.6727	12.3922	13.2504	12.8993	29.6042
Length   80, alignments in bytes  7/ 5:	14.9723	12.2487	13.2655	11.447	21.5327
Length   84, alignments in bytes  0/ 4:	14.6357	11.6426	11.153	12.3273	25.1605
