                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   11, alignments in bytes  3/ 0:	9.68005	9.10767	8.08887	7.07666	15.3464
Length   12, alignments in bytes  0/ 0:	9.9458	8.32751	7.98645	7.86853	8.69336
Length   12, alignments in bytes  0/ 0:	9.93042	8.54211	8.17334	7.49976	8.69604
Length   12, alignments in bytes  0/ 4:	10.1191	8.04468	7.93933	7.54932	8.94653
Length   12, alignments in bytes  4/ 0:	9.87988	8.0343	8.05347	7.25854	11.224
Length   13, alignments in bytes  0/ 0:	9.93091	8.48779	8.16943	7.51672	11.3699
Length   13, alignments in bytes  0/ 0:	10.1084	8.58093	8.17737	7.49805	11.3834
Length   13, alignments in bytes  0/ 5:	10.1337	8.04102	7.98328	7.55969	10.1387
Length   13, alignments in bytes  5/ 0:	10.0115	8.05518	7.99231	7.24854	12.2444
Length   14, alignments in bytes  0/ 0:	9.94312	8.48071	8.18274	7.50732	12.5784
Length   14, alignments in bytes  0/ 0:	10.2025	8.45947	8.18188	7.50818	12.5879
Length   14, alignments in bytes  0/ 6:	9.80676	8.03564	7.95239	7.5625	11.762
Length   14, alignments in bytes  6/ 0:	10.1703	8.05762	7.9884	7.24854	12.6422
Length   15, alignments in bytes  0/ 0:	9.92407	7.20068	7.39526	5.23352	11.7839
Length   15, alignments in bytes  0/ 0:	9.94165	7.19983	7.39185	5.24768	11.7803
Length   15, alignments in bytes  0/ 7:	9.86243	8.03955	7.95471	5.24414	11.7692
Length   15, alignments in bytes  7/ 0:	9.85059	8.04004	8.04944	5.23621	12.3619
Length   16, alignments in bytes  0/ 0:	9.85059	8.40723	8.18518	5.23718	6.61597
Length   16, alignments in bytes  7/ 2:	10.038	8.35266	8.22961	5.58923	13.3593
Length   32, alignments in bytes  0/ 0:	10.1814	6.54919	6.09277	6.91162	9.4408
Length   32, alignments in bytes  6/ 4:	10.2596	5.93213	6.54797	10.9431	15.4032
Length   64, alignments in bytes  0/ 0:	12.3669	7.90503	7.49548	7.95105	14.6466
Length   64, alignments in bytes  5/ 6:	13.9014	13.194	13.7256	11.9209	24.6466
Length  128, alignments in bytes  0/ 0:	15.9492	9.87073	10.369	13.8057	25.4861
Length  128, alignments in bytes  4/ 0:	17.7729	10.3654	11.6736	14.8325	34.0811
Length  256, alignments in bytes  0/ 0:	22.6276	16.8096	17.8184	18.2411	50.74
Length  256, alignments in bytes  3/ 2:	24.1863	15.1345	17.5952	19.4817	57.7123
Length  512, alignments in bytes  0/ 0:	31.7294	19.434	20.7905	27.3005	100.718
Length  512, alignments in bytes  2/ 4:	34.7987	21.7393	23.4838	28.7944	144.415
Length 1024, alignments in bytes  0/ 0:	52.4122	27.7384	28.5023	46.6223	225.731
Length 1024, alignments in bytes  1/ 6:	65.9149	38.818	34.8362	46.6929	312.169
Length   16, alignments in bytes  1/ 2:	13.0613	8.75586	8.61975	5.80737	17.735
Length   16, alignments in bytes  2/ 1:	10.2878	8.75122	8.62878	5.85742	15.7393
Length   16, alignments in bytes  1/ 1:	10.2869	8.73718	8.62476	5.49011	15.1301
Length   16, alignments in bytes  1/ 1:	10.3583	8.7666	8.62817	5.49573	14.9816
Length   32, alignments in bytes  2/ 4:	11.9092	8.18811	7.5625	10.222	21.5647
Length   32, alignments in bytes  4/ 2:	11.8234	6.86694	6.8645	11.5868	17.02
Length   32, alignments in bytes  2/ 2:	11.7552	6.8562	6.78857	9.77148	16.4314
Length   32, alignments in bytes  2/ 2:	12.0216	6.56702	6.79871	9.75134	16.4366
Length   64, alignments in bytes  3/ 6:	14.6631	9.86584	9.59351	11.0889	28.5854
Length   64, alignments in bytes  6/ 3:	15.0239	12.0081	11.7302	12.6912	20.2634
Length   64, alignments in bytes  3/ 3:	14.5928	8.52258	8.75366	9.60278	21.0164
Length   64, alignments in bytes  3/ 3:	13.9768	8.50525	8.75073	9.48486	21.0209
Length  128, alignments in bytes  4/ 0:	17.8435	10.3706	11.7629	14.8979	34.1566
Length  128, alignments in bytes  0/ 4:	20.203	10.9937	10.5461	46.8412	35.1157
Length  128, alignments in bytes  4/ 4:	20.498	14.1846	13.1134	48.6553	42.0129
Length  128, alignments in bytes  4/ 4:	21.3259	13.6536	13.0247	14.7576	34.2869
Length  256, alignments in bytes  5/ 2:	24.7079	15.592	20.8236	20.9578	58.3845
Length  256, alignments in bytes  2/ 5:	25.548	17.6364	21.0486	20.8228	80.9705
Length  256, alignments in bytes  5/ 5:	24.8325	14.818	18.1708	19.0217	59.0712
Length  256, alignments in bytes  5/ 5:	24.9473	14.8096	18.1755	19.0209	58.3154
Length  512, alignments in bytes  6/ 4:	36.4436	24.1224	23.5964	28.6642	108.639
Length  512, alignments in bytes  4/ 6:	35.594	28.7471	27.5472	28.4084	146.62
Length  512, alignments in bytes  6/ 6:	34.0767	20.6256	22.6482	28.2266	108.704
Length  512, alignments in bytes  6/ 6:	33.9165	22.7106	23.0225	30.3748	108.688
Length 1024, alignments in bytes  7/ 6:	51.1637	40.2577	36.6735	79.511	232.261
Length 1024, alignments in bytes  6/ 7:	65.4048	39.7798	35.8165	48.2904	305.327
Length 1024, alignments in bytes  7/ 7:	58.4224	27.9136	29.2998	77.4548	232.428
Length 1024, alignments in bytes  7/ 7:	59.8092	27.9417	29.3098	75.7716	233.354
Length   16, alignments in bytes  0/ 4:	13.3778	8.82397	8.58398	5.79224	9.3667
Length   16, alignments in bytes  4/ 0:	10.3479	8.7395	8.61169	5.8551	15.5037
Length   16, alignments in bytes  4/ 4:	10.3547	8.7666	8.61731	5.49146	15.1472
Length   16, alignments in bytes  2/ 2:	10.6246	8.5249	8.41443	5.35608	14.7987
Length   16, alignments in bytes  2/ 6:	10.3247	8.53882	8.40564	5.67114	18.001
Length   16, alignments in bytes  6/ 2:	10.1077	8.53174	8.41187	5.71704	15.0779
Length   16, alignments in bytes  1/ 7:	10.0797	8.54749	8.41382	5.6554	18.5654
Length   16, alignments in bytes  7/ 1:	10.0814	8.55054	8.41187	5.72498	13.366
Length   16, alignments in bytes  3/ 4:	10.0944	8.54041	8.40466	5.66772	15.224
Length   16, alignments in bytes  4/ 3:	10.3983	8.53735	8.40833	5.71167	14.3362
Length   16, alignments in bytes  5/ 7:	10.1375	8.53162	8.41138	5.65161	14.7595
Length   16, alignments in bytes  7/ 5:	10.21	8.55371	8.41162	5.72754	13.5657
Length   20, alignments in bytes  0/ 4:	10.1852	8.58984	8.37354	7.78125	11.2328
Length   20, alignments in bytes  4/ 0:	10.0804	8.52075	8.42151	6.20654	13.7585
Length   20, alignments in bytes  4/ 4:	10.2146	8.55396	8.42554	7.09546	13.063
Length   20, alignments in bytes  2/ 2:	10.0815	9.9906	8.98047	7.24951	20.5747
Length   20, alignments in bytes  2/ 6:	10.6676	8.59448	8.40918	7.77026	20.0505
Length   20, alignments in bytes  6/ 2:	10.3066	8.54163	8.4104	6.1925	13.1998
Length   20, alignments in bytes  1/ 7:	10.2207	8.5802	8.40442	7.76416	20.4181
Length   20, alignments in bytes  7/ 1:	10.0947	8.54102	8.41565	7.25342	12.9673
Length   20, alignments in bytes  3/ 4:	10.1057	8.52869	8.41479	8.21362	18.0826
Length   20, alignments in bytes  4/ 3:	10.3126	8.53064	8.41577	7.46753	13.6228
Length   20, alignments in bytes  5/ 7:	10.2899	8.55859	8.41345	8.21045	14.6001
Length   20, alignments in bytes  7/ 5:	10.1067	8.54602	8.41956	7.45215	12.5553
Length   24, alignments in bytes  0/ 4:	10.0792	8.59558	8.36804	8.20935	10.8024
Length   24, alignments in bytes  4/ 0:	10.0414	8.57324	8.41113	7.46545	16.2493
Length   24, alignments in bytes  4/ 4:	10.0934	8.62622	8.42029	7.07593	16.7286
Length   24, alignments in bytes  2/ 2:	10.0958	8.54846	8.41284	7.08606	15.4685
Length   24, alignments in bytes  2/ 6:	10.2812	8.59338	8.40845	8.20959	19.3679
Length   24, alignments in bytes  6/ 2:	10.08	8.54419	8.41016	7.45837	16.0707
Length   24, alignments in bytes  1/ 7:	10.0802	8.55615	8.39966	8.21118	19.9094
Length   24, alignments in bytes  7/ 1:	10.1189	8.5509	8.39404	7.46289	14.5875
Length   24, alignments in bytes  3/ 4:	10.0397	8.52771	8.42456	8.2218	16.881
Length   24, alignments in bytes  4/ 3:	10.0515	8.60986	8.40112	7.45837	15.2744
Length   24, alignments in bytes  5/ 7:	10.0945	8.55127	8.41907	8.21704	16.1653
Length   24, alignments in bytes  7/ 5:	10.1234	8.56287	8.41455	7.45935	14.7538
Length   28, alignments in bytes  0/ 4:	10.0419	8.22729	8.27649	8.63733	12.5883
Length   28, alignments in bytes  4/ 0:	10.0886	8.2478	8.36389	8.18018	15.1624
Length   28, alignments in bytes  4/ 4:	10.2117	8.53735	8.40088	7.7196	14.2787
Length   28, alignments in bytes  2/ 2:	10.106	8.5343	8.41382	7.70251	20.7595
Length   28, alignments in bytes  2/ 6:	10.2256	8.26477	8.3136	8.63098	21.5808
Length   28, alignments in bytes  6/ 2:	11.4911	8.42419	8.49927	8.72876	16.6335
Length   28, alignments in bytes  1/ 7:	10.7063	8.26196	8.30664	8.57397	22.2451
Length   28, alignments in bytes  7/ 1:	10.0388	8.20923	8.35425	8.73804	14.0304
Length   28, alignments in bytes  3/ 4:	10.3022	8.53833	8.4292	8.72009	19.3102
Length   28, alignments in bytes  4/ 3:	10.0792	8.53894	8.42578	8.07129	15.0553
Length   28, alignments in bytes  5/ 7:	12.2437	8.57373	8.39478	8.69751	16.0569
Length   28, alignments in bytes  7/ 5:	10.1703	8.53516	8.41931	8.03967	14.1533
Length   32, alignments in bytes  0/ 4:	11.6348	6.84497	6.91089	8.06055	12.3978
Length   32, alignments in bytes  4/ 0:	11.3843	6.05652	7.37122	9.76135	16.8654
Length   32, alignments in bytes  4/ 4:	11.7343	6.4386	7.36853	9.53259	15.8796
Length   32, alignments in bytes  2/ 2:	11.6843	6.42224	7.36389	9.54822	16.1682
Length   32, alignments in bytes  2/ 6:	11.8214	7.99036	8.16858	10.0007	21.1622
Length   32, alignments in bytes  6/ 2:	12.2977	6.70044	7.32593	10.2098	17.6077
Length   32, alignments in bytes  1/ 7:	11.4746	8.01453	8.16724	8.89465	21.5238
Length   32, alignments in bytes  7/ 1:	12.4169	6.86157	6.41077	9.15747	15.9385
Length   32, alignments in bytes  3/ 4:	11.9459	8.198	8.37	10.2703	19.2052
Length   32, alignments in bytes  4/ 3:	11.934	6.1947	6.86951	11.5859	16.5735
Length   32, alignments in bytes  5/ 7:	12.0359	8.18335	8.36475	11.1627	17.6406
Length   32, alignments in bytes  7/ 5:	11.9486	6.8656	6.86475	9.14014	16.0393
Length   36, alignments in bytes  0/ 4:	11.9207	9.22644	9.09631	10.5604	14.167
Length   36, alignments in bytes  4/ 0:	11.6567	7.86426	7.77441	10.4585	16.5737
Length   36, alignments in bytes  4/ 4:	11.9888	9.61511	10.2926	9.79333	18.6814
Length   36, alignments in bytes  2/ 2:	11.9884	9.79163	10.2904	10.6909	19.8994
Length   36, alignments in bytes  2/ 6:	12.1436	12.0448	12.116	10.6411	24.0918
Length   36, alignments in bytes  6/ 2:	12.2241	7.84155	7.75854	10.5643	15.62
Length   36, alignments in bytes  1/ 7:	11.8154	11.1868	10.8966	10.3447	24.5269
Length   36, alignments in bytes  7/ 1:	12.0129	6.52832	6.88135	10.5671	15.3691
Length   36, alignments in bytes  3/ 4:	11.767	12.059	12.0686	10.2753	21.7288
Length   36, alignments in bytes  4/ 3:	11.8552	10.847	10.2911	10.5178	16.4205
Length   36, alignments in bytes  5/ 7:	12.0676	12.9528	12.8932	11.125	18.2262
Length   36, alignments in bytes  7/ 5:	11.9736	10.2122	10.2861	11.4828	15.6412
Length   40, alignments in bytes  0/ 4:	11.9496	9.97827	9.83582	10.9355	14.1986
Length   40, alignments in bytes  4/ 0:	11.6543	10.6042	10.7126	11.0981	17.8292
Length   40, alignments in bytes  4/ 4:	11.7887	10.5217	10.8204	10.6896	21.2545
Length   40, alignments in bytes  2/ 2:	11.8629	10.5409	10.8699	10.6929	19.2181
Length   40, alignments in bytes  2/ 6:	12.0308	12.5687	12.2001	10.627	23.6448
Length   40, alignments in bytes  6/ 2:	12.0421	10.8563	10.6157	11.4773	17.8969
Length   40, alignments in bytes  1/ 7:	11.6664	12.2778	11.9166	10.2972	23.3489
Length   40, alignments in bytes  7/ 1:	11.6062	10.354	10.3761	8.93494	16.7559
Length   40, alignments in bytes  3/ 4:	11.7085	11.6498	11.5649	11.1536	20.6163
Length   40, alignments in bytes  4/ 3:	11.6548	10.4075	10.4845	10.6835	16.6622
Length   40, alignments in bytes  5/ 7:	11.5188	12.2687	11.8896	11.1639	19.1683
Length   40, alignments in bytes  7/ 5:	11.705	10.3456	10.4436	8.9436	16.5015
Length   44, alignments in bytes  0/ 4:	11.7736	8.86243	8.78442	10.6919	15.0972
Length   44, alignments in bytes  4/ 0:	11.3757	9.41162	9.42114	8.40186	16.7651
Length   44, alignments in bytes  4/ 4:	11.4623	11.428	11.204	8.7998	18.8176
Length   44, alignments in bytes  2/ 2:	12.0964	10.999	10.5149	10.4392	22.0981
Length   44, alignments in bytes  2/ 6:	11.5619	11.6649	11.5161	10.6613	25.6361
Length   44, alignments in bytes  6/ 2:	11.6484	9.42163	9.39929	9.86267	16.1985
Length   44, alignments in bytes  1/ 7:	11.5912	12.2649	11.8203	10.6548	25.8401
Length   44, alignments in bytes  7/ 1:	11.5541	9.36865	9.40027	8.74487	15.8252
Length   44, alignments in bytes  3/ 4:	11.576	10.0436	11.5615	10.0282	23.3912
Length   44, alignments in bytes  4/ 3:	11.8749	10.4248	10.6038	8.46948	16.6039
Length   44, alignments in bytes  5/ 7:	11.5917	11.6539	11.5654	9.87402	19.576
Length   44, alignments in bytes  7/ 5:	11.6174	10.3876	10.545	9.73169	16.1633
Length   48, alignments in bytes  0/ 4:	11.6377	9.7804	9.7085	8.6283	15.3774
Length   48, alignments in bytes  4/ 0:	11.3756	10.4819	10.5411	9.72974	18.276
Length   48, alignments in bytes  4/ 4:	11.6649	10.5361	10.6661	9.77332	17.6879
Length   48, alignments in bytes  2/ 2:	11.6589	10.6597	10.6423	9.92749	18.915
Length   48, alignments in bytes  2/ 6:	11.6204	12.3395	11.8932	10.5177	24.9225
Length   48, alignments in bytes  6/ 2:	11.63	10.4861	10.5488	10.0431	17.8268
Length   48, alignments in bytes  1/ 7:	11.6998	12.3682	11.8719	9.52551	25.2021
Length   48, alignments in bytes  7/ 1:	11.631	10.5016	10.5082	9.71289	17.5831
Length   48, alignments in bytes  3/ 4:	11.5914	11.71	11.5537	9.85803	22.5662
Length   48, alignments in bytes  4/ 3:	11.6317	10.6813	10.6567	10.6517	17.4612
Length   48, alignments in bytes  5/ 7:	11.6527	12.3402	11.8961	11.9216	21.2871
Length   48, alignments in bytes  7/ 5:	11.5804	11.6713	10.7803	9.96033	17.8805
Length   52, alignments in bytes  0/ 4:	11.7562	9.06885	8.88733	10.576	16.5432
Length   52, alignments in bytes  4/ 0:	11.3771	11.0048	10.8999	10.61	22.1914
Length   52, alignments in bytes  4/ 4:	11.9026	10.9104	10.9485	10.0161	17.1862
Length   52, alignments in bytes  2/ 2:	11.9812	10.7629	10.8772	12.005	21.9238
Length   52, alignments in bytes  2/ 6:	12.0763	10.2877	11.834	11.8817	28.2346
Length   52, alignments in bytes  6/ 2:	11.8696	10.5466	10.902	11.4667	17.2637
Length   52, alignments in bytes  1/ 7:	11.8615	12.6415	12.0679	11.5381	28.4037
Length   52, alignments in bytes  7/ 1:	12.0052	10.7076	10.8016	11.4806	17.0311
Length   52, alignments in bytes  3/ 4:	12.0496	11.9966	11.8367	10.0847	25.849
Length   52, alignments in bytes  4/ 3:	12.1266	10.5527	10.9038	10.9125	17.5421
Length   52, alignments in bytes  5/ 7:	11.9154	10.2874	11.807	12.517	21.2866
Length   52, alignments in bytes  7/ 5:	11.6733	10.3116	10.6656	11.3845	16.7621
Length   56, alignments in bytes  0/ 4:	11.5026	9.00842	8.81641	10.781	16.8866
Length   56, alignments in bytes  4/ 0:	11.3872	10.2786	10.6733	12.0404	19.2433
Length   56, alignments in bytes  4/ 4:	11.6107	10.5718	10.629	12.0068	18.9666
Length   56, alignments in bytes  2/ 2:	11.6466	10.5343	10.6454	11.9907	20.4031
Length   56, alignments in bytes  2/ 6:	11.8909	10.0431	11.4542	11.9958	26.953
Length   56, alignments in bytes  6/ 2:	11.6986	10.285	10.6343	11.3761	18.7501
Length   56, alignments in bytes  1/ 7:	11.6088	11.7074	11.5397	11.3359	27.1703
Length   56, alignments in bytes  7/ 1:	11.6976	10.3031	11.3538	10.4132	18.8945
Length   56, alignments in bytes  3/ 4:	12.2875	11.7095	11.5601	12.0479	24.4952
Length   56, alignments in bytes  4/ 3:	11.6677	10.7836	10.9188	11.6538	19.259
Length   56, alignments in bytes  5/ 7:	12.1016	11.9972	11.6531	12.3446	23.8782
Length   56, alignments in bytes  7/ 5:	11.9922	10.5298	10.9398	9.95007	18.3705
Length   60, alignments in bytes  0/ 4:	11.7386	9.29822	9.13196	12.3345	18.7919
Length   60, alignments in bytes  4/ 0:	11.2673	10.3087	10.9008	9.53784	19.0869
Length   60, alignments in bytes  4/ 4:	11.899	11.313	12.1025	9.21021	18.7126
Length   60, alignments in bytes  2/ 2:	10.9922	10.8688	10.9359	11.8992	23.2422
Length   60, alignments in bytes  2/ 6:	10.8448	11.9988	11.853	12.3345	29.7177
Length   60, alignments in bytes  6/ 2:	11.2637	10.3179	10.5525	12.2778	18.0178
Length   60, alignments in bytes  1/ 7:	10.8889	10.2885	11.849	12.3453	30.1669
Length   60, alignments in bytes  7/ 1:	11.2028	10.2869	10.6735	10.5149	17.7664
Length   60, alignments in bytes  3/ 4:	11.0546	12.0889	11.9454	10.071	27.7816
Length   60, alignments in bytes  4/ 3:	11.2798	11.1746	12.0305	9.64746	18.8228
Length   60, alignments in bytes  5/ 7:	11.774	11.0382	13.0242	10.8843	23.8407
Length   60, alignments in bytes  7/ 5:	11.8293	11.1348	12.104	10.5706	17.6901
Length   64, alignments in bytes  0/ 4:	14.4707	9.27698	8.86438	9.60376	19.3175
Length   64, alignments in bytes  4/ 0:	13.8259	10.2856	10.3021	10.3988	21.1425
Length   64, alignments in bytes  4/ 4:	14.3551	12.6003	13.6273	11.1859	21.0061
Length   64, alignments in bytes  2/ 2:	14.3199	11.4238	10.1182	11.2872	22.5098
Length   64, alignments in bytes  2/ 6:	14.6056	10.658	10.7595	12.3597	28.8127
Length   64, alignments in bytes  6/ 2:	14.5936	10.0342	10.1559	11.7352	19.8682
Length   64, alignments in bytes  1/ 7:	14.2841	9.77856	9.35083	10.1643	29.2866
Length   64, alignments in bytes  7/ 1:	14.7838	10.0248	10.1957	10.3102	18.8899
Length   64, alignments in bytes  3/ 4:	14.3047	10.2028	10.1969	10.7275	26.5735
Length   64, alignments in bytes  4/ 3:	14.6661	12.275	12.5704	12.0394	20.5466
Length   64, alignments in bytes  5/ 7:	14.6163	13.8529	14.4117	12.4635	25.7952
Length   64, alignments in bytes  7/ 5:	14.9812	11.6863	11.708	10.5585	19.0505
Length   68, alignments in bytes  0/ 4:	14.6011	12.0228	12.2653	11.7889	20.9833
Length   68, alignments in bytes  4/ 0:	13.8014	12.4889	12.6627	12.0698	20.6067
Length   68, alignments in bytes  4/ 4:	14.323	12.1989	13.0476	11.171	20.3735
Length   68, alignments in bytes  2/ 2:	14.3271	12.2509	12.2607	12.3434	24.6938
Length   68, alignments in bytes  2/ 6:	14.6281	13.6882	13.7729	11.8875	31.8521
Length   68, alignments in bytes  6/ 2:	14.9189	12.4753	12.6412	12.3439	19.4424
Length   68, alignments in bytes  1/ 7:	14.6284	12.7729	12.8583	11.9746	32.3937
Length   68, alignments in bytes  7/ 1:	14.9534	12.1661	12.1892	12.3373	18.8162
Length   68, alignments in bytes  3/ 4:	14.6588	13.4291	13.7524	10.9767	29.7654
Length   68, alignments in bytes  4/ 3:	14.9764	12.5948	12.931	12.3246	20.504
Length   68, alignments in bytes  5/ 7:	14.6667	14.0511	14.3951	12.438	25.9634
Length   68, alignments in bytes  7/ 5:	15.0791	12.181	12.984	12.6892	18.8051
Length   72, alignments in bytes  0/ 4:	14.5494	11.7271	11.9636	11.8441	21.2424
Length   72, alignments in bytes  4/ 0:	13.8531	11.8555	12.1083	12.6801	22.6244
Length   72, alignments in bytes  4/ 4:	14.3151	12.0459	11.8427	12.3439	22.5813
Length   72, alignments in bytes  2/ 2:	14.2858	12.076	12.0625	12.3472	24.2845
Length   72, alignments in bytes  2/ 6:	14.6061	13.3395	13.3932	12.2848	31.5126
Length   72, alignments in bytes  6/ 2:	14.9938	11.8861	12.1173	12.6823	21.6444
Length   72, alignments in bytes  1/ 7:	14.6888	13.3387	13.4103	12.1743	31.9351
Length   72, alignments in bytes  7/ 1:	14.9363	11.8392	12.0961	10.5627	20.4812
Length   72, alignments in bytes  3/ 4:	14.6832	12.4003	13.2489	12.3674	29.4097
Length   72, alignments in bytes  4/ 3:	14.9261	12.0613	12.0476	12.6863	21.8735
Length   72, alignments in bytes  5/ 7:	14.6512	12.3899	13.2147	12.6823	27.7303
Length   72, alignments in bytes  7/ 5:	14.8955	11.8181	12.0863	10.5496	20.3733
Length   76, alignments in bytes  0/ 4:	14.6049	11.6239	11.2523	12.0598	22.9843
Length   76, alignments in bytes  4/ 0:	13.8628	12.4877	13.0385	10.301	22.0959
Length   76, alignments in bytes  4/ 4:	14.2573	12.2196	13.3359	10.2152	22.2935
Length   76, alignments in bytes  2/ 2:	14.3462	12.1144	12.0966	12.3422	26.2146
Length   76, alignments in bytes  2/ 6:	14.6552	12.3588	12.951	12.1384	33.9331
Length   76, alignments in bytes  6/ 2:	14.9922	12.4796	12.8171	12.3875	20.4773
Length   76, alignments in bytes  1/ 7:	14.6554	12.3442	12.9038	12.1399	34.2129
Length   76, alignments in bytes  7/ 1:	14.9213	12.4766	12.8922	10.9865	20.0289
Length   76, alignments in bytes  3/ 4:	14.6903	12.3518	13.2192	10.9792	31.9293
Length   76, alignments in bytes  4/ 3:	15.0081	12.2485	13.2552	10.7406	21.958
Length   76, alignments in bytes  5/ 7:	14.6256	14.0452	14.3137	12.0947	27.8156
Length   76, alignments in bytes  7/ 5:	14.9464	12.2523	13.3768	11.433	20.0065
Length   80, alignments in bytes  0/ 4:	14.5417	11.6652	11.8929	10.6431	23.0398
Length   80, alignments in bytes  4/ 0:	13.97	12.2325	13.2048	11.3333	24.3811
Length   80, alignments in bytes  4/ 4:	14.3754	12.3389	11.7292	11.5189	24.12
Length   80, alignments in bytes  2/ 2:	14.2952	12.3118	11.7313	11.9672	25.4584
Length   80, alignments in bytes  2/ 6:	14.6727	13.3455	13.4067	12.7266	33.7729
Length   80, alignments in bytes  6/ 2:	14.9816	12.2479	13.339	12.2195	22.9515
Length   80, alignments in bytes  1/ 7:	14.686	13.3254	13.4045	11.7885	33.9042
Length   80, alignments in bytes  7/ 1:	14.9955	12.2509	13.2603	11.4409	22.026
Length   80, alignments in bytes  3/ 4:	14.6199	12.5927	13.2419	11.3325	31.6013
Length   80, alignments in bytes  4/ 3:	14.9866	12.3112	11.9762	12.4932	23.3938
Length   80, alignments in bytes  5/ 7:	14.6541	12.5746	13.24	12.8983	29.6924
Length   80, alignments in bytes  7/ 5:	14.9692	12.2478	13.3323	11.4441	21.4882
