                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length 1024/1024, alignment  1/ 6, N    2:	30.561	28.375	27.6437	37.4297	28.9422
Length 1024/ 256, alignment  0/ 0, N    2:	28.9062	23.4162	24.7727	22.1531	29.1784
Length 1024/ 256, alignment  1/ 6, N    2:	28.7881	23.4141	24.0839	22.079	29.5112
Length   16/   1, alignment  1/ 2, N    2:	26.6911	23.2277	23.5752	21.5905	26.6509
Length   16/   1, alignment  2/ 1, N    2:	26.6617	23.2329	23.5746	21.5852	26.551
Length   16/  10, alignment  1/ 1, N    2:	26.8586	23.2838	23.6275	22.0584	25.931
Length   32/   1, alignment  2/ 4, N    2:	26.7943	23.0726	23.6682	21.1367	25.2
Length   32/   1, alignment  4/ 2, N    2:	29.778	22.4702	23.0201	21.0875	29.6174
Length   32/  10, alignment  2/ 2, N    2:	26.2107	22.5325	24.5017	21.136	25.2708
Length   64/   1, alignment  3/ 6, N    2:	26.2734	22.2086	22.4977	20.6055	24.5699
Length   64/   1, alignment  6/ 3, N    2:	30.2834	22.4753	23.0178	21.0885	29.7015
Length   64/  10, alignment  3/ 3, N    2:	25.7026	22.1215	22.551	20.6573	24.5491
Length  128/   1, alignment  4/ 0, N    2:	24.0957	22.3518	22.3491	20.4364	23.9719
Length  128/   1, alignment  0/ 4, N    2:	25.5811	22.0251	22.5491	20.6574	24.7064
Length  128/  10, alignment  4/ 4, N    2:	25.5428	22.0814	22.5472	20.6584	24.589
Length  256/   1, alignment  5/ 2, N    2:	29.6223	21.9479	22.498	20.613	29.5793
Length  256/   1, alignment  2/ 5, N    2:	25.6912	22.0257	22.5469	20.6534	24.6206
Length  256/  10, alignment  5/ 5, N    2:	25.7677	22.0255	22.5457	20.6576	24.5969
Length  512/   1, alignment  6/ 4, N    2:	28.5077	21.3943	21.9984	20.4593	28.9564
Length  512/   1, alignment  4/ 6, N    2:	25.5006	22.0445	22.495	20.61	25.3354
Length  512/  10, alignment  6/ 6, N    2:	25.8076	22.0224	22.5481	20.6576	24.6211
Length 1024/   1, alignment  7/ 6, N    2:	25.692	21.8892	22.4953	20.6105	25.6219
Length 1024/   1, alignment  6/ 7, N    2:	25.7574	22.126	22.5495	20.6552	24.765
Length 1024/  10, alignment  7/ 7, N    2:	25.6282	22.0263	22.5522	20.6603	24.5435
Length    2/   2, alignment  0/ 2, N    8:	25.5959	21.9266	22.5524	20.7586	24.5504
Length    4/   4, alignment  0/ 0, N    8:	25.6617	28.2442	28.8453	20.6434	25.8069
Length    4/   4, alignment  4/ 0, N    8:	25.7769	28.2021	28.8371	20.5896	25.7243
Length    8/   8, alignment  0/ 0, N    8:	24.2329	21.9546	22.5358	20.6072	24.1426
Length    8/   8, alignment  0/ 0, N    8:	24.1973	21.9492	22.5316	20.6743	24.1442
Length   16/  16, alignment  0/ 0, N    8:	24.2115	21.9525	22.5247	21.3994	24.1378
Length   16/  16, alignment  7/ 2, N    8:	24.2221	21.9556	22.5261	21.2485	24.1313
Length   16/   4, alignment  0/ 0, N    8:	24.6812	21.9569	22.5157	20.9115	24.6247
Length   16/   4, alignment  7/ 2, N    8:	29.0138	21.8976	22.4656	20.5966	28.9408
Length   32/  32, alignment  0/ 0, N    8:	24.3335	23.0724	23.3141	21.0981	24.331
Length   32/  32, alignment  6/ 4, N    8:	24.7923	23.1019	23.3249	21.4277	24.8093
Length   32/   8, alignment  0/ 0, N    8:	24.1211	21.994	22.5293	20.6538	24.1716
Length   32/   8, alignment  6/ 4, N    8:	24.7052	21.938	22.5236	20.6052	24.6209
Length   64/  64, alignment  0/ 0, N    8:	24.4243	22.3539	23.0603	21.2141	24.3258
Length   64/  64, alignment  5/ 6, N    8:	24.4238	22.7933	23.2367	21.3411	24.4391
Length   64/  16, alignment  0/ 0, N    8:	24.1562	21.9968	22.5204	21.4056	24.1096
Length   64/  16, alignment  5/ 6, N    8:	24.2209	21.9937	22.5872	21.2471	24.1447
Length  128/ 128, alignment  0/ 0, N    8:	24.3811	22.5861	23.5295	21.5698	24.9818
Length  128/ 128, alignment  4/ 0, N    8:	24.903	22.3493	22.991	21.0857	24.4473
Length  128/  32, alignment  0/ 0, N    8:	24.3584	22.8771	23.3643	21.0855	24.3289
Length  128/  32, alignment  4/ 0, N    8:	24.9041	23.084	23.1801	21.3941	24.8039
Length  256/ 256, alignment  0/ 0, N    8:	27.5557	22.3521	22.9907	21.3601	28.2669
Length  256/ 256, alignment  3/ 2, N    8:	28.2346	22.9576	23.6483	21.5667	28.2109
Length  256/  64, alignment  0/ 0, N    8:	24.8913	22.8737	23.6887	21.6857	24.9921
Length  256/  64, alignment  3/ 2, N    8:	24.8762	23.1796	23.7769	21.6614	24.8916
Length  512/ 512, alignment  0/ 0, N    8:	28.7195	23.222	23.6667	24.0871	28.3711
Length  512/ 512, alignment  2/ 4, N    8:	28.3387	22.8718	23.694	24.1225	28.2788
Length  512/ 128, alignment  0/ 0, N    8:	25.0402	22.8705	23.5252	21.6409	25.0769
Length  512/ 128, alignment  2/ 4, N    8:	25.0064	22.869	23.5232	22.1499	25.562
Length 1024/1024, alignment  0/ 0, N    8:	28.8279	26.3273	28.9101	36.4727	28.6473
Length 1024/1024, alignment  1/ 6, N    8:	28.9497	26.9771	30.266	37.341	28.978
Length 1024/ 256, alignment  0/ 0, N    8:	28.8934	23.4169	24.7634	22.0793	28.8752
Length 1024/ 256, alignment  1/ 6, N    8:	29.0283	23.4274	24.1492	22.0755	28.9963
Length   16/   1, alignment  1/ 2, N    8:	26.0907	22.9422	23.5423	21.5835	26.099
Length   16/   1, alignment  2/ 1, N    8:	26.2614	22.9362	23.5412	21.5856	26.0756
Length   16/  10, alignment  1/ 1, N    8:	25.8779	22.9949	23.6178	21.5814	25.8876
Length   32/   1, alignment  2/ 4, N    8:	25.8784	22.923	23.5358	21.5867	25.8178
Length   32/   1, alignment  4/ 2, N    8:	30.395	22.7249	22.9803	21.0778	29.6139
Length   32/  10, alignment  2/ 2, N    8:	24.7083	22.5044	23.0449	21.1915	24.6858
Length   64/   1, alignment  3/ 6, N    8:	25.2936	22.3255	22.4674	20.6063	24.6125
Length   64/   1, alignment  6/ 3, N    8:	29	21.8859	22.4624	20.5993	28.9309
Length   64/  10, alignment  3/ 3, N    8:	24.1628	21.9901	22.6436	20.6486	24.1335
Length  128/   1, alignment  4/ 0, N    8:	29.0116	21.8843	22.4608	20.6014	28.9337
Length  128/   1, alignment  0/ 4, N    8:	24.7025	21.94	22.5223	20.6031	24.6243
Length  128/  10, alignment  4/ 4, N    8:	24.2104	21.9893	22.5977	20.6493	24.1024
Length  256/   1, alignment  5/ 2, N    8:	29.0033	21.8846	22.4621	20.5962	28.9263
Length  256/   1, alignment  2/ 5, N    8:	24.6787	21.8836	22.4626	20.6046	24.6195
Length  256/  10, alignment  5/ 5, N    8:	24.6816	22.0215	22.5207	20.5961	24.621
Length  512/   1, alignment  6/ 4, N    8:	28.6292	21.396	21.9631	20.1411	28.9169
Length  512/   1, alignment  4/ 6, N    8:	24.7272	21.9646	22.4636	20.6029	24.6537
Length  512/  10, alignment  6/ 6, N    8:	24.2428	22.0218	22.4815	20.6037	24.0782
Length 1024/   1, alignment  7/ 6, N    8:	24.8969	21.8853	22.4674	20.6037	24.6163
Length 1024/   1, alignment  6/ 7, N    8:	24.0793	21.3975	21.9672	20.604	24.6233
Length 1024/  10, alignment  7/ 7, N    8:	24.117	22.414	22.5234	20.6482	24.1393
Length    2/   2, alignment  0/ 2, N   32:	25.6092	21.9461	22.5581	20.6483	24.6831
Length    4/   4, alignment  0/ 0, N   32:	25.8248	28.2364	28.8467	20.6331	25.6097
Length    4/   4, alignment  4/ 0, N   32:	25.8192	27.5715	28.1732	20.132	25.1562
Length    8/   8, alignment  0/ 0, N   32:	23.7056	21.4905	22.3661	20.6001	24.1453
Length    8/   8, alignment  0/ 0, N   32:	24.2397	21.9818	22.6418	20.6027	24.1195
Length   16/  16, alignment  0/ 0, N   32:	24.2351	21.8878	22.6234	22.0405	24.1019
Length   16/  16, alignment  7/ 2, N   32:	24.6458	21.8739	22.6158	21.8132	24.5864
Length   16/   4, alignment  0/ 0, N   32:	24.5605	21.8815	22.6205	21.2125	24.5743
Length   16/   4, alignment  7/ 2, N   32:	29.0385	21.8828	22.6091	21.2797	28.9461
Length   32/  32, alignment  0/ 0, N   32:	24.3322	23.26	23.8081	22.4534	24.3311
Length   32/  32, alignment  6/ 4, N   32:	29.0974	25.7106	26.3159	27.7935	29.0124
Length   32/   8, alignment  0/ 0, N   32:	25.2339	21.8331	22.4072	27.6007	25.2366
Length   32/   8, alignment  6/ 4, N   32:	25.2991	21.8278	22.405	27.6002	25.2131
Length   64/  64, alignment  0/ 0, N   32:	24.4263	22.3551	23.057	21.8377	24.3235
Length   64/  64, alignment  5/ 6, N   32:	24.428	22.6207	23.2285	21.7924	24.3722
Length   64/  16, alignment  0/ 0, N   32:	25.3024	21.885	22.4757	28.4337	25.2302
Length   64/  16, alignment  5/ 6, N   32:	25.2985	21.899	22.7493	28.863	25.796
Length  128/ 128, alignment  0/ 0, N   32:	25.0199	22.7469	23.2926	21.7686	24.472
Length  128/ 128, alignment  4/ 0, N   32:	24.4402	22.6311	23.5764	22.3151	25.0457
Length  128/  32, alignment  0/ 0, N   32:	24.8331	23.8743	24.3611	23.0641	24.8347
Length  128/  32, alignment  4/ 0, N   32:	26.3214	23.1976	23.735	29.5763	26.5057
Length  256/ 256, alignment  0/ 0, N   32:	29.0658	22.9836	23.0921	21.7459	28.534
Length  256/ 256, alignment  3/ 2, N   32:	29.0105	23.105	23.6163	22.253	29.1144
Length  256/  64, alignment  0/ 0, N   32:	25.0094	22.8723	23.5233	22.3338	24.8687
Length  256/  64, alignment  3/ 2, N   32:	24.9982	23.1365	23.7749	22.4089	24.9039
Length  512/ 512, alignment  0/ 0, N   32:	29.4964	23.042	23.5326	25.4475	29.7648
Length  512/ 512, alignment  2/ 4, N   32:	29.4618	22.8727	23.6696	25.4592	29.6546
Length  512/ 128, alignment  0/ 0, N   32:	24.981	22.9369	23.8802	22.257	25.0356
Length  512/ 128, alignment  2/ 4, N   32:	24.9944	23.1555	23.7715	22.2809	25.1993
Length 1024/1024, alignment  0/ 0, N   32:	30.249	25.6399	29.1985	38.2216	29.4377
Length 1024/1024, alignment  1/ 6, N   32:	29.4387	26.133	29.4418	38.2147	29.4423
Length 1024/ 256, alignment  0/ 0, N   32:	29.522	23.6917	24.9455	22.7746	29.2571
Length 1024/ 256, alignment  1/ 6, N   32:	29.3312	23.6578	24.3721	22.7741	29.5089
Length   16/   1, alignment  1/ 2, N   32:	26.275	22.933	23.6626	22.2215	26.1737
Length   16/   1, alignment  2/ 1, N   32:	26.0858	22.9238	23.6822	22.1956	26.2903
Length   16/  10, alignment  1/ 1, N   32:	25.7813	22.993	23.691	22.2141	25.7711
Length   32/   1, alignment  2/ 4, N   32:	26.4245	22.8712	23.474	28.9016	25.8166
Length   32/   1, alignment  4/ 2, N   32:	30.3084	22.3924	22.9783	23.6512	30.3859
Length   32/  10, alignment  2/ 2, N   32:	25.8037	22.3403	22.9249	28.0182	25.2134
Length   64/   1, alignment  3/ 6, N   32:	25.2221	21.8279	22.4034	27.6036	25.2155
Length   64/   1, alignment  6/ 3, N   32:	29.6887	21.8275	22.4034	23.2289	29.6065
Length   64/  10, alignment  3/ 3, N   32:	25.2327	21.8274	22.4051	27.6001	25.2289
Length  128/   1, alignment  4/ 0, N   32:	29.6732	21.8821	22.457	23.1154	29.6233
Length  128/   1, alignment  0/ 4, N   32:	25.2921	21.8322	22.4731	27.5998	25.2238
Length  128/  10, alignment  4/ 4, N   32:	25.2999	21.6931	21.9045	26.9889	24.6497
Length  256/   1, alignment  5/ 2, N   32:	29.039	21.3981	22.1963	23.1163	29.6226
Length  256/   1, alignment  2/ 5, N   32:	25.2978	21.9385	22.4062	27.6012	25.2169
Length  256/  10, alignment  5/ 5, N   32:	25.2098	21.8294	22.4062	27.6035	25.2302
Length  512/   1, alignment  6/ 4, N   32:	29.6761	21.8299	22.4033	23.1165	29.6808
Length  512/   1, alignment  4/ 6, N   32:	25.2882	21.8295	22.4063	27.5995	25.2145
Length  512/  10, alignment  6/ 6, N   32:	25.3074	21.8283	22.4048	27.5947	25.2104
Length 1024/   1, alignment  7/ 6, N   32:	26.1373	21.8309	22.4045	23.116	26.1279
Length 1024/   1, alignment  6/ 7, N   32:	25.3131	21.8286	22.4069	27.6041	25.2238
Length 1024/  10, alignment  7/ 7, N   32:	25.3167	21.8279	22.4027	27.5999	25.2292
Length    2/   2, alignment  0/ 2, N  128:	24.2831	21.9023	22.5336	20.707	24.3061
Length    4/   4, alignment  0/ 0, N  128:	24.4502	28.2235	28.9028	20.6397	24.3759
Length    4/   4, alignment  4/ 0, N  128:	24.7403	28.1952	28.8691	20.5952	24.6915
Length    8/   8, alignment  0/ 0, N  128:	24.0638	21.9731	22.5824	20.5921	24.0152
Length    8/   8, alignment  0/ 0, N  128:	24.0945	21.869	22.5574	20.5624	23.9678
Length   16/  16, alignment  0/ 0, N  128:	23.9888	21.9033	22.5921	21.3237	23.9938
Length   16/  16, alignment  7/ 2, N  128:	24.6036	21.8774	22.6124	21.193	24.5986
Length   16/   4, alignment  0/ 0, N  128:	24.597	21.8945	22.5495	20.5522	24.6187
Length   16/   4, alignment  7/ 2, N  128:	28.9511	21.8697	22.5829	20.9214	28.9792
Length   32/  32, alignment  0/ 0, N  128:	24.8538	23.9006	24.4111	36.2218	24.8332
Length   32/  32, alignment  6/ 4, N  128:	29.1337	25.7082	26.2466	35.3398	29.1627
Length   32/   8, alignment  0/ 0, N  128:	25.3006	22.4557	23.0431	30.3339	25.2908
Length   32/   8, alignment  6/ 4, N  128:	25.3068	22.5718	23.451	30.9735	25.3192
Length   64/  64, alignment  0/ 0, N  128:	24.8378	38.0739	39.7055	36.8458	24.8494
Length   64/  64, alignment  5/ 6, N  128:	28.0634	39.1307	40.4047	37.0703	27.9873
Length   64/  16, alignment  0/ 0, N  128:	27.2064	38.4985	39.692	33.322	27.2087
Length   64/  16, alignment  5/ 6, N  128:	27.3205	43.7272	44.6723	37.999	27.2173
Length  128/ 128, alignment  0/ 0, N  128:	25.691	25.8401	26.969	27.3061	25.7151
Length  128/ 128, alignment  4/ 0, N  128:	27.0107	41.7564	45.0905	42.6528	27.6292
Length  128/  32, alignment  0/ 0, N  128:	27.8859	36.1151	37.5072	36.545	27.8681
Length  128/  32, alignment  4/ 0, N  128:	29.1791	38.8796	40.5976	42.1562	29.1993
Length  256/ 256, alignment  0/ 0, N  128:	30.4529	26.3678	27.0434	27.8904	30.4002
Length  256/ 256, alignment  3/ 2, N  128:	31.9048	30.8975	31.7744	32.846	31.985
Length  256/  64, alignment  0/ 0, N  128:	26.7775	36.2292	37.5536	36.089	26.8592
Length  256/  64, alignment  3/ 2, N  128:	28.7159	42.3789	43.8613	44.41	28.8833
Length  512/ 512, alignment  0/ 0, N  128:	30.5025	27.7081	28.0956	33.3096	30.4262
Length  512/ 512, alignment  2/ 4, N  128:	32.5799	31.4539	32.3211	39.172	32.7461
Length  512/ 128, alignment  0/ 0, N  128:	27.0092	26.9772	28.0808	28.4488	26.9392
Length  512/ 128, alignment  2/ 4, N  128:	29.8164	36.6564	38.0175	42.6464	29.5598
Length 1024/1024, alignment  0/ 0, N  128:	32.8045	32.9411	33.6053	49.472	31.4659
Length 1024/1024, alignment  1/ 6, N  128:	34.0829	36.4306	33.9878	51.3109	34.6679
Length 1024/ 256, alignment  0/ 0, N  128:	31.8309	27.711	28.5481	29.1724	32.1147
Length 1024/ 256, alignment  1/ 6, N  128:	33.7929	32.3411	33.25	33.4651	33.4044
Length   16/   1, alignment  1/ 2, N  128:	27.3003	23.4962	24.1859	22.1082	27.3303
Length   16/   1, alignment  2/ 1, N  128:	26.8556	22.9323	23.7272	21.5263	26.6574
Length   16/  10, alignment  1/ 1, N  128:	25.8602	23.0251	23.6367	21.5637	25.7696
Length   32/   1, alignment  2/ 4, N  128:	26.6228	23.6649	24.5288	33.4819	25.8875
Length   32/   1, alignment  4/ 2, N  128:	30.3549	23.0873	23.6667	31.4742	30.3453
Length   32/  10, alignment  2/ 2, N  128:	25.9746	23.1402	24.0207	33.0306	25.8805
Length   64/   1, alignment  3/ 6, N  128:	27.955	37.3093	39.3965	33.0304	27.2376
Length   64/   1, alignment  6/ 3, N  128:	31.5588	34.0085	35.274	31.8309	31.4921
Length   64/  10, alignment  3/ 3, N  128:	27.352	36.6647	39.399	33.1543	27.2185
Length  128/   1, alignment  4/ 0, N  128:	30.4145	32.4297	33.8677	33.3589	30.303
Length  128/   1, alignment  0/ 4, N  128:	27.4793	34.1926	36.1327	31.527	28.2991
Length  128/  10, alignment  4/ 4, N  128:	28.0232	37.9396	39.9904	37.0997	27.8842
Length  256/   1, alignment  5/ 2, N  128:	31.1054	33.6773	34.3282	35.5086	31.0209
Length  256/   1, alignment  2/ 5, N  128:	28.023	36.2254	38.2104	35.7188	27.9597
Length  256/  10, alignment  5/ 5, N  128:	27.9039	35.3002	37.2558	36.3083	27.9522
Length  512/   1, alignment  6/ 4, N  128:	31.1165	34.3066	35.0328	35.5339	31.0472
Length  512/   1, alignment  4/ 6, N  128:	28.0023	36.3264	37.8782	35.73	27.9732
Length  512/  10, alignment  6/ 6, N  128:	28.015	35.3819	37.3018	36.3332	27.916
Length 1024/   1, alignment  7/ 6, N  128:	28.0193	33.7168	34.3407	34.8713	27.9481
Length 1024/   1, alignment  6/ 7, N  128:	27.9855	35.3263	37.1441	36.393	27.9211
Length 1024/  10, alignment  7/ 7, N  128:	28.0064	35.397	37.2298	37.9703	27.9141
Length    2/   2, alignment  0/ 2, N  512:	24.9612	22.416	23.0574	21.1297	24.8917
Length    4/   4, alignment  0/ 0, N  512:	24.9281	28.8797	29.531	21.1232	24.9921
Length    4/   4, alignment  4/ 0, N  512:	25.3498	28.8485	29.5079	21.0723	25.2868
Length    8/   8, alignment  0/ 0, N  512:	24.6239	22.4265	23.1005	21.1757	24.2331
Length    8/   8, alignment  0/ 0, N  512:	23.9934	21.9178	22.5786	20.5925	24.017
Length   16/  16, alignment  0/ 0, N  512:	24.0765	22.0837	23.128	21.8129	24.551
Length   16/  16, alignment  7/ 2, N  512:	25.2918	22.4045	23.1122	21.8024	24.6141
Length   16/   4, alignment  0/ 0, N  512:	24.6893	21.8963	22.878	21.1266	25.1879
Length   16/   4, alignment  7/ 2, N  512:	29.7268	22.3778	23.1133	21.4035	29.7513
Length   32/  32, alignment  0/ 0, N  512:	25.0046	23.8305	24.536	36.8423	25.4464
Length   32/  32, alignment  6/ 4, N  512:	29.7868	25.7169	26.2634	35.3537	29.0911
Length   32/   8, alignment  0/ 0, N  512:	25.2909	22.4543	23.0587	30.2647	25.2821
Length   32/   8, alignment  6/ 4, N  512:	25.4325	22.5838	23.5297	30.9694	25.2924
Length   64/  64, alignment  0/ 0, N  512:	25.0207	38.0877	39.6806	37.1432	25.4571
Length   64/  64, alignment  5/ 6, N  512:	28.8428	40.0448	40.4126	36.9597	28.0931
Length   64/  16, alignment  0/ 0, N  512:	27.219	38.517	39.7672	33.3385	27.2483
Length   64/  16, alignment  5/ 6, N  512:	27.3248	42.9026	43.6227	37.5295	27.2056
Length  128/ 128, alignment  0/ 0, N  512:	27.2378	39.9294	41.2098	40.5812	27.0524
Length  128/ 128, alignment  4/ 0, N  512:	27.2763	47.5246	48.781	42.8472	27.0614
Length  128/  32, alignment  0/ 0, N  512:	28.1702	39.2668	40.6533	42.3372	28.0073
Length  128/  32, alignment  4/ 0, N  512:	29.3618	44.7831	46.4444	45.4997	29.2323
Length  256/ 256, alignment  0/ 0, N  512:	35.8913	44.4998	43.4318	43.9829	35.6325
Length  256/ 256, alignment  3/ 2, N  512:	39.2941	44.9379	45.8157	43.8993	38.8622
Length  256/  64, alignment  0/ 0, N  512:	31.8279	45.701	46.1251	47.0762	32.1763
Length  256/  64, alignment  3/ 2, N  512:	36.2605	49.9697	50.6927	51.7916	36.6365
Length  512/ 512, alignment  0/ 0, N  512:	42.507	33.5059	34.6756	49.0002	43.0694
Length  512/ 512, alignment  2/ 4, N  512:	50.4863	48.322	50.8589	54.1643	51.4849
Length  512/ 128, alignment  0/ 0, N  512:	40.9485	45.5499	47.0761	52.4768	40.1223
Length  512/ 128, alignment  2/ 4, N  512:	49.414	58.0437	59.5536	67.425	49.6568
Length 1024/1024, alignment  0/ 0, N  512:	45.6943	40.7803	43.6537	61.4709	50.235
Length 1024/1024, alignment  1/ 6, N  512:	52.1644	46.9145	47.7179	64.505	53.4502
Length 1024/ 256, alignment  0/ 0, N  512:	49.6581	45.09	46.4752	51.1597	49.6499
Length 1024/ 256, alignment  1/ 6, N  512:	60.4625	54.9295	56.3796	61.5896	59.402
Length   16/   1, alignment  1/ 2, N  512:	27.297	23.5892	24.228	22.1386	27.3105
Length   16/   1, alignment  2/ 1, N  512:	27.3718	23.4935	24.2767	22.0444	27.3102
Length   16/  10, alignment  1/ 1, N  512:	26.5272	23.5511	23.6095	21.5371	25.7826
Length   32/   1, alignment  2/ 4, N  512:	26.6671	23.7068	24.6552	33.8236	26.4497
Length   32/   1, alignment  4/ 2, N  512:	31.0366	23.7162	23.8951	31.4694	30.2658
Length   32/  10, alignment  2/ 2, N  512:	25.964	23.1515	24.0831	33.1057	25.8719
Length   64/   1, alignment  3/ 6, N  512:	27.9524	37.2963	39.3997	32.773	27.1987
Length   64/   1, alignment  6/ 3, N  512:	31.5328	33.9778	35.2673	31.8736	31.4652
Length   64/  10, alignment  3/ 3, N  512:	27.3294	36.4453	38.4963	32.4926	27.224
Length  128/   1, alignment  4/ 0, N  512:	30.4597	38.3835	39.6128	38.2194	30.3423
Length  128/   1, alignment  0/ 4, N  512:	27.3864	38.7557	40.3237	39.0734	27.4149
Length  128/  10, alignment  4/ 4, N  512:	27.601	44.1319	45.3194	39.2432	27.2906
Length  256/   1, alignment  5/ 2, N  512:	37.9133	39.4342	39.5769	42.8854	37.6911
Length  256/   1, alignment  2/ 5, N  512:	35.976	44.0746	44.3112	45.8865	35.213
Length  256/  10, alignment  5/ 5, N  512:	35.5667	49.4853	49.0381	44.0801	35.6071
Length  512/   1, alignment  6/ 4, N  512:	47.4906	49.3995	50.7296	53.2206	47.2942
Length  512/   1, alignment  4/ 6, N  512:	47.7267	52.6307	55.3568	54.742	49.0392
Length  512/  10, alignment  6/ 6, N  512:	48.3258	53.3118	55.6558	53.975	48.261
Length 1024/   1, alignment  7/ 6, N  512:	45.4491	44.3864	46.7834	49.7662	45.9758
Length 1024/   1, alignment  6/ 7, N  512:	49.7557	53.7046	55.7897	55.1189	49.5514
Length 1024/  10, alignment  7/ 7, N  512:	49.7768	53.6639	55.5034	55.3459	48.6752
Length    2/   2, alignment  0/ 2, N 2048:	25.5256	22.9527	23.6022	21.6344	25.5302
Length    4/   4, alignment  0/ 0, N 2048:	25.5244	29.5685	30.3224	21.615	25.4618
Length    4/   4, alignment  4/ 0, N 2048:	25.8491	29.5359	30.2188	21.5764	25.7798
Length    8/   8, alignment  0/ 0, N 2048:	25.1288	22.9548	23.7065	21.0742	24.5317
Length    8/   8, alignment  0/ 0, N 2048:	24.577	22.5004	23.1135	21.0735	24.565
Length   16/  16, alignment  0/ 0, N 2048:	24.5619	22.4051	23.1531	21.8111	24.142
Length   16/  16, alignment  7/ 2, N 2048:	24.6074	21.8855	22.5421	21.2018	24.6256
Length   16/   4, alignment  0/ 0, N 2048:	24.5985	22.4031	23.0949	21.0579	25.1873
Length   16/   4, alignment  7/ 2, N 2048:	29.2524	21.8606	22.5587	20.9216	28.9791
Length   32/  32, alignment  0/ 0, N 2048:	24.921	23.821	24.4163	36.1989	24.9408
Length   32/  32, alignment  6/ 4, N 2048:	29.1133	25.7137	26.2505	36.2651	29.7933
Length   32/   8, alignment  0/ 0, N 2048:	25.9363	22.4902	23.061	30.2535	25.8484
Length   32/   8, alignment  6/ 4, N 2048:	25.8923	23.1296	24.2587	30.9628	25.2985
Length   64/  64, alignment  0/ 0, N 2048:	24.8495	38.8896	40.5827	37.4524	24.863
Length   64/  64, alignment  5/ 6, N 2048:	28.0017	39.1363	40.4082	37.9516	28.7433
Length   64/  16, alignment  0/ 0, N 2048:	27.8552	38.7437	39.6987	33.3557	27.2192
Length   64/  16, alignment  5/ 6, N 2048:	27.2298	42.8462	43.7224	37.6013	27.2334
Length  128/ 128, alignment  0/ 0, N 2048:	26.9989	39.9425	41.2847	40.5127	27.0294
Length  128/ 128, alignment  4/ 0, N 2048:	27.0476	47.4992	48.9054	42.8742	27.0678
Length  128/  32, alignment  0/ 0, N 2048:	28.015	39.1563	41.2225	43.2653	28.5601
