                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length 1024/1024, alignment  0/ 0, N    2:	29.6936	26.6337	26.9142	36.8419	28.2815
Length 1024/1024, alignment  1/ 6, N    2:	29.3102	26.9798	27.8974	37.4346	28.9055
Length 1024/ 256, alignment  0/ 0, N    2:	28.8665	23.4161	24.086	22.0807	28.9454
Length 1024/ 256, alignment  1/ 6, N    2:	30.0226	23.4157	24.0845	22.0777	28.8569
Length   16/   1, alignment  1/ 2, N    2:	25.1092	23.4178	24.0426	21.4451	24.8465
Length   16/   1, alignment  2/ 1, N    2:	25.1605	23.4143	23.7499	21.4811	25.3768
Length   16/  10, alignment  1/ 1, N    2:	25.2751	23.4142	23.8611	21.4862	25.0958
Length   32/   1, alignment  2/ 4, N    2:	25.3	22.7491	23.4136	21.478	25.3539
Length   32/   1, alignment  4/ 2, N    2:	25.3211	22.8709	22.8694	21.0724	24.2516
Length   32/  10, alignment  2/ 2, N    2:	24.5426	22.2224	22.8701	20.9445	24.6232
Length   64/   1, alignment  3/ 6, N    2:	24.6447	22.4333	22.3516	20.4937	23.9528
Length   64/   1, alignment  6/ 3, N    2:	24.1226	21.7126	22.3523	20.614	24.0563
Length   64/  10, alignment  3/ 3, N    2:	23.9341	21.7123	22.35	20.4521	24.1252
Length  128/   1, alignment  4/ 0, N    2:	24.0454	21.7922	22.3498	20.4362	23.9431
Length  128/   1, alignment  0/ 4, N    2:	23.8943	22.0304	22.3509	20.6434	23.7068
Length  128/  10, alignment  4/ 4, N    2:	23.6234	21.2303	21.8537	20.0501	23.5701
Length  256/   1, alignment  5/ 2, N    2:	24.155	22.4045	21.8539	19.9804	23.5425
Length  256/   1, alignment  2/ 5, N    2:	23.3831	21.3344	21.8538	20.0342	23.5259
Length  256/  10, alignment  5/ 5, N    2:	24.194	22.0311	22.3498	20.4558	24.0517
Length  512/   1, alignment  6/ 4, N    2:	24.1732	22.3504	22.352	20.4341	24.0211
Length  512/   1, alignment  4/ 6, N    2:	23.9508	21.713	22.3507	20.6061	24.1317
Length  512/  10, alignment  6/ 6, N    2:	23.6483	21.2291	21.8547	20.0529	23.1997
Length 1024/   1, alignment  7/ 6, N    2:	23.4804	21.5412	22.0946	20.4475	24.1953
Length 1024/   1, alignment  6/ 7, N    2:	23.9035	21.7113	22.3501	20.4958	23.8009
Length 1024/  10, alignment  7/ 7, N    2:	23.7644	21.713	22.3497	20.5043	24.093
Length    2/   2, alignment  0/ 2, N    8:	24.0116	22.0332	22.6738	20.5839	24.1658
Length    4/   4, alignment  0/ 0, N    8:	23.7838	21.7159	22.6711	20.5453	23.8929
Length    4/   4, alignment  4/ 0, N    8:	23.7495	21.8954	22.35	20.5957	23.8823
Length    8/   8, alignment  0/ 0, N    8:	23.1876	21.3992	21.8562	20.3045	23.6984
Length    8/   8, alignment  0/ 0, N    8:	23.702	21.8843	22.3524	20.5814	23.8261
Length   16/  16, alignment  0/ 0, N    8:	23.7182	21.8853	22.3529	21.14	24.1213
Length   16/  16, alignment  7/ 2, N    8:	23.752	21.8852	22.3494	21.3013	24.0482
Length   16/   4, alignment  0/ 0, N    8:	23.7655	21.884	22.352	20.474	23.8944
Length   16/   4, alignment  7/ 2, N    8:	23.8411	21.7127	22.3526	20.4336	23.8203
Length   32/  32, alignment  0/ 0, N    8:	23.7464	22.2832	22.6895	20.6369	24.3578
Length   32/  32, alignment  6/ 4, N    8:	24.4582	22.7069	23.6275	21.1547	24.4856
Length   32/   8, alignment  0/ 0, N    8:	23.7338	21.714	22.3543	20.4511	23.8418
Length   32/   8, alignment  6/ 4, N    8:	23.762	21.7123	22.3516	20.4666	23.7715
Length   64/  64, alignment  0/ 0, N    8:	24.485	22.3545	22.9918	21.1731	24.5234
Length   64/  64, alignment  5/ 6, N    8:	24.3254	22.3496	22.9907	21.1765	24.4805
Length   64/  16, alignment  0/ 0, N    8:	23.7682	21.7119	22.3497	21.1371	24.0353
Length   64/  16, alignment  5/ 6, N    8:	23.7154	21.7114	22.3514	21.274	24.0855
Length  128/ 128, alignment  0/ 0, N    8:	24.3965	21.8578	22.4814	20.6126	24.2425
Length  128/ 128, alignment  4/ 0, N    8:	24.2971	22.3532	22.9879	21.0811	24.4039
Length  128/  32, alignment  0/ 0, N    8:	24.3585	22.7637	23.0956	21.0735	24.4264
Length  128/  32, alignment  4/ 0, N    8:	24.4442	22.7053	22.9914	21.0965	24.4604
Length  256/ 256, alignment  0/ 0, N    8:	27.5811	22.356	23.0702	21.0777	27.4191
Length  256/ 256, alignment  3/ 2, N    8:	27.6072	22.3509	22.9914	21.075	27.898
Length  256/  64, alignment  0/ 0, N    8:	24.3418	22.3543	22.9907	21.4915	24.9404
Length  256/  64, alignment  3/ 2, N    8:	24.832	22.8705	23.5237	21.8731	24.9926
Length  512/ 512, alignment  0/ 0, N    8:	28.2026	22.8743	23.7179	24.2098	28.4711
Length  512/ 512, alignment  2/ 4, N    8:	28.3155	22.8731	23.7359	24.1515	28.3414
Length  512/ 128, alignment  0/ 0, N    8:	24.9563	22.8709	23.526	21.5772	24.9874
Length  512/ 128, alignment  2/ 4, N    8:	25.0147	22.8708	23.657	21.5803	24.9146
Length 1024/1024, alignment  0/ 0, N    8:	28.2083	25.8363	28.9676	36.4702	28.2008
Length 1024/1024, alignment  1/ 6, N    8:	28.1822	26.7516	29.1153	37.3404	29.0473
Length 1024/ 256, alignment  0/ 0, N    8:	28.9997	23.4167	24.0873	22.0807	28.7217
Length 1024/ 256, alignment  1/ 6, N    8:	28.7182	23.417	24.1495	22.2908	29.3377
Length   16/   1, alignment  1/ 2, N    8:	24.9192	22.9283	23.8022	21.4536	24.9207
Length   16/   1, alignment  2/ 1, N    8:	24.8466	22.9255	23.6297	21.4708	24.8872
Length   16/  10, alignment  1/ 1, N    8:	24.7917	22.9255	23.4149	21.434	25.0116
Length   32/   1, alignment  2/ 4, N    8:	24.3449	22.2162	22.9672	20.9707	24.431
Length   32/   1, alignment  4/ 2, N    8:	24.4594	22.2156	22.8712	20.9093	24.4027
Length   32/  10, alignment  2/ 2, N    8:	24.3193	22.2157	22.871	20.9269	24.3666
Length   64/   1, alignment  3/ 6, N    8:	23.7661	21.7126	22.4243	20.4967	23.7445
Length   64/   1, alignment  6/ 3, N    8:	23.7973	21.7125	22.35	20.4352	24.0282
Length   64/  10, alignment  3/ 3, N    8:	23.7294	21.7129	22.3507	20.4619	23.8237
Length  128/   1, alignment  4/ 0, N    8:	23.7181	21.7132	22.4246	20.4358	23.8237
Length  128/   1, alignment  0/ 4, N    8:	23.7833	21.7131	22.3504	20.4587	23.741
Length  128/  10, alignment  4/ 4, N    8:	23.6732	21.712	22.349	20.4745	23.7055
Length  256/   1, alignment  5/ 2, N    8:	23.8859	21.2297	21.9364	19.9794	23.2785
Length  256/   1, alignment  2/ 5, N    8:	23.2355	21.23	21.8544	20.3931	23.7578
Length  256/  10, alignment  5/ 5, N    8:	23.7205	21.7122	22.3521	20.4514	23.7597
Length  512/   1, alignment  6/ 4, N    8:	23.75	21.7127	22.3524	20.5056	23.7704
Length  512/   1, alignment  4/ 6, N    8:	23.7216	21.713	22.3525	20.4935	23.8038
Length  512/  10, alignment  6/ 6, N    8:	23.6772	21.5753	21.8544	19.9986	23.4987
Length 1024/   1, alignment  7/ 6, N    8:	23.1938	21.2297	21.8553	20.0715	23.5687
Length 1024/   1, alignment  6/ 7, N    8:	23.7441	21.712	22.3508	20.4981	23.7993
Length 1024/  10, alignment  7/ 7, N    8:	23.7449	21.7119	22.3505	20.4397	24.1577
Length    2/   2, alignment  0/ 2, N   32:	24.0432	22.0317	22.5675	20.9612	23.9948
Length    4/   4, alignment  0/ 0, N   32:	23.7747	21.7146	22.5917	20.5157	23.6907
Length    4/   4, alignment  4/ 0, N   32:	23.7196	21.8035	22.4769	20.5804	23.9068
Length    8/   8, alignment  0/ 0, N   32:	23.8232	21.7557	22.5349	20.5461	23.7209
Length    8/   8, alignment  0/ 0, N   32:	23.6902	21.7567	22.5337	20.44	23.8239
Length   16/  16, alignment  0/ 0, N   32:	23.7822	21.7122	22.3515	22.0627	24.2238
Length   16/  16, alignment  7/ 2, N   32:	23.803	21.8271	22.351	22.1375	24.1009
Length   16/   4, alignment  0/ 0, N   32:	23.873	21.7126	22.4022	21.1758	23.8832
Length   16/   4, alignment  7/ 2, N   32:	23.7078	21.712	22.3491	21.1698	24.194
Length   32/  32, alignment  0/ 0, N   32:	24.2703	22.9956	23.6302	22.6353	24.2695
Length   32/  32, alignment  6/ 4, N   32:	28.8239	25.7084	26.1815	25.229	28.8761
Length   32/   8, alignment  0/ 0, N   32:	23.8677	21.7151	22.3523	21.2741	24.0642
Length   32/   8, alignment  6/ 4, N   32:	23.8414	21.7132	22.4713	21.2482	24.138
Length   64/  64, alignment  0/ 0, N   32:	24.3819	22.3615	22.995	21.8343	24.4897
Length   64/  64, alignment  5/ 6, N   32:	24.4395	22.3523	22.9888	21.8296	24.3034
Length   64/  16, alignment  0/ 0, N   32:	23.9992	21.7131	22.4214	22.0625	24.08
Length   64/  16, alignment  5/ 6, N   32:	23.8324	21.7131	22.3512	22.0059	24.1394
Length  128/ 128, alignment  0/ 0, N   32:	24.4773	22.6174	23.3091	21.752	24.9869
Length  128/ 128, alignment  4/ 0, N   32:	24.4122	22.6811	23.3765	21.7721	24.835
Length  128/  32, alignment  0/ 0, N   32:	24.2783	22.9945	24.1764	23.0527	24.8345
Length  128/  32, alignment  4/ 0, N   32:	24.9316	23.5309	24.1781	23.1119	24.9363
Length  256/ 256, alignment  0/ 0, N   32:	29.0468	23.0247	23.5802	22.2645	28.6557
Length  256/ 256, alignment  3/ 2, N   32:	29.0009	22.9006	23.6954	22.261	28.8005
Length  256/  64, alignment  0/ 0, N   32:	24.9232	22.8714	23.5251	22.3379	24.8688
Length  256/  64, alignment  3/ 2, N   32:	25.0892	22.8708	23.5249	22.3135	25.0177
Length  512/ 512, alignment  0/ 0, N   32:	29.4584	22.8755	23.5496	25.4572	29.5528
Length  512/ 512, alignment  2/ 4, N   32:	29.3943	22.9666	23.5888	25.4386	29.6708
Length  512/ 128, alignment  0/ 0, N   32:	25.04	22.9375	24.0529	22.3188	25.5816
Length  512/ 128, alignment  2/ 4, N   32:	24.9878	23.2193	24.0757	22.2583	25.563
Length 1024/1024, alignment  0/ 0, N   32:	29.6877	24.9898	28.6827	37.3203	28.7567
Length 1024/1024, alignment  1/ 6, N   32:	30.0225	25.5264	29.3223	39.0566	30.4832
Length 1024/ 256, alignment  0/ 0, N   32:	29.6373	23.918	24.7865	23.3394	30.6396
Length 1024/ 256, alignment  1/ 6, N   32:	30.3424	23.6807	24.4021	22.7741	29.5257
Length   16/   1, alignment  1/ 2, N   32:	24.9152	22.8311	23.4225	22.1643	24.9588
Length   16/   1, alignment  2/ 1, N   32:	24.9718	22.91	23.4147	22.265	25.0445
Length   16/  10, alignment  1/ 1, N   32:	24.9562	22.8387	23.4203	22.1842	25.3376
Length   32/   1, alignment  2/ 4, N   32:	24.9742	22.2159	22.8714	21.7622	24.8273
Length   32/   1, alignment  4/ 2, N   32:	24.4394	22.2176	23.0294	21.627	24.7705
Length   32/  10, alignment  2/ 2, N   32:	24.42	22.217	22.8705	21.7352	24.7154
Length   64/   1, alignment  3/ 6, N   32:	24.3492	21.7122	22.3514	21.2654	24.5535
Length   64/   1, alignment  6/ 3, N   32:	24.6519	22.2169	22.9601	21.4912	24.162
Length   64/  10, alignment  3/ 3, N   32:	23.82	21.7115	22.3511	21.2632	24.2445
Length  128/   1, alignment  4/ 0, N   32:	23.848	21.7135	22.3498	21.1401	24.2343
Length  128/   1, alignment  0/ 4, N   32:	23.8311	21.7124	22.4593	21.2311	24.1599
Length  128/  10, alignment  4/ 4, N   32:	23.8745	21.7137	22.8008	21.7462	24.7307
Length  256/   1, alignment  5/ 2, N   32:	24.2955	22.218	22.8704	21.6407	24.8354
Length  256/   1, alignment  2/ 5, N   32:	24.379	21.7118	22.4196	21.2277	24.0169
Length  256/  10, alignment  5/ 5, N   32:	23.7648	21.7125	22.3507	21.254	24.2445
Length  512/   1, alignment  6/ 4, N   32:	23.814	21.7124	22.3507	21.1549	24.2533
Length  512/   1, alignment  4/ 6, N   32:	23.8643	21.7124	22.4188	21.2732	24.0756
Length  512/  10, alignment  6/ 6, N   32:	23.887	21.7117	22.3495	21.2551	24.039
Length 1024/   1, alignment  7/ 6, N   32:	23.8917	21.713	22.3523	21.2743	24.1182
Length 1024/   1, alignment  6/ 7, N   32:	23.7671	21.713	22.4156	21.2469	23.9966
Length 1024/  10, alignment  7/ 7, N   32:	23.7614	21.7119	22.3524	21.2662	24.2497
Length    2/   2, alignment  0/ 2, N  128:	23.6281	21.7158	22.6695	20.5345	23.6445
Length    4/   4, alignment  0/ 0, N  128:	23.7713	21.8532	22.7053	20.5073	23.7814
Length    4/   4, alignment  4/ 0, N  128:	23.8028	21.8021	22.6233	20.5079	23.7941
Length    8/   8, alignment  0/ 0, N  128:	24.0169	21.7119	22.3515	20.57	24.2031
Length    8/   8, alignment  0/ 0, N  128:	23.9956	21.7123	22.419	20.5579	23.7726
Length   16/  16, alignment  0/ 0, N  128:	23.8602	21.8194	22.7153	21.8235	24.713
Length   16/  16, alignment  7/ 2, N  128:	24.3997	22.3599	22.7395	21.4916	24.1208
Length   16/   4, alignment  0/ 0, N  128:	23.7886	21.8545	22.5025	20.6031	23.8505
Length   16/   4, alignment  7/ 2, N  128:	23.8084	21.7924	22.6943	20.9272	24.3781
Length   32/  32, alignment  0/ 0, N  128:	24.9826	24.5503	24.6681	23.401	24.4237
Length   32/  32, alignment  6/ 4, N  128:	28.8967	25.542	26.2548	25.886	28.8986
Length   32/   8, alignment  0/ 0, N  128:	23.7769	22.481	23.2041	21.8961	24.3351
Length   32/   8, alignment  6/ 4, N  128:	24.3611	22.88	23.6545	23.0718	24.7816
Length   64/  64, alignment  0/ 0, N  128:	25.2927	24.9093	25.5027	25.317	25.3375
Length   64/  64, alignment  5/ 6, N  128:	28.539	28.9455	29.7589	28.4301	28.4524
Length   64/  16, alignment  0/ 0, N  128:	27.7021	28.3583	27.4406	25.0104	28.0491
Length   64/  16, alignment  5/ 6, N  128:	27.0486	27.657	28.3169	26.735	27.4893
Length  128/ 128, alignment  0/ 0, N  128:	25.8578	26.31	27.433	27.7611	27.1848
Length  128/ 128, alignment  4/ 0, N  128:	26.6009	30.2373	30.9176	32.1425	27.2329
Length  128/  32, alignment  0/ 0, N  128:	27.4561	26.1615	27.0305	26.9877	28.162
Length  128/  32, alignment  4/ 0, N  128:	27.8121	30.2424	31.06	32.1311	28.3181
Length  256/ 256, alignment  0/ 0, N  128:	30.4224	26.4928	27.3272	27.9227	30.6985
Length  256/ 256, alignment  3/ 2, N  128:	32.8819	31.5365	32.5935	33.7297	33.1432
Length  256/  64, alignment  0/ 0, N  128:	26.9137	26.874	27.6404	28.1613	27.5443
Length  256/  64, alignment  3/ 2, N  128:	29.2925	31.777	32.4881	33.287	29.9889
Length  512/ 512, alignment  0/ 0, N  128:	31.4918	28.3551	28.0847	34.5452	31.0862
Length  512/ 512, alignment  2/ 4, N  128:	32.5057	32.3843	32.5415	39.1995	32.6833
Length  512/ 128, alignment  0/ 0, N  128:	26.8849	29.1626	28.1937	28.4096	27.532
Length  512/ 128, alignment  2/ 4, N  128:	28.9169	31.512	32.3396	33.2525	30.0883
Length 1024/1024, alignment  0/ 0, N  128:	31.4836	32.9299	33.5458	48.5269	31.482
Length 1024/1024, alignment  1/ 6, N  128:	34.5695	37.1808	34.9178	51.2514	34.8276
Length 1024/ 256, alignment  0/ 0, N  128:	31.6885	27.8611	28.6505	29.2579	31.7973
Length 1024/ 256, alignment  1/ 6, N  128:	33.606	32.21	33.0323	34.1235	33.8677
Length   16/   1, alignment  1/ 2, N  128:	25.8842	22.8954	23.4195	21.6819	24.9538
Length   16/   1, alignment  2/ 1, N  128:	24.981	22.944	23.5982	21.6064	24.9852
Length   16/  10, alignment  1/ 1, N  128:	24.9747	22.8974	23.498	21.5968	25.3449
Length   32/   1, alignment  2/ 4, N  128:	24.8616	23.5168	24.2919	23.7778	24.6818
Length   32/   1, alignment  4/ 2, N  128:	24.4221	22.8696	23.5246	23.0078	24.8047
Length   32/  10, alignment  2/ 2, N  128:	24.6139	22.9709	23.7258	23.0579	24.7705
Length   64/   1, alignment  3/ 6, N  128:	27.6171	26.4986	27.3185	25.2918	27.5804
Length   64/   1, alignment  6/ 3, N  128:	26.9047	26.4927	27.146	25.185	27.5727
Length   64/  10, alignment  3/ 3, N  128:	27.102	25.9253	26.9471	25.7897	28.2486
Length  128/   1, alignment  4/ 0, N  128:	28.7873	29.341	29.7739	29.403	27.5415
Length  128/   1, alignment  0/ 4, N  128:	27.5121	27.9866	28.9038	28.1971	28.4846
Length  128/  10, alignment  4/ 4, N  128:	28.9399	29.4875	30.5518	31.4011	28.8661
Length  256/   1, alignment  5/ 2, N  128:	28.2201	29.4904	30.0616	31.6604	28.22
Length  256/   1, alignment  2/ 5, N  128:	28.6111	30.2569	31.5286	31.3488	28.2235
Length  256/  10, alignment  5/ 5, N  128:	28.8561	29.7196	30.2514	31.9161	28.9091
Length  512/   1, alignment  6/ 4, N  128:	28.7955	30.1288	30.712	31.7302	28.279
Length  512/   1, alignment  4/ 6, N  128:	28.5949	30.441	30.2349	31.4405	28.3782
Length  512/  10, alignment  6/ 6, N  128:	28.8867	29.6392	30.0626	31.8554	29.0462
Length 1024/   1, alignment  7/ 6, N  128:	28.7798	26.503	26.7909	28.5808	28.2933
Length 1024/   1, alignment  6/ 7, N  128:	28.7816	29.832	30.0804	31.5312	28.4324
Length 1024/  10, alignment  7/ 7, N  128:	28.6492	29.8325	30.1409	31.8282	28.8839
Length    2/   2, alignment  0/ 2, N  512:	24.1952	22.2199	23.0924	20.9769	24.2242
Length    4/   4, alignment  0/ 0, N  512:	24.4153	22.2759	23.0595	21.0297	24.3384
Length    4/   4, alignment  4/ 0, N  512:	24.3009	22.2988	23.1372	21.062	24.3209
Length    8/   8, alignment  0/ 0, N  512:	24.6354	22.22	22.8701	21.0364	24.2993
Length    8/   8, alignment  0/ 0, N  512:	24.2158	21.7924	22.3515	20.4631	23.8013
Length   16/  16, alignment  0/ 0, N  512:	24.0209	21.8203	22.5045	21.3618	24.1017
Length   16/  16, alignment  7/ 2, N  512:	23.8086	21.8552	22.5002	21.4798	24.077
Length   16/   4, alignment  0/ 0, N  512:	23.8672	22.2994	22.9534	21.205	23.9085
Length   16/   4, alignment  7/ 2, N  512:	23.7239	21.819	22.4882	20.5352	23.7525
Length   32/  32, alignment  0/ 0, N  512:	24.4526	23.8886	25.0371	23.3648	24.4018
Length   32/  32, alignment  6/ 4, N  512:	28.8831	25.5421	26.1837	25.9266	28.8773
Length   32/   8, alignment  0/ 0, N  512:	23.8349	22.4796	22.9886	21.9664	24.1257
Length   32/   8, alignment  6/ 4, N  512:	23.7961	22.4851	23.118	22.4832	24.2888
Length   64/  64, alignment  0/ 0, N  512:	24.5247	24.2695	24.9374	24.7212	24.5053
Length   64/  64, alignment  5/ 6, N  512:	27.9251	29.0997	30.0584	28.7056	28.3958
Length   64/  16, alignment  0/ 0, N  512:	27.8134	28.4238	27.2268	25.0292	27.9652
Length   64/  16, alignment  5/ 6, N  512:	27.935	28.5237	29.2991	27.2948	27.5256
Length  128/ 128, alignment  0/ 0, N  512:	26.5065	25.7126	26.2398	28.5466	26.9833
Length  128/ 128, alignment  4/ 0, N  512:	27.2047	28.684	29.1649	31.6477	28.1328
Length  128/  32, alignment  0/ 0, N  512:	28.1029	26.3093	26.9971	28.8826	28.9713
Length  128/  32, alignment  4/ 0, N  512:	28.3421	31.2477	32.1011	31.7346	29.1364
Length  256/ 256, alignment  0/ 0, N  512:	35.4427	30.184	30.9189	32.1718	36.074
Length  256/ 256, alignment  3/ 2, N  512:	40.2397	35.3771	35.7757	38.2768	39.7726
Length  256/  64, alignment  0/ 0, N  512:	33.1855	30.7659	31.5176	32.7152	32.8731
Length  256/  64, alignment  3/ 2, N  512:	36.3838	35.8489	36.5392	38.198	36.7354
Length  512/ 512, alignment  0/ 0, N  512:	44.2792	34.264	35.6317	48.6198	43.1949
Length  512/ 512, alignment  2/ 4, N  512:	52.1258	45.2039	45.8268	54.3647	52.486
Length  512/ 128, alignment  0/ 0, N  512:	40.4353	33.8211	34.5869	39.3256	41.9353
Length  512/ 128, alignment  2/ 4, N  512:	47.0457	44.808	45.356	48.9068	47.9556
Length 1024/1024, alignment  0/ 0, N  512:	46.661	41.0957	42.772	62.2383	50.5248
Length 1024/1024, alignment  1/ 6, N  512:	53.0325	48.8164	48.9634	66.2139	53.7444
Length 1024/ 256, alignment  0/ 0, N  512:	50.1915	33.8731	34.809	42.7174	49.9716
Length 1024/ 256, alignment  1/ 6, N  512:	61.6261	44.964	45.5036	48.9264	60.2077
Length   16/   1, alignment  1/ 2, N  512:	25.6542	23.4539	24.0983	22.1255	25.5872
Length   16/   1, alignment  2/ 1, N  512:	25.589	23.5061	24.1573	22.2243	25.6502
Length   16/  10, alignment  1/ 1, N  512:	25.6958	23.4537	24.0714	21.8105	25.2777
Length   32/   1, alignment  2/ 4, N  512:	24.9031	23.5605	24.2183	23.6131	25.3958
Length   32/   1, alignment  4/ 2, N  512:	24.8903	23.4584	24.2145	23.7289	24.781
Length   32/  10, alignment  2/ 2, N  512:	24.26	22.9677	23.7259	23.0908	24.7054
Length   64/   1, alignment  3/ 6, N  512:	27.5915	26.4397	27.315	25.8095	27.95
Length   64/   1, alignment  6/ 3, N  512:	27.77	27.1601	27.7409	25.6919	28.2513
Length   64/  10, alignment  3/ 3, N  512:	27.5661	25.8993	26.7142	25.2215	27.4344
Length  128/   1, alignment  4/ 0, N  512:	27.9099	30.0978	31.4532	31.8178	28.3989
Length  128/   1, alignment  0/ 4, N  512:	28.7237	28.7426	29.3593	31.4194	28.47
Length  128/  10, alignment  4/ 4, N  512:	28.7276	30.1805	30.8421	31.0423	28.5577
Length  256/   1, alignment  5/ 2, N  512:	35.5307	32.1805	33.3768	34.5829	35.7328
Length  256/   1, alignment  2/ 5, N  512:	35.1289	34.8149	35.5352	35.7206	35.6622
Length  256/  10, alignment  5/ 5, N  512:	34.7272	34.7605	35.1385	35.7593	35.8976
Length  512/   1, alignment  6/ 4, N  512:	44.2756	42.1872	43.1957	48.6963	45.619
Length  512/   1, alignment  4/ 6, N  512:	45.804	42.6082	43.3077	47.2273	45.9512
Length  512/  10, alignment  6/ 6, N  512:	45.6801	42.6544	43.3185	47.0208	45.9601
Length 1024/   1, alignment  7/ 6, N  512:	42.2632	34.0709	34.6241	40.4826	43.5209
Length 1024/   1, alignment  6/ 7, N  512:	46.8075	43.421	44.1629	48.1439	46.1739
Length 1024/  10, alignment  7/ 7, N  512:	45.9312	42.4034	43.2065	47.1879	46.0594
Length    2/   2, alignment  0/ 2, N 2048:	25.3572	23.498	24.2157	22.0004	25.3604
Length    4/   4, alignment  0/ 0, N 2048:	25.4195	23.3719	24.2802	22.1373	25.3882
Length    4/   4, alignment  4/ 0, N 2048:	24.7955	22.8294	23.6069	21.4565	24.8793
Length    8/   8, alignment  0/ 0, N 2048:	24.9326	22.5368	22.8715	20.935	24.5396
Length    8/   8, alignment  0/ 0, N 2048:	24.2507	22.2162	22.8706	21.0298	24.3089
Length   16/  16, alignment  0/ 0, N 2048:	24.4237	22.3249	22.9927	21.8395	24.6618
Length   16/  16, alignment  7/ 2, N 2048:	24.3997	22.3658	22.8197	21.4923	24.1638
Length   16/   4, alignment  0/ 0, N 2048:	23.8701	21.8551	22.4322	20.8666	24.4013
Length   16/   4, alignment  7/ 2, N 2048:	24.2964	22.2973	22.9278	20.519	23.748
Length   32/  32, alignment  0/ 0, N 2048:	24.4623	23.7472	24.8144	23.5925	24.4096
Length   32/  32, alignment  6/ 4, N 2048:	28.8328	25.5441	26.3189	25.7932	28.9528
Length   32/   8, alignment  0/ 0, N 2048:	23.7776	22.4797	22.9878	21.9036	24.1479
Length   32/   8, alignment  6/ 4, N 2048:	23.7776	22.4478	23.1859	22.5202	24.1252
Length   64/  64, alignment  0/ 0, N 2048:	24.5022	24.3372	25.4699	25.5288	25.038
Length   64/  64, alignment  5/ 6, N 2048:	28.3224	28.9975	29.6625	28.5048	28.3149
Length   64/  16, alignment  0/ 0, N 2048:	27.7838	28.3505	26.9976	25.0081	28.2207
Length   64/  16, alignment  5/ 6, N 2048:	27.9872	28.3147	28.8498	27.2682	28.146
Length  128/ 128, alignment  0/ 0, N 2048:	26.835	26.2301	26.8631	28.9705	27.5667
Length  128/ 128, alignment  4/ 0, N 2048:	26.8783	28.8045	29.3539	31.9282	27.6017
Length  128/  32, alignment  0/ 0, N 2048:	28.2546	26.3255	26.9811	28.9126	28.7083
