                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    5, alignments in bytes  0/ 5:	25.0865	19.9896	21.3699	8.16919	11.0327
Length    5, alignments in bytes  5/ 0:	18.8837	15.3689	15.8939	6.79431	12.7561
Length    6, alignments in bytes  0/ 0:	24.8051	20.9635	21.6154	7.89893	13.3417
Length    6, alignments in bytes  0/ 0:	30.8619	23.0858	27.4691	8.38721	15.9069
Length    6, alignments in bytes  0/ 6:	26.1257	22.6774	21.5815	7.73645	12.6326
Length    6, alignments in bytes  6/ 0:	19.6974	14.9546	15.4114	5.1178	9.03979
Length    7, alignments in bytes  0/ 0:	20.6777	18.8086	19.4241	4.99963	11.2543
Length    7, alignments in bytes  0/ 0:	20.137	18.8059	19.439	5.00195	11.2562
Length    7, alignments in bytes  0/ 7:	20.1268	18.8326	19.4689	5.01001	11.249
Length    7, alignments in bytes  7/ 0:	20.2794	14.9204	15.214	5.00159	11.254
Length    8, alignments in bytes  0/ 0:	20.1323	18.8112	19.4473	5.79565	5.59326
Length    8, alignments in bytes  0/ 0:	20.11	18.7919	19.4075	5.79773	5.52148
Length    8, alignments in bytes  0/ 0:	20.1149	18.7936	19.4423	5.77917	7.92981
Length    8, alignments in bytes  0/ 0:	21.7366	20.6263	21.3359	6.3573	6.13367
Length    9, alignments in bytes  0/ 0:	20.6787	18.7891	19.437	6.68457	6.44934
Length    9, alignments in bytes  0/ 0:	20.1029	18.7947	19.4043	6.67566	6.45337
Length    9, alignments in bytes  0/ 1:	20.0909	18.7839	19.4417	7.0415	7.02393
Length    9, alignments in bytes  1/ 0:	20.1047	18.797	19.442	6.98132	14.865
Length   10, alignments in bytes  0/ 0:	20.1067	18.8003	19.406	7.19971	7.36609
Length   10, alignments in bytes  0/ 0:	20.1274	18.8032	19.4136	7.18188	7.66833
Length   10, alignments in bytes  0/ 2:	20.1287	18.8018	19.4419	7.03601	7.84021
Length   10, alignments in bytes  2/ 0:	20.1038	19.5956	19.8883	7.12	15.3932
Length   11, alignments in bytes  0/ 0:	20.5765	19.2318	19.8829	6.73364	8.7428
Length   11, alignments in bytes  0/ 0:	20.5679	19.2273	19.8894	6.72913	8.37695
Length   11, alignments in bytes  0/ 3:	20.582	19.2198	19.887	7.20215	8.97888
Length   11, alignments in bytes  3/ 0:	20.572	19.2203	19.8827	7.12109	16.6256
Length   12, alignments in bytes  0/ 0:	20.5647	19.2231	19.8788	7.36475	9.20715
Length   12, alignments in bytes  0/ 0:	20.5568	19.223	19.8872	7.33679	9.10864
Length   12, alignments in bytes  0/ 4:	20.6372	19.2285	19.8632	7.37817	9.3092
Length   12, alignments in bytes  4/ 0:	20.5577	19.2168	19.8889	7.10315	11.618
Length   13, alignments in bytes  0/ 0:	20.5505	21.799	19.8894	7.36926	11.9342
Length   13, alignments in bytes  0/ 0:	20.7598	19.9698	20.1283	7.19849	11.5165
Length   13, alignments in bytes  0/ 5:	20.9523	20.3761	20.9893	7.84973	12.3274
Length   13, alignments in bytes  5/ 0:	21.9537	20.6417	21.2543	7.66333	14.3083
Length   14, alignments in bytes  0/ 0:	21.9197	20.6469	21.2928	7.65833	15.2087
Length   14, alignments in bytes  0/ 0:	23.913	20.6486	209.148	7.51477	14.8541
Length   14, alignments in bytes  0/ 6:	21.8899	20.3879	21.2181	7.66882	12.5803
Length   14, alignments in bytes  6/ 0:	21.9662	20.6588	21.299	7.5304	14.8014
Length   15, alignments in bytes  0/ 0:	21.9874	20.4279	21.2345	7.51672	14.9692
Length   15, alignments in bytes  0/ 0:	21.8865	21.1815	21.3207	6.71387	14.3014
Length   15, alignments in bytes  0/ 7:	23.8219	21.5669	20.3357	5.01147	11.3094
Length   15, alignments in bytes  7/ 0:	20.1011	18.7919	19.4399	5.01404	13.4219
Length   16, alignments in bytes  0/ 0:	20.103	19.2423	19.425	6.37122	7.10193
Length   16, alignments in bytes  7/ 2:	20.0956	18.8057	19.4164	6.82544	14.0984
Length   32, alignments in bytes  0/ 0:	17.2297	7.35547	7.67517	9.14832	10.3702
Length   32, alignments in bytes  6/ 4:	21.3569	5.90015	6.2594	10.4847	15.5596
Length   64, alignments in bytes  0/ 0:	19.4252	8.01953	8.2627	11.1943	20.0854
Length   64, alignments in bytes  5/ 6:	24.3516	19.0233	19.7976	11.5785	24.5586
Length  128, alignments in bytes  0/ 0:	20.8535	11.2902	11.0618	14.1407	23.7351
Length  128, alignments in bytes  4/ 0:	21.8625	15.9868	17.8939	14.8888	30.7112
Length  256, alignments in bytes  0/ 0:	26.0588	15.7823	16.4033	18.028	48.4369
Length  256, alignments in bytes  3/ 2:	29.2753	15.4308	18.5284	18.5931	56.2496
Length  512, alignments in bytes  0/ 0:	34.3373	18.6307	20.4885	26.1005	99.0886
Length  512, alignments in bytes  2/ 4:	39.4149	20.7734	23.5774	27.5577	153.782
Length 1024, alignments in bytes  0/ 0:	53.5544	28.1527	28.3514	46.251	223.054
Length 1024, alignments in bytes  1/ 6:	59.1256	37.9149	34.4183	45.4971	319.337
Length   16, alignments in bytes  1/ 2:	23.3301	20.1453	20.816	7.1272	17.7729
Length   16, alignments in bytes  2/ 1:	21.531	20.1421	20.7988	7.26624	16.0967
Length   16, alignments in bytes  1/ 1:	22.8517	20.6362	21.74	6.53381	14.8774
Length   16, alignments in bytes  1/ 1:	21.5336	20.1396	20.8147	6.52893	14.8779
Length   32, alignments in bytes  2/ 4:	23.3368	7.82275	7.21008	10.506	21.7632
Length   32, alignments in bytes  4/ 2:	22.3374	6.15186	6.58154	11.1028	16.5153
Length   32, alignments in bytes  2/ 2:	22.3365	6.54626	6.80066	10.124	16.1699
Length   32, alignments in bytes  2/ 2:	22.3376	6.27222	6.78577	10.0673	16.1244
Length   64, alignments in bytes  3/ 6:	24.9189	9.42078	9.99744	11.5878	28.9701
Length   64, alignments in bytes  6/ 3:	25.2347	22.2889	22.9515	12.0924	19.3993
Length   64, alignments in bytes  3/ 3:	25.3087	8.42224	9.64771	9.71338	21.5209
Length   64, alignments in bytes  3/ 3:	25.2922	8.40051	9.59192	9.66626	21.6416
Length  128, alignments in bytes  4/ 0:	21.7284	16.3599	18.3513	14.9772	31.8732
Length  128, alignments in bytes  0/ 4:	26.3124	10.7794	13.3065	14.379	36.5925
Length  128, alignments in bytes  4/ 4:	25.7876	20.5685	22.0149	14.8751	32.6293
Length  128, alignments in bytes  4/ 4:	26.2871	20.5701	22.3889	15.0791	32.5615
Length  256, alignments in bytes  5/ 2:	30.3699	22.229	25.1888	20.4529	56.9663
Length  256, alignments in bytes  2/ 5:	28.829	17.5847	22.359	20.3668	84.4573
Length  256, alignments in bytes  5/ 5:	28.6646	21.7025	23.2308	18.6168	59.7142
Length  256, alignments in bytes  5/ 5:	29.55	21.8525	23.3325	18.6683	82.5968
Length  512, alignments in bytes  6/ 4:	38.6854	24.4181	27.0952	28.2396	109.814
Length  512, alignments in bytes  4/ 6:	39.083	28.2656	30.5587	28.4165	159.703
Length  512, alignments in bytes  6/ 6:	50.5571	28.8446	24.968	36.3109	117.021
Length  512, alignments in bytes  6/ 6:	36.5483	22.4937	26.4615	27.5758	108.391
Length 1024, alignments in bytes  7/ 6:	50.4688	40.6974	36.6195	47.683	235.488
Length 1024, alignments in bytes  6/ 7:	67.8635	39.7911	36.4429	48.3138	325.248
Length 1024, alignments in bytes  7/ 7:	61.3344	28.7268	29.3973	47.6964	230.374
Length 1024, alignments in bytes  7/ 7:	60.0491	28.7091	29.354	47.701	234.903
Length   16, alignments in bytes  0/ 4:	23.359	20.6469	21.3201	7.77441	10.0837
Length   16, alignments in bytes  4/ 0:	22.0565	20.6323	21.3159	7.47742	16.4052
Length   16, alignments in bytes  4/ 4:	22.0563	20.6345	21.3103	7.14392	15.6879
Length   16, alignments in bytes  2/ 2:	22.057	20.6337	21.4528	6.48328	15.0546
Length   16, alignments in bytes  2/ 6:	21.5321	20.1434	20.814	7.56921	18.9503
Length   16, alignments in bytes  6/ 2:	21.5353	20.1455	20.8049	7.28271	16.4128
Length   16, alignments in bytes  1/ 7:	21.5319	20.1392	20.8065	7.42786	20.4182
Length   16, alignments in bytes  7/ 1:	21.5354	20.1471	20.8052	7.29456	14.7573
Length   16, alignments in bytes  3/ 4:	21.5317	20.1428	20.7998	7.78308	15.5619
Length   16, alignments in bytes  4/ 3:	21.5325	20.1431	20.8033	7.3175	15.0538
Length   16, alignments in bytes  5/ 7:	21.5298	20.142	20.8027	7.06677	15.1589
Length   16, alignments in bytes  7/ 5:	21.5295	20.1433	20.8075	7.25439	15.0791
Length   20, alignments in bytes  0/ 4:	21.5303	20.1438	20.8051	8.22266	12.8677
Length   20, alignments in bytes  4/ 0:	21.5312	20.1458	20.7991	6.43066	14.2778
Length   20, alignments in bytes  4/ 4:	21.53	20.1461	20.8528	7.25122	13.1801
Length   20, alignments in bytes  2/ 2:	22.7957	20.6353	21.1746	7.03235	19.6221
Length   20, alignments in bytes  2/ 6:	21.0355	19.6746	20.3202	7.93433	21.0555
Length   20, alignments in bytes  6/ 2:	21.0334	19.6805	20.3263	6.28088	13.681
Length   20, alignments in bytes  1/ 7:	21.0327	19.6763	20.3188	7.8844	21.5132
Length   20, alignments in bytes  7/ 1:	21.0317	19.6725	20.3167	7.30469	13.5603
Length   20, alignments in bytes  3/ 4:	21.0295	19.675	20.3268	8.50769	17.7386
Length   20, alignments in bytes  4/ 3:	21.0295	19.6733	20.3204	7.33875	13.8756
Length   20, alignments in bytes  5/ 7:	21.0305	19.6726	20.3223	8.0824	15.0085
Length   20, alignments in bytes  7/ 5:	21.0328	19.6733	20.3132	7.35254	13.223
Length   24, alignments in bytes  0/ 4:	21.0303	19.6736	20.3191	8.28711	11.6898
Length   24, alignments in bytes  4/ 0:	21.0308	19.6775	20.3201	7.35522	17.2626
Length   24, alignments in bytes  4/ 4:	21.0303	19.6727	20.3335	7.1908	15.2739
Length   24, alignments in bytes  2/ 2:	21.0349	19.671	20.3296	7.05188	15.2686
Length   24, alignments in bytes  2/ 6:	21.033	19.674	20.3265	8.34058	20.2379
Length   24, alignments in bytes  6/ 2:	21.0322	19.6774	20.3142	7.3468	17.2532
Length   24, alignments in bytes  1/ 7:	21.0305	20.0524	20.4092	8.88196	22.7034
Length   24, alignments in bytes  7/ 1:	21.8918	19.23	19.8672	7.18738	15.9309
Length   24, alignments in bytes  3/ 4:	20.553	19.233	19.8651	8.14282	16.5774
Length   24, alignments in bytes  4/ 3:	20.5549	19.2292	19.8624	7.17749	14.8828
Length   24, alignments in bytes  5/ 7:	20.5535	19.2332	19.8661	7.89258	16.2515
Length   24, alignments in bytes  7/ 5:	20.5587	19.2334	19.8629	7.1814	15.2653
Length   28, alignments in bytes  0/ 4:	20.6401	19.2255	19.8472	8.26721	14.1249
Length   28, alignments in bytes  4/ 0:	20.5541	19.2332	19.8636	7.83289	14.837
Length   28, alignments in bytes  4/ 4:	20.5564	19.2251	19.8622	7.40979	13.8167
Length   28, alignments in bytes  2/ 2:	20.5491	19.2253	19.8624	7.41821	16.9969
Length   28, alignments in bytes  2/ 6:	20.552	19.2032	19.8334	8.24805	22.4874
Length   28, alignments in bytes  6/ 2:	20.5503	19.2317	19.8636	7.83313	15.2098
Length   28, alignments in bytes  1/ 7:	20.6332	19.223	19.8542	8.21582	22.7328
Length   28, alignments in bytes  7/ 1:	20.5543	19.2314	19.8591	8.38196	14.8365
Length   28, alignments in bytes  3/ 4:	20.5607	19.1951	19.83	8.31335	19.1709
Length   28, alignments in bytes  4/ 3:	20.5529	19.2295	19.8641	7.76257	14.6301
Length   28, alignments in bytes  5/ 7:	20.5548	19.2288	21.655	8.92126	17.2676
Length   28, alignments in bytes  7/ 5:	20.5518	19.2271	19.8654	7.76953	15.2643
Length   32, alignments in bytes  0/ 4:	21.8503	7.04651	7.05066	9.20496	12.8795
Length   32, alignments in bytes  4/ 0:	17.7894	7.02759	6.42737	9.61035	17.7258
Length   32, alignments in bytes  4/ 4:	21.8286	7.02844	7.02991	9.23633	15.3861
Length   32, alignments in bytes  2/ 2:	21.833	6.38879	6.64526	9.83435	15.7673
Length   32, alignments in bytes  2/ 6:	21.8265	7.65186	7.81677	10.5869	22.1514
Length   32, alignments in bytes  6/ 2:	21.8315	6.39868	6.39062	9.57202	16.9218
Length   32, alignments in bytes  1/ 7:	21.828	7.61328	7.80945	10.5671	22.6239
Length   32, alignments in bytes  7/ 1:	22.1143	6.39258	6.41528	8.72485	16.8898
Length   32, alignments in bytes  3/ 4:	21.8333	7.64551	7.02954	9.63843	18.6998
Length   32, alignments in bytes  4/ 3:	21.8246	6.04468	6.19116	10.8446	15.5286
Length   32, alignments in bytes  5/ 7:	21.8236	7.64197	7.83411	10.856	17.3616
Length   32, alignments in bytes  7/ 5:	21.8315	6.03967	6.12439	8.72693	16.296
Length   36, alignments in bytes  0/ 4:	21.8318	19.2797	19.9032	10.4519	14.1907
Length   36, alignments in bytes  4/ 0:	17.7018	16.2069	16.6826	9.81958	16.9863
Length   36, alignments in bytes  4/ 4:	21.8405	21.1538	21.807	9.23718	17.1215
Length   36, alignments in bytes  2/ 2:	21.8268	21.1329	21.7504	9.97583	19.5975
Length   36, alignments in bytes  2/ 6:	21.826	21.1608	22.6791	10.196	24.9646
Length   36, alignments in bytes  6/ 2:	24.8416	17.3994	17.8278	10.1329	16.7294
Length   36, alignments in bytes  1/ 7:	22.3365	21.6536	22.3185	10.5142	25.4365
Length   36, alignments in bytes  7/ 1:	22.3367	11.3256	11.8781	10.1176	16.2336
Length   36, alignments in bytes  3/ 4:	22.3375	21.6344	22.318	9.86035	21.8387
Length   36, alignments in bytes  4/ 3:	22.3397	21.6627	22.3217	10.0746	15.8698
Length   36, alignments in bytes  5/ 7:	22.3313	21.6335	22.2618	11.1338	18.179
Length   36, alignments in bytes  7/ 5:	22.3369	21.6262	22.2694	10.9796	16.7072
Length   40, alignments in bytes  0/ 4:	22.3347	19.6953	20.3746	10.8364	14.5618
Length   40, alignments in bytes  4/ 0:	18.0775	21.6213	22.301	10.6057	18.2678
Length   40, alignments in bytes  4/ 4:	22.3346	21.6476	22.3221	10.2078	16.6696
Length   40, alignments in bytes  2/ 2:	22.3417	21.6204	22.2687	10.2008	17.8197
Length   40, alignments in bytes  2/ 6:	22.3427	21.6528	22.3308	10.167	24.24
Length   40, alignments in bytes  6/ 2:	22.3356	21.6221	22.2588	10.9802	17.3784
Length   40, alignments in bytes  1/ 7:	22.3308	21.652	22.3297	10.7454	26.2765
Length   40, alignments in bytes  7/ 1:	22.3409	23.3051	23.411	9.37012	19.0321
Length   40, alignments in bytes  3/ 4:	22.34	21.6545	22.3185	10.9178	21.4349
Length   40, alignments in bytes  4/ 3:	22.3373	21.6459	22.3182	10.452	16.6744
Length   40, alignments in bytes  5/ 7:	22.3402	21.6531	22.3385	10.922	19.795
Length   40, alignments in bytes  7/ 5:	22.3417	21.6211	22.3087	8.93811	18.0509
Length   44, alignments in bytes  0/ 4:	22.3381	19.6913	20.3563	10.4523	15.824
Length   44, alignments in bytes  4/ 0:	18.0576	21.6483	22.3656	9.72327	18.0272
Length   44, alignments in bytes  4/ 4:	22.3381	21.6489	22.3271	9.6676	15.6156
Length   44, alignments in bytes  2/ 2:	22.3362	21.6479	22.3239	10.2244	22.8915
Length   44, alignments in bytes  2/ 6:	22.3335	21.6509	22.3162	10.4689	27.002
Length   44, alignments in bytes  6/ 2:	22.3368	21.6221	22.2732	10.7418	16.7198
Length   44, alignments in bytes  1/ 7:	22.3379	21.6788	22.308	10.4797	27.5923
Length   44, alignments in bytes  7/ 1:	22.3419	21.6259	22.2952	9.11011	16.3817
Length   44, alignments in bytes  3/ 4:	22.3414	21.6515	22.693	9.64331	23.2638
Length   44, alignments in bytes  4/ 3:	21.8265	24.6063	21.8177	9.49707	16.072
Length   44, alignments in bytes  5/ 7:	21.8356	21.162	21.8129	10.8817	19.6451
Length   44, alignments in bytes  7/ 5:	21.8354	21.1548	21.8545	9.35986	16.2517
Length   48, alignments in bytes  0/ 4:	21.8335	19.2428	19.8872	9.74573	15.6532
Length   48, alignments in bytes  4/ 0:	17.6689	21.1283	21.7646	9.36963	17.8398
Length   48, alignments in bytes  4/ 4:	21.8301	21.1622	21.8068	9.35986	17.4136
Length   48, alignments in bytes  2/ 2:	21.8412	21.1334	21.7644	10.396	18.652
Length   48, alignments in bytes  2/ 6:	21.8347	21.1622	21.8118	11.1384	25.3495
Length   48, alignments in bytes  6/ 2:	21.8303	21.132	21.759	9.61365	17.1245
Length   48, alignments in bytes  1/ 7:	21.8289	21.1639	21.8082	10.906	25.9265
Length   48, alignments in bytes  7/ 1:	21.8291	21.1288	21.7865	9.36011	17.4507
Length   48, alignments in bytes  3/ 4:	21.8354	21.1654	21.8087	9.46973	23.0447
Length   48, alignments in bytes  4/ 3:	21.8468	21.163	21.8308	10.1814	17.2274
Length   48, alignments in bytes  5/ 7:	21.8306	21.1635	21.8231	11.4923	21.432
Length   48, alignments in bytes  7/ 5:	21.8434	21.1329	22.1309	9.3562	17.052
Length   52, alignments in bytes  0/ 4:	21.8419	19.2352	19.8802	10.1447	17.0988
Length   52, alignments in bytes  4/ 0:	17.75	21.175	21.8405	9.90942	17.9031
Length   52, alignments in bytes  4/ 4:	21.8308	21.1548	21.8096	9.37903	17.0465
Length   52, alignments in bytes  2/ 2:	22.3375	21.6545	22.3445	11.1038	21.6117
Length   52, alignments in bytes  2/ 6:	22.3387	21.6622	22.326	11.335	28.2565
Length   52, alignments in bytes  6/ 2:	22.3423	21.6238	22.2709	10.9707	16.868
Length   52, alignments in bytes  1/ 7:	22.3578	21.6583	22.3169	11.4017	29.0763
Length   52, alignments in bytes  7/ 1:	22.355	21.631	22.2727	10.9534	17.4196
Length   52, alignments in bytes  3/ 4:	22.3392	21.657	22.3191	9.68689	25.7865
Length   52, alignments in bytes  4/ 3:	22.3375	21.6714	22.3655	10.4044	17.1498
Length   52, alignments in bytes  5/ 7:	22.3477	21.6525	22.3209	11.7689	22.1483
Length   52, alignments in bytes  7/ 5:	22.3496	21.6499	22.3151	11.1216	17.2446
Length   56, alignments in bytes  0/ 4:	22.3434	19.6881	20.3458	10.5485	17.7975
Length   56, alignments in bytes  4/ 0:	17.9991	21.6536	22.6128	11.7733	18.8312
Length   56, alignments in bytes  4/ 4:	22.3445	21.6469	22.3193	11.7112	19.1798
Length   56, alignments in bytes  2/ 2:	22.3392	21.7087	22.3179	11.7197	20.5254
Length   56, alignments in bytes  2/ 6:	22.3479	21.6627	22.3275	11.7008	28.1787
Length   56, alignments in bytes  6/ 2:	22.3481	21.6538	22.3146	11.145	17.8572
Length   56, alignments in bytes  1/ 7:	22.3441	21.6578	22.3192	11.2212	29.3743
Length   56, alignments in bytes  7/ 1:	22.3491	21.6704	22.3434	9.57751	18.1383
Length   56, alignments in bytes  3/ 4:	22.3378	21.6584	22.3181	12.0818	25.0802
Length   56, alignments in bytes  4/ 3:	21.8295	21.161	21.8081	10.8588	19.3657
Length   56, alignments in bytes  5/ 7:	21.837	21.1642	21.8123	11.506	23.2814
Length   56, alignments in bytes  7/ 5:	21.8336	21.1736	21.8378	9.37207	17.1534
Length   60, alignments in bytes  0/ 4:	21.3923	19.2534	19.8884	11.5052	18.8505
Length   60, alignments in bytes  4/ 0:	10.5515	21.1674	21.8739	10.173	18.3573
Length   60, alignments in bytes  4/ 4:	18.6476	21.1647	21.8147	9.88293	17.9447
Length   60, alignments in bytes  2/ 2:	21.8439	21.1637	22.088	11.4573	22.5939
Length   60, alignments in bytes  2/ 6:	21.2177	21.1652	21.8153	11.5065	29.8469
Length   60, alignments in bytes  6/ 2:	10.6021	21.1635	21.8112	12.1421	16.7712
Length   60, alignments in bytes  1/ 7:	21.3877	21.1882	21.8236	11.5168	30.6543
Length   60, alignments in bytes  7/ 1:	10.5831	21.1689	21.8207	9.91418	16.572
Length   60, alignments in bytes  3/ 4:	21.8477	21.1707	21.8145	9.46887	27.1361
Length   60, alignments in bytes  4/ 3:	10.7258	21.1644	21.8113	10.1394	17.9388
Length   60, alignments in bytes  5/ 7:	18.6334	21.175	21.8086	11.2687	23.5735
Length   60, alignments in bytes  7/ 5:	19.5347	21.6582	22.3682	10.1925	16.917
Length   64, alignments in bytes  0/ 4:	25.3313	9.62012	10.228	10.7416	19.682
Length   64, alignments in bytes  4/ 0:	20.7461	17.1301	17.8678	10.1144	20.1963
Length   64, alignments in bytes  4/ 4:	24.8759	19.7885	20.4985	10.7869	20.7379
Length   64, alignments in bytes  2/ 2:	25.2717	9.64783	10.3798	11.3872	22.0972
Length   64, alignments in bytes  2/ 6:	25.3059	10.1534	11.3414	12.4122	30.5298
Length   64, alignments in bytes  6/ 2:	25.1691	17.1636	17.8406	11.4844	19.4176
Length   64, alignments in bytes  1/ 7:	24.9403	10.02	10.7789	11.6968	31.3365
Length   64, alignments in bytes  7/ 1:	25.2404	17.1937	17.8368	10.1719	18.4636
Length   64, alignments in bytes  3/ 4:	24.8779	9.96948	10.2273	10.4948	27.9569
Length   64, alignments in bytes  4/ 3:	25.3572	22.308	22.9926	11.786	20.9343
Length   64, alignments in bytes  5/ 7:	24.8914	19.8767	20.9922	12.1116	26.0125
Length   64, alignments in bytes  7/ 5:	25.2708	22.2892	23.0035	10.172	18.1797
Length   68, alignments in bytes  0/ 4:	25.3195	20.1748	22.5577	11.3958	21.4585
Length   68, alignments in bytes  4/ 0:	19.9885	22.3192	23.0175	11.6053	19.6823
Length   68, alignments in bytes  4/ 4:	25.2788	22.3132	22.9821	10.7904	19.8988
Length   68, alignments in bytes  2/ 2:	24.8344	17.2141	18.1061	11.778	25.9996
Length   68, alignments in bytes  2/ 6:	25.2689	20.6698	22.3804	11.3528	32.2731
Length   68, alignments in bytes  6/ 2:	24.6797	22.3414	22.9897	11.782	18.5319
Length   68, alignments in bytes  1/ 7:	24.8983	20.6312	21.915	11.9525	33.3038
Length   68, alignments in bytes  7/ 1:	24.7009	22.2957	22.9902	12.0892	17.9589
Length   68, alignments in bytes  3/ 4:	24.9081	20.4169	21.4376	10.4998	29.8733
Length   68, alignments in bytes  4/ 3:	25.3097	22.3264	22.9628	11.7825	19.9518
Length   68, alignments in bytes  5/ 7:	25.2831	22.434	23.1412	12.1112	26.4069
Length   68, alignments in bytes  7/ 5:	24.7537	22.3392	22.9667	12.1038	17.9557
Length   72, alignments in bytes  0/ 4:	24.6046	20.0654	22.1495	11.3956	21.5588
Length   72, alignments in bytes  4/ 0:	20.8464	22.3325	22.9972	12.1213	21.6405
Length   72, alignments in bytes  4/ 4:	25.3188	20.853	23.4514	12.0793	22.915
Length   72, alignments in bytes  2/ 2:	25.4856	22.2333	23.0038	12.0531	24.1622
Length   72, alignments in bytes  2/ 6:	25.9648	21.312	22.767	12.0764	33.1913
Length   72, alignments in bytes  6/ 2:	25.2686	22.866	23.5256	12.4009	21.1541
Length   72, alignments in bytes  1/ 7:	25.8978	21.3508	22.8066	12.3781	34.4601
Length   72, alignments in bytes  7/ 1:	25.8866	22.8494	23.5417	10.4193	19.995
Length   72, alignments in bytes  3/ 4:	25.8859	21.6934	23.6915	12.078	30.7365
Length   72, alignments in bytes  4/ 3:	25.2742	21.5338	22.8455	12.4078	23.0885
Length   72, alignments in bytes  5/ 7:	25.4866	21.6582	22.1686	12.0579	28.96
Length   72, alignments in bytes  7/ 5:	25.9073	22.8729	23.5271	10.4104	19.9169
Length   76, alignments in bytes  0/ 4:	25.3567	20.4275	22.9779	11.8865	24.2363
Length   76, alignments in bytes  4/ 0:	20.5847	22.8479	23.5668	11.6233	21.5669
Length   76, alignments in bytes  4/ 4:	25.4396	22.863	23.6121	11.1862	21.8269
Length   76, alignments in bytes  2/ 2:	25.4343	21.3488	23.0372	12.0676	26.6036
Length   76, alignments in bytes  2/ 6:	25.4788	21.2655	23.3308	11.8949	35.0902
Length   76, alignments in bytes  6/ 2:	25.2546	23.197	23.0244	12.585	19.5004
Length   76, alignments in bytes  1/ 7:	25.3223	20.6459	22.1661	11.6346	35.4799
Length   76, alignments in bytes  7/ 1:	25.4268	22.3055	23.0073	10.7981	19.0344
Length   76, alignments in bytes  3/ 4:	25.317	21.1647	23.7489	10.7567	33.089
Length   76, alignments in bytes  4/ 3:	25.8918	22.8486	23.6436	11.6112	21.8608
Length   76, alignments in bytes  5/ 7:	25.9849	22.9948	23.6699	12.6862	29.2372
Length   76, alignments in bytes  7/ 5:	25.9189	22.9105	23.6335	11.2467	19.4015
Length   80, alignments in bytes  0/ 4:	25.3339	20.288	22.1162	11.5182	24.4064
Length   80, alignments in bytes  4/ 0:	20.4662	22.8472	23.614	11.1863	23.708
Length   80, alignments in bytes  4/ 4:	25.4475	21.1432	21.7037	11.4983	24.4736
Length   80, alignments in bytes  2/ 2:	25.9694	22.1823	23.2115	12.0305	24.9517
Length   80, alignments in bytes  2/ 6:	24.8466	20.8149	22.6984	13.0842	34.7881
Length   80, alignments in bytes  6/ 2:	24.717	22.313	23.0693	12.3964	22.4541
Length   80, alignments in bytes  1/ 7:	25.4883	21.3282	22.7756	12.5555	35.9856
Length   80, alignments in bytes  7/ 1:	25.2709	22.8616	23.6633	11.23	21.0773
Length   80, alignments in bytes  3/ 4:	25.4918	21.9813	23.7516	11.1418	33.1669
Length   80, alignments in bytes  4/ 3:	25.2804	21.6632	22.951	12.2391	24.3115
Length   80, alignments in bytes  5/ 7:	25.443	22.0131	23.5697	12.6877	31.1774
Length   80, alignments in bytes  7/ 5:	25.8982	22.9083	23.6608	11.2346	21.057
Length   84, alignments in bytes  0/ 4:	25.9497	19.8038	22.2345	11.7964	25.851
Length   84, alignments in bytes  4/ 0:	20.7954	20.9441	22.4753	11.8828	22.4573
