                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   12, alignments in bytes  0/ 0:	24.0001	22.8217	23.7205	8.64429	10.7495
Length   12, alignments in bytes  0/ 4:	21.4578	19.7998	20.6147	7.37793	8.94958
Length   12, alignments in bytes  4/ 0:	21.5189	19.795	20.6681	7.68005	11.535
Length   13, alignments in bytes  0/ 0:	21.3727	19.795	20.5796	7.36755	11.6707
Length   13, alignments in bytes  0/ 0:	22.2089	19.7976	20.678	7.35474	11.6971
Length   13, alignments in bytes  0/ 5:	22.189	19.8	20.6857	7.37988	11.6414
Length   13, alignments in bytes  5/ 0:	22.775	19.9894	20.6863	7.12939	12.6509
Length   14, alignments in bytes  0/ 0:	21.4788	19.7993	20.6619	7.36829	12.7947
Length   14, alignments in bytes  0/ 0:	21.509	19.7975	20.6803	7.34705	12.7438
Length   14, alignments in bytes  0/ 6:	26.4988	20.6394	21.4331	7.38403	12.1343
Length   14, alignments in bytes  6/ 0:	21.3528	19.7996	20.5837	7.13269	13.4491
Length   15, alignments in bytes  0/ 0:	21.2275	19.8003	20.6716	5.12024	12.1486
Length   15, alignments in bytes  0/ 0:	21.3032	19.7946	20.6704	5.12439	12.1432
Length   15, alignments in bytes  0/ 7:	21.241	19.7979	20.6716	5.12268	12.1442
Length   15, alignments in bytes  7/ 0:	21.2671	19.7971	20.6827	5.11499	13.7662
Length   16, alignments in bytes  0/ 0:	21.2219	19.7963	20.4362	5.76111	7.17419
Length   16, alignments in bytes  7/ 2:	21.2681	19.799	20.4362	6.10156	13.9673
Length   32, alignments in bytes  0/ 0:	22.8527	6.4054	7.03784	7.42737	10.0942
Length   32, alignments in bytes  6/ 4:	22.9088	6.40369	7.03882	10.7384	15.4723
Length   64, alignments in bytes  0/ 0:	25.0292	7.35352	8.96094	8.69263	15.063
Length   64, alignments in bytes  5/ 6:	27.4666	19.7778	20.3569	11.8583	25.1787
Length  128, alignments in bytes  0/ 0:	26.6134	9.23486	10.6869	13.5139	26.683
Length  128, alignments in bytes  4/ 0:	26.5732	18.2457	19.0404	14.1986	32.8566
Length  256, alignments in bytes  0/ 0:	33.9174	14.1454	16.9558	17.4608	52.3715
Length  256, alignments in bytes  3/ 2:	34.743	14.2301	17.7059	22.5905	62.287
Length  512, alignments in bytes  0/ 0:	41.063	18.2378	21.499	26.8401	103.331
Length  512, alignments in bytes  2/ 4:	44.8517	20.8988	23.0861	26.3762	147.714
Length 1024, alignments in bytes  0/ 0:	52.416	26.3141	28.7439	44.4729	224.324
Length 1024, alignments in bytes  1/ 6:	59.1736	37.0485	33.449	47.9154	310.059
Length   16, alignments in bytes  1/ 2:	23.0322	19.7982	20.4385	5.98779	16.9645
Length   16, alignments in bytes  2/ 1:	21.2261	19.7946	20.4354	6.07471	14.8727
Length   16, alignments in bytes  1/ 1:	21.2877	19.7964	20.4363	5.75854	14.2999
Length   16, alignments in bytes  1/ 1:	21.2915	19.796	20.4358	5.76074	14.3048
Length   32, alignments in bytes  2/ 4:	22.8811	7.68506	7.82764	10.6211	21.5045
Length   32, alignments in bytes  4/ 2:	22.923	6.39844	6.38757	10.8352	16.0875
Length   32, alignments in bytes  2/ 2:	22.9252	6.40186	6.67249	10.2622	16.266
Length   32, alignments in bytes  2/ 2:	22.9739	6.3999	6.55859	10.1979	16.2833
Length   64, alignments in bytes  3/ 6:	27.5619	9.21411	9.91174	10.3533	28.3607
Length   64, alignments in bytes  6/ 3:	27.5562	19.8372	20.4053	11.823	19.9833
Length   64, alignments in bytes  3/ 3:	27.4124	8.05225	9.27332	9.33789	21.6523
Length   64, alignments in bytes  3/ 3:	27.9005	8.02356	9.24023	9.52356	21.6942
Length  128, alignments in bytes  4/ 0:	26.5911	18.223	19.054	14.2935	33.6295
Length  128, alignments in bytes  0/ 4:	30.6608	10.4276	13.0734	13.5946	35.7166
Length  128, alignments in bytes  4/ 4:	30.3652	17.2656	18.2852	13.4816	33.5935
Length  128, alignments in bytes  4/ 4:	31.0269	19.2723	19.869	13.9739	33.6306
Length  256, alignments in bytes  5/ 2:	35.3629	23.9977	22.5543	27.7104	61.4856
Length  256, alignments in bytes  2/ 5:	40.4446	24.1066	21.937	20.4816	80.7616
Length  256, alignments in bytes  5/ 5:	35.5236	20.3308	19.9672	17.8948	59.5863
Length  256, alignments in bytes  5/ 5:	35.4384	20.3115	19.978	17.7626	61.972
Length  512, alignments in bytes  6/ 4:	40.3538	23.3497	22.7174	27.4957	137.712
Length  512, alignments in bytes  4/ 6:	48.4275	27.3035	26.9827	27.4604	151.45
Length  512, alignments in bytes  6/ 6:	46.8953	25.9181	23.9049	27.4694	131.38
Length  512, alignments in bytes  6/ 6:	44.3615	23.9545	23.2952	28.1161	139.124
Length 1024, alignments in bytes  7/ 6:	51.392	37.3651	34.8064	49.693	232.103
Length 1024, alignments in bytes  6/ 7:	63.3718	38.0057	34.6173	49.5714	314.755
Length 1024, alignments in bytes  7/ 7:	68.1174	31.38	33.1229	50.8259	237.256
Length 1024, alignments in bytes  7/ 7:	58.3542	31.1412	31.7482	49.5352	234.16
Length   16, alignments in bytes  0/ 4:	24.5743	20.7446	21.4169	6.28601	9.77979
Length   16, alignments in bytes  4/ 0:	22.2316	20.7411	21.4084	6.38782	15.6965
Length   16, alignments in bytes  4/ 4:	22.2229	20.7404	21.4087	6.03333	15.0771
Length   16, alignments in bytes  2/ 2:	22.2194	20.741	21.4084	6.0304	15.1737
Length   16, alignments in bytes  2/ 6:	22.2738	20.7404	21.4088	6.28088	18.6003
Length   16, alignments in bytes  6/ 2:	22.2299	20.7419	21.4091	6.35913	16.033
Length   16, alignments in bytes  1/ 7:	23.8279	21.2451	21.9031	6.25488	19.1285
Length   16, alignments in bytes  7/ 1:	22.2318	20.7394	21.4083	6.40979	14.599
Length   16, alignments in bytes  3/ 4:	22.2328	20.7407	20.9099	6.15564	15.0605
Length   16, alignments in bytes  4/ 3:	21.776	20.256	20.9097	6.17468	14.36
Length   16, alignments in bytes  5/ 7:	21.7773	20.2579	20.91	6.12988	14.7395
Length   16, alignments in bytes  7/ 5:	21.7104	20.257	20.911	6.19373	13.9503
Length   20, alignments in bytes  0/ 4:	21.7157	20.2565	20.9102	7.70349	11.8569
Length   20, alignments in bytes  4/ 0:	21.7159	20.2562	20.91	6.33411	13.9135
Length   20, alignments in bytes  4/ 4:	21.7124	20.2557	20.9098	7.05127	13.201
Length   20, alignments in bytes  2/ 2:	21.7102	20.2572	20.9098	7.02136	18.9766
Length   20, alignments in bytes  2/ 6:	21.7122	20.2603	20.9117	7.71423	19.9199
Length   20, alignments in bytes  6/ 2:	21.7815	20.2581	20.911	6.31348	13.5726
Length   20, alignments in bytes  1/ 7:	21.7776	20.257	20.9103	7.68164	20.5558
Length   20, alignments in bytes  7/ 1:	21.7115	20.2567	21.0667	7.15088	13.2212
Length   20, alignments in bytes  3/ 4:	21.2966	19.7963	20.4359	7.88794	16.5735
Length   20, alignments in bytes  4/ 3:	21.2169	19.7947	24.0708	7.70386	14.5111
Length   20, alignments in bytes  5/ 7:	23.0553	19.7991	20.4374	7.896	14.5902
Length   20, alignments in bytes  7/ 5:	21.2952	19.8005	20.4369	7.1925	12.7531
Length   24, alignments in bytes  0/ 4:	21.2867	19.8015	20.4375	7.89087	11.2853
Length   24, alignments in bytes  4/ 0:	21.2244	19.7966	20.4344	7.18762	16.1809
Length   24, alignments in bytes  4/ 4:	21.2201	19.7998	20.4362	6.87	15.0153
Length   24, alignments in bytes  2/ 2:	21.3076	19.8005	20.4363	6.87366	15.3684
Length   24, alignments in bytes  2/ 6:	21.3135	19.7988	20.4357	7.89099	19.1416
Length   24, alignments in bytes  6/ 2:	21.2207	19.7957	20.4353	7.18237	16.0145
Length   24, alignments in bytes  1/ 7:	21.2134	19.7947	20.4348	7.88611	19.7097
Length   24, alignments in bytes  7/ 1:	21.3005	19.8013	20.437	7.19092	14.7373
Length   24, alignments in bytes  3/ 4:	21.2979	19.8	20.4365	7.88953	16.5839
Length   24, alignments in bytes  4/ 3:	21.2939	19.7979	20.4366	7.18359	14.8291
Length   24, alignments in bytes  5/ 7:	21.2189	19.7976	20.4369	7.89856	15.6655
Length   24, alignments in bytes  7/ 5:	21.2961	19.796	20.4354	7.18799	14.8431
Length   28, alignments in bytes  0/ 4:	21.2947	19.7954	20.4359	8.25464	12.9153
Length   28, alignments in bytes  4/ 0:	21.302	21.0936	21.932	8.4176	15.9093
Length   28, alignments in bytes  4/ 4:	21.2227	19.7979	20.4355	7.40991	14.0131
Length   28, alignments in bytes  2/ 2:	21.2814	19.7979	20.7125	7.39697	18.5491
Length   28, alignments in bytes  2/ 6:	21.2819	19.7991	20.4377	8.23059	21.8529
Length   28, alignments in bytes  6/ 2:	21.2094	19.7988	20.4363	7.84814	14.2961
Length   28, alignments in bytes  1/ 7:	21.214	19.8	20.4364	8.21057	22.438
Length   28, alignments in bytes  7/ 1:	21.2246	19.798	20.4347	8.39551	14.062
Length   28, alignments in bytes  3/ 4:	21.2892	19.7972	20.4348	8.30322	19.1938
Length   28, alignments in bytes  4/ 3:	21.2162	19.7968	20.436	7.79846	14.8358
Length   28, alignments in bytes  5/ 7:	21.2833	19.7954	20.4357	8.31287	15.9039
Length   28, alignments in bytes  7/ 5:	21.2112	19.7943	20.4342	7.76782	14.2214
Length   32, alignments in bytes  0/ 4:	22.845	6.47986	7.07825	8.26611	12.8556
Length   32, alignments in bytes  4/ 0:	22.864	6.40662	6.40491	9.76941	16.6265
Length   32, alignments in bytes  4/ 4:	22.8284	6.4021	7.0376	9.36365	15.5061
Length   32, alignments in bytes  2/ 2:	22.8511	6.39819	7.03259	10.1891	16.3405
Length   32, alignments in bytes  2/ 6:	22.8776	7.70544	7.81189	10.6545	21.4652
Length   32, alignments in bytes  6/ 2:	22.8363	6.39941	6.39062	9.672	16.3334
Length   32, alignments in bytes  1/ 7:	22.969	7.70068	8.60486	9.89136	23.3999
Length   32, alignments in bytes  7/ 1:	25.3071	6.86096	6.86707	9.49707	16.1849
Length   32, alignments in bytes  3/ 4:	22.8503	7.69995	7.81555	9.71533	18.6666
Length   32, alignments in bytes  4/ 3:	22.9739	6.39136	6.39294	10.832	15.7021
Length   32, alignments in bytes  5/ 7:	22.9788	7.68457	7.8103	10.8521	16.842
Length   32, alignments in bytes  7/ 5:	22.9624	6.39673	6.39331	8.84753	15.4188
Length   36, alignments in bytes  0/ 4:	22.9283	19.8092	19.5004	10.0946	13.9857
Length   36, alignments in bytes  4/ 0:	22.9745	17.1908	17.9357	9.84338	15.9534
Length   36, alignments in bytes  4/ 4:	22.9692	21.7137	21.2786	9.40967	14.8595
Length   36, alignments in bytes  2/ 2:	22.8914	21.7124	21.2646	9.9906	19.832
Length   36, alignments in bytes  2/ 6:	22.969	21.7139	21.2993	9.98987	23.9581
Length   36, alignments in bytes  6/ 2:	22.9244	17.1445	17.6477	9.92871	15.2286
Length   36, alignments in bytes  1/ 7:	22.9828	21.7135	21.2527	10.4814	24.1519
Length   36, alignments in bytes  7/ 1:	22.9816	11.7472	12.2932	9.9082	14.7675
Length   36, alignments in bytes  3/ 4:	22.8925	21.7139	21.2574	9.70789	21.2919
Length   36, alignments in bytes  4/ 3:	22.9786	21.714	21.3192	9.89331	15.6176
Length   36, alignments in bytes  5/ 7:	22.9249	21.7145	21.2793	11.0117	20.0609
Length   36, alignments in bytes  7/ 5:	24.5454	22.4755	21.1182	10.7302	15.0444
Length   40, alignments in bytes  0/ 4:	22.9286	19.8191	20.4756	10.3256	14.2355
Length   40, alignments in bytes  4/ 0:	22.9761	21.7085	22.189	10.38	17.3188
Length   40, alignments in bytes  4/ 4:	22.9611	21.7123	22.2297	9.98242	16.5304
Length   40, alignments in bytes  2/ 2:	22.8702	21.7125	22.2306	10.0087	17.6896
Length   40, alignments in bytes  2/ 6:	22.9575	21.7129	22.2289	9.95325	23.4753
Length   40, alignments in bytes  6/ 2:	22.9336	21.7104	22.1429	10.7367	16.8987
Length   40, alignments in bytes  1/ 7:	22.892	21.7133	22.2568	10.4077	23.687
Length   40, alignments in bytes  7/ 1:	22.9681	21.7111	21.995	8.84583	16.3849
Length   40, alignments in bytes  3/ 4:	22.921	21.7125	22.239	10.6582	21.0031
Length   40, alignments in bytes  4/ 3:	22.9296	21.7131	22.3301	10.2255	16.6646
Length   40, alignments in bytes  5/ 7:	22.8973	21.7152	22.2355	10.6619	19.1481
Length   40, alignments in bytes  7/ 5:	22.9854	21.7123	22.1357	8.85498	16.0762
Length   44, alignments in bytes  0/ 4:	22.938	19.8126	20.449	10.2312	15.5106
Length   44, alignments in bytes  4/ 0:	22.9274	21.7042	22.2979	9.11182	16.8291
Length   44, alignments in bytes  4/ 4:	22.9799	21.7114	22.3105	9.02466	15.865
Length   44, alignments in bytes  2/ 2:	22.9791	21.7126	22.2811	9.97644	19.8441
Length   44, alignments in bytes  2/ 6:	22.9739	21.7133	22.2358	10.2233	25.8707
Length   44, alignments in bytes  6/ 2:	22.9603	21.7043	22.2583	10.533	16.0004
Length   44, alignments in bytes  1/ 7:	22.9756	21.7137	22.2828	10.2324	25.9581
Length   44, alignments in bytes  7/ 1:	22.9802	21.7128	22.1832	9.15417	15.5963
Length   44, alignments in bytes  3/ 4:	22.9344	21.7133	22.2405	9.70764	23.3417
Length   44, alignments in bytes  4/ 3:	22.8918	21.7043	22.3236	9.10815	16.3662
Length   44, alignments in bytes  5/ 7:	22.9785	21.7135	22.3077	10.2678	19.6221
Length   44, alignments in bytes  7/ 5:	22.97	21.7057	22.314	9.42688	15.7111
Length   48, alignments in bytes  0/ 4:	22.9108	19.8037	20.5917	9.02698	15.6086
Length   48, alignments in bytes  4/ 0:	22.9773	21.7118	21.2612	9.32825	18.3485
Length   48, alignments in bytes  4/ 4:	22.8932	21.7131	21.8605	9.40613	17.9878
Length   48, alignments in bytes  2/ 2:	23.3082	21.7133	21.8313	10.3446	19.637
Length   48, alignments in bytes  2/ 6:	22.9821	21.7137	21.8439	10.8208	25.2806
Length   48, alignments in bytes  6/ 2:	22.9305	21.7129	21.2661	9.60022	17.5498
Length   48, alignments in bytes  1/ 7:	22.9675	21.7134	21.8286	9.92322	25.6448
Length   48, alignments in bytes  7/ 1:	22.9854	21.7115	21.2679	9.43408	17.2158
Length   48, alignments in bytes  3/ 4:	22.9598	21.7131	21.8315	9.51611	23.2328
Length   48, alignments in bytes  4/ 3:	22.9724	21.7129	21.8947	10.1782	17.6292
Length   48, alignments in bytes  5/ 7:	22.8792	21.7137	21.8337	11.4686	21.3969
Length   48, alignments in bytes  7/ 5:	22.9727	21.7114	21.2345	9.42273	16.7947
Length   52, alignments in bytes  0/ 4:	22.9795	19.7948	20.5929	10.1547	16.7223
Length   52, alignments in bytes  4/ 0:	22.9719	21.713	21.8682	9.93762	17.8379
Length   52, alignments in bytes  4/ 4:	22.978	21.7131	21.8602	9.60046	17.2826
Length   52, alignments in bytes  2/ 2:	22.9296	21.713	21.8273	11.4042	21.4067
Length   52, alignments in bytes  2/ 6:	22.9236	21.7134	21.8323	11.0756	27.775
Length   52, alignments in bytes  6/ 2:	22.9592	21.7128	21.9086	10.6859	16.5618
Length   52, alignments in bytes  1/ 7:	22.9868	21.7135	21.8521	11.0201	27.6492
Length   52, alignments in bytes  7/ 1:	22.9286	21.7128	21.2791	10.6775	16.2283
Length   52, alignments in bytes  3/ 4:	22.9773	21.714	21.8582	9.48962	25.1381
Length   52, alignments in bytes  4/ 3:	22.9811	21.7131	21.8718	10.1891	17.3059
Length   52, alignments in bytes  5/ 7:	22.9727	21.7135	21.8365	11.4568	21.7988
Length   52, alignments in bytes  7/ 5:	22.9346	21.7129	22.1912	10.8646	16.3611
Length   56, alignments in bytes  0/ 4:	22.9799	19.7981	20.5872	10.3658	17.2891
Length   56, alignments in bytes  4/ 0:	22.9675	21.7133	21.8956	11.4792	19.7261
Length   56, alignments in bytes  4/ 4:	22.9808	21.7124	21.8362	10.7198	19.4104
Length   56, alignments in bytes  2/ 2:	22.8838	21.7126	21.8306	10.8508	21.0012
Length   56, alignments in bytes  2/ 6:	22.9838	21.7141	21.8346	11.3632	27.1851
Length   56, alignments in bytes  6/ 2:	22.9293	21.7133	21.8636	10.8687	18.6252
Length   56, alignments in bytes  1/ 7:	22.8826	21.713	22.1704	10.9602	27.6024
Length   56, alignments in bytes  7/ 1:	22.9722	21.7125	21.8694	9.40625	17.9227
Length   56, alignments in bytes  3/ 4:	22.9293	21.7134	21.8359	11.4963	25.2935
Length   56, alignments in bytes  4/ 3:	22.9805	21.7133	21.8823	10.8605	18.8945
Length   56, alignments in bytes  5/ 7:	22.9259	21.7131	21.8336	11.5007	23.2031
Length   56, alignments in bytes  7/ 5:	22.8907	21.7135	21.8628	9.40894	17.5911
Length   60, alignments in bytes  0/ 4:	22.983	19.796	20.5963	11.4971	18.7021
Length   60, alignments in bytes  4/ 0:	19.4542	21.713	22.504	9.54187	19.1337
Length   60, alignments in bytes  4/ 4:	23.8982	21.7136	22.5271	9.22534	18.7599
Length   60, alignments in bytes  2/ 2:	22.98	21.7131	21.8275	10.7965	23.3483
Length   60, alignments in bytes  2/ 6:	22.8821	21.7133	21.8412	11.4985	28.9176
Length   60, alignments in bytes  6/ 2:	19.5189	21.7126	22.5034	12.3461	17.5513
Length   60, alignments in bytes  1/ 7:	22.9796	21.7137	22.1714	11.4998	29.2458
Length   60, alignments in bytes  7/ 1:	19.5426	21.7128	22.5063	9.90967	17.2977
Length   60, alignments in bytes  3/ 4:	22.976	22.3538	21.8422	9.50122	26.9775
Length   60, alignments in bytes  4/ 3:	19.5571	21.713	22.5043	9.55371	18.8153
Length   60, alignments in bytes  5/ 7:	24.0704	21.713	22.5236	10.4144	23.6796
Length   60, alignments in bytes  7/ 5:	24.0042	21.713	22.5048	9.98938	17.2594
Length   64, alignments in bytes  0/ 4:	27.9226	8.56262	10.4817	9.60254	19.3282
Length   64, alignments in bytes  4/ 0:	25.0155	17.3618	18.0126	9.8562	21.085
Length   64, alignments in bytes  4/ 4:	27.4913	19.7637	20.3506	10.5482	21.0671
Length   64, alignments in bytes  2/ 2:	27.8546	9.44482	10.1946	11.3458	22.5461
Length   64, alignments in bytes  2/ 6:	27.4795	9.94885	10.9028	11.722	29.1567
Length   64, alignments in bytes  6/ 2:	27.5486	17.3644	18.0176	11.2087	19.8246
Length   64, alignments in bytes  1/ 7:	27.8933	9.3302	10.2271	10.4722	29.4467
Length   64, alignments in bytes  7/ 1:	27.9354	17.3347	18.0052	9.89136	18.9728
Length   64, alignments in bytes  3/ 4:	27.5308	9.84912	10.3154	10.2422	27.2216
Length   64, alignments in bytes  4/ 3:	27.5326	19.8206	20.3964	11.5016	20.5085
Length   64, alignments in bytes  5/ 7:	27.5288	19.7709	20.3577	12.6473	25.4427
Length   64, alignments in bytes  7/ 5:	27.9116	19.8237	20.3998	9.89917	18.8497
Length   68, alignments in bytes  0/ 4:	27.8947	20.3926	21.0074	11.0527	21.0686
Length   68, alignments in bytes  4/ 0:	24.351	22.359	22.9673	11.3624	20.5244
Length   68, alignments in bytes  4/ 4:	27.8528	19.8597	20.2971	10.5411	20.3921
Length   68, alignments in bytes  2/ 2:	27.903	17.3416	18.0563	11.5035	24.4653
Length   68, alignments in bytes  2/ 6:	27.5206	16.8485	17.4308	11.0768	30.8588
Length   68, alignments in bytes  6/ 2:	27.9272	22.3531	22.9709	11.4973	19.0065
Length   68, alignments in bytes  1/ 7:	27.4641	16.74	17.4008	11.5219	31.3236
Length   68, alignments in bytes  7/ 1:	27.5884	22.3531	22.9587	11.4968	18.5732
Length   68, alignments in bytes  3/ 4:	27.4229	17.4309	18.0416	10.2548	29.0488
Length   68, alignments in bytes  4/ 3:	27.8779	22.3523	22.9741	11.4946	20.5348
Length   68, alignments in bytes  5/ 7:	27.493	19.8627	20.2958	11.8694	25.8887
Length   68, alignments in bytes  7/ 5:	27.9082	22.3533	22.9694	12.1515	18.5002
Length   72, alignments in bytes  0/ 4:	27.5762	20.4332	20.7092	11.11	21.2396
Length   72, alignments in bytes  4/ 0:	24.3025	22.3533	22.9902	11.832	22.6251
Length   72, alignments in bytes  4/ 4:	27.9027	17.3818	17.8916	11.5035	22.6171
Length   72, alignments in bytes  2/ 2:	27.5151	17.3868	17.9839	11.5038	24.0526
Length   72, alignments in bytes  2/ 6:	27.3784	21.0308	21.4707	11.5107	31.1909
Length   72, alignments in bytes  6/ 2:	27.4669	22.3529	22.9664	11.8186	21.3313
Length   72, alignments in bytes  1/ 7:	27.4452	21.031	21.4509	11.7212	31.5167
Length   72, alignments in bytes  7/ 1:	27.9015	22.3521	22.9717	9.87842	20.035
Length   72, alignments in bytes  3/ 4:	27.8789	17.4044	17.9896	11.5745	29.2316
Length   72, alignments in bytes  4/ 3:	27.8969	21.5927	22.208	11.8207	22.16
Length   72, alignments in bytes  5/ 7:	27.9075	17.4	17.9894	11.5048	27.4863
Length   72, alignments in bytes  7/ 5:	27.8842	22.3496	22.9587	9.88892	20.2938
Length   76, alignments in bytes  0/ 4:	27.8851	20.4265	20.9565	11.3007	23.1985
Length   76, alignments in bytes  4/ 0:	24.2908	22.3315	22.8883	9.96631	22.0765
Length   76, alignments in bytes  4/ 4:	27.4357	19.7701	20.4553	9.66858	22.0601
Length   76, alignments in bytes  2/ 2:	27.8522	17.3829	17.8976	11.5077	26.1807
Length   76, alignments in bytes  2/ 6:	27.8524	21.0343	21.4619	11.3055	33.0895
Length   76, alignments in bytes  6/ 2:	27.8689	22.3221	22.8732	12.4889	20.4706
Length   76, alignments in bytes  1/ 7:	27.8478	21.0288	21.4362	11.2697	33.4521
Length   76, alignments in bytes  7/ 1:	27.934	22.3209	22.866	10.4669	19.9788
Length   76, alignments in bytes  3/ 4:	27.5344	17.422	17.9015	10.2297	30.985
Length   76, alignments in bytes  4/ 3:	27.4124	22.3214	22.8699	9.96631	22.0674
Length   76, alignments in bytes  5/ 7:	27.829	19.9019	20.5248	11.5913	27.9485
Length   76, alignments in bytes  7/ 5:	27.4049	22.3219	22.8593	10.6951	19.8978
Length   80, alignments in bytes  0/ 4:	27.8862	20.2396	20.9419	9.95422	23.2861
Length   80, alignments in bytes  4/ 0:	25.0366	22.6372	22.8522	10.6499	24.277
Length   80, alignments in bytes  4/ 4:	27.4636	17.4266	17.9614	10.9828	24.1693
Length   80, alignments in bytes  2/ 2:	27.8525	17.434	17.9796	11.8386	25.6116
Length   80, alignments in bytes  2/ 6:	27.4839	20.9951	21.4788	12.2791	33.3744
Length   80, alignments in bytes  6/ 2:	27.4498	22.3171	22.8751	11.4196	22.9607
Length   80, alignments in bytes  1/ 7:	27.845	21.0033	21.4869	11.2583	33.6761
Length   80, alignments in bytes  7/ 1:	27.4125	22.3231	22.8715	10.6716	21.7283
Length   80, alignments in bytes  3/ 4:	27.4634	17.4786	17.9609	10.6189	31.4038
Length   80, alignments in bytes  4/ 3:	27.9069	21.5719	22.0142	11.6617	23.6075
Length   80, alignments in bytes  5/ 7:	27.8452	17.4797	17.959	12.0295	29.5199
Length   80, alignments in bytes  7/ 5:	27.8805	22.3156	22.8479	10.6814	21.7593
Length   84, alignments in bytes  0/ 4:	27.8887	20.2424	20.9368	11.5072	25.1898
