                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    5, alignments in bytes  0/ 5:	30.5206	25.6161	26.4357	8.26367	10.7589
Length    5, alignments in bytes  5/ 0:	30.5553	19.834	21.0149	11.5431	17.7506
Length    6, alignments in bytes  0/ 0:	31.3303	24.0043	25.5834	9.52539	14.9041
Length    6, alignments in bytes  0/ 0:	30.525	25.6176	26.4487	9.53064	14.8895
Length    6, alignments in bytes  0/ 6:	30.2266	25.6155	26.4425	7.52722	14.8876
Length    6, alignments in bytes  6/ 0:	30.2906	19.8374	20.6688	6.61401	10.795
Length    7, alignments in bytes  0/ 0:	27.6667	25.5891	26.1576	6.63708	14.9005
Length    7, alignments in bytes  0/ 0:	27.8037	25.6166	26.4459	6.62268	14.8898
Length    7, alignments in bytes  0/ 7:	27.6744	25.6168	26.4359	6.61853	14.8871
Length    7, alignments in bytes  7/ 0:	29.402	19.8345	20.6671	6.61975	15.718
Length    8, alignments in bytes  0/ 0:	27.6498	25.6299	26.7498	7.62769	7.46484
Length    8, alignments in bytes  0/ 0:	27.6681	25.6232	26.6024	7.6217	7.45532
Length    8, alignments in bytes  0/ 0:	27.8011	25.618	26.7426	7.61035	7.45093
Length    8, alignments in bytes  0/ 0:	27.1423	25.6151	26.7512	7.60388	7.44592
Length    9, alignments in bytes  0/ 0:	26.5634	25.6143	26.755	9.04431	8.44519
Length    9, alignments in bytes  0/ 0:	27.0262	25.6195	26.7505	9.00916	8.42651
Length    9, alignments in bytes  0/ 1:	26.5514	25.6255	26.7507	9.42944	9.21887
Length    9, alignments in bytes  1/ 0:	27.1243	25.614	26.769	9.33594	20.0691
Length   10, alignments in bytes  0/ 0:	26.563	25.6248	26.7452	9.52002	9.55139
Length   10, alignments in bytes  0/ 0:	26.598	25.618	26.7483	9.50659	9.57129
Length   10, alignments in bytes  0/ 2:	27.1328	25.6205	26.752	9.34656	10.2322
Length   10, alignments in bytes  2/ 0:	26.5437	25.6198	26.7571	9.22021	18.5569
Length   11, alignments in bytes  0/ 0:	26.5603	25.6135	29.0997	8.71826	10.4401
Length   11, alignments in bytes  0/ 0:	27.7297	26.731	26.7428	8.70874	10.4464
Length   11, alignments in bytes  0/ 3:	27.6803	25.6252	26.6	9.34143	11.1143
Length   11, alignments in bytes  3/ 0:	27.6842	25.6144	26.601	9.22449	19.5518
Length   12, alignments in bytes  0/ 0:	27.6871	25.6255	26.5977	9.52332	11.59
Length   12, alignments in bytes  0/ 0:	27.6512	25.618	26.7495	9.51489	11.5867
Length   12, alignments in bytes  0/ 4:	27.7262	25.6161	26.7556	9.54504	11.5796
Length   12, alignments in bytes  4/ 0:	27.825	25.615	26.7495	9.22949	14.9426
Length   13, alignments in bytes  0/ 0:	27.6792	25.6149	26.6094	9.53174	15.0637
Length   13, alignments in bytes  0/ 0:	27.6934	25.6147	26.7532	9.50146	15.0819
Length   13, alignments in bytes  0/ 5:	27.7144	25.614	26.7498	9.547	13.4587
Length   13, alignments in bytes  5/ 0:	27.6614	25.6156	26.7477	9.22351	16.3851
Length   14, alignments in bytes  0/ 0:	27.6874	25.6135	26.7577	9.51831	16.5571
Length   14, alignments in bytes  0/ 0:	27.7069	32.635	26.6062	9.51611	16.5441
Length   14, alignments in bytes  0/ 6:	27.5322	25.6138	26.7782	9.53748	15.6985
Length   14, alignments in bytes  6/ 0:	27.5406	25.614	26.772	9.22498	17.4128
Length   15, alignments in bytes  0/ 0:	27.3418	25.6202	26.7467	6.64172	15.7157
Length   15, alignments in bytes  0/ 0:	27.348	25.6154	26.6329	6.62219	15.7205
Length   15, alignments in bytes  0/ 7:	27.3413	25.6152	26.769	6.61841	15.7128
Length   15, alignments in bytes  7/ 0:	27.3376	25.6232	26.7521	6.61731	17.7886
Length   16, alignments in bytes  0/ 0:	27.3313	25.6276	26.4478	7.4552	9.3042
Length   16, alignments in bytes  7/ 2:	27.3389	25.6173	26.4526	7.8584	17.9935
Length   32, alignments in bytes  0/ 0:	29.7131	8.28784	9.11267	9.5929	13.0922
Length   32, alignments in bytes  6/ 4:	29.7402	8.28259	8.27966	13.8828	20.0275
Length   64, alignments in bytes  0/ 0:	31.5748	10.7659	11.6204	11.2351	19.5226
Length   64, alignments in bytes  5/ 6:	36.0282	25.6014	26.3438	15.3459	32.5844
Length  128, alignments in bytes  0/ 0:	35.0304	11.9467	13.8315	17.9315	34.5708
Length  128, alignments in bytes  4/ 0:	34.7252	23.6019	24.6517	18.4025	42.6785
Length  256, alignments in bytes  0/ 0:	43.8965	18.3827	21.954	22.3723	67.6169
Length  256, alignments in bytes  3/ 2:	44.9725	18.3817	22.9536	24.0925	76.574
Length  512, alignments in bytes  0/ 0:	52.4451	23.5293	27.7275	33.6125	133.57
Length  512, alignments in bytes  2/ 4:	58.2295	27.0667	29.8444	34.1489	191.622
Length 1024, alignments in bytes  0/ 0:	64.5992	34.0695	38.9448	64.2054	288.619
Length 1024, alignments in bytes  1/ 6:	81.8522	49.141	44.1884	58.2058	397.419
Length   16, alignments in bytes  1/ 2:	31.2511	25.6335	26.449	7.69727	21.9331
Length   16, alignments in bytes  2/ 1:	27.349	25.6156	26.4552	7.44946	19.2179
Length   16, alignments in bytes  1/ 1:	27.3458	25.6171	26.4524	7.44495	19.4338
Length   16, alignments in bytes  1/ 1:	27.3312	25.6241	26.4431	7.44971	20.7593
Length   32, alignments in bytes  2/ 4:	30.2836	10.4733	10.12	13.7273	27.7659
Length   32, alignments in bytes  4/ 2:	29.6117	8.28088	8.27271	14.0319	20.9011
Length   32, alignments in bytes  2/ 2:	29.5624	8.27393	8.6344	13.2318	21.1575
Length   32, alignments in bytes  2/ 2:	29.563	8.27393	8.63672	13.2349	21.5575
Length   64, alignments in bytes  3/ 6:	35.5764	11.9176	12.8513	13.4169	36.6807
Length   64, alignments in bytes  6/ 3:	35.6683	25.6871	26.4017	15.3101	25.575
Length   64, alignments in bytes  3/ 3:	35.9373	10.411	11.9736	12.1438	28.0134
Length   64, alignments in bytes  3/ 3:	36.0347	10.407	11.952	12.5345	27.9918
Length  128, alignments in bytes  4/ 0:	35.3854	23.6101	24.6646	18.1208	43.4746
Length  128, alignments in bytes  0/ 4:	39.7145	13.4753	16.896	17.5676	46.2629
Length  128, alignments in bytes  4/ 4:	39.1921	22.3516	23.655	18.1029	43.4852
Length  128, alignments in bytes  4/ 4:	39.2107	22.339	23.6749	18.1853	45.2777
Length  256, alignments in bytes  5/ 2:	44.9017	25.7924	24.9987	25.1918	75.5029
Length  256, alignments in bytes  2/ 5:	47.3862	21.3043	26.401	25.2556	104.541
Length  256, alignments in bytes  5/ 5:	46.0187	26.2861	25.8452	22.989	75.5614
Length  256, alignments in bytes  5/ 5:	45.8916	26.3232	25.856	22.9707	75.5587
Length  512, alignments in bytes  6/ 4:	48.9529	30.371	29.3511	34.1344	168.025
Length  512, alignments in bytes  4/ 6:	58.2046	32.2733	32.314	36.4076	189.982
Length  512, alignments in bytes  6/ 6:	55.4852	30.2067	29.4879	34.7401	167.866
Length  512, alignments in bytes  6/ 6:	55.408	30.2754	29.4681	34.0439	168.193
Length 1024, alignments in bytes  7/ 6:	61.7209	47.6268	44.353	61.196	297.823
Length 1024, alignments in bytes  6/ 7:	88.3828	48.9457	43.6774	62.0054	385.01
Length 1024, alignments in bytes  7/ 7:	74.2175	38.6743	38.9958	62.009	294.35
Length 1024, alignments in bytes  7/ 7:	68.7378	38.8448	38.9344	61.1763	291.933
Length   16, alignments in bytes  0/ 4:	31.4741	25.6266	26.45	7.78455	12.0645
Length   16, alignments in bytes  4/ 0:	27.3369	25.6195	26.4482	7.92468	19.3815
Length   16, alignments in bytes  4/ 4:	27.3375	25.619	26.4529	7.4408	18.6647
Length   16, alignments in bytes  2/ 2:	27.347	25.6171	26.4507	7.44482	18.5039
Length   16, alignments in bytes  2/ 6:	27.3336	25.6215	26.4463	7.6842	22.9789
Length   16, alignments in bytes  6/ 2:	27.3378	25.618	26.448	7.8175	19.8385
Length   16, alignments in bytes  1/ 7:	27.3423	25.6152	26.4517	7.79675	23.5914
Length   16, alignments in bytes  7/ 1:	27.3329	25.6265	26.4436	7.8573	18.0927
Length   16, alignments in bytes  3/ 4:	27.3302	25.6172	26.4478	7.78638	19.0391
Length   16, alignments in bytes  4/ 3:	27.3376	25.6144	26.4532	7.81763	18.1797
Length   16, alignments in bytes  5/ 7:	27.3403	25.6166	27.45	7.78516	21.7003
Length   16, alignments in bytes  7/ 5:	28.5847	25.6171	26.4492	7.84814	17.6348
Length   20, alignments in bytes  0/ 4:	27.5497	25.6195	26.4509	9.7572	15.0267
Length   20, alignments in bytes  4/ 0:	27.3417	25.615	26.4521	8.00916	17.6151
Length   20, alignments in bytes  4/ 4:	27.3424	25.6136	26.4531	8.91345	16.67
Length   20, alignments in bytes  2/ 2:	27.3453	25.615	26.4515	8.89453	23.9781
Length   20, alignments in bytes  2/ 6:	27.3384	25.6167	26.4496	9.74158	25.2388
Length   20, alignments in bytes  6/ 2:	27.334	25.6173	26.4473	8.00818	17.1747
Length   20, alignments in bytes  1/ 7:	27.3379	25.6167	26.4501	9.72009	26.0061
Length   20, alignments in bytes  7/ 1:	27.3374	25.6163	26.4509	9.26208	17.1002
Length   20, alignments in bytes  3/ 4:	27.3436	25.614	26.4519	10.2177	21.4553
Length   20, alignments in bytes  4/ 3:	27.3357	25.6292	26.4425	9.29553	17.4966
Length   20, alignments in bytes  5/ 7:	27.3336	25.6168	26.4504	10.2084	19.8857
Length   20, alignments in bytes  7/ 5:	27.5496	25.6252	26.4423	9.29236	16.5099
Length   24, alignments in bytes  0/ 4:	27.3287	25.6261	26.4402	10.2181	14.5977
Length   24, alignments in bytes  4/ 0:	28.8511	25.624	26.4415	9.29749	20.9382
Length   24, alignments in bytes  4/ 4:	28.8499	25.6224	26.4451	8.92236	19.4308
Length   24, alignments in bytes  2/ 2:	28.8422	25.6198	26.4456	8.89197	21.5137
Length   24, alignments in bytes  2/ 6:	28.8687	25.6254	26.4408	10.2046	24.8175
Length   24, alignments in bytes  6/ 2:	28.8605	25.6262	26.4401	9.29504	20.7461
Length   24, alignments in bytes  1/ 7:	28.8477	25.6168	26.4507	10.2035	25.5896
Length   24, alignments in bytes  7/ 1:	28.8435	25.6227	26.4446	9.29309	19.0742
Length   24, alignments in bytes  3/ 4:	28.8705	25.6205	26.4458	10.2124	21.4364
Length   24, alignments in bytes  4/ 3:	28.8783	25.6306	26.4396	9.30139	19.1854
Length   24, alignments in bytes  5/ 7:	28.8793	25.6147	26.4519	10.2112	21.9761
Length   24, alignments in bytes  7/ 5:	27.3341	25.6198	26.4453	9.28711	19.2035
Length   28, alignments in bytes  0/ 4:	27.3401	25.6147	26.452	10.6656	16.6084
Length   28, alignments in bytes  4/ 0:	27.3416	25.6229	26.4429	10.1488	19.4573
Length   28, alignments in bytes  4/ 4:	27.3348	25.6171	26.448	9.604	18.1206
Length   28, alignments in bytes  2/ 2:	27.3384	25.6143	26.4514	9.5918	23.5861
Length   28, alignments in bytes  2/ 6:	27.3348	25.615	26.4503	10.6782	28.288
Length   28, alignments in bytes  6/ 2:	27.3396	25.618	26.4487	10.1317	18.4968
Length   28, alignments in bytes  1/ 7:	27.3292	25.6246	26.4398	10.6339	29.0276
Length   28, alignments in bytes  7/ 1:	27.3435	25.6134	26.4517	10.8639	18.1985
Length   28, alignments in bytes  3/ 4:	27.3312	25.6238	26.4423	10.7476	24.8647
Length   28, alignments in bytes  4/ 3:	27.3251	25.9398	26.4415	10.0814	19.2268
Length   28, alignments in bytes  5/ 7:	27.5208	25.6165	26.4504	10.751	21.5421
Length   28, alignments in bytes  7/ 5:	27.5238	25.6202	26.4441	10.0698	18.3569
Length   32, alignments in bytes  0/ 4:	29.5706	8.39331	9.15552	10.6636	16.6437
Length   32, alignments in bytes  4/ 0:	29.6062	8.28088	8.27844	12.6533	21.6316
Length   32, alignments in bytes  4/ 4:	29.7325	8.28931	8.65149	12.1266	20.0452
Length   32, alignments in bytes  2/ 2:	29.739	8.27795	8.61096	13.2236	21.1736
Length   32, alignments in bytes  2/ 6:	29.6682	9.94873	10.1077	13.717	27.8099
Length   32, alignments in bytes  6/ 2:	29.7302	8.27356	8.27722	12.589	21.2042
Length   32, alignments in bytes  1/ 7:	29.7308	9.96265	10.0966	11.7665	28.2493
Length   32, alignments in bytes  7/ 1:	29.7335	8.27173	8.26855	11.4756	20.1686
Length   32, alignments in bytes  3/ 4:	29.6716	9.94385	10.1052	12.5835	24.2026
Length   32, alignments in bytes  4/ 3:	29.6841	8.26904	8.27405	14.0205	20.1934
Length   32, alignments in bytes  5/ 7:	29.7344	9.96753	10.1086	14.142	21.7793
Length   32, alignments in bytes  7/ 5:	29.6768	8.271	8.27051	11.4847	20.0067
Length   36, alignments in bytes  0/ 4:	29.7046	25.6328	25.278	13.0699	18.105
Length   36, alignments in bytes  4/ 0:	29.6768	22.255	22.8682	12.7587	20.6201
Length   36, alignments in bytes  4/ 4:	30.3833	28.0988	28.5725	12.1627	19.2064
Length   36, alignments in bytes  2/ 2:	29.5645	28.0944	27.4963	12.932	25.6619
Length   36, alignments in bytes  2/ 6:	29.6519	28.0958	27.5441	12.9219	30.7229
Length   36, alignments in bytes  6/ 2:	29.715	22.1858	23.1986	12.8412	19.7267
Length   36, alignments in bytes  1/ 7:	29.7367	28.1052	27.5208	13.4445	31.1268
Length   36, alignments in bytes  7/ 1:	29.7336	15.4476	15.8876	12.8214	19.1062
Length   36, alignments in bytes  3/ 4:	29.7419	28.0948	27.5431	12.5619	27.6517
Length   36, alignments in bytes  4/ 3:	29.6709	28.0946	27.6322	12.8046	20.2013
Length   36, alignments in bytes  5/ 7:	29.7495	28.1013	27.5275	14.1469	22.8862
Length   36, alignments in bytes  7/ 5:	29.6666	28.094	27.3242	13.8893	19.4745
Length   40, alignments in bytes  0/ 4:	29.6685	25.6467	26.4998	13.361	18.4128
Length   40, alignments in bytes  4/ 0:	29.6669	28.8533	28.7429	13.4697	22.5403
Length   40, alignments in bytes  4/ 4:	29.5493	28.0935	28.882	12.9214	21.3429
Length   40, alignments in bytes  2/ 2:	29.7365	28.1045	28.8109	12.9357	22.8853
Length   40, alignments in bytes  2/ 6:	29.7369	28.1005	28.8018	12.8601	30.3801
Length   40, alignments in bytes  6/ 2:	29.6238	28.099	28.5052	13.892	21.8749
Length   40, alignments in bytes  1/ 7:	29.7421	28.1045	28.8315	13.6481	30.8783
Length   40, alignments in bytes  7/ 1:	29.7283	28.0913	28.7421	11.433	21.1899
Length   40, alignments in bytes  3/ 4:	29.6741	28.1021	28.8038	13.7942	27.2599
Length   40, alignments in bytes  4/ 3:	29.7384	28.0978	28.8788	13.2429	21.2825
Length   40, alignments in bytes  5/ 7:	29.7328	28.0956	28.8217	13.7798	24.8717
Length   40, alignments in bytes  7/ 5:	29.7322	28.0876	28.5428	11.4325	20.8314
Length   44, alignments in bytes  0/ 4:	30.5563	25.6479	26.4576	13.2379	19.5525
Length   44, alignments in bytes  4/ 0:	29.7396	28.0978	28.869	11.7966	21.705
Length   44, alignments in bytes  4/ 4:	29.7321	28.0936	28.7753	11.6018	20.4751
Length   44, alignments in bytes  2/ 2:	29.741	28.1035	28.7709	12.9441	26.0155
Length   44, alignments in bytes  2/ 6:	29.7308	28.1045	28.8225	13.2389	32.9563
Length   44, alignments in bytes  6/ 2:	29.7394	28.0841	28.8313	14.0872	20.7136
Length   44, alignments in bytes  1/ 7:	29.6788	28.1008	28.778	13.2581	33.8804
Length   44, alignments in bytes  7/ 1:	29.7225	28.1028	28.7159	11.8564	20.1711
Length   44, alignments in bytes  3/ 4:	29.7386	28.095	28.849	12.5674	30.2666
Length   44, alignments in bytes  4/ 3:	29.734	28.0928	28.8771	11.7877	21.1377
Length   44, alignments in bytes  5/ 7:	29.7275	28.1028	28.8319	13.2535	26.1287
Length   44, alignments in bytes  7/ 5:	29.7178	28.0995	28.854	12.1915	20.3138
Length   48, alignments in bytes  0/ 4:	29.7355	25.6317	26.6725	11.6538	20.2418
Length   48, alignments in bytes  4/ 0:	29.6783	28.1001	27.5275	12.0721	23.8252
Length   48, alignments in bytes  4/ 4:	29.7449	28.1052	28.2611	12.3954	23.3188
Length   48, alignments in bytes  2/ 2:	29.7454	28.1028	28.2627	13.3701	25.3705
Length   48, alignments in bytes  2/ 6:	29.7419	28.1008	28.2297	14.4625	32.3655
Length   48, alignments in bytes  6/ 2:	29.5969	28.093	27.5643	12.418	22.6709
Length   48, alignments in bytes  1/ 7:	29.7386	28.1057	28.2661	12.8798	32.9858
Length   48, alignments in bytes  7/ 1:	29.7345	28.0933	27.5164	12.2397	22.2634
Length   48, alignments in bytes  3/ 4:	29.6736	28.1052	28.6852	12.3269	29.9928
Length   48, alignments in bytes  4/ 3:	29.6671	28.0951	28.3149	13.703	22.871
Length   48, alignments in bytes  5/ 7:	29.7247	28.1045	28.6941	14.84	28.0109
Length   48, alignments in bytes  7/ 5:	29.741	28.0958	27.531	12.1721	21.7374
Length   52, alignments in bytes  0/ 4:	29.6582	25.6207	26.5166	13.2369	21.5607
Length   52, alignments in bytes  4/ 0:	29.5934	28.1047	28.3256	12.8402	23.2188
Length   52, alignments in bytes  4/ 4:	29.7372	28.1003	28.2866	12.2461	22.0798
Length   52, alignments in bytes  2/ 2:	29.7181	28.0992	28.2928	14.0981	28.1348
Length   52, alignments in bytes  2/ 6:	29.7345	28.0953	28.2717	14.3241	35.0579
Length   52, alignments in bytes  6/ 2:	29.7015	28.0939	28.3403	13.818	21.4089
Length   52, alignments in bytes  1/ 7:	29.7408	28.1055	28.2671	14.2446	35.7842
Length   52, alignments in bytes  7/ 1:	29.6721	28.106	27.4952	13.8474	21.1091
Length   52, alignments in bytes  3/ 4:	29.7367	28.0946	28.8167	12.3234	32.4104
Length   52, alignments in bytes  4/ 3:	29.7333	28.1038	28.3048	13.1788	22.408
Length   52, alignments in bytes  5/ 7:	29.7462	28.1001	28.2579	14.8628	28.017
Length   52, alignments in bytes  7/ 5:	29.7333	28.1042	28.3142	14.0762	21.175
Length   56, alignments in bytes  0/ 4:	29.7255	25.615	26.6552	13.3409	22.4932
Length   56, alignments in bytes  4/ 0:	29.7404	28.1045	28.3167	14.8754	25.3113
Length   56, alignments in bytes  4/ 4:	29.7052	28.1067	28.2794	13.9081	25.1624
Length   56, alignments in bytes  2/ 2:	29.7306	28.1052	28.2292	14.7603	27.1968
Length   56, alignments in bytes  2/ 6:	29.7317	28.099	28.2758	14.743	35.2668
Length   56, alignments in bytes  6/ 2:	29.7419	28.0995	28.3243	14.0586	23.8076
Length   56, alignments in bytes  1/ 7:	29.733	28.105	28.2522	14.1128	35.5116
Length   56, alignments in bytes  7/ 1:	30.0358	28.104	28.3085	12.219	23.1641
Length   56, alignments in bytes  3/ 4:	29.6731	28.0983	28.2601	14.8927	32.7076
Length   56, alignments in bytes  4/ 3:	29.6707	28.0931	28.297	14.0603	24.587
Length   56, alignments in bytes  5/ 7:	29.7399	28.0956	28.269	14.8857	30.6244
Length   56, alignments in bytes  7/ 5:	29.6224	28.1042	28.309	12.1746	22.906
Length   60, alignments in bytes  0/ 4:	29.7275	25.6155	26.6576	14.8717	24.241
Length   60, alignments in bytes  4/ 0:	25.2848	28.099	29.123	12.3506	24.7294
Length   60, alignments in bytes  4/ 4:	31.204	28.0999	29.1486	11.9431	24.3445
Length   60, alignments in bytes  2/ 2:	29.678	28.0936	28.2924	14.7506	30.1394
Length   60, alignments in bytes  2/ 6:	29.6743	28.106	28.2886	14.8732	37.808
Length   60, alignments in bytes  6/ 2:	20.5559	28.095	29.1246	16.3868	22.7444
Length   60, alignments in bytes  1/ 7:	25.4343	28.1055	28.2811	14.8773	37.7767
Length   60, alignments in bytes  7/ 1:	25.2705	28.1042	28.9838	12.7549	22.4298
Length   60, alignments in bytes  3/ 4:	25.4589	28.1035	28.696	12.3427	34.9576
Length   60, alignments in bytes  4/ 3:	20.9618	28.105	29.1332	12.3282	24.4116
Length   60, alignments in bytes  5/ 7:	26.7205	28.0966	29.1511	13.3333	30.6211
Length   60, alignments in bytes  7/ 5:	26.7399	28.1038	28.9872	12.8533	22.3339
Length   64, alignments in bytes  0/ 4:	32.6073	11.0751	13.6075	12.4283	24.9945
Length   64, alignments in bytes  4/ 0:	26.7864	22.4551	23.2867	12.7966	27.2877
Length   64, alignments in bytes  4/ 4:	32.5409	25.548	26.3191	13.6533	27.2584
Length   64, alignments in bytes  2/ 2:	32.5553	12.2065	13.2096	14.6836	29.1837
Length   64, alignments in bytes  2/ 6:	31.9598	12.8821	14.0895	15.11	37.5803
Length   64, alignments in bytes  6/ 2:	32.8152	22.4075	23.2859	14.4893	25.5947
Length   64, alignments in bytes  1/ 7:	32.5172	12.0702	13.2377	13.3754	38.0983
Length   64, alignments in bytes  7/ 1:	32.4159	22.4045	23.2155	12.8011	24.4064
Length   64, alignments in bytes  3/ 4:	31.9541	12.7684	13.4019	13.3655	35.2544
Length   64, alignments in bytes  4/ 3:	32.0979	25.6378	26.4026	14.8833	26.5126
Length   64, alignments in bytes  5/ 7:	32.5471	25.569	26.324	15.338	32.9196
Length   64, alignments in bytes  7/ 5:	31.9507	25.6554	26.3943	12.8053	26.4597
Length   68, alignments in bytes  0/ 4:	32.1277	26.4022	27.1884	14.3108	27.2346
Length   68, alignments in bytes  4/ 0:	26.2507	28.9323	29.74	14.7437	26.6683
Length   68, alignments in bytes  4/ 4:	32.5658	25.7074	26.2671	13.6508	26.5002
Length   68, alignments in bytes  2/ 2:	31.9404	22.417	23.3485	14.8893	31.1321
Length   68, alignments in bytes  2/ 6:	32.7175	21.8096	22.5513	14.3417	39.8436
Length   68, alignments in bytes  6/ 2:	32.6548	28.9224	29.7239	14.8959	24.626
Length   68, alignments in bytes  1/ 7:	31.9382	21.6633	22.4517	14.968	40.558
Length   68, alignments in bytes  7/ 1:	32.4296	28.9214	30.5132	14.8895	24.0511
Length   68, alignments in bytes  3/ 4:	32.5472	22.5907	23.3392	13.2468	37.4718
Length   68, alignments in bytes  4/ 3:	32.6006	28.9263	30.2266	14.877	26.5092
Length   68, alignments in bytes  5/ 7:	31.9308	25.7037	26.3542	15.3331	33.5835
Length   68, alignments in bytes  7/ 5:	32.0986	28.9199	30.51	15.3075	24.0167
Length   72, alignments in bytes  0/ 4:	32.0914	26.446	26.7659	14.3816	27.4413
Length   72, alignments in bytes  4/ 0:	26.2666	28.9243	29.7131	15.3207	29.2399
Length   72, alignments in bytes  4/ 4:	31.9341	22.8877	23.2697	14.89	29.355
Length   72, alignments in bytes  2/ 2:	32.5581	22.4984	23.2708	14.8782	31.2444
Length   72, alignments in bytes  2/ 6:	32.5411	27.2115	27.7671	14.8893	40.2899
Length   72, alignments in bytes  6/ 2:	32.5996	28.9288	29.7134	15.3004	27.6002
Length   72, alignments in bytes  1/ 7:	31.9315	27.2146	27.7441	15.1364	40.642
Length   72, alignments in bytes  7/ 1:	32.0736	28.9258	29.731	12.9606	26.0886
Length   72, alignments in bytes  3/ 4:	32.5526	22.514	23.2828	15.2729	37.8066
Length   72, alignments in bytes  4/ 3:	32.0948	27.9381	28.7456	15.293	28.5671
Length   72, alignments in bytes  5/ 7:	32.522	22.5122	23.2908	14.892	35.5507
Length   72, alignments in bytes  7/ 5:	32.0859	28.9275	29.7227	12.8964	26.2688
Length   76, alignments in bytes  0/ 4:	32.1029	26.437	27.1171	14.5887	30.1132
Length   76, alignments in bytes  4/ 0:	26.7517	28.8845	29.5946	12.9617	28.5317
Length   76, alignments in bytes  4/ 4:	31.9573	25.5863	26.4745	12.5984	28.4528
Length   76, alignments in bytes  2/ 2:	31.9291	22.5066	23.2855	14.8813	33.8069
Length   76, alignments in bytes  2/ 6:	32.541	27.2238	23.1581	14.6771	42.915
Length   76, alignments in bytes  6/ 2:	32.0972	28.8822	29.5811	16.2	26.3903
Length   76, alignments in bytes  1/ 7:	32.5221	27.208	26.3442	14.6672	43.528
Length   76, alignments in bytes  7/ 1:	32.6283	28.8894	29.5869	13.5717	25.7385
Length   76, alignments in bytes  3/ 4:	32.5729	22.5116	23.2833	13.277	40.0161
Length   76, alignments in bytes  4/ 3:	32.6257	28.8916	29.5892	12.9518	28.58
Length   76, alignments in bytes  5/ 7:	32.5529	25.7484	26.548	15.3818	36.1619
Length   76, alignments in bytes  7/ 5:	32.0725	28.8877	29.5822	13.8301	25.7089
Length   80, alignments in bytes  0/ 4:	32.0977	26.2661	27.1193	12.964	30.1876
Length   80, alignments in bytes  4/ 0:	26.7621	28.8889	29.5854	13.8239	31.3051
Length   80, alignments in bytes  4/ 4:	31.9279	22.5576	23.2517	14.1838	31.3724
Length   80, alignments in bytes  2/ 2:	32.5782	22.556	23.2477	15.3445	33.2668
Length   80, alignments in bytes  2/ 6:	32.5554	27.179	27.8143	15.9172	43.1799
Length   80, alignments in bytes  6/ 2:	32.0857	28.8875	29.5929	14.7997	29.7493
Length   80, alignments in bytes  1/ 7:	32.5676	27.1854	27.7792	14.5582	43.5848
Length   80, alignments in bytes  7/ 1:	32.0962	28.8848	29.5764	13.8317	28.0513
Length   80, alignments in bytes  3/ 4:	32.5526	22.6216	23.2424	14.5118	40.7394
Length   80, alignments in bytes  4/ 3:	32.6277	27.9297	28.48	15.0858	30.6639
Length   80, alignments in bytes  5/ 7:	32.5302	22.6204	23.2439	15.5836	38.1649
Length   80, alignments in bytes  7/ 5:	32.614	28.8818	29.5748	13.8135	28.1102
Length   84, alignments in bytes  0/ 4:	32.5665	26.173	27.1041	14.8729	32.8977
Length   84, alignments in bytes  4/ 0:	26.7356	27.9186	28.5212	14.9918	30.5664
