                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length   64/  64, alignment  0/ 0, N    8:	23.9909	21.8564	22.4839	20.8154	23.8815
Length   64/  64, alignment  5/ 6, N    8:	23.8845	22.3851	22.9887	21.2859	24.327
Length   64/  16, alignment  0/ 0, N    8:	23.949	21.7126	22.3518	21.1383	24.0394
Length   64/  16, alignment  5/ 6, N    8:	24.0272	21.7116	22.3499	21.2771	24.029
Length  128/ 128, alignment  0/ 0, N    8:	24.3937	22.35	22.4796	20.6199	24.1449
Length  128/ 128, alignment  4/ 0, N    8:	24.4169	22.352	22.9894	21.0901	24.3245
Length  128/  32, alignment  0/ 0, N    8:	24.3937	22.6161	23.0967	21.1454	24.4087
Length  128/  32, alignment  4/ 0, N    8:	24.4624	22.4948	23.0971	21.1057	24.4778
Length  256/ 256, alignment  0/ 0, N    8:	27.5715	22.3559	23.0221	21.0746	27.7619
Length  256/ 256, alignment  3/ 2, N    8:	27.5632	22.3527	22.9931	21.0746	27.4194
Length  256/  64, alignment  0/ 0, N    8:	24.3309	22.353	22.9907	21.2403	24.3193
Length  256/  64, alignment  3/ 2, N    8:	24.3403	22.3782	22.9888	21.2347	24.3989
Length  512/ 512, alignment  0/ 0, N    8:	27.6649	22.676	23.7713	24.0849	28.0676
Length  512/ 512, alignment  2/ 4, N    8:	28.2147	22.8732	23.6989	24.0807	29.0537
Length  512/ 128, alignment  0/ 0, N    8:	25.1839	23.374	24.0864	22.2461	26.2642
Length  512/ 128, alignment  2/ 4, N    8:	25.4009	22.8713	23.5245	21.6821	24.8399
Length 1024/1024, alignment  0/ 0, N    8:	29.1342	25.8517	29.009	36.47	29.0602
Length 1024/1024, alignment  1/ 6, N    8:	29.122	26.0379	29.8223	37.2875	29.7023
Length 1024/ 256, alignment  0/ 0, N    8:	29.0558	23.4196	24.578	22.345	28.8612
Length 1024/ 256, alignment  1/ 6, N    8:	28.9025	23.4186	24.1682	22.164	28.8619
Length   16/   1, alignment  1/ 2, N    8:	24.8623	22.928	23.6328	21.4479	24.8835
Length   16/   1, alignment  2/ 1, N    8:	24.8999	22.9261	23.631	21.4245	24.8289
Length   16/  10, alignment  1/ 1, N    8:	24.861	22.9252	23.4892	21.4463	24.7752
Length   32/   1, alignment  2/ 4, N    8:	24.5338	22.2172	22.8698	20.9749	24.3405
Length   32/   1, alignment  4/ 2, N    8:	24.3341	22.2172	22.8699	20.9103	24.365
Length   32/  10, alignment  2/ 2, N    8:	24.3347	21.7125	22.4207	20.4526	23.8609
Length   64/   1, alignment  3/ 6, N    8:	23.7441	21.7126	22.3513	20.4486	23.7832
Length   64/   1, alignment  6/ 3, N    8:	24.0206	21.7123	22.3494	20.4358	23.8309
Length   64/  10, alignment  3/ 3, N    8:	24.0531	21.7121	22.4178	20.4693	23.7035
Length  128/   1, alignment  4/ 0, N    8:	23.7805	21.7128	22.3498	20.3592	23.2406
Length  128/   1, alignment  0/ 4, N    8:	23.2065	21.2296	21.8541	20.0206	23.2283
Length  128/  10, alignment  4/ 4, N    8:	23.1455	21.5581	22.3518	20.6245	23.7305
Length  256/   1, alignment  5/ 2, N    8:	23.8058	21.2303	21.8547	19.982	23.4186
Length  256/   1, alignment  2/ 5, N    8:	23.2626	21.2298	21.9883	20.4537	23.7123
Length  256/  10, alignment  5/ 5, N    8:	23.7047	21.7113	22.3506	20.535	23.7476
Length  512/   1, alignment  6/ 4, N    8:	23.8286	21.7122	22.3517	20.4342	23.8539
Length  512/   1, alignment  4/ 6, N    8:	23.2076	21.2301	21.8542	19.9929	23.2142
Length  512/  10, alignment  6/ 6, N    8:	23.184	21.2299	21.8535	19.9984	23.5701
Length 1024/   1, alignment  7/ 6, N    8:	23.2311	21.2305	21.8537	20.0139	23.3487
Length 1024/   1, alignment  6/ 7, N    8:	23.7132	21.713	22.3519	20.4717	23.7302
Length 1024/  10, alignment  7/ 7, N    8:	23.8198	21.7123	22.3515	20.4519	24.1105
Length    2/   2, alignment  0/ 2, N   32:	24.0727	22.0345	22.3518	20.5309	23.9847
Length    4/   4, alignment  0/ 0, N   32:	23.8097	21.7146	22.4329	20.4985	23.7638
Length    4/   4, alignment  4/ 0, N   32:	23.7414	21.8951	22.4777	20.5839	23.9625
Length    8/   8, alignment  0/ 0, N   32:	23.678	21.7568	22.5347	20.5282	23.7872
Length    8/   8, alignment  0/ 0, N   32:	23.6877	21.7555	22.4424	20.4394	23.4356
Length   16/  16, alignment  0/ 0, N   32:	23.2947	21.2297	21.8557	21.9129	24.0845
Length   16/  16, alignment  7/ 2, N   32:	23.793	21.7915	22.3807	22.0533	23.9357
Length   16/   4, alignment  0/ 0, N   32:	23.937	21.7125	22.4352	21.1833	24.0687
Length   16/   4, alignment  7/ 2, N   32:	24.0414	21.7118	22.3519	21.1777	24.2545
Length   32/  32, alignment  0/ 0, N   32:	24.2975	23.0224	23.6307	22.5656	24.269
Length   32/  32, alignment  6/ 4, N   32:	28.5064	25.1559	25.5991	24.5648	28.1789
Length   32/   8, alignment  0/ 0, N   32:	23.3613	21.2328	21.8562	20.7745	23.6035
Length   32/   8, alignment  6/ 4, N   32:	23.2754	21.7073	22.3525	21.2252	23.9192
Length   64/  64, alignment  0/ 0, N   32:	24.3375	22.3525	22.9958	21.8119	24.3059
Length   64/  64, alignment  5/ 6, N   32:	24.4173	22.3524	22.9883	21.7476	24.4953
Length   64/  16, alignment  0/ 0, N   32:	23.8925	21.7124	22.3496	21.9072	24.0163
Length   64/  16, alignment  5/ 6, N   32:	23.8467	21.7118	22.3521	22.031	24.0691
Length  128/ 128, alignment  0/ 0, N   32:	24.3921	22.697	23.6292	21.8742	24.7957
Length  128/ 128, alignment  4/ 0, N   32:	24.4445	22.6923	23.3181	21.7596	24.8409
Length  128/  32, alignment  0/ 0, N   32:	24.348	23.0162	23.6286	22.9637	24.8323
Length  128/  32, alignment  4/ 0, N   32:	24.9624	23.5265	24.1777	23.0661	24.9324
Length  256/ 256, alignment  0/ 0, N   32:	28.8466	23.1107	23.8101	22.2442	28.7821
Length  256/ 256, alignment  3/ 2, N   32:	28.6002	23.1501	23.6951	22.2556	28.7723
Length  256/  64, alignment  0/ 0, N   32:	25.0139	22.8695	23.5931	22.3371	24.8998
Length  256/  64, alignment  3/ 2, N   32:	24.9909	22.8724	23.5238	22.3391	24.9401
Length  512/ 512, alignment  0/ 0, N   32:	29.2308	22.6525	23.1518	24.8769	28.5736
Length  512/ 512, alignment  2/ 4, N   32:	28.5938	22.6181	23.0588	25.3514	29.1832
Length  512/ 128, alignment  0/ 0, N   32:	24.9967	23.2132	23.7311	22.2714	25.4156
Length  512/ 128, alignment  2/ 4, N   32:	24.948	22.9096	23.7692	22.3125	25.4819
Length 1024/1024, alignment  0/ 0, N   32:	30.0629	24.9896	28.5688	37.3195	30.0567
Length 1024/1024, alignment  1/ 6, N   32:	30.0596	25.9959	29.0826	38.2008	30.7784
Length 1024/ 256, alignment  0/ 0, N   32:	29.5141	23.5594	24.2696	22.7841	29.5277
Length 1024/ 256, alignment  1/ 6, N   32:	29.5131	23.6635	24.3445	23.2805	29.7616
Length   16/   1, alignment  1/ 2, N   32:	25.4024	22.746	23.5315	22.1465	25.0807
Length   16/   1, alignment  2/ 1, N   32:	24.9551	22.9102	23.4138	22.1736	25.0136
Length   16/  10, alignment  1/ 1, N   32:	24.9599	22.7469	23.5318	22.1647	24.8584
Length   32/   1, alignment  2/ 4, N   32:	24.4336	22.2199	22.8689	21.7331	24.7585
Length   32/   1, alignment  4/ 2, N   32:	24.4981	22.2158	22.8719	21.6755	24.7303
Length   32/  10, alignment  2/ 2, N   32:	24.4013	21.7125	22.3517	21.2718	24.0285
Length   64/   1, alignment  3/ 6, N   32:	23.837	21.7114	22.3494	21.2508	24.1331
Length   64/   1, alignment  6/ 3, N   32:	23.8469	21.9378	22.8705	21.6152	24.8641
Length   64/  10, alignment  3/ 3, N   32:	23.8627	21.7123	22.351	21.2751	24.1624
Length  128/   1, alignment  4/ 0, N   32:	24.1209	21.7119	22.351	21.1342	24.3426
Length  128/   1, alignment  0/ 4, N   32:	23.8786	21.7132	22.3513	21.2388	24.1797
Length  128/  10, alignment  4/ 4, N   32:	23.7483	21.7115	22.3494	21.2486	23.9733
Length  256/   1, alignment  5/ 2, N   32:	23.8164	21.7125	22.3527	21.1431	24.345
Length  256/   1, alignment  2/ 5, N   32:	23.8225	21.7127	22.3499	21.2395	24.1101
Length  256/  10, alignment  5/ 5, N   32:	23.86	21.7117	22.3516	21.2394	24.1721
Length  512/   1, alignment  6/ 4, N   32:	23.8121	21.7131	22.3504	21.1483	24.3243
Length  512/   1, alignment  4/ 6, N   32:	23.8558	21.712	22.3517	21.2617	24.1782
Length  512/  10, alignment  6/ 6, N   32:	23.401	21.2296	21.8541	20.7687	24.1697
Length 1024/   1, alignment  7/ 6, N   32:	23.766	21.7125	22.3526	21.2709	24.2657
Length 1024/   1, alignment  6/ 7, N   32:	23.8456	21.7125	22.3499	21.2634	24.1895
Length 1024/  10, alignment  7/ 7, N   32:	23.8189	21.7124	22.3525	21.2487	24.1343
Length    2/   2, alignment  0/ 2, N  128:	23.6291	21.7153	22.6701	20.4965	23.7074
Length    4/   4, alignment  0/ 0, N  128:	25.612	21.8535	22.6251	20.5081	23.7478
Length    4/   4, alignment  4/ 0, N  128:	25.6242	21.7922	22.5355	20.5803	23.775
Length    8/   8, alignment  0/ 0, N  128:	23.7823	21.7137	22.3531	20.9899	24.5878
Length    8/   8, alignment  0/ 0, N  128:	24.3059	22.216	22.612	20.5683	23.7603
Length   16/  16, alignment  0/ 0, N  128:	23.908	21.8192	22.4333	21.3754	24.1097
Length   16/  16, alignment  7/ 2, N  128:	23.8227	21.8539	22.4595	21.4802	24.2051
Length   16/   4, alignment  0/ 0, N  128:	23.8659	21.8512	22.5864	20.5911	23.8492
Length   16/   4, alignment  7/ 2, N  128:	24.1058	21.7916	22.4294	20.5186	23.7244
Length   32/  32, alignment  0/ 0, N  128:	23.8231	23.2778	24.2632	23.3754	24.4803
Length   32/  32, alignment  6/ 4, N  128:	28.7902	25.545	26.1821	25.937	28.8595
Length   32/   8, alignment  0/ 0, N  128:	23.7872	22.5548	22.9923	21.9172	24.0945
Length   32/   8, alignment  6/ 4, N  128:	23.76	22.4509	23.1863	22.6233	24.1371
Length   64/  64, alignment  0/ 0, N  128:	24.5446	24.2719	24.9506	24.9486	24.9835
Length   64/  64, alignment  5/ 6, N  128:	27.6143	28.3512	29.1067	27.9238	27.71
Length   64/  16, alignment  0/ 0, N  128:	27.0462	27.8512	26.713	24.4195	27.4993
Length   64/  16, alignment  5/ 6, N  128:	27.0749	27.8633	28.3276	26.6489	27.438
Length  128/ 128, alignment  0/ 0, N  128:	25.7139	25.7495	27.0786	27.7254	26.9935
Length  128/ 128, alignment  4/ 0, N  128:	26.6513	30.1996	30.7865	31.6941	27.1774
Length  128/  32, alignment  0/ 0, N  128:	27.4711	26.2847	27.1228	26.9869	27.9799
Length  128/  32, alignment  4/ 0, N  128:	27.7761	30.4172	31.0848	31.8949	28.2109
Length  256/ 256, alignment  0/ 0, N  128:	30.3145	26.4479	27.2046	27.7903	30.3112
Length  256/ 256, alignment  3/ 2, N  128:	31.9794	30.7505	31.8412	32.9419	31.9891
Length  256/  64, alignment  0/ 0, N  128:	26.2789	26.2634	27.4383	27.9131	27.4208
Length  256/  64, alignment  3/ 2, N  128:	29.007	31.9756	32.4152	33.4606	29.5487
Length  512/ 512, alignment  0/ 0, N  128:	31.1255	28.556	28.6312	34.5984	31.0504
Length  512/ 512, alignment  2/ 4, N  128:	32.2826	32.2486	32.4977	39.2862	32.2701
Length  512/ 128, alignment  0/ 0, N  128:	27.1416	27.0823	28.1491	28.5563	27.5263
Length  512/ 128, alignment  2/ 4, N  128:	28.7965	31.4433	32.2171	32.4672	29.4674
Length 1024/1024, alignment  0/ 0, N  128:	31.9424	33.0451	33.7851	48.3199	32.1201
Length 1024/1024, alignment  1/ 6, N  128:	34.7728	36.0755	34.5183	51.1662	36.0805
Length 1024/ 256, alignment  0/ 0, N  128:	31.997	27.8655	28.3649	29.2678	31.6521
Length 1024/ 256, alignment  1/ 6, N  128:	32.4232	31.6447	32.3566	33.4528	32.4724
Length   16/   1, alignment  1/ 2, N  128:	25.1949	22.8982	23.5962	21.6117	25.1525
Length   16/   1, alignment  2/ 1, N  128:	24.9862	22.9449	23.5512	21.6111	25.0836
Length   16/  10, alignment  1/ 1, N  128:	25.0508	22.8949	23.5003	21.5827	25.3549
Length   32/   1, alignment  2/ 4, N  128:	24.643	23.0834	23.726	23.0723	24.6833
Length   32/   1, alignment  4/ 2, N  128:	24.4056	22.8701	23.525	22.8906	24.7628
Length   32/  10, alignment  2/ 2, N  128:	24.3756	23.0049	23.6419	23.0751	24.2556
Length   64/   1, alignment  3/ 6, N  128:	27.1228	25.8567	27.1813	25.8184	28.168
Length   64/   1, alignment  6/ 3, N  128:	27.6602	27.1887	27.8607	25.7704	27.4863
Length   64/  10, alignment  3/ 3, N  128:	27.0993	25.8282	27.1758	25.9138	28.1494
Length  128/   1, alignment  4/ 0, N  128:	27.8009	28.7335	29.041	29.1134	27.5694
Length  128/   1, alignment  0/ 4, N  128:	27.6801	28.0539	28.9515	28.3342	28.3755
Length  128/  10, alignment  4/ 4, N  128:	28.6249	29.4059	30.5912	31.6479	28.5037
Length  256/   1, alignment  5/ 2, N  128:	28.6666	29.4877	30.0776	31.7846	28.2302
Length  256/   1, alignment  2/ 5, N  128:	28.8213	30.2523	31.9331	31.0898	28.6392
Length  256/  10, alignment  5/ 5, N  128:	28.5552	29.6368	30.3858	31.5251	28.3863
Length  512/   1, alignment  6/ 4, N  128:	28.3962	30.1246	30.7109	31.9135	28.4473
Length  512/   1, alignment  4/ 6, N  128:	28.5557	29.9292	30.6869	31.2165	28.441
Length  512/  10, alignment  6/ 6, N  128:	28.8306	29.726	30.0889	31.8425	28.5679
Length 1024/   1, alignment  7/ 6, N  128:	28.5863	26.419	26.863	28.5975	28.825
Length 1024/   1, alignment  6/ 7, N  128:	28.6573	29.7505	30.2206	31.9167	28.962
Length 1024/  10, alignment  7/ 7, N  128:	28.8611	29.7807	30.248	31.7669	28.9664
Length    2/   2, alignment  0/ 2, N  512:	24.1802	22.2178	23.201	21.0125	24.1933
Length    4/   4, alignment  0/ 0, N  512:	24.1985	21.7683	22.5341	20.7876	24.4321
Length    4/   4, alignment  4/ 0, N  512:	24.8291	22.2973	23.1512	20.9688	24.444
Length    8/   8, alignment  0/ 0, N  512:	24.3547	21.8434	22.3514	20.4649	23.8039
Length    8/   8, alignment  0/ 0, N  512:	24.0163	21.7117	22.3512	20.4881	23.7292
Length   16/  16, alignment  0/ 0, N  512:	23.9637	21.8184	22.4454	21.3705	24.1946
Length   16/  16, alignment  7/ 2, N  512:	23.8573	21.8565	22.5569	21.4787	24.1306
Length   16/   4, alignment  0/ 0, N  512:	23.842	21.854	22.4712	20.6017	24.0333
Length   16/   4, alignment  7/ 2, N  512:	24.5779	22.3169	22.4762	20.5358	24.1698
Length   32/  32, alignment  0/ 0, N  512:	24.5207	23.8837	24.6726	23.4591	24.4368
Length   32/  32, alignment  6/ 4, N  512:	28.9986	25.5438	26.3458	25.7916	29.3123
Length   32/   8, alignment  0/ 0, N  512:	23.8169	22.4798	22.9884	21.898	24.1218
Length   32/   8, alignment  6/ 4, N  512:	23.7463	22.5244	23.1865	22.5457	23.8662
Length   64/  64, alignment  0/ 0, N  512:	24.0149	23.7314	24.6786	24.7324	24.4658
Length   64/  64, alignment  5/ 6, N  512:	27.7682	28.3393	29.0672	27.9127	27.6591
Length   64/  16, alignment  0/ 0, N  512:	26.9826	27.7816	26.1932	24.4198	27.4049
Length   64/  16, alignment  5/ 6, N  512:	26.8229	28.4711	28.4825	26.7416	27.377
Length  128/ 128, alignment  0/ 0, N  512:	26.2624	25.7022	26.2338	28.3539	27.6065
Length  128/ 128, alignment  4/ 0, N  512:	26.9218	28.4791	29.3352	31.6189	28.0303
Length  128/  32, alignment  0/ 0, N  512:	28.2452	26.307	27.0072	28.9882	28.9039
Length  128/  32, alignment  4/ 0, N  512:	28.2747	31.6066	32.6819	33.1698	29.6083
Length  256/ 256, alignment  0/ 0, N  512:	35.3493	30.117	30.9009	32.5417	36.6824
Length  256/ 256, alignment  3/ 2, N  512:	40.2554	35.4146	35.9265	37.4532	40.2704
Length  256/  64, alignment  0/ 0, N  512:	33.5193	30.927	31.6284	32.7357	32.967
Length  256/  64, alignment  3/ 2, N  512:	36.4053	35.0918	35.81	37.1034	36.2606
Length  512/ 512, alignment  0/ 0, N  512:	50.8246	33.4533	34.7521	50.2877	49.9372
Length  512/ 512, alignment  2/ 4, N  512:	53.1544	44.9622	46.3217	54.2618	51.3349
Length  512/ 128, alignment  0/ 0, N  512:	40.4099	33.7492	34.6448	39.3361	41.6246
Length  512/ 128, alignment  2/ 4, N  512:	47.1247	44.6301	45.3823	48.8724	47.9736
Length 1024/1024, alignment  0/ 0, N  512:	53.4575	41.3295	42.9559	61.5611	50.7442
Length 1024/1024, alignment  1/ 6, N  512:	55.5131	47.6056	47.0286	64.6449	53.9749
Length 1024/ 256, alignment  0/ 0, N  512:	49.479	34.2517	34.7743	42.7768	49.2997
Length 1024/ 256, alignment  1/ 6, N  512:	60.0948	44.7432	45.2479	49.1021	60.3247
Length   16/   1, alignment  1/ 2, N  512:	25.8004	23.4557	24.0724	22.1236	25.6394
Length   16/   1, alignment  2/ 1, N  512:	25.6993	23.5048	24.2072	22.1093	25.1848
Length   16/  10, alignment  1/ 1, N  512:	25.1791	22.8932	23.5165	21.5981	25.2948
Length   32/   1, alignment  2/ 4, N  512:	24.9391	23.231	23.6379	23.0751	24.7837
Length   32/   1, alignment  4/ 2, N  512:	24.3058	22.9877	23.5246	23.0402	24.7442
Length   32/  10, alignment  2/ 2, N  512:	24.3237	23.0099	23.6422	23.0696	24.7547
Length   64/   1, alignment  3/ 6, N  512:	27.9365	26.4274	27.3188	25.7881	27.4468
Length   64/   1, alignment  6/ 3, N  512:	27.2606	26.3517	27.1717	25.0788	27.5343
Length   64/  10, alignment  3/ 3, N  512:	27.2993	25.8261	26.5882	25.1485	27.4406
Length  128/   1, alignment  4/ 0, N  512:	26.8651	30.5753	31.5034	31.7036	28.3423
Length  128/   1, alignment  0/ 4, N  512:	28.5453	28.7968	30.6602	31.4853	28.4437
Length  128/  10, alignment  4/ 4, N  512:	28.1603	29.4985	30.2197	30.8909	28.7252
Length  256/   1, alignment  5/ 2, N  512:	34.632	31.8405	32.4899	34.602	35.3017
Length  256/   1, alignment  2/ 5, N  512:	34.3265	34.768	35.3038	35.7328	34.9823
Length  256/  10, alignment  5/ 5, N  512:	34.8794	33.9819	35.4753	36.0863	35.6126
Length  512/   1, alignment  6/ 4, N  512:	44.3345	42.1703	42.7994	48.096	45.2348
Length  512/   1, alignment  4/ 6, N  512:	45.6156	42.6137	43.3436	47.2469	45.9612
Length  512/  10, alignment  6/ 6, N  512:	46.1782	42.738	43.3371	47.0536	45.9087
Length 1024/   1, alignment  7/ 6, N  512:	41.7476	34.0731	34.6298	40.352	43.1372
Length 1024/   1, alignment  6/ 7, N  512:	45.66	42.3977	43.0998	46.7905	45.8161
Length 1024/  10, alignment  7/ 7, N  512:	45.761	42.932	43.2319	46.6974	46.0247
Length    2/   2, alignment  0/ 2, N 2048:	25.3596	23.3022	24.3272	21.508	24.7548
Length    4/   4, alignment  0/ 0, N 2048:	25.056	22.8145	23.702	22.2262	24.8622
Length    4/   4, alignment  4/ 0, N 2048:	24.8788	22.8308	23.701	21.4528	24.9033
Length    8/   8, alignment  0/ 0, N 2048:	25.0821	22.8255	23.2204	20.9913	24.6999
Length    8/   8, alignment  0/ 0, N 2048:	24.3528	22.2211	23.348	21.3611	24.2586
Length   16/  16, alignment  0/ 0, N 2048:	24.7361	22.3485	22.8724	21.9043	24.2015
Length   16/  16, alignment  7/ 2, N 2048:	24.008	21.8539	22.4802	21.4817	24.1014
Length   16/   4, alignment  0/ 0, N 2048:	23.8466	21.8524	23.1899	20.9747	23.927
Length   16/   4, alignment  7/ 2, N 2048:	23.7567	21.8188	22.4073	20.5744	23.9882
Length   32/  32, alignment  0/ 0, N 2048:	24.4233	23.8901	24.692	23.384	24.4236
Length   32/  32, alignment  6/ 4, N 2048:	28.8567	25.5422	27.3748	25.9245	28.8923
Length   32/   8, alignment  0/ 0, N 2048:	23.7174	22.5529	22.9888	21.9848	24.134
Length   32/   8, alignment  6/ 4, N 2048:	23.8149	22.4944	22.9882	22.549	24.3104
Length   64/  64, alignment  0/ 0, N 2048:	24.4465	25.437	24.9244	24.9085	24.4157
Length   64/  64, alignment  5/ 6, N 2048:	27.6264	28.3004	29.1812	27.9825	27.7166
Length   64/  16, alignment  0/ 0, N 2048:	26.8262	27.7795	26.8401	25.0404	28.9957
Length   64/  16, alignment  5/ 6, N 2048:	27.6264	27.6504	28.2977	26.7559	27.2609
Length  128/ 128, alignment  0/ 0, N 2048:	26.2915	25.5707	26.8577	29.2033	27.6216
Length  128/ 128, alignment  4/ 0, N 2048:	26.8497	29.4358	29.2835	31.5977	27.583
Length  128/  32, alignment  0/ 0, N 2048:	28.1869	26.2999	26.9884	29.0652	29.4453
