                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    9, alignments in bytes  1/ 0:	15.1519	9.55847	9.24133	8.13489	20.9139
Length   10, alignments in bytes  0/ 0:	15.7603	9.95569	8.56311	7.51331	6.90442
Length   10, alignments in bytes  0/ 0:	10.1698	8.40515	8.1792	7.50842	6.94507
Length   10, alignments in bytes  0/ 2:	9.94861	8.54944	8.18066	7.3418	7.58264
Length   10, alignments in bytes  2/ 0:	9.86536	8.41418	8.23242	7.25244	15.0743
Length   11, alignments in bytes  0/ 0:	9.90479	8.69226	8.17419	6.85095	7.76013
Length   11, alignments in bytes  0/ 0:	10.625	8.47144	8.41406	7.68408	7.75195
Length   11, alignments in bytes  0/ 3:	9.80701	8.4314	8.18518	7.34729	8.48438
Length   11, alignments in bytes  3/ 0:	9.84802	8.48865	8.22498	7.26135	16.999
Length   12, alignments in bytes  0/ 0:	9.91553	8.77161	8.18335	7.51257	8.70886
Length   12, alignments in bytes  0/ 0:	9.83081	8.47644	8.17236	7.52441	8.71191
Length   12, alignments in bytes  0/ 4:	9.83386	8.04382	7.995	7.54651	8.95129
Length   12, alignments in bytes  4/ 0:	10.1963	8.06628	7.99475	7.24829	11.2164
Length   13, alignments in bytes  0/ 0:	9.86145	8.90588	8.17529	7.51526	11.3694
Length   13, alignments in bytes  0/ 0:	10.1399	8.44458	8.177	7.51135	11.3839
Length   13, alignments in bytes  0/ 5:	9.98547	8.03638	7.96167	7.56555	10.1449
Length   13, alignments in bytes  5/ 0:	9.86816	8.06042	7.99475	7.25366	12.2593
Length   14, alignments in bytes  0/ 0:	10.0674	8.48975	8.18213	7.51086	12.6024
Length   14, alignments in bytes  0/ 0:	9.85071	8.46729	8.17029	7.5105	12.5619
Length   14, alignments in bytes  0/ 6:	10.0649	8.0415	7.96899	7.56335	11.7645
Length   14, alignments in bytes  6/ 0:	11.8453	8.17249	8.03247	7.24976	12.6469
Length   15, alignments in bytes  0/ 0:	9.90125	7.24841	7.38391	5.2345	11.775
Length   15, alignments in bytes  0/ 0:	10.2495	7.16272	7.38928	5.24097	11.7775
Length   15, alignments in bytes  0/ 7:	9.98987	8.03833	7.93811	5.24341	11.7645
Length   15, alignments in bytes  7/ 0:	9.89111	8.03931	8.00818	5.23059	12.3627
Length   16, alignments in bytes  0/ 0:	10.0017	8.42175	8.19006	5.23853	6.63037
Length   16, alignments in bytes  7/ 2:	9.86316	8.35193	8.79993	5.72632	13.5709
Length   32, alignments in bytes  0/ 0:	10.5294	6.70081	6.24304	7.08777	9.66211
Length   32, alignments in bytes  6/ 4:	10.6815	6.04126	6.71106	11.1962	15.7954
Length   64, alignments in bytes  0/ 0:	12.6892	8.09253	7.66125	9.37878	15.0061
Length   64, alignments in bytes  5/ 6:	14.2261	13.4888	14.0564	12.196	24.9144
Length  128, alignments in bytes  0/ 0:	15.9861	9.84631	9.2854	13.786	25.3558
Length  128, alignments in bytes  4/ 0:	17.7968	10.3647	11.8165	14.8965	32.1162
Length  256, alignments in bytes  0/ 0:	22.3149	15.1351	17.475	18.993	51.8429
Length  256, alignments in bytes  3/ 2:	24.1482	15.0839	17.5236	19.4867	57.7444
Length  512, alignments in bytes  0/ 0:	29.153	18.8959	20.788	27.2928	100.71
Length  512, alignments in bytes  2/ 4:	32.2791	21.7229	23.5249	28.8135	146.865
Length 1024, alignments in bytes  0/ 0:	52.4656	28.1337	27.5942	46.6299	223.148
Length 1024, alignments in bytes  1/ 6:	62.2148	39.4739	34.772	47.4604	306.188
Length   16, alignments in bytes  1/ 2:	18.0272	8.81262	8.62012	5.81323	17.7235
Length   16, alignments in bytes  2/ 1:	10.3008	8.83704	8.60266	5.86328	15.7388
Length   16, alignments in bytes  1/ 1:	10.6166	8.74744	8.62866	5.49951	14.965
Length   16, alignments in bytes  1/ 1:	11.4761	8.76672	8.62146	5.49377	14.9796
Length   32, alignments in bytes  2/ 4:	11.918	8.20996	8.37488	10.2283	21.5162
Length   32, alignments in bytes  4/ 2:	11.8816	6.21228	6.8562	11.6149	17.0398
Length   32, alignments in bytes  2/ 2:	11.8651	6.57471	6.86877	9.80371	16.4017
Length   32, alignments in bytes  2/ 2:	11.9452	6.86926	6.86328	9.79016	20.4198
Length   64, alignments in bytes  3/ 6:	14.6373	9.86438	9.58984	11.09	28.5027
Length   64, alignments in bytes  6/ 3:	14.9868	11.6763	11.7285	12.6873	20.2401
Length   64, alignments in bytes  3/ 3:	14.2687	8.74402	8.93018	9.77625	21.4805
Length   64, alignments in bytes  3/ 3:	14.3582	8.72266	8.9248	9.7085	21.4874
Length  128, alignments in bytes  4/ 0:	18.245	10.6069	12.0995	15.2628	33.6371
Length  128, alignments in bytes  0/ 4:	20.6874	11.2587	12.3075	14.608	35.2623
Length  128, alignments in bytes  4/ 4:	20.4679	13.9395	13.006	14.7371	33.4138
Length  128, alignments in bytes  4/ 4:	20.4802	14.1415	13.0326	14.7419	33.4236
Length  256, alignments in bytes  5/ 2:	24.7183	15.567	19.6262	20.9417	58.386
Length  256, alignments in bytes  2/ 5:	25.6479	17.6876	20.9872	20.8124	80.9631
Length  256, alignments in bytes  5/ 5:	25.0278	15.161	18.1323	19.03	58.3241
Length  256, alignments in bytes  5/ 5:	24.7997	14.7987	18.0946	19.0398	58.3879
Length  512, alignments in bytes  6/ 4:	32.8152	24.7197	23.5699	45.0713	109.974
Length  512, alignments in bytes  4/ 6:	33.1179	28.458	27.4518	28.3369	146.736
Length  512, alignments in bytes  6/ 6:	32.2249	20.2405	22.5986	28.2084	125.928
Length  512, alignments in bytes  6/ 6:	43.2903	29.4233	25.5873	33.0321	317.41
Length 1024, alignments in bytes  7/ 6:	62.4921	39.465	38.5946	66.723	247.778
Length 1024, alignments in bytes  6/ 7:	61.2407	40.4749	37.0129	48.2357	312.287
Length 1024, alignments in bytes  7/ 7:	53.3311	27.7477	28.9548	47.6895	232.857
Length 1024, alignments in bytes  7/ 7:	56.1797	27.7223	28.8827	47.6885	237.314
Length   16, alignments in bytes  0/ 4:	13.9799	8.80969	8.59351	5.80115	9.36084
Length   16, alignments in bytes  4/ 0:	10.3519	8.82153	8.62085	5.85779	15.5217
Length   16, alignments in bytes  4/ 4:	10.4017	8.75391	8.62842	5.48828	15.1729
Length   16, alignments in bytes  2/ 2:	10.4834	8.80493	8.61853	5.48328	15.9712
Length   16, alignments in bytes  2/ 6:	10.0688	8.55518	8.39502	5.66699	17.9691
Length   16, alignments in bytes  6/ 2:	10.083	8.54773	8.39478	5.72095	14.9187
Length   16, alignments in bytes  1/ 7:	10.0967	8.53235	8.42419	5.65784	18.5267
Length   16, alignments in bytes  7/ 1:	10.1265	8.61194	8.41357	5.7157	13.426
Length   16, alignments in bytes  3/ 4:	10.1493	8.54102	8.39954	5.65088	15.2289
Length   16, alignments in bytes  4/ 3:	10.155	8.54602	8.41089	5.71545	14.3323
Length   16, alignments in bytes  5/ 7:	10.0706	8.53357	8.42383	5.64404	14.7712
Length   16, alignments in bytes  7/ 5:	10.0421	8.6228	8.41907	5.71277	13.5714
Length   20, alignments in bytes  0/ 4:	10.1416	9.03589	8.37646	7.75745	11.2189
Length   20, alignments in bytes  4/ 0:	10.0715	8.54761	8.4248	6.19812	13.7638
Length   20, alignments in bytes  4/ 4:	10.097	8.52551	8.42322	7.09546	13.0507
Length   20, alignments in bytes  2/ 2:	10.3374	8.62573	8.95703	7.25122	20.5714
Length   20, alignments in bytes  2/ 6:	10.3896	8.79431	8.61707	7.95032	20.5676
Length   20, alignments in bytes  6/ 2:	10.4037	8.81213	8.60974	6.34082	13.535
Length   20, alignments in bytes  1/ 7:	10.5745	8.75195	8.61133	7.94482	20.8929
Length   20, alignments in bytes  7/ 1:	10.4036	8.75098	8.61108	7.44666	13.2867
Length   20, alignments in bytes  3/ 4:	10.5201	8.7428	8.6311	8.4071	18.5233
Length   20, alignments in bytes  4/ 3:	10.5027	8.75	8.62695	7.63965	13.9432
Length   20, alignments in bytes  5/ 7:	10.8575	8.5675	8.42334	8.21143	14.6
Length   20, alignments in bytes  7/ 5:	10.101	8.54846	8.39453	7.45215	12.5566
Length   24, alignments in bytes  0/ 4:	10.2277	8.604	9.15771	8.21313	10.8229
Length   24, alignments in bytes  4/ 0:	10.2678	8.55298	8.40942	7.46655	16.2747
Length   24, alignments in bytes  4/ 4:	10.0824	8.54724	8.4198	7.08923	15.3606
Length   24, alignments in bytes  2/ 2:	10.1124	8.56091	8.40637	7.07336	15.4747
Length   24, alignments in bytes  2/ 6:	10.3812	8.5802	8.40588	8.20862	19.3181
Length   24, alignments in bytes  6/ 2:	10.8209	8.74255	8.61975	7.6416	16.4727
Length   24, alignments in bytes  1/ 7:	10.2871	8.75989	8.61938	8.41736	20.3854
Length   24, alignments in bytes  7/ 1:	10.6726	8.75024	8.62549	7.63354	14.933
Length   24, alignments in bytes  3/ 4:	10.3153	8.75195	8.58398	8.40967	17.3031
Length   24, alignments in bytes  4/ 3:	10.5614	8.75208	8.60107	7.63013	16.4675
Length   24, alignments in bytes  5/ 7:	10.3312	8.80542	8.61853	8.41101	16.4614
Length   24, alignments in bytes  7/ 5:	10.4209	8.78931	8.60889	7.63904	15.121
Length   28, alignments in bytes  0/ 4:	10.7902	8.22375	8.14258	8.61462	12.6595
Length   28, alignments in bytes  4/ 0:	10.1163	8.23865	8.36218	8.17249	15.1749
Length   28, alignments in bytes  4/ 4:	10.1084	8.53455	8.40906	7.71948	14.26
Length   28, alignments in bytes  2/ 2:	10.3983	8.53857	8.42603	7.71228	18.0873
Length   28, alignments in bytes  2/ 6:	10.2661	8.2666	8.31079	8.61462	21.5677
Length   28, alignments in bytes  6/ 2:	10.5852	8.42517	8.52234	8.37524	14.8361
Length   28, alignments in bytes  1/ 7:	10.3303	8.48083	8.51929	8.80688	22.7341
Length   28, alignments in bytes  7/ 1:	10.4359	8.41956	8.55981	8.94287	14.36
Length   28, alignments in bytes  3/ 4:	10.3295	8.75366	8.61584	8.90442	19.7352
Length   28, alignments in bytes  4/ 3:	10.2867	8.76904	8.625	8.25537	15.3539
Length   28, alignments in bytes  5/ 7:	10.301	8.78687	8.63513	8.91809	16.4133
Length   28, alignments in bytes  7/ 5:	10.2933	8.76428	8.901	8.06238	14.1449
Length   32, alignments in bytes  0/ 4:	11.4805	6.86255	6.92517	8.06311	12.4108
Length   32, alignments in bytes  4/ 0:	11.3862	6.09326	6.26038	9.7323	19.2141
Length   32, alignments in bytes  4/ 4:	11.4949	6.42944	7.37195	9.56189	15.8868
Length   32, alignments in bytes  2/ 2:	11.6119	6.42517	7.36206	9.51038	16.1937
Length   32, alignments in bytes  2/ 6:	11.5347	8	8.16711	9.97473	21.1907
Length   32, alignments in bytes  6/ 2:	11.6713	6.69299	8.03406	9.9646	16.8121
Length   32, alignments in bytes  1/ 7:	11.4641	7.99084	8.73633	9.12695	22.0502
Length   32, alignments in bytes  7/ 1:	11.6842	6.18091	6.86523	9.14478	15.9232
Length   32, alignments in bytes  3/ 4:	11.7943	8.20166	8.37109	10.2565	19.2483
Length   32, alignments in bytes  4/ 3:	11.8167	6.20361	6.4126	11.5802	16.5072
Length   32, alignments in bytes  5/ 7:	11.6733	8.18909	7.55408	11.181	17.5997
Length   32, alignments in bytes  7/ 5:	11.8553	6.19592	6.86377	9.13855	16.0319
Length   36, alignments in bytes  0/ 4:	11.8839	9.2168	9.08765	10.5535	14.1819
Length   36, alignments in bytes  4/ 0:	11.6655	7.8634	7.74377	10.4375	16.5635
Length   36, alignments in bytes  4/ 4:	11.8187	9.67627	10.2943	9.76282	15.423
Length   36, alignments in bytes  2/ 2:	11.8687	9.60095	10.2838	10.6874	19.9058
Length   36, alignments in bytes  2/ 6:	11.858	12.0493	12.0782	10.6448	24.1331
Length   36, alignments in bytes  6/ 2:	11.8209	7.84082	8.9668	12.7369	20.2216
Length   36, alignments in bytes  1/ 7:	15.7987	12.403	12.2871	12.5266	27.0168
Length   36, alignments in bytes  7/ 1:	15.0902	9.60706	11.553	13.8677	19.1786
Length   36, alignments in bytes  3/ 4:	16.3079	12.0586	12.0347	10.2635	21.8087
Length   36, alignments in bytes  4/ 3:	10.9248	10.8003	10.2825	10.5117	16.4482
Length   36, alignments in bytes  5/ 7:	10.8969	13.0168	13.0261	11.149	18.1406
Length   36, alignments in bytes  7/ 5:	10.9399	10.2126	10.2815	11.646	18.3492
Length   40, alignments in bytes  0/ 4:	10.9602	9.95728	9.80652	10.9275	14.1843
Length   40, alignments in bytes  4/ 0:	10.5833	10.6368	10.6541	11.0837	17.8364
Length   40, alignments in bytes  4/ 4:	10.9711	10.5231	10.7897	10.6974	20.579
Length   40, alignments in bytes  2/ 2:	10.8853	10.5211	10.7924	10.6919	18.5356
Length   40, alignments in bytes  2/ 6:	11.0638	12.5729	12.1927	10.6271	23.5912
Length   40, alignments in bytes  6/ 2:	11.0093	10.5797	10.6698	11.4518	17.8881
Length   40, alignments in bytes  1/ 7:	10.9219	12.5649	12.1654	10.543	23.9271
Length   40, alignments in bytes  7/ 1:	10.8932	10.5662	10.697	9.1394	17.124
Length   40, alignments in bytes  3/ 4:	10.9954	11.9364	11.8455	11.4325	21.3119
Length   40, alignments in bytes  4/ 3:	10.5397	10.3733	10.5282	10.6863	16.6975
Length   40, alignments in bytes  5/ 7:	10.6202	12.2692	11.8937	11.1481	19.1473
Length   40, alignments in bytes  7/ 5:	10.6348	10.3297	11.7855	11.5436	18.1461
Length   44, alignments in bytes  0/ 4:	10.6329	8.896	8.797	10.6636	15.087
Length   44, alignments in bytes  4/ 0:	10.5347	9.37793	9.401	8.38586	16.7469
Length   44, alignments in bytes  4/ 4:	10.5253	10.28	10.5109	8.55786	15.6641
Length   44, alignments in bytes  2/ 2:	10.6802	10.2847	10.5879	10.4388	22.7675
Length   44, alignments in bytes  2/ 6:	10.9323	10.0417	11.5676	10.6687	25.4094
Length   44, alignments in bytes  6/ 2:	10.6322	9.41406	9.40125	9.85925	16.2031
Length   44, alignments in bytes  1/ 7:	10.7449	12.2672	11.8922	10.7015	25.7921
Length   44, alignments in bytes  7/ 1:	10.8236	10.0715	9.61633	8.99731	16.2448
Length   44, alignments in bytes  3/ 4:	10.8425	11.9366	11.8419	10.2616	23.9045
Length   44, alignments in bytes  4/ 3:	13.5353	10.7458	11.3132	9.68018	17.0149
Length   44, alignments in bytes  5/ 7:	10.875	11.9984	11.8793	10.1337	20.0996
Length   44, alignments in bytes  7/ 5:	10.9513	10.6492	10.801	9.96619	16.5593
Length   48, alignments in bytes  0/ 4:	10.9528	9.99927	9.89539	8.84973	15.739
Length   48, alignments in bytes  4/ 0:	10.5038	10.766	10.8207	9.96594	18.7372
Length   48, alignments in bytes  4/ 4:	10.7513	10.7233	10.9171	10.0164	18.1156
Length   48, alignments in bytes  2/ 2:	10.9236	10.776	10.912	10.1592	19.4308
Length   48, alignments in bytes  2/ 6:	10.9044	12.6407	12.1926	10.833	25.4138
Length   48, alignments in bytes  6/ 2:	10.8444	10.7458	10.7957	10.2837	18.271
Length   48, alignments in bytes  1/ 7:	10.9135	12.635	12.1976	9.60254	25.8529
Length   48, alignments in bytes  7/ 1:	10.9795	10.7319	10.7405	9.95642	17.9614
Length   48, alignments in bytes  3/ 4:	10.8402	10.2866	11.8381	10.0948	23.0709
Length   48, alignments in bytes  4/ 3:	10.7534	10.556	10.9568	10.9154	21.9548
Length   48, alignments in bytes  5/ 7:	10.9089	12.6422	12.1969	12.2487	21.8256
Length   48, alignments in bytes  7/ 5:	10.9667	10.9438	10.7458	9.94849	17.5178
Length   52, alignments in bytes  0/ 4:	10.9556	9.22327	9.04724	10.901	16.9316
Length   52, alignments in bytes  4/ 0:	10.6396	10.9595	10.9067	10.6169	17.9167
Length   52, alignments in bytes  4/ 4:	10.9033	10.9373	10.9176	10.0223	17.1884
Length   52, alignments in bytes  2/ 2:	10.9823	10.7955	10.9084	12.2839	22.988
Length   52, alignments in bytes  2/ 6:	10.9686	11.9994	11.8419	11.8793	27.9865
Length   52, alignments in bytes  6/ 2:	10.9556	10.5391	10.9099	11.4646	18.5114
Length   52, alignments in bytes  1/ 7:	10.932	12.667	12.1232	11.6069	28.2861
Length   52, alignments in bytes  7/ 1:	10.9639	10.8097	10.7401	11.47	17.0503
Length   52, alignments in bytes  3/ 4:	10.9818	11.9946	11.7889	10.0836	25.6901
Length   52, alignments in bytes  4/ 3:	10.9193	10.5404	10.9484	10.9159	17.6168
Length   52, alignments in bytes  5/ 7:	10.9174	11.9937	11.837	12.248	21.8157
Length   52, alignments in bytes  7/ 5:	11.0154	10.5194	10.9465	11.6592	17.1732
Length   56, alignments in bytes  0/ 4:	10.9852	9.36157	9.09668	11.036	17.4241
Length   56, alignments in bytes  4/ 0:	10.677	10.5474	10.9305	12.328	19.7073
Length   56, alignments in bytes  4/ 4:	10.8934	10.9463	10.9933	12.2904	19.4258
Length   56, alignments in bytes  2/ 2:	11.3828	10.554	10.652	11.9874	20.4716
Length   56, alignments in bytes  2/ 6:	10.7911	11.7123	11.5437	10.7369	26.9648
Length   56, alignments in bytes  6/ 2:	10.6387	10.2781	10.6796	11.382	18.7705
Length   56, alignments in bytes  1/ 7:	10.7275	11.71	11.5421	11.3766	27.0665
Length   56, alignments in bytes  7/ 1:	11.3954	10.5127	10.9476	9.95154	18.8871
Length   56, alignments in bytes  3/ 4:	10.8706	11.9971	11.8408	12.3368	25.1614
Length   56, alignments in bytes  4/ 3:	10.999	10.5243	10.937	11.656	19.0679
Length   56, alignments in bytes  5/ 7:	10.8146	11.9956	11.8267	12.3417	23.8298
Length   56, alignments in bytes  7/ 5:	10.8246	10.536	11.0043	9.96069	18.3621
Length   60, alignments in bytes  0/ 4:	10.8427	9.24438	9.08838	12.3368	18.751
Length   60, alignments in bytes  4/ 0:	11.1805	10.3068	10.6351	9.54382	19.0634
Length   60, alignments in bytes  4/ 4:	12.8375	11.0977	12.1049	9.20276	18.6986
Length   60, alignments in bytes  2/ 2:	10.9709	10.9363	10.9758	11.6716	23.2325
Length   60, alignments in bytes  2/ 6:	10.8446	11.9928	11.8503	12.3373	29.6705
Length   60, alignments in bytes  6/ 2:	11.1179	10.3079	10.7136	12.2885	18.014
Length   60, alignments in bytes  1/ 7:	10.8372	11.998	11.8564	12.3455	30.2424
Length   60, alignments in bytes  7/ 1:	11.1858	10.2888	10.597	10.507	17.7357
Length   60, alignments in bytes  3/ 4:	11.0399	11.9963	11.8649	10.099	27.8148
Length   60, alignments in bytes  4/ 3:	11.2159	11.0931	11.6541	9.65027	18.8032
Length   60, alignments in bytes  5/ 7:	11.7142	11.656	13.0165	10.7394	23.8286
Length   60, alignments in bytes  7/ 5:	11.756	11.1185	12.103	10.5621	17.6648
Length   64, alignments in bytes  0/ 4:	14.63	9.29224	8.85498	9.61658	19.3232
Length   64, alignments in bytes  4/ 0:	13.8823	10.281	10.2609	10.407	21.196
Length   64, alignments in bytes  4/ 4:	14.2921	12.6268	13.5159	11.1879	20.9689
Length   64, alignments in bytes  2/ 2:	14.2511	10.1202	10.1233	11.3158	22.4558
Length   64, alignments in bytes  2/ 6:	14.5829	10.6541	10.7666	12.1322	29.5254
Length   64, alignments in bytes  6/ 2:	15.0007	10.2646	10.3859	12.0006	20.3337
Length   64, alignments in bytes  1/ 7:	14.6212	10.0161	9.57996	10.5491	29.8485
Length   64, alignments in bytes  7/ 1:	15.0295	10.2809	10.4332	10.552	19.88
Length   64, alignments in bytes  3/ 4:	14.5793	10.4535	10.3942	10.9766	27.2831
Length   64, alignments in bytes  4/ 3:	15.0009	13.4531	12.96	12.3301	20.2986
Length   64, alignments in bytes  5/ 7:	14.6041	13.8118	14.3944	12.4734	25.7694
Length   64, alignments in bytes  7/ 5:	15.0751	11.6713	11.7041	10.5527	21.2659
Length   68, alignments in bytes  0/ 4:	14.62	12.0223	12.2894	11.7894	21.0045
Length   68, alignments in bytes  4/ 0:	13.8522	12.5011	13.0227	12.0818	20.6222
Length   68, alignments in bytes  4/ 4:	14.2861	12.2147	12.9136	11.1837	20.3087
Length   68, alignments in bytes  2/ 2:	14.319	12.3038	12.1932	12.3453	24.7251
Length   68, alignments in bytes  2/ 6:	14.6476	13.6532	13.7588	11.8894	31.7179
Length   68, alignments in bytes  6/ 2:	14.9408	12.4619	12.6787	12.3395	19.4897
Length   68, alignments in bytes  1/ 7:	14.6525	12.7363	12.8613	12.0045	32.217
Length   68, alignments in bytes  7/ 1:	15.047	12.1736	12.1881	12.3424	18.8182
Length   68, alignments in bytes  3/ 4:	14.6897	13.4344	13.7467	10.9833	29.8192
Length   68, alignments in bytes  4/ 3:	14.9155	12.2032	12.809	12.3309	21.2683
Length   68, alignments in bytes  5/ 7:	14.6434	14.0402	14.3777	12.4569	25.8925
Length   68, alignments in bytes  7/ 5:	14.9642	12.1757	12.9333	12.6844	18.808
Length   72, alignments in bytes  0/ 4:	14.5927	11.7324	11.9508	11.8392	21.2186
Length   72, alignments in bytes  4/ 0:	13.8168	11.8911	12.1481	12.6796	22.6826
Length   72, alignments in bytes  4/ 4:	14.2874	12.0198	11.8279	12.3436	23.6053
Length   72, alignments in bytes  2/ 2:	14.2407	12.038	11.7767	12.3408	24.0444
Length   72, alignments in bytes  2/ 6:	14.674	13.3282	13.4016	12.3031	31.4727
Length   72, alignments in bytes  6/ 2:	14.99	11.8311	12.0885	12.6868	21.636
Length   72, alignments in bytes  1/ 7:	14.6293	13.3308	13.4199	12.1692	31.8647
Length   72, alignments in bytes  7/ 1:	14.9081	11.8761	12.1466	10.5609	20.4667
Length   72, alignments in bytes  3/ 4:	14.6746	12.4796	13.2456	12.6306	29.2701
Length   72, alignments in bytes  4/ 3:	14.9844	12.2096	12.0216	12.6848	24.7034
Length   72, alignments in bytes  5/ 7:	14.615	12.6263	13.2614	12.6763	27.7719
Length   72, alignments in bytes  7/ 5:	14.95	11.8578	12.0967	10.5487	20.403
Length   76, alignments in bytes  0/ 4:	14.5964	11.6273	11.1815	12.1162	22.9619
Length   76, alignments in bytes  4/ 0:	13.8274	12.4631	13.1499	10.3125	24.0137
Length   76, alignments in bytes  4/ 4:	14.2412	12.2135	13.3347	10.156	21.8562
Length   76, alignments in bytes  2/ 2:	14.2771	12.0854	11.8704	12.3477	26.2101
Length   76, alignments in bytes  2/ 6:	14.6541	12.392	12.9165	12.1191	33.8628
Length   76, alignments in bytes  6/ 2:	14.9543	12.4652	12.7352	12.4091	20.5104
Length   76, alignments in bytes  1/ 7:	14.6158	12.3477	12.9061	12.1239	34.2125
Length   76, alignments in bytes  7/ 1:	15.0107	12.4823	12.8533	11.0052	19.9092
Length   76, alignments in bytes  3/ 4:	15.494	12.4705	13.234	11.0934	31.7576
Length   76, alignments in bytes  4/ 3:	15.0002	12.2567	13.262	10.4089	24.7002
Length   76, alignments in bytes  5/ 7:	14.6578	14.0543	14.3732	12.0763	27.807
Length   76, alignments in bytes  7/ 5:	15.0121	12.2567	13.3033	11.4473	19.9768
Length   80, alignments in bytes  0/ 4:	14.615	11.6719	11.9156	10.5718	23.1521
Length   80, alignments in bytes  4/ 0:	13.842	12.2238	13.1593	11.3162	24.2848
Length   80, alignments in bytes  4/ 4:	14.3151	12.3328	11.7634	11.5406	24.1561
Length   80, alignments in bytes  2/ 2:	14.2992	12.3328	11.8352	11.9677	25.4663
Length   80, alignments in bytes  2/ 6:	14.6469	13.3337	13.4014	12.7249	33.7936
Length   80, alignments in bytes  6/ 2:	14.962	12.2434	13.3103	12.2295	22.9692
Length   80, alignments in bytes  1/ 7:	14.661	13.3359	13.4016	11.7008	34.0846
Length   80, alignments in bytes  7/ 1:	14.9309	12.2544	13.2543	11.446	21.6655
Length   80, alignments in bytes  3/ 4:	14.6732	12.3533	13.2428	11.3376	31.5784
Length   80, alignments in bytes  4/ 3:	14.8994	12.2625	11.9927	12.4973	23.3806
Length   80, alignments in bytes  5/ 7:	14.6641	12.3987	13.2739	12.9113	29.6809
Length   80, alignments in bytes  7/ 5:	14.9165	12.2126	13.218	11.4304	21.4729
Length   84, alignments in bytes  0/ 4:	14.5613	11.6442	11.168	12.3337	24.9928
