                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    9/   9, alignment  0/ 1:	22.1331	21.2624	21.8529	20.1305	15.6113
Length    9/   9, alignment  1/ 0:	22.1062	21.2291	21.9888	20.1016	20.8686
Length   10/  10, alignment  0/ 0:	21.8348	21.4347	22.2907	20.093	15.6734
Length   10/  10, alignment  0/ 0:	22.2333	21.2288	22.0495	20.0896	15.6971
Length   10/  10, alignment  0/ 2:	22.1118	21.4448	22.4963	20.0872	16.8587
Length   10/  10, alignment  2/ 0:	22.1934	21.2471	22.3599	20.082	20.4572
Length   11/  11, alignment  0/ 0:	22.3291	21.7113	22.4091	20.0716	16.2796
Length   11/  11, alignment  0/ 0:	22.0576	21.632	22.1737	20.1304	16.2824
Length   11/  11, alignment  0/ 3:	22.1743	21.229	21.8728	20.0961	16.967
Length   11/  11, alignment  3/ 0:	22.1878	21.2457	22.1182	20.1134	20.3824
Length   12/  12, alignment  0/ 0:	22.4695	21.7111	22.2876	20.0852	17.0695
Length   12/  12, alignment  0/ 0:	22.4835	21.229	22.0905	20.0961	17.0147
Length   12/  12, alignment  0/ 4:	22.3863	21.7114	22.3707	20.0711	16.2353
Length   12/  12, alignment  4/ 0:	22.1012	21.2872	22.1361	20.0969	18.2075
Length   13/  13, alignment  0/ 0:	22.1459	21.2457	22.0339	20.0635	17.493
Length   13/  13, alignment  0/ 0:	22.1583	21.711	22.4304	20.0746	17.7751
Length   13/  13, alignment  0/ 5:	22.3203	21.7114	22.1778	20.0407	16.8588
Length   13/  13, alignment  5/ 0:	22.3705	21.5781	22.0053	20.0933	18.5719
Length   14/  14, alignment  0/ 0:	22.0933	21.3314	22.455	20.0891	18.4224
Length   14/  14, alignment  0/ 0:	22.2842	21.7506	22.6092	20.0907	18.4288
Length   14/  14, alignment  0/ 6:	22.2418	21.6996	21.8739	20.047	17.5141
Length   14/  14, alignment  6/ 0:	22.121	21.2288	21.9417	20.0978	18.9474
Length   15/  15, alignment  0/ 0:	21.8117	21.4714	22.4405	19.6047	18.0647
Length   15/  15, alignment  0/ 0:	22.3203	21.463	22.0887	19.4684	18.1904
Length   15/  15, alignment  0/ 7:	22.3793	21.7111	22.3244	19.4174	18.1941
Length   15/  15, alignment  7/ 0:	22.2668	21.6481	22.1247	19.481	18.8151
Length   16/  16, alignment  0/ 0:	22.6316	21.7136	21.9138	20.9286	15.6103
Length   16/  16, alignment  7/ 2:	22.7143	21.3428	21.9702	20.9818	18.9499
Length   16/   4, alignment  0/ 0:	22.5478	21.7477	22.028	20.1175	16.6858
Length   16/   4, alignment  7/ 2:	22.1109	21.6065	22.1648	20.0867	16.0225
Length   32/  32, alignment  0/ 0:	23.8987	23.6479	23.6605	22.0695	17.4844
Length   32/  32, alignment  6/ 4:	27.0045	26.1433	26.2608	25.145	24.9826
Length   32/   8, alignment  0/ 0:	22.8047	22.3106	22.9885	21.8779	17.2618
Length   32/   8, alignment  6/ 4:	23.2224	22.3497	22.9889	22.5794	21.9777
Length   64/  64, alignment  0/ 0:	24.7765	24.8283	25.2438	23.8708	24.5654
Length   64/  64, alignment  5/ 6:	28.8673	28.2172	29.1041	27.8756	34.3974
Length   64/  16, alignment  0/ 0:	27.9879	27.712	26.6075	23.781	20.952
Length   64/  16, alignment  5/ 6:	27.6146	28.3298	28.2952	26.517	30.9029
Length  128/ 128, alignment  0/ 0:	25.829	25.4775	26.0847	27.8683	45.1766
Length  128/ 128, alignment  4/ 0:	29.3017	28.3539	29.2093	31.1719	51.728
Length  128/  32, alignment  0/ 0:	26.6255	25.9002	26.3913	27.8325	38.3301
Length  128/  32, alignment  4/ 0:	31.4844	30.8393	31.6703	30.3682	51.647
Length  256/ 256, alignment  0/ 0:	34.8208	29.4985	30.135	31.0412	90.2624
Length  256/ 256, alignment  3/ 2:	39.5442	35.3156	36.5572	36.1975	101.883
Length  256/  64, alignment  0/ 0:	30.7714	30.2402	31.0159	31.6733	69.8266
Length  256/  64, alignment  3/ 2:	35.34	35.052	35.4292	35.6889	84.5371
Length  512/ 512, alignment  0/ 0:	46.2977	32.6044	34.0126	48.3144	181.319
Length  512/ 512, alignment  2/ 4:	49.3912	43.5075	44.4922	49.4697	192.935
Length  512/ 128, alignment  0/ 0:	33.4764	33.1453	33.8836	39.4828	121.521
Length  512/ 128, alignment  2/ 4:	44.1295	43.6296	43.4967	52.5888	132.301
Length 1024/1024, alignment  0/ 0:	54.7671	50.3148	56.2364	81.9093	396.575
Length 1024/1024, alignment  1/ 6:	60.8367	58.6942	59.4903	82.7382	407.599
Length 1024/ 256, alignment  0/ 0:	46.1596	39.91	42.7999	70.4217	260.123
Length 1024/ 256, alignment  1/ 6:	65.1856	61.6044	62.4274	83.6259	269.177
Length   16/   1, alignment  1/ 2:	23.3998	22.2299	22.9724	21.0428	19.878
Length   16/   1, alignment  2/ 1:	22.6371	21.7117	22.3905	20.2032	15.6259
Length   16/  10, alignment  1/ 1:	22.4374	21.7465	22.4673	20.5769	27.8053
Length   16/  10, alignment  1/ 1:	22.2209	21.7563	22.4553	20.1731	27.6726
Length   32/   1, alignment  2/ 4:	22.8852	22.5096	22.9885	21.8113	23.0492
Length   32/   1, alignment  4/ 2:	23.5219	22.3497	23.1786	21.8336	17.2936
Length   32/  10, alignment  2/ 2:	22.745	22.2557	22.9888	21.5188	30.2326
Length   32/  10, alignment  2/ 2:	23.1764	22.6852	22.9881	22.0055	30.4375
Length   64/   1, alignment  3/ 6:	27.4244	25.6424	26.5499	25.0371	27.827
Length   64/   1, alignment  6/ 3:	26.3102	26.3641	26.9179	25.107	19.8395
Length   64/  10, alignment  3/ 3:	27.6029	25.6455	26.5579	24.9999	37.3712
Length   64/  10, alignment  3/ 3:	27.8781	25.6243	26.5794	24.7119	37.4355
Length  128/   1, alignment  4/ 0:	30.6349	30.2214	30.6732	29.9499	34.3973
Length  128/   1, alignment  0/ 4:	27.8514	28.3072	28.5211	28.0193	35.3742
Length  128/  10, alignment  4/ 4:	31.2037	29.8698	30.1986	29.8075	54.4636
Length  128/  10, alignment  4/ 4:	30.6242	30.4413	30.1355	29.8803	54.4672
Length  256/   1, alignment  5/ 2:	32.2002	31.47	32.4007	36.1348	57.8668
Length  256/   1, alignment  2/ 5:	35.5018	34.1711	34.931	35.6214	78.9452
Length  256/  10, alignment  5/ 5:	35.0152	34.2512	34.7954	35.8788	90.5824
Length  256/  10, alignment  5/ 5:	34.7068	34.2078	34.9542	35.2124	90.0985
Length  512/   1, alignment  6/ 4:	41.3311	40.1411	41.3398	49.9057	106.796
Length  512/   1, alignment  4/ 6:	43.5766	42.2413	43.2048	46.4024	141.86
Length  512/  10, alignment  6/ 6:	43.5827	42.5273	43.1783	52.363	164.918
Length  512/  10, alignment  6/ 6:	43.919	42.3663	43.1604	51.0337	164.478
Length 1024/   1, alignment  7/ 6:	39.6417	39.5292	41.2742	57.1785	227.045
Length 1024/   1, alignment  6/ 7:	61.0584	60.6003	62.1715	70.3124	290.929
Length 1024/  10, alignment  7/ 7:	61.254	60.9635	61.8596	69.4501	344.383
Length 1024/  10, alignment  7/ 7:	60.3866	61.004	62.1577	69.1324	347.461
