                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  256/   1, alignment  5/ 2, N    8:	23.7602	21.7132	22.3514	20.4343	23.7969
Length  256/   1, alignment  2/ 5, N    8:	23.2332	21.2296	21.8535	20.2087	23.875
Length  256/  10, alignment  5/ 5, N    8:	23.7682	21.7118	22.349	20.5571	23.9752
Length  512/   1, alignment  6/ 4, N    8:	23.8933	21.7123	22.3497	20.4356	23.83
Length  512/   1, alignment  4/ 6, N    8:	23.3687	21.2292	21.854	20.0428	23.8295
Length  512/  10, alignment  6/ 6, N    8:	23.6971	21.7117	22.3518	20.5224	23.702
Length 1024/   1, alignment  7/ 6, N    8:	23.7667	21.7117	22.3518	20.4981	23.814
Length 1024/   1, alignment  6/ 7, N    8:	23.7023	21.7117	22.352	20.4467	23.7377
Length 1024/  10, alignment  7/ 7, N    8:	23.7455	21.7117	22.3518	20.5173	23.7623
Length    2/   2, alignment  0/ 2, N   32:	23.7312	22.0319	22.3546	20.5598	23.8334
Length    4/   4, alignment  0/ 0, N   32:	24.0532	21.231	21.8577	20.0119	23.8298
Length    4/   4, alignment  4/ 0, N   32:	23.924	21.8026	22.5104	20.4725	23.9754
Length    8/   8, alignment  0/ 0, N   32:	23.7245	21.7562	22.6271	20.5565	23.7531
Length    8/   8, alignment  0/ 0, N   32:	23.7479	21.7555	22.4447	20.4928	23.8197
Length   16/  16, alignment  0/ 0, N   32:	23.8546	21.713	22.3531	22.0083	23.902
Length   16/  16, alignment  7/ 2, N   32:	23.7605	21.7998	22.4056	22.072	23.8627
Length   16/   4, alignment  0/ 0, N   32:	23.8244	21.7127	22.459	21.1774	23.8765
Length   16/   4, alignment  7/ 2, N   32:	23.8023	21.7116	22.3495	21.1577	24.0909
Length   32/  32, alignment  0/ 0, N   32:	24.3511	23.025	23.6303	22.4922	24.267
Length   32/  32, alignment  6/ 4, N   32:	28.7839	25.1302	25.5991	24.4577	28.8176
Length   32/   8, alignment  0/ 0, N   32:	23.8883	21.7153	22.3526	21.3186	23.764
Length   32/   8, alignment  6/ 4, N   32:	23.8089	21.7136	22.3512	21.2469	23.7952
Length   64/  64, alignment  0/ 0, N   32:	24.4366	22.3517	22.993	21.894	24.3459
Length   64/  64, alignment  5/ 6, N   32:	24.4255	22.3522	22.9877	21.903	24.3323
Length   64/  16, alignment  0/ 0, N   32:	23.8215	21.713	22.3511	21.9087	23.791
Length   64/  16, alignment  5/ 6, N   32:	23.7128	21.7126	22.3524	22.0395	23.7798
Length  128/ 128, alignment  0/ 0, N   32:	24.4329	22.6909	23.2531	21.826	24.3856
Length  128/ 128, alignment  4/ 0, N   32:	24.4031	22.6807	23.4468	21.7735	24.4219
Length  128/  32, alignment  0/ 0, N   32:	24.334	23.025	23.6308	22.5898	24.3081
Length  128/  32, alignment  4/ 0, N   32:	24.3493	23.0522	23.7086	22.4737	24.4027
Length  256/ 256, alignment  0/ 0, N   32:	28.4116	22.3707	23.2277	21.7506	29.1845
Length  256/ 256, alignment  3/ 2, N   32:	29.0347	23.0892	23.7191	22.2464	29.1208
Length  256/  64, alignment  0/ 0, N   32:	24.9919	22.95	23.5247	22.3098	25.0429
Length  256/  64, alignment  3/ 2, N   32:	24.9658	22.8778	23.5237	22.3064	25.0115
Length  512/ 512, alignment  0/ 0, N   32:	29.4768	23.4008	23.5594	25.438	29.7027
Length  512/ 512, alignment  2/ 4, N   32:	29.534	22.8732	23.5829	25.4443	29.6857
Length  512/ 128, alignment  0/ 0, N   32:	25.0172	23.2132	23.8766	22.2847	25.0186
Length  512/ 128, alignment  2/ 4, N   32:	25.0172	23.1344	23.8323	22.2554	25.1759
Length 1024/1024, alignment  0/ 0, N   32:	29.8312	25.0226	28.5359	37.318	29.4734
Length 1024/1024, alignment  1/ 6, N   32:	29.4424	26.1306	29.3773	38.2064	30.0204
Length 1024/ 256, alignment  0/ 0, N   32:	29.6316	23.7162	24.243	22.7733	29.5934
Length 1024/ 256, alignment  1/ 6, N   32:	30.3215	23.6389	24.2556	22.7869	29.6129
Length   16/   1, alignment  1/ 2, N   32:	24.9855	22.8321	23.537	22.164	25.0406
Length   16/   1, alignment  2/ 1, N   32:	25.0024	22.7464	23.414	22.1888	25.006
Length   16/  10, alignment  1/ 1, N   32:	24.9509	22.7475	23.5386	22.1726	24.9648
Length   32/   1, alignment  2/ 4, N   32:	24.3252	22.2179	22.8688	21.8102	24.337
Length   32/   1, alignment  4/ 2, N   32:	24.4249	22.2168	22.8711	21.6302	24.3845
Length   32/  10, alignment  2/ 2, N   32:	24.2925	22.2158	22.872	21.6668	23.7458
Length   64/   1, alignment  3/ 6, N   32:	23.7878	21.7124	22.3499	21.3519	23.7198
Length   64/   1, alignment  6/ 3, N   32:	23.8016	21.7117	22.3518	21.1451	23.8089
Length   64/  10, alignment  3/ 3, N   32:	23.8125	21.7124	22.3507	21.2401	23.8854
Length  128/   1, alignment  4/ 0, N   32:	23.8099	21.7124	22.3505	21.2186	23.9096
Length  128/   1, alignment  0/ 4, N   32:	23.7892	21.7119	22.3519	21.2464	23.8766
Length  128/  10, alignment  4/ 4, N   32:	23.7374	21.7123	22.3513	21.2491	23.9122
Length  256/   1, alignment  5/ 2, N   32:	23.8146	21.7125	22.3503	21.1987	23.8307
Length  256/   1, alignment  2/ 5, N   32:	23.7915	21.7125	22.3506	21.2426	23.8396
Length  256/  10, alignment  5/ 5, N   32:	23.7313	21.7126	22.3517	21.2458	23.728
Length  512/   1, alignment  6/ 4, N   32:	23.7515	21.713	22.3506	21.1977	23.8517
Length  512/   1, alignment  4/ 6, N   32:	23.8786	21.712	22.3497	21.2479	24.0091
Length  512/  10, alignment  6/ 6, N   32:	23.7205	21.7118	22.3519	21.2671	23.7713
Length 1024/   1, alignment  7/ 6, N   32:	23.7794	21.7136	22.3499	21.2534	23.9391
Length 1024/   1, alignment  6/ 7, N   32:	23.8519	21.7124	22.3501	21.2478	24.1471
Length 1024/  10, alignment  7/ 7, N   32:	23.885	21.7131	22.3509	21.242	23.7186
Length    2/   2, alignment  0/ 2, N  128:	23.1025	21.2311	22.1685	20.2667	23.7111
Length    4/   4, alignment  0/ 0, N  128:	23.8198	21.7787	22.5345	20.5107	23.739
Length    4/   4, alignment  4/ 0, N  128:	23.6775	21.7913	22.6257	20.5464	23.7644
Length    8/   8, alignment  0/ 0, N  128:	23.801	21.7128	22.3526	20.4888	23.8679
Length    8/   8, alignment  0/ 0, N  128:	24.0021	21.7124	22.3518	20.5714	23.9145
Length   16/  16, alignment  0/ 0, N  128:	23.8622	21.8197	22.3534	21.3679	23.8826
Length   16/  16, alignment  7/ 2, N  128:	23.8327	21.8523	22.4317	21.474	23.9146
Length   16/   4, alignment  0/ 0, N  128:	23.9431	21.8553	22.4306	20.6292	24.1541
Length   16/   4, alignment  7/ 2, N  128:	23.795	21.7917	22.4097	20.522	24.0971
Length   32/  32, alignment  0/ 0, N  128:	24.3871	23.8868	24.816	23.5706	24.4461
Length   32/  32, alignment  6/ 4, N  128:	28.8878	25.5444	26.3421	25.9255	28.8731
Length   32/   8, alignment  0/ 0, N  128:	23.7827	22.4788	23.2044	21.9137	23.747
Length   32/   8, alignment  6/ 4, N  128:	23.7863	22.4852	23.118	23.1598	24.2862
Length   64/  64, alignment  0/ 0, N  128:	25.1852	24.8359	25.5296	25.3304	24.9129
Length   64/  64, alignment  5/ 6, N  128:	28.3457	28.9828	30.0103	28.4795	28.3925
Length   64/  16, alignment  0/ 0, N  128:	27.7374	28.4301	27.369	24.9969	27.2021
Length   64/  16, alignment  5/ 6, N  128:	27.0927	27.7037	28.328	26.6418	27.0252
Length  128/ 128, alignment  0/ 0, N  128:	25.704	25.7376	27.0197	27.9002	26.3204
Length  128/ 128, alignment  4/ 0, N  128:	26.5599	30.168	30.8434	32.0636	26.6584
Length  128/  32, alignment  0/ 0, N  128:	27.4694	26.2989	27.0243	26.9899	27.4835
Length  128/  32, alignment  4/ 0, N  128:	27.8695	30.317	30.9422	32.457	27.5824
Length  256/ 256, alignment  0/ 0, N  128:	30.4377	26.3805	27.0385	27.8904	30.3768
Length  256/ 256, alignment  3/ 2, N  128:	31.9522	30.8363	32.6549	33.7304	32.7888
Length  256/  64, alignment  0/ 0, N  128:	26.8494	26.9826	27.6189	28.1121	26.9211
Length  256/  64, alignment  3/ 2, N  128:	29.0545	31.0746	31.6521	32.6818	28.5224
Length  512/ 512, alignment  0/ 0, N  128:	30.459	28.2356	28.0454	34.0503	31.1516
Length  512/ 512, alignment  2/ 4, N  128:	32.4439	32.2952	32.1762	39.7974	33.0006
Length  512/ 128, alignment  0/ 0, N  128:	26.8842	27.1601	28.1426	28.4634	26.9651
Length  512/ 128, alignment  2/ 4, N  128:	28.9011	31.5124	32.8033	33.1986	28.8718
Length 1024/1024, alignment  0/ 0, N  128:	32.1143	32.8355	33.6481	49.6596	31.4524
Length 1024/1024, alignment  1/ 6, N  128:	34.3631	36.5	34.8392	52.4427	34.5449
Length 1024/ 256, alignment  0/ 0, N  128:	31.8961	27.6272	28.3958	29.1555	32.0042
Length 1024/ 256, alignment  1/ 6, N  128:	33.6158	32.2147	33.0716	34.3296	33.4326
Length   16/   1, alignment  1/ 2, N  128:	25.5437	22.977	23.5016	21.5594	24.98
Length   16/   1, alignment  2/ 1, N  128:	24.9873	22.9436	23.6446	21.5786	24.9597
Length   16/  10, alignment  1/ 1, N  128:	24.9907	22.896	23.4997	21.5753	24.9814
Length   32/   1, alignment  2/ 4, N  128:	24.6398	23.4407	23.6562	23.0766	24.6667
Length   32/   1, alignment  4/ 2, N  128:	24.402	22.8723	23.5238	23.0122	24.3344
Length   32/  10, alignment  2/ 2, N  128:	24.3549	22.9745	23.7264	23.078	24.3184
Length   64/   1, alignment  3/ 6, N  128:	28.4793	26.522	27.5776	25.5251	27.1754
Length   64/   1, alignment  6/ 3, N  128:	26.9456	26.4961	27.0909	25.1423	26.8992
Length   64/  10, alignment  3/ 3, N  128:	27.0951	25.8868	26.6852	26.1159	27.1422
Length  128/   1, alignment  4/ 0, N  128:	28.1373	28.1027	29.1589	29.0973	28.3065
Length  128/   1, alignment  0/ 4, N  128:	27.6662	27.7787	28.2071	27.5959	28.2196
Length  128/  10, alignment  4/ 4, N  128:	29.26	29.4075	30.5905	31.4012	28.8121
Length  256/   1, alignment  5/ 2, N  128:	28.7925	29.5084	30.0606	31.6539	28.1942
Length  256/   1, alignment  2/ 5, N  128:	28.9626	31.2461	32.1533	31.1937	28.6229
Length  256/  10, alignment  5/ 5, N  128:	28.8698	29.6915	30.0574	31.9055	29.0775
Length  512/   1, alignment  6/ 4, N  128:	27.8612	29.4001	30.6638	32.576	28.4201
Length  512/   1, alignment  4/ 6, N  128:	28.3224	29.8959	30.5186	31.4453	28.6232
Length  512/  10, alignment  6/ 6, N  128:	28.5528	29.634	30.2517	31.92	28.6264
Length 1024/   1, alignment  7/ 6, N  128:	28.8393	26.4986	26.7914	28.6002	28.1872
Length 1024/   1, alignment  6/ 7, N  128:	28.3199	29.5426	30.0583	31.5421	28.9309
Length 1024/  10, alignment  7/ 7, N  128:	28.5576	29.7962	30.3838	31.8161	28.64
Length    2/   2, alignment  0/ 2, N  512:	24.1889	22.221	23.2018	21.046	24.181
Length    4/   4, alignment  0/ 0, N  512:	24.4629	22.2796	23.0611	21.0624	24.0797
Length    4/   4, alignment  4/ 0, N  512:	24.2045	21.7911	22.8474	21.0627	24.3064
Length    8/   8, alignment  0/ 0, N  512:	24.3145	22.2716	22.3525	20.572	23.7615
Length    8/   8, alignment  0/ 0, N  512:	23.7466	21.7118	22.3515	20.5701	23.967
Length   16/  16, alignment  0/ 0, N  512:	23.9194	21.8195	22.4859	21.3701	23.9055
Length   16/  16, alignment  7/ 2, N  512:	23.7876	21.8556	22.4294	21.4857	23.8961
Length   16/   4, alignment  0/ 0, N  512:	23.8172	21.8547	22.5879	20.6064	23.633
Length   16/   4, alignment  7/ 2, N  512:	23.306	21.3077	21.9702	20.3458	23.8164
Length   32/  32, alignment  0/ 0, N  512:	24.4196	23.8886	24.6714	23.5912	24.3947
Length   32/  32, alignment  6/ 4, N  512:	28.9421	25.5435	26.3409	25.9237	28.5435
Length   32/   8, alignment  0/ 0, N  512:	23.2726	21.9797	22.4773	21.5154	23.2314
Length   32/   8, alignment  6/ 4, N  512:	23.5808	22.4448	23.1877	22.6582	23.8214
Length   64/  64, alignment  0/ 0, N  512:	24.4922	24.2711	24.917	25.6903	25.0675
Length   64/  64, alignment  5/ 6, N  512:	27.7904	28.3276	29.1135	27.8739	27.7236
Length   64/  16, alignment  0/ 0, N  512:	26.9811	27.7799	26.7156	24.4237	27.1195
Length   64/  16, alignment  5/ 6, N  512:	27.0526	28.5922	28.9036	27.3412	27.8212
Length  128/ 128, alignment  0/ 0, N  512:	26.8881	26.1696	27.0785	29.0345	26.9024
Length  128/ 128, alignment  4/ 0, N  512:	26.934	28.4451	29.3159	31.7641	26.8334
Length  128/  32, alignment  0/ 0, N  512:	28.2711	26.3434	27.0818	28.761	28.127
Length  128/  32, alignment  4/ 0, N  512:	28.1906	31.0905	32.1607	31.7628	28.1813
Length  256/ 256, alignment  0/ 0, N  512:	35.5871	30.1639	30.8927	32.1661	35.7961
Length  256/ 256, alignment  3/ 2, N  512:	39.9171	35.0478	35.8276	37.5839	40.1806
Length  256/  64, alignment  0/ 0, N  512:	33.3443	31.1474	31.6101	32.6628	33.4408
Length  256/  64, alignment  3/ 2, N  512:	36.3187	35.0173	35.7894	37.0688	36.5248
Length  512/ 512, alignment  0/ 0, N  512:	41.939	33.4783	34.5941	49.697	44.0576
Length  512/ 512, alignment  2/ 4, N  512:	52.6995	44.9849	46.0123	54.3614	51.8919
Length  512/ 128, alignment  0/ 0, N  512:	40.7465	33.7595	34.655	39.3301	40.6687
Length  512/ 128, alignment  2/ 4, N  512:	47.234	44.6109	45.3716	48.8636	47.1089
Length 1024/1024, alignment  0/ 0, N  512:	47.9848	41.2766	43.0846	61.91	47.047
Length 1024/1024, alignment  1/ 6, N  512:	51.5421	47.5682	47.614	64.7999	52.0885
Length 1024/ 256, alignment  0/ 0, N  512:	49.8624	33.8773	34.8719	42.9588	49.2084
Length 1024/ 256, alignment  1/ 6, N  512:	60.3708	44.9307	46.2761	50.6632	59.6446
Length   16/   1, alignment  1/ 2, N  512:	25.6072	23.4543	24.0946	22.1226	25.5973
Length   16/   1, alignment  2/ 1, N  512:	25.6451	23.5056	24.1593	22.1871	25.6108
Length   16/  10, alignment  1/ 1, N  512:	25.7455	22.8962	23.5021	21.575	25.3852
Length   32/   1, alignment  2/ 4, N  512:	24.847	23.5581	24.2918	23.3829	24.4289
Length   32/   1, alignment  4/ 2, N  512:	24.3908	22.8705	23.5923	23.0338	24.4085
Length   32/  10, alignment  2/ 2, N  512:	24.4164	22.9665	23.7243	23.0702	24.358
Length   64/   1, alignment  3/ 6, N  512:	27.7711	26.4301	27.2097	25.7058	27.7488
Length   64/   1, alignment  6/ 3, N  512:	27.6591	26.37	27.1965	25.0935	26.8216
Length   64/  10, alignment  3/ 3, N  512:	27.369	26.2062	27.2075	25.8035	27.7362
Length  128/   1, alignment  4/ 0, N  512:	28.5511	30.7936	31.4393	31.0722	27.6282
Length  128/   1, alignment  0/ 4, N  512:	27.8477	28.4852	29.377	31.3918	28.2544
Length  128/  10, alignment  4/ 4, N  512:	28.4344	30.1156	30.8614	31.3008	28.5337
Length  256/   1, alignment  5/ 2, N  512:	34.9926	32.2924	33.3424	34.4751	34.4027
Length  256/   1, alignment  2/ 5, N  512:	34.6761	34.4829	35.4022	35.9609	34.776
Length  256/  10, alignment  5/ 5, N  512:	34.6906	35.1781	35.2171	36.0086	35.0479
Length  512/   1, alignment  6/ 4, N  512:	44.0555	42.1688	42.7622	47.3995	44.9973
Length  512/   1, alignment  4/ 6, N  512:	45.4489	43.2903	43.3479	47.2496	45.6111
Length  512/  10, alignment  6/ 6, N  512:	45.586	42.6702	43.3001	47.4006	45.5959
Length 1024/   1, alignment  7/ 6, N  512:	41.8766	34.0675	34.6606	40.4928	41.8501
Length 1024/   1, alignment  6/ 7, N  512:	45.7805	42.4237	43.1172	46.9782	45.4022
Length 1024/  10, alignment  7/ 7, N  512:	45.6585	42.3932	44.2494	47.9525	46.821
Length    2/   2, alignment  0/ 2, N 2048:	25.3772	22.746	23.7507	21.5404	24.7561
Length    4/   4, alignment  0/ 0, N 2048:	24.9196	22.8055	23.7024	21.5323	25.0589
Length    4/   4, alignment  4/ 0, N 2048:	24.7572	22.8309	23.7011	21.4756	25.3265
Length    8/   8, alignment  0/ 0, N 2048:	24.758	22.2939	22.869	20.9715	24.4336
Length    8/   8, alignment  0/ 0, N 2048:	24.3046	22.2181	22.8689	21.1195	24.2962
Length   16/  16, alignment  0/ 0, N 2048:	24.3939	22.3275	22.981	21.8625	24.4517
Length   16/  16, alignment  7/ 2, N 2048:	24.399	22.361	22.8743	21.985	24.1707
Length   16/   4, alignment  0/ 0, N 2048:	23.8656	21.8537	22.4813	20.672	23.8552
Length   16/   4, alignment  7/ 2, N 2048:	23.7567	21.7921	22.432	20.5356	23.7612
Length   32/  32, alignment  0/ 0, N 2048:	24.3989	23.6288	24.6104	23.4988	24.435
Length   32/  32, alignment  6/ 4, N 2048:	28.9965	25.5452	26.2704	25.9304	28.9315
Length   32/   8, alignment  0/ 0, N 2048:	23.819	22.5444	22.9886	21.9056	23.7534
Length   32/   8, alignment  6/ 4, N 2048:	23.6681	22.448	23.1154	22.5502	23.7516
Length   64/  64, alignment  0/ 0, N 2048:	24.6343	24.2677	25.0378	24.6101	24.488
Length   64/  64, alignment  5/ 6, N 2048:	27.8976	28.3556	29.3509	28.1107	27.666
Length   64/  16, alignment  0/ 0, N 2048:	27.1482	27.7805	26.7313	24.446	27.5014
Length   64/  16, alignment  5/ 6, N 2048:	27.4441	28.2991	28.502	26.6369	27.1051
Length  128/ 128, alignment  0/ 0, N 2048:	26.4129	25.637	26.3351	28.741	26.9051
Length  128/ 128, alignment  4/ 0, N 2048:	26.8771	28.6035	29.3012	31.5783	26.8529
Length  128/  32, alignment  0/ 0, N 2048:	28.182	26.2982	26.9811	29.0611	28.219
