                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   15, alignments in bytes  0/ 7:	12.4937	9.68079	9.38708	6.25928	14.8433
Length   15, alignments in bytes  7/ 0:	12.4963	9.61926	9.37329	6.25537	14.4351
Length   16, alignments in bytes  0/ 0:	12.498	10.0743	9.78967	7.03357	8.62378
Length   16, alignments in bytes  7/ 2:	12.4937	9.92944	9.81445	7.04602	15.6261
Length   32, alignments in bytes  0/ 0:	12.506	7.83032	7.82593	8.60693	11.2904
Length   32, alignments in bytes  6/ 4:	12.5049	7.82703	7.8269	13.0454	18.5559
Length   64, alignments in bytes  0/ 0:	14.8519	9.39087	9.55347	10.2562	17.5104
Length   64, alignments in bytes  5/ 6:	17.6759	15.864	16.3376	14.2166	28.8285
Length  128, alignments in bytes  0/ 0:	19.4	11.0176	12.0387	15.771	29.71
Length  128, alignments in bytes  4/ 0:	21.916	12.0811	13.8544	17.3367	37.7139
Length  256, alignments in bytes  0/ 0:	26.4003	16.5784	20.7889	22.7375	61.6648
Length  256, alignments in bytes  3/ 2:	28.566	17.3613	20.7531	22.7794	67.6699
Length  512, alignments in bytes  0/ 0:	34.8944	22.6666	24.2427	32.8079	117.586
Length  512, alignments in bytes  2/ 4:	38.964	25.5695	27.4669	33.5848	168.53
Length 1024, alignments in bytes  0/ 0:	59.1748	32.4984	33.1927	58.5782	262.848
Length 1024, alignments in bytes  1/ 6:	79.8457	46.1067	43.3923	54.8527	363.44
Length   16, alignments in bytes  1/ 2:	16.7196	9.97559	9.85571	7.0448	20.0905
Length   16, alignments in bytes  2/ 1:	12.5341	9.9364	9.81616	7.04211	17.7988
Length   16, alignments in bytes  1/ 1:	12.5013	9.91467	9.80981	7.02698	17.0546
Length   16, alignments in bytes  1/ 1:	12.4917	9.93042	9.81934	7.03467	17.0396
Length   32, alignments in bytes  2/ 4:	12.5085	9.41211	9.53357	11.8195	24.5475
Length   32, alignments in bytes  4/ 2:	12.4961	7.82275	7.82104	12.9231	19.2974
Length   32, alignments in bytes  2/ 2:	12.4944	7.82373	12.2198	14.0851	24.8655
Length   32, alignments in bytes  2/ 2:	12.5164	9.92969	8.59692	11.2495	18.9215
Length   64, alignments in bytes  3/ 6:	17.6554	11.2507	11.375	12.5759	32.587
Length   64, alignments in bytes  6/ 3:	17.6029	13.1637	14.2952	14.4575	22.7301
Length   64, alignments in bytes  3/ 3:	17.2919	9.82031	10.3743	11.2242	24.5319
Length   64, alignments in bytes  3/ 3:	17.2837	9.80566	10.3663	12.1533	24.5353
Length  128, alignments in bytes  4/ 0:	21.931	12.0999	13.7432	17.3378	39.7969
Length  128, alignments in bytes  0/ 4:	23.5345	12.7157	14.6227	16.6099	40.2769
Length  128, alignments in bytes  4/ 4:	23.3257	16.3779	14.9752	16.6749	38.3694
Length  128, alignments in bytes  4/ 4:	23.3162	16.3252	14.8798	16.8364	38.2834
Length  256, alignments in bytes  5/ 2:	28.403	17.9423	22.6989	23.8197	66.4941
Length  256, alignments in bytes  2/ 5:	29.6199	20.1451	24.0685	23.8234	92.1617
Length  256, alignments in bytes  5/ 5:	28.6262	17.3269	20.7761	21.5319	66.5339
Length  256, alignments in bytes  5/ 5:	28.6818	17.5737	20.7483	21.5298	66.5457
Length  512, alignments in bytes  6/ 4:	38.5684	28.2858	26.816	32.156	155.02
Length  512, alignments in bytes  4/ 6:	39.1127	39.4697	32.0093	32.0923	167.23
Length  512, alignments in bytes  6/ 6:	36.7203	23.1591	25.6874	32.1896	148.426
Length  512, alignments in bytes  6/ 6:	36.636	23.1179	25.6604	33.5801	153.297
Length 1024, alignments in bytes  7/ 6:	57.8644	45.908	41.6964	58.5833	262.555
Length 1024, alignments in bytes  6/ 7:	78.1747	46.6934	40.7063	58.6112	342.021
Length 1024, alignments in bytes  7/ 7:	69.4806	32.0914	32.9038	60.1219	992.919
Length 1024, alignments in bytes  7/ 7:	66.6083	36.6067	36.8046	58.6271	276.943
Length   16, alignments in bytes  0/ 4:	25.9492	24.2252	25.001	7.31677	11.405
Length   16, alignments in bytes  4/ 0:	26.4901	24.1947	24.9744	7.39954	18.278
Length   16, alignments in bytes  4/ 4:	26.022	24.2036	24.9735	7.0437	17.6039
Length   16, alignments in bytes  2/ 2:	26.0325	24.1932	24.9819	7.02844	17.7148
Length   16, alignments in bytes  2/ 6:	26.026	24.199	24.972	7.35864	21.6912
Length   16, alignments in bytes  6/ 2:	26.0126	24.1992	26.0022	7.43237	18.6934
Length   16, alignments in bytes  1/ 7:	26.0131	24.2014	24.9739	8.25964	22.3083
Length   16, alignments in bytes  7/ 1:	26.0227	24.2	24.9719	7.47534	17.0581
Length   16, alignments in bytes  3/ 4:	26.0123	723.207	25.3452	7.38098	17.9855
Length   16, alignments in bytes  4/ 3:	25.9316	24.1971	24.9811	7.41345	17.1584
Length   16, alignments in bytes  5/ 7:	25.9454	24.1984	24.9742	7.30554	17.6005
Length   16, alignments in bytes  7/ 5:	26.0106	24.2012	24.9767	7.3634	16.7242
Length   20, alignments in bytes  0/ 4:	28.307	25.3405	27.2006	9.21069	14.1702
Length   20, alignments in bytes  4/ 0:	26.0215	24.1915	24.9792	7.54102	16.6755
Length   20, alignments in bytes  4/ 4:	26.0477	24.2026	24.9728	8.40857	15.7937
Length   20, alignments in bytes  2/ 2:	25.9375	24.1918	24.9808	8.38831	22.6469
Length   20, alignments in bytes  2/ 6:	26.0024	24.1958	24.9817	9.21582	23.8691
Length   20, alignments in bytes  6/ 2:	26.0017	24.2014	24.9723	7.56909	16.1874
Length   20, alignments in bytes  1/ 7:	25.9596	24.1932	24.9823	9.19141	24.5858
Length   20, alignments in bytes  7/ 1:	26.0171	24.2017	24.9735	8.74573	16.1385
Length   20, alignments in bytes  3/ 4:	25.9263	24.1951	24.9822	9.64929	20.2756
Length   20, alignments in bytes  4/ 3:	26.015	24.2484	760.722	8.77356	16.528
Length   20, alignments in bytes  5/ 7:	26.0198	24.1964	24.9717	9.64771	17.8541
Length   20, alignments in bytes  7/ 5:	25.9447	24.2019	24.9738	8.77417	15.6101
Length   24, alignments in bytes  0/ 4:	26.0179	24.1935	24.9823	9.65222	13.8002
Length   24, alignments in bytes  4/ 0:	26.0061	24.2	24.9716	8.77942	19.7708
Length   24, alignments in bytes  4/ 4:	25.9331	24.2009	24.9725	8.42053	18.3883
Length   24, alignments in bytes  2/ 2:	25.9482	24.1979	24.9799	8.40149	18.7981
Length   24, alignments in bytes  2/ 6:	25.9352	24.193	25.0088	9.65173	23.4103
Length   24, alignments in bytes  6/ 2:	26.0121	24.2014	24.9734	8.78162	19.5872
Length   24, alignments in bytes  1/ 7:	25.9222	24.2007	24.9764	9.64709	24.0947
Length   24, alignments in bytes  7/ 1:	26.02	24.2183	24.9796	8.7832	17.9985
Length   24, alignments in bytes  3/ 4:	25.9458	24.1968	24.9724	9.64807	20.2952
Length   24, alignments in bytes  4/ 3:	25.9354	24.1952	24.9736	8.7793	18.1252
Length   24, alignments in bytes  5/ 7:	26.0054	24.2014	24.9724	9.64038	19.2485
Length   24, alignments in bytes  7/ 5:	25.9509	24.2004	24.9727	8.78845	18.1372
Length   28, alignments in bytes  0/ 4:	25.9447	24.2002	24.9794	10.051	15.7968
Length   28, alignments in bytes  4/ 0:	26.0022	24.1915	24.9814	9.60046	18.3434
Length   28, alignments in bytes  4/ 4:	25.9333	24.1923	24.9779	9.05298	17.1475
Length   28, alignments in bytes  2/ 2:	734.809	26.3344	24.983	9.05969	22.6541
Length   28, alignments in bytes  2/ 6:	26.0029	24.2007	25.2736	10.0658	26.7072
Length   28, alignments in bytes  6/ 2:	25.9379	24.193	24.9827	9.59583	17.4819
Length   28, alignments in bytes  1/ 7:	25.9418	24.192	24.9768	10.0326	27.4126
Length   28, alignments in bytes  7/ 1:	25.9386	24.1984	24.9717	10.2689	17.1978
Length   28, alignments in bytes  3/ 4:	26.0109	24.2019	24.9729	10.1587	23.4828
Length   28, alignments in bytes  4/ 3:	25.9425	24.1914	24.9785	9.52795	18.1154
Length   28, alignments in bytes  5/ 7:	26.0222	24.1949	24.975	10.153	19.4465
Length   28, alignments in bytes  7/ 5:	25.9541	24.1921	24.9786	9.52271	17.328
Length   32, alignments in bytes  0/ 4:	27.9193	7.93787	8.62598	10.0809	15.7219
Length   32, alignments in bytes  4/ 0:	27.9666	7.80847	8.59875	11.9689	20.329
Length   32, alignments in bytes  4/ 4:	27.9221	7.81653	8.15393	12.7697	18.9894
Length   32, alignments in bytes  2/ 2:	27.9419	7.81433	8.1554	12.4414	19.9122
Length   32, alignments in bytes  2/ 6:	28.0835	9.40332	9.5354	12.984	26.2314
Length   32, alignments in bytes  6/ 2:	28.0233	7.82227	7.81335	11.8295	19.984
Length   32, alignments in bytes  1/ 7:	27.9482	9.40686	9.54724	11.116	26.6361
Length   32, alignments in bytes  7/ 1:	28.0847	7.8092	7.81726	10.8231	19.0698
Length   32, alignments in bytes  3/ 4:	27.9327	9.40613	9.54504	11.9102	22.912
Length   32, alignments in bytes  4/ 3:	28.0349	8.58984	7.81604	13.2487	19.0662
Length   32, alignments in bytes  5/ 7:	28.0149	9.38391	9.54907	13.3323	20.601
Length   32, alignments in bytes  7/ 5:	28.08	7.80933	7.81226	10.8232	18.9142
Length   36, alignments in bytes  0/ 4:	28.024	24.2089	24.6836	12.3353	17.0693
Length   36, alignments in bytes  4/ 0:	28.0197	20.9619	21.5563	12.0579	19.4851
Length   36, alignments in bytes  4/ 4:	28.0387	26.533	26.0381	11.4525	18.178
Length   36, alignments in bytes  2/ 2:	28.0278	26.5446	26.9834	12.2179	24.2207
Length   36, alignments in bytes  2/ 6:	28.031	26.5354	26.0677	12.2323	29.0101
Length   36, alignments in bytes  6/ 2:	28.0286	21.8357	21.2429	12.1118	18.6257
Length   36, alignments in bytes  1/ 7:	27.9781	26.54	25.9772	12.5803	29.3364
Length   36, alignments in bytes  7/ 1:	28.083	15.4674	15.02	12.2019	18.0704
Length   36, alignments in bytes  3/ 4:	28.0675	26.5455	26.9489	11.8959	26.171
Length   36, alignments in bytes  4/ 3:	28.0841	26.5327	27.1028	12.08	19.1019
Length   36, alignments in bytes  5/ 7:	28.0614	26.5383	26.0665	13.4364	21.6162
Length   36, alignments in bytes  7/ 5:	28.0809	26.5381	26.9529	13.1338	18.3876
Length   40, alignments in bytes  0/ 4:	28.0803	24.2318	24.9948	12.6063	17.3582
Length   40, alignments in bytes  4/ 0:	28.0696	26.5331	27.2081	12.6938	21.1307
Length   40, alignments in bytes  4/ 4:	28.0869	26.5321	27.2748	12.2001	20.2769
Length   40, alignments in bytes  2/ 2:	28.0304	26.533	27.2625	12.2167	21.7924
Length   40, alignments in bytes  2/ 6:	28.0248	26.5331	27.2747	12.1375	28.3247
Length   40, alignments in bytes  6/ 2:	28.509	26.5391	27.2032	13.1461	20.6746
Length   40, alignments in bytes  1/ 7:	28.0077	26.5381	27.2107	12.8975	29.129
Length   40, alignments in bytes  7/ 1:	28.0198	26.5421	27.1433	10.8201	20.0045
Length   40, alignments in bytes  3/ 4:	28.076	26.543	27.2869	13.0365	25.7019
Length   40, alignments in bytes  4/ 3:	28.0902	26.522	27.3047	12.4971	20.3896
Length   40, alignments in bytes  5/ 7:	28.0845	26.5366	27.2849	13.0326	23.4445
Length   40, alignments in bytes  7/ 5:	28.0226	26.5331	27.111	10.8142	19.6371
Length   44, alignments in bytes  0/ 4:	28.0667	24.217	25.0138	12.5184	18.496
Length   44, alignments in bytes  4/ 0:	28.0221	26.5388	27.2439	11.135	20.5043
Length   44, alignments in bytes  4/ 4:	28.0626	26.5339	27.1978	10.9568	19.3735
Length   44, alignments in bytes  2/ 2:	28.0812	26.5336	27.2938	12.2184	24.1832
Length   44, alignments in bytes  2/ 6:	28.0751	26.5344	27.2673	12.5093	31.587
Length   44, alignments in bytes  6/ 2:	28.0294	26.5352	27.2922	12.8077	19.5505
Length   44, alignments in bytes  1/ 7:	28.0847	26.5328	27.2695	12.5055	31.9531
Length   44, alignments in bytes  7/ 1:	28.0922	26.5325	27.1913	11.2037	19.0658
Length   44, alignments in bytes  3/ 4:	28.0933	26.5341	27.2678	11.8667	28.5679
Length   44, alignments in bytes  4/ 3:	28.0653	26.5356	27.2958	11.1359	19.9946
Length   44, alignments in bytes  5/ 7:	28.0698	26.5431	27.2623	12.6006	23.9996
Length   44, alignments in bytes  7/ 5:	28.0847	26.5403	27.2295	11.5211	19.2283
Length   48, alignments in bytes  0/ 4:	28.0255	24.2178	25.1826	11.0464	19.1621
Length   48, alignments in bytes  4/ 0:	28.0787	26.5419	25.993	11.4269	22.3621
Length   48, alignments in bytes  4/ 4:	28.0258	26.545	27.092	11.5627	22.0355
Length   48, alignments in bytes  2/ 2:	28.0822	26.5428	27.1102	12.6156	24.015
Length   48, alignments in bytes  2/ 6:	28.0645	26.9918	26.6715	13.4651	30.8494
Length   48, alignments in bytes  6/ 2:	28.0983	26.5366	25.9581	11.739	21.3828
Length   48, alignments in bytes  1/ 7:	28.0739	26.5366	27.0947	12.152	31.3325
Length   48, alignments in bytes  7/ 1:	28.0365	26.5364	25.9899	11.561	20.9963
Length   48, alignments in bytes  3/ 4:	28.0214	26.541	26.6915	11.6863	28.373
Length   48, alignments in bytes  4/ 3:	28.0156	26.5443	27.1011	12.4518	21.6238
Length   48, alignments in bytes  5/ 7:	28.0149	26.546	26.6965	14.0386	26.467
Length   48, alignments in bytes  7/ 5:	28.0229	26.5349	26.8406	11.5072	20.6052
Length   52, alignments in bytes  0/ 4:	28.0203	24.2002	25.1669	12.4758	20.406
Length   52, alignments in bytes  4/ 0:	27.9646	26.545	27.1211	12.1687	21.8918
Length   52, alignments in bytes  4/ 4:	28.0522	26.5463	27.0906	11.5393	21.1432
Length   52, alignments in bytes  2/ 2:	28.0674	26.5463	26.6866	13.6135	26.943
Length   52, alignments in bytes  2/ 6:	28.5593	26.4391	27.1117	13.5231	33.3975
Length   52, alignments in bytes  6/ 2:	28.0732	26.547	26.757	13.0632	20.2179
Length   52, alignments in bytes  1/ 7:	28.0835	26.5485	26.6752	13.457	33.8245
Length   52, alignments in bytes  7/ 1:	28.084	26.5426	25.976	13.0514	19.9829
Length   52, alignments in bytes  3/ 4:	28.0807	26.548	26.6901	11.6478	30.5842
Length   52, alignments in bytes  4/ 3:	28.082	26.5463	26.7548	12.4769	21.3875
Length   52, alignments in bytes  5/ 7:	28.0629	26.547	26.6395	14.0261	26.5984
Length   52, alignments in bytes  7/ 5:	28.0863	26.5353	27.1289	13.2751	19.9399
Length   56, alignments in bytes  0/ 4:	28.0242	24.1954	25.1665	12.5909	21.2477
Length   56, alignments in bytes  4/ 0:	27.9783	26.5448	26.7495	14.0323	23.8884
Length   56, alignments in bytes  4/ 4:	28.0852	26.5347	27.1047	13.8954	24.3754
Length   56, alignments in bytes  2/ 2:	28.0186	26.547	26.6942	13.5844	25.5559
Length   56, alignments in bytes  2/ 6:	28.0804	26.5347	26.6785	13.3147	33.371
Length   56, alignments in bytes  6/ 2:	28.0687	26.5402	27.1392	13.2877	22.437
Length   56, alignments in bytes  1/ 7:	28.0795	26.545	27.0918	13.3556	33.6536
Length   56, alignments in bytes  7/ 1:	28.0829	26.5369	26.7723	11.5585	21.8551
Length   56, alignments in bytes  3/ 4:	28.0839	26.5392	26.6919	14.0541	30.8136
Length   56, alignments in bytes  4/ 3:	27.972	26.5371	27.1144	13.2786	23.0769
Length   56, alignments in bytes  5/ 7:	28.0312	26.5349	26.6919	14.0563	28.9391
Length   56, alignments in bytes  7/ 5:	28.0908	26.5327	26.7601	11.5022	21.5078
Length   60, alignments in bytes  0/ 4:	28.0894	24.2	25.1709	14.0551	22.9243
Length   60, alignments in bytes  4/ 0:	23.8219	26.5465	27.5055	11.6993	23.3734
Length   60, alignments in bytes  4/ 4:	29.8391	26.8468	27.546	11.2701	22.9083
Length   60, alignments in bytes  2/ 2:	27.9178	26.5355	27.0995	13.0767	28.5055
Length   60, alignments in bytes  2/ 6:	28.0769	26.5417	26.6942	14.0533	35.405
Length   60, alignments in bytes  6/ 2:	23.9385	26.5398	27.5154	15.0942	21.4427
Length   60, alignments in bytes  1/ 7:	28.0912	26.5374	26.6978	14.0494	35.8329
Length   60, alignments in bytes  7/ 1:	23.8477	26.541	27.4993	12.0361	21.1538
Length   60, alignments in bytes  3/ 4:	28.0342	26.5421	26.7002	11.6238	32.7954
Length   60, alignments in bytes  4/ 3:	23.9772	26.5342	27.3894	11.662	23.0179
Length   60, alignments in bytes  5/ 7:	29.1694	26.5352	27.3896	12.6635	28.9736
Length   60, alignments in bytes  7/ 5:	29.2649	26.5328	27.5127	12.0978	21.0909
Length   64, alignments in bytes  0/ 4:	33.6345	10.4547	12.8455	11.7971	23.5613
Length   64, alignments in bytes  4/ 0:	30.6006	21.6232	22.0201	12.0837	25.7524
Length   64, alignments in bytes  4/ 4:	33.621	24.1417	24.8601	12.8855	25.6892
Length   64, alignments in bytes  2/ 2:	33.5492	11.5399	12.4629	13.9138	27.5311
Length   64, alignments in bytes  2/ 6:	34.0302	12.1647	13.3428	14.2722	35.543
Length   64, alignments in bytes  6/ 2:	34.1849	21.1921	21.9296	13.6783	24.1393
Length   64, alignments in bytes  1/ 7:	33.6249	11.4019	12.4919	12.3702	35.8346
Length   64, alignments in bytes  7/ 1:	33.6598	21.2085	21.9816	12.1088	23.174
Length   64, alignments in bytes  3/ 4:	34.0754	12.0488	12.6276	12.5083	33.3076
Length   64, alignments in bytes  4/ 3:	33.5046	24.2393	24.9741	14.0583	25.0824
Length   64, alignments in bytes  5/ 7:	33.5497	24.145	24.8955	14.4579	31.187
Length   64, alignments in bytes  7/ 5:	33.6742	24.2355	24.9312	12.1165	22.8455
Length   68, alignments in bytes  0/ 4:	33.5446	24.9786	25.6869	13.5208	25.7231
Length   68, alignments in bytes  4/ 0:	30.6677	27.3341	28.0736	13.885	25.1874
Length   68, alignments in bytes  4/ 4:	34.1106	24.2843	24.8175	12.8815	25.0227
Length   68, alignments in bytes  2/ 2:	33.5239	21.1562	22.0647	14.0563	29.9012
Length   68, alignments in bytes  2/ 6:	34.1077	20.6328	21.2814	13.5414	37.8278
Length   68, alignments in bytes  6/ 2:	33.5853	27.321	28.0713	14.0591	23.339
Length   68, alignments in bytes  1/ 7:	33.4952	20.4431	21.2899	14.0742	38.3119
Length   68, alignments in bytes  7/ 1:	34.1116	27.3162	28.073	14.0712	22.6155
Length   68, alignments in bytes  3/ 4:	33.5267	21.3453	22.0516	12.5068	35.4185
Length   68, alignments in bytes  4/ 3:	33.5195	27.3157	28.0646	14.0613	24.9688
Length   68, alignments in bytes  5/ 7:	34.0157	24.2742	24.9827	14.4961	31.6669
Length   68, alignments in bytes  7/ 5:	34.0747	27.3206	28.1012	14.8279	22.6613
Length   72, alignments in bytes  0/ 4:	34.0747	24.9767	25.3004	13.5967	25.9478
Length   72, alignments in bytes  4/ 0:	30.5975	27.3218	28.0686	14.4546	27.7109
Length   72, alignments in bytes  4/ 4:	33.5673	21.2509	21.9828	14.0687	27.7446
Length   72, alignments in bytes  2/ 2:	33.5172	21.2456	21.9766	14.0553	29.5131
Length   72, alignments in bytes  2/ 6:	34.1021	25.7084	26.2465	14.078	38.1399
Length   72, alignments in bytes  6/ 2:	33.5549	27.3151	28.1044	14.45	26.0326
Length   72, alignments in bytes  1/ 7:	34.1027	25.6915	26.2589	14.3038	38.4479
Length   72, alignments in bytes  7/ 1:	34.0242	27.3235	28.0718	12.1023	24.6034
Length   72, alignments in bytes  3/ 4:	33.5201	21.2894	21.879	14.0665	35.7485
Length   72, alignments in bytes  4/ 3:	33.5193	26.3962	27.1416	14.4514	26.9824
Length   72, alignments in bytes  5/ 7:	34.4467	21.2601	21.8809	14.0591	33.5118
Length   72, alignments in bytes  7/ 5:	34.1752	27.3179	28.0754	12.0931	24.6636
Length   76, alignments in bytes  0/ 4:	33.6428	24.9667	25.2462	13.8353	28.2988
Length   76, alignments in bytes  4/ 0:	29.7646	27.2906	27.9651	12.2673	26.976
Length   76, alignments in bytes  4/ 4:	34.0007	24.1624	24.9967	11.7867	26.9601
Length   76, alignments in bytes  2/ 2:	33.5153	21.2815	21.8751	14.0731	31.925
Length   76, alignments in bytes  2/ 6:	34.0181	25.6891	26.2394	13.8357	40.4377
Length   76, alignments in bytes  6/ 2:	34.0995	27.2896	27.9299	15.2012	24.9469
Length   76, alignments in bytes  1/ 7:	34.0459	25.717	26.202	13.8489	41.0269
Length   76, alignments in bytes  7/ 1:	33.5024	27.2765	27.9426	12.8075	24.363
Length   76, alignments in bytes  3/ 4:	34.0861	21.2593	21.9874	12.5161	37.8887
Length   76, alignments in bytes  4/ 3:	33.5392	27.2834	27.9364	12.2225	26.942
Length   76, alignments in bytes  5/ 7:	33.6351	24.3246	25.0643	14.1147	34.1388
Length   76, alignments in bytes  7/ 5:	33.6619	27.2797	27.9447	13.063	24.4658
Length   80, alignments in bytes  0/ 4:	33.614	24.7039	25.6333	12.2432	28.6451
Length   80, alignments in bytes  4/ 0:	30.6293	27.2715	27.941	13.0112	29.6797
Length   80, alignments in bytes  4/ 4:	33.6506	21.2983	21.9612	13.4211	29.6409
Length   80, alignments in bytes  2/ 2:	33.6472	21.2996	21.9589	14.5029	31.4216
Length   80, alignments in bytes  2/ 6:	34.0784	25.6945	26.2457	15.043	40.7877
Length   80, alignments in bytes  6/ 2:	34.0641	27.2703	27.9525	13.9537	28.0525
Length   80, alignments in bytes  1/ 7:	34.0533	25.6686	26.2421	13.7858	41.1598
Length   80, alignments in bytes  7/ 1:	34.2972	27.2808	27.9408	13.0524	26.6371
Length   80, alignments in bytes  3/ 4:	33.5347	21.3597	21.9452	12.9852	38.4116
Length   80, alignments in bytes  4/ 3:	34.0735	26.3732	26.9304	14.2623	28.8805
Length   80, alignments in bytes  5/ 7:	34.0942	21.3689	21.9551	14.7145	36.1062
Length   80, alignments in bytes  7/ 5:	34.1052	27.2852	27.9263	13.0692	26.5737
Length   84, alignments in bytes  0/ 4:	33.5938	24.5978	25.5911	14.0488	30.8759
