                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    7/   7, alignment  0/ 7:	22.4007	21.712	22.2868	19.5467	17.7681
Length    7/   7, alignment  7/ 0:	22.1658	21.5393	22.5955	19.66	18.341
Length    8/   8, alignment  0/ 0:	22.3612	21.7713	22.3703	20.0715	14.9864
Length    8/   8, alignment  0/ 0:	22.217	21.4599	22.3924	20.4306	14.9856
Length    8/   8, alignment  0/ 0:	22.116	21.2289	22.391	20.1425	15.0035
Length    8/   8, alignment  0/ 0:	22.0994	21.6141	22.5318	20.2422	14.9854
Length    9/   9, alignment  0/ 0:	22.3389	21.7116	22.3792	20.1346	14.9864
Length    9/   9, alignment  0/ 0:	22.3829	21.7112	22.4719	20.1018	14.9865
Length    9/   9, alignment  0/ 1:	22.0597	21.7549	22.3715	20.1631	15.6105
Length    9/   9, alignment  1/ 0:	22.2316	21.2288	22.4582	20.217	20.9182
Length   10/  10, alignment  0/ 0:	22.3053	21.6761	22.2061	20.1025	15.8954
Length   10/  10, alignment  0/ 0:	22.7177	21.711	22.3094	20.1227	15.6602
Length   10/  10, alignment  0/ 2:	22.3908	21.7112	22.5107	20.0991	16.2548
Length   10/  10, alignment  2/ 0:	22.2058	21.7289	22.5412	20.1136	20.4844
Length   11/  11, alignment  0/ 0:	22.2879	21.7116	22.394	20.5165	16.2803
Length   11/  11, alignment  0/ 0:	22.6483	21.9905	22.4417	20.534	16.2608
Length   11/  11, alignment  0/ 3:	22.1131	21.2289	22.5048	20.1975	16.9693
Length   11/  11, alignment  3/ 0:	22.5428	21.7302	22.6184	20.5183	20.6567
Length   12/  12, alignment  0/ 0:	22.1922	21.6369	22.6193	20.2145	16.9798
Length   12/  12, alignment  0/ 0:	22.3676	21.7716	22.3143	20.1176	17.0552
Length   12/  12, alignment  0/ 4:	22.3412	21.7115	22.6297	20.3634	16.2356
Length   12/  12, alignment  4/ 0:	22.3654	21.7117	22.4994	20.0782	18.207
Length   13/  13, alignment  0/ 0:	22.2476	21.7674	22.5289	20.0902	17.736
Length   13/  13, alignment  0/ 0:	22.3011	21.7711	22.3799	20.0892	17.7471
Length   13/  13, alignment  0/ 5:	22.5765	21.7146	21.8703	20.0214	16.8598
Length   13/  13, alignment  5/ 0:	22.0944	21.6629	22.5237	20.1738	18.9965
Length   14/  14, alignment  0/ 0:	22.3332	21.2456	22.147	20.0745	18.4377
Length   14/  14, alignment  0/ 0:	22.0956	21.2462	22.2438	20.5299	18.8372
Length   14/  14, alignment  0/ 6:	22.3585	21.5279	22.3711	20.305	17.5632
Length   14/  14, alignment  6/ 0:	22.395	21.7117	22.4099	20.109	18.9157
Length   15/  15, alignment  0/ 0:	22.4318	22.0856	22.56	19.7145	18.2873
Length   15/  15, alignment  0/ 0:	22.5859	21.7285	22.5864	19.8117	18.2186
Length   15/  15, alignment  0/ 7:	22.2943	21.711	22.6246	19.8237	18.2363
Length   15/  15, alignment  7/ 0:	22.0556	21.7345	22.5284	19.5482	18.6997
Length   16/  16, alignment  0/ 0:	22.1173	21.7512	22.4589	21.4479	15.6679
Length   16/  16, alignment  7/ 2:	22.5043	21.809	22.4561	21.4651	18.9826
Length   16/   4, alignment  0/ 0:	22.6048	21.725	22.4461	20.5609	16.8359
Length   16/   4, alignment  7/ 2:	22.1248	21.6186	22.3702	20.5263	15.3734
Length   32/  32, alignment  0/ 0:	23.8993	23.6874	24.0804	22.5438	17.8813
Length   32/  32, alignment  6/ 4:	27.3182	26.2008	26.4686	25.4419	25.8334
Length   32/   8, alignment  0/ 0:	23.0094	22.4074	22.989	21.8696	16.86
Length   32/   8, alignment  6/ 4:	23.3041	22.3503	23.0054	22.558	22.3545
Length   64/  64, alignment  0/ 0:	24.8197	25.1397	25.8285	24.5294	25.168
Length   64/  64, alignment  5/ 6:	29.1103	28.8715	29.472	27.6583	34.4201
Length   64/  16, alignment  0/ 0:	28.0593	28.3149	26.3639	24.0998	21.3546
Length   64/  16, alignment  5/ 6:	28.5751	28.4749	28.4835	26.8791	31.5932
Length  128/ 128, alignment  0/ 0:	25.8459	25.3504	26.1921	28.3341	45.3526
Length  128/ 128, alignment  4/ 0:	29.1548	28.2687	29.1015	30.9097	51.8194
Length  128/  32, alignment  0/ 0:	26.8004	26.334	26.7461	27.8503	38.5407
Length  128/  32, alignment  4/ 0:	31.7396	31.6821	31.977	30.7939	52.7169
Length  256/ 256, alignment  0/ 0:	34.9637	29.663	30.334	31.7564	91.1317
Length  256/ 256, alignment  3/ 2:	39.407	35.4165	37.4982	36.4805	103.784
Length  256/  64, alignment  0/ 0:	31.2622	30.2279	31.119	31.0755	70.2906
Length  256/  64, alignment  3/ 2:	35.2112	35.2634	36.4237	35.7191	84.7172
Length  512/ 512, alignment  0/ 0:	46.1693	32.7744	34.2665	47.4492	183.993
Length  512/ 512, alignment  2/ 4:	49.8285	43.8853	44.6078	50.6961	194.511
Length  512/ 128, alignment  0/ 0:	33.6772	32.2663	33.7546	40.6333	121.524
Length  512/ 128, alignment  2/ 4:	44.4526	44.0533	43.7574	52.4953	135.832
Length 1024/1024, alignment  0/ 0:	55.1955	50.2855	55.5752	79.4669	400.688
Length 1024/1024, alignment  1/ 6:	60.288	59.5724	59.8623	82.0296	414.551
Length 1024/ 256, alignment  0/ 0:	46.4525	40.9812	43.1308	65.2245	261.76
Length 1024/ 256, alignment  1/ 6:	66.9381	61.5326	62.7319	86.6758	272.273
Length   16/   1, alignment  1/ 2:	23.2169	22.8098	22.9756	21.0337	19.9097
Length   16/   1, alignment  2/ 1:	22.6487	22.2166	22.4829	20.5711	16.3244
Length   16/  10, alignment  1/ 1:	22.6427	21.7377	22.4455	20.1638	28.2535
Length   16/  10, alignment  1/ 1:	22.6099	21.746	22.4751	20.5588	27.821
Length   32/   1, alignment  2/ 4:	22.946	22.1727	22.9886	22.0237	23.4568
Length   32/   1, alignment  4/ 2:	22.7544	22.3428	23.1486	21.7676	16.2264
Length   32/  10, alignment  2/ 2:	23.2038	22.3506	22.855	21.508	30.0183
Length   32/  10, alignment  2/ 2:	22.817	22.35	22.9885	21.9906	30.635
Length   64/   1, alignment  3/ 6:	27.5202	25.6197	26.6734	25.0071	28.3022
Length   64/   1, alignment  6/ 3:	26.6352	26.3662	26.9237	25.0596	20.0917
Length   64/  10, alignment  3/ 3:	27.6132	25.6204	26.6691	24.99	37.3225
Length   64/  10, alignment  3/ 3:	27.6597	25.6202	26.5833	24.9658	37.2064
Length  128/   1, alignment  4/ 0:	30.4948	30.2383	30.6734	29.9972	34.0771
Length  128/   1, alignment  0/ 4:	28.4672	27.7746	28.5296	27.9425	35.4833
Length  128/  10, alignment  4/ 4:	30.9168	30.3892	30.7115	29.966	54.1614
Length  128/  10, alignment  4/ 4:	31.0076	30.6088	30.6226	29.8764	54.3107
Length  256/   1, alignment  5/ 2:	31.488	32.1893	32.7172	33.2134	57.8044
Length  256/   1, alignment  2/ 5:	35.6905	34.2029	34.9086	35.6366	79.4189
Length  256/  10, alignment  5/ 5:	35.2277	34.2002	34.9297	35.9035	90.6044
Length  256/  10, alignment  5/ 5:	34.8397	34.1425	34.8279	36.6012	89.4348
Length  512/   1, alignment  6/ 4:	41.1789	40.5141	41.2481	49.6981	106.997
Length  512/   1, alignment  4/ 6:	44.1253	43.0349	43.1105	52.0297	141.849
Length  512/  10, alignment  6/ 6:	43.357	42.2923	42.8371	51.9815	172.08
Length  512/  10, alignment  6/ 6:	42.0993	42.3794	43.1983	49.4829	165.655
Length 1024/   1, alignment  7/ 6:	40.1884	39.5562	40.7604	55.9652	229.741
Length 1024/   1, alignment  6/ 7:	61.979	61.8066	61.7878	70.8121	294.777
Length 1024/  10, alignment  7/ 7:	60.2967	61.2748	61.6332	69.6472	346.844
Length 1024/  10, alignment  7/ 7:	60.8739	61.1117	61.8156	68.8316	347.015
